,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167708140914962,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167708140957610,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167708141000143,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167708141042767,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167708141085360,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167708141128218,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167708141152056,"(0.6784474849700928, 0.32330232858657837, 0.06220041960477829)","(-54.01741027832031, 46.317222595214844, 468.6601257324219)",1,"(-314.40814208984375, 228.3133087158203, 9.100000381469727)","(0.001790998037904501, 0.3937303423881531)",1,"(0.5690807700157166, 0.30914801359176636, 0.39228495955467224)","(-28.883012771606445, 60.61142349243164, 567.6854858398438)",1,"(-363.5423278808594, 353.7593688964844, 9.100000381469727)","(-0.07637195289134979, 0.03895605728030205)",1
7,1167708141181749,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5688445568084717, 0.3091886639595032, 0.3914951682090759)","(-28.77801513671875, 60.57402801513672, 567.4485473632812)",1,"(-368.2972412109375, 347.19012451171875, 9.100000381469727)","(-0.08393610268831253, 0.057534556835889816)",1
8,1167708141369115,"(0.7024495005607605, 0.32293903827667236, 0.4433251917362213)","(-82.04361724853516, 57.92372131347656, 582.99755859375)",1,"(-479.8672180175781, 358.7607116699219, 9.100000381469727)","(-0.2614223062992096, 0.02481173537671566)",1,"(0.5675821304321289, 0.31020867824554443, 0.3926287889480591)","(-28.32111930847168, 60.31062698364258, 567.7886352539062)",1,"(-408.927734375, 346.6549377441406, 9.100000381469727)","(-0.14857135713100433, 0.0590481162071228)",1
9,1167708141465829,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5672436356544495, 0.3104637563228607, 0.39304524660110474)","(-28.200714111328125, 60.2490234375, 567.91357421875)",1,"(-411.6844177246094, 346.5721435546875, 9.100000381469727)","(-0.15295669436454773, 0.05928226187825203)",1
10,1167708141580060,"(0.699805498123169, 0.32368066906929016, 0.46733397245407104)","(-82.31723022460938, 58.425716400146484, 590.2001953125)",1,"(-440.32281494140625, 340.00152587890625, 9.100000381469727)","(-0.19851483404636383, 0.07786460965871811)",1,"(0.5676544904708862, 0.3102271556854248, 0.3891257643699646)","(-28.280126571655273, 60.191612243652344, 566.7377319335938)",1,"(-434.62139892578125, 343.3287048339844, 9.100000381469727)","(-0.18944500386714935, 0.0684550553560257)",1
11,1167708141630453,"(0.6993023157119751, 0.3233391344547272, 0.4673307240009308)","(-82.1178207397461, 58.53131103515625, 590.19921875)",1,"(-418.04620361328125, 273.3326721191406, 9.100000381469727)","(-0.16307705640792847, 0.2664110064506531)",1,"(0.5676655173301697, 0.310822457075119, 0.3888806104660034)","(-28.278030395507812, 60.007911682128906, 566.6641845703125)",1,"(-414.3989562988281, 276.6488037109375, 9.100000381469727)","(-0.1572750061750412, 0.2570326626300812)",1
