,left_gaze_point,right_gaze_point,time_stamp
54,"(-211.5339813232422, 198.08241271972656, 9.100000381469727)","(-225.77865600585938, 203.0233917236328, 9.100000381469727)",1167631353050977
55,"(-214.98736572265625, 201.36949157714844, 9.100000381469727)","(-228.58006286621094, 205.5356903076172, 9.100000381469727)",1167631353080812
56,"(-213.71527099609375, 198.87307739257812, 9.100000381469727)","(-226.51968383789062, 205.55319213867188, 9.100000381469727)",1167631353111101
57,"(-213.57603454589844, 200.99728393554688, 9.100000381469727)","(-232.52752685546875, 207.584228515625, 9.100000381469727)",1167631353141139
58,"(-212.48301696777344, 203.65203857421875, 9.100000381469727)","(-230.2081756591797, 207.6612548828125, 9.100000381469727)",1167631353171450
59,"(-212.9803924560547, 204.45184326171875, 9.100000381469727)","(-228.58145141601562, 206.9762725830078, 9.100000381469727)",1167631353201438
60,"(-215.37905883789062, 209.61363220214844, 9.100000381469727)","(-227.13482666015625, 211.1355743408203, 9.100000381469727)",1167631353231500
61,"(-212.32215881347656, 207.66262817382812, 9.100000381469727)","(-226.7988739013672, 209.66171264648438, 9.100000381469727)",1167631353262289
62,"(-213.79812622070312, 208.5727081298828, 9.100000381469727)","(-230.0156707763672, 209.5841064453125, 9.100000381469727)",1167631353292650
63,"(-211.61648559570312, 220.37998962402344, 9.100000381469727)","(-229.00503540039062, 227.07424926757812, 9.100000381469727)",1167631353323520
64,"(-212.87925720214844, 217.37643432617188, 9.100000381469727)","(-230.14340209960938, 221.5714111328125, 9.100000381469727)",1167631353354135
65,"(-213.25177001953125, 221.52154541015625, 9.100000381469727)","(-227.73545837402344, 224.7774200439453, 9.100000381469727)",1167631353384608
66,"(-211.04638671875, 220.1153106689453, 9.100000381469727)","(-226.89073181152344, 225.66107177734375, 9.100000381469727)",1167631353415534
67,"(-207.9921112060547, 218.6700439453125, 9.100000381469727)","(-227.9344940185547, 223.28921508789062, 9.100000381469727)",1167631353446326
68,"(-206.10328674316406, 221.06605529785156, 9.100000381469727)","(-223.58570861816406, 223.95372009277344, 9.100000381469727)",1167631353476821
69,"(-190.86962890625, 220.14210510253906, 9.100000381469727)","(-207.87977600097656, 227.15902709960938, 9.100000381469727)",1167631353507206
70,"(-192.08436584472656, 222.2495574951172, 9.100000381469727)","(-208.2586212158203, 228.64060974121094, 9.100000381469727)",1167631353535932
71,"(-190.5782928466797, 221.7498321533203, 9.100000381469727)","(-207.94639587402344, 224.40687561035156, 9.100000381469727)",1167631353565199
72,"(-198.0004425048828, 210.80361938476562, 9.100000381469727)","(-211.52847290039062, 212.68008422851562, 9.100000381469727)",1167631353595641
73,"(-195.9266815185547, 129.92669677734375, 9.100000381469727)","(-210.14268493652344, 135.5020751953125, 9.100000381469727)",1167631353625327
74,"(-198.67283630371094, 120.02235412597656, 9.100000381469727)","(-211.0908203125, 125.52080535888672, 9.100000381469727)",1167631353655673
75,"(-197.00511169433594, 120.95152282714844, 9.100000381469727)","(-209.8538055419922, 124.09541320800781, 9.100000381469727)",1167631353686614
76,"(-199.72320556640625, 121.9553451538086, 9.100000381469727)","(-210.16664123535156, 122.86714935302734, 9.100000381469727)",1167631353717701
77,"(-197.63082885742188, 121.73045349121094, 9.100000381469727)","(-210.99569702148438, 123.15705108642578, 9.100000381469727)",1167631353747980
78,"(-198.8773956298828, 120.17140197753906, 9.100000381469727)","(-209.7977752685547, 125.35265350341797, 9.100000381469727)",1167631353778927
79,"(-197.51744079589844, 104.48638916015625, 9.100000381469727)","(-211.65512084960938, 112.04595947265625, 9.100000381469727)",1167631353811093
80,"(-196.939453125, 107.38412475585938, 9.100000381469727)","(-206.98233032226562, 112.03507995605469, 9.100000381469727)",1167631353843700
81,"(-194.00411987304688, 107.85372924804688, 9.100000381469727)","(-210.01747131347656, 108.83168029785156, 9.100000381469727)",1167631353874925
82,"(-197.26487731933594, 108.48287963867188, 9.100000381469727)","(-211.68600463867188, 113.37027740478516, 9.100000381469727)",1167631353906564
83,"(-198.20883178710938, 110.68424224853516, 9.100000381469727)","(-210.2151641845703, 113.0190658569336, 9.100000381469727)",1167631353938445
84,"(-197.23695373535156, 109.5075912475586, 9.100000381469727)","(-208.22598266601562, 117.04299926757812, 9.100000381469727)",1167631353969771
85,"(-196.56809997558594, 110.97057342529297, 9.100000381469727)","(-212.3102264404297, 118.20428466796875, 9.100000381469727)",1167631354000742
86,"(-195.49807739257812, 113.18338012695312, 9.100000381469727)","(-211.63792419433594, 118.26803588867188, 9.100000381469727)",1167631354031716
87,"(-195.61019897460938, 115.73312377929688, 9.100000381469727)","(-212.95875549316406, 120.63297271728516, 9.100000381469727)",1167631354062705
88,"(-196.42994689941406, 118.31487274169922, 9.100000381469727)","(-213.71778869628906, 126.11087799072266, 9.100000381469727)",1167631354093643
89,"(-203.51950073242188, 122.06051635742188, 9.100000381469727)","(-220.34481811523438, 127.37622833251953, 9.100000381469727)",1167631354124896
90,"(-199.0628204345703, 123.06793212890625, 9.100000381469727)","(-215.96099853515625, 127.50592803955078, 9.100000381469727)",1167631354156240
91,"(-203.34095764160156, 125.63629913330078, 9.100000381469727)","(-218.21505737304688, 129.27066040039062, 9.100000381469727)",1167631354187747
92,"(-202.17947387695312, 126.10914611816406, 9.100000381469727)","(-220.14346313476562, 136.18800354003906, 9.100000381469727)",1167631354218074
93,"(-202.27169799804688, 128.69415283203125, 9.100000381469727)","(-223.15599060058594, 140.25927734375, 9.100000381469727)",1167631354248964
94,"(-200.28106689453125, 130.9022979736328, 9.100000381469727)","(-223.5906219482422, 140.1869354248047, 9.100000381469727)",1167631354280129
95,"(-201.6634521484375, 142.9031219482422, 9.100000381469727)","(-213.33670043945312, 149.80474853515625, 9.100000381469727)",1167631354310914
96,"(-193.14422607421875, 159.16998291015625, 9.100000381469727)","(-213.7378387451172, 173.09422302246094, 9.100000381469727)",1167631354341117
97,"(-192.92257690429688, 161.12159729003906, 9.100000381469727)","(-211.3489990234375, 166.4552459716797, 9.100000381469727)",1167631354371336
98,"(-193.06646728515625, 163.0785675048828, 9.100000381469727)","(-211.78721618652344, 169.54550170898438, 9.100000381469727)",1167631354401948
99,"(-195.8076934814453, 159.50286865234375, 9.100000381469727)","(-211.12295532226562, 169.88119506835938, 9.100000381469727)",1167631354431964
100,"(-194.78016662597656, 160.98117065429688, 9.100000381469727)","(-212.6170654296875, 170.57083129882812, 9.100000381469727)",1167631354462127
101,"(-202.35928344726562, 168.65467834472656, 9.100000381469727)","(-219.2715606689453, 174.0666961669922, 9.100000381469727)",1167631354491987
102,"(-200.55923461914062, 170.79405212402344, 9.100000381469727)","(-218.9544677734375, 175.0458221435547, 9.100000381469727)",1167631354521921
103,"(-200.833984375, 169.1862030029297, 9.100000381469727)","(-217.3568878173828, 173.99118041992188, 9.100000381469727)",1167631354551548
104,"(-201.5672607421875, 171.9843292236328, 9.100000381469727)","(-217.86444091796875, 173.98614501953125, 9.100000381469727)",1167631354581511
105,"(-203.3893280029297, 170.78558349609375, 9.100000381469727)","(-217.98446655273438, 176.4197235107422, 9.100000381469727)",1167631354611572
106,"(-203.20643615722656, 170.06637573242188, 9.100000381469727)","(-217.23736572265625, 174.5685272216797, 9.100000381469727)",1167631354641113
107,"(-183.14840698242188, 169.11895751953125, 9.100000381469727)","(-198.20761108398438, 178.36721801757812, 9.100000381469727)",1167631354670802
108,"(-180.69699096679688, 167.92864990234375, 9.100000381469727)","(-198.09457397460938, 173.5146942138672, 9.100000381469727)",1167631354701993
109,"(-182.0172119140625, 168.3328399658203, 9.100000381469727)","(-195.80650329589844, 171.7506561279297, 9.100000381469727)",1167631354731761
110,"(-181.5851593017578, 170.15097045898438, 9.100000381469727)","(-195.20130920410156, 173.16761779785156, 9.100000381469727)",1167631354761466
111,"(-182.0469207763672, 167.41908264160156, 9.100000381469727)","(-197.76510620117188, 173.74154663085938, 9.100000381469727)",1167631354790964
112,"(-180.22438049316406, 168.79342651367188, 9.100000381469727)","(-196.329833984375, 173.4542236328125, 9.100000381469727)",1167631354820159
113,"(-180.7333526611328, 164.80885314941406, 9.100000381469727)","(-197.43634033203125, 175.01173400878906, 9.100000381469727)",1167631354850101
114,"(-179.0649871826172, 168.13519287109375, 9.100000381469727)","(-191.5540008544922, 173.92112731933594, 9.100000381469727)",1167631354879393
115,"(-203.9021759033203, 140.53150939941406, 9.100000381469727)","(-222.10848999023438, 150.56849670410156, 9.100000381469727)",1167631354908734
116,"(-205.06832885742188, 146.71104431152344, 9.100000381469727)","(-218.59222412109375, 152.88343811035156, 9.100000381469727)",1167631354938793
117,"(-203.23622131347656, 144.43934631347656, 9.100000381469727)","(-220.3780975341797, 155.21031188964844, 9.100000381469727)",1167631354969953
118,"(-203.31483459472656, 145.50015258789062, 9.100000381469727)","(-221.2998504638672, 153.09805297851562, 9.100000381469727)",1167631354999997
119,"(-203.03985595703125, 142.308837890625, 9.100000381469727)","(-222.42919921875, 154.19757080078125, 9.100000381469727)",1167631355030197
120,"(-203.2400360107422, 142.7382354736328, 9.100000381469727)","(-220.71478271484375, 152.27230834960938, 9.100000381469727)",1167631355060292
121,"(-188.92259216308594, 130.4522705078125, 9.100000381469727)","(-206.01754760742188, 143.11221313476562, 9.100000381469727)",1167631355090401
122,"(-189.68569946289062, 135.2570037841797, 9.100000381469727)","(-206.44334411621094, 146.07415771484375, 9.100000381469727)",1167631355120688
123,"(-189.25938415527344, 135.3922119140625, 9.100000381469727)","(-202.83920288085938, 142.16738891601562, 9.100000381469727)",1167631355150745
124,"(-189.77182006835938, 135.18222045898438, 9.100000381469727)","(-202.83477783203125, 147.1050567626953, 9.100000381469727)",1167631355180862
125,"(-186.98309326171875, 132.65660095214844, 9.100000381469727)","(-201.38682556152344, 142.51454162597656, 9.100000381469727)",1167631355211815
126,"(-188.20901489257812, 133.76904296875, 9.100000381469727)","(-205.5516357421875, 144.98104858398438, 9.100000381469727)",1167631355243122
127,"(-157.8933868408203, 133.8058624267578, 9.100000381469727)","(-174.72825622558594, 140.11810302734375, 9.100000381469727)",1167631355274633
128,"(-151.3297119140625, 133.80503845214844, 9.100000381469727)","(-164.62451171875, 140.6433563232422, 9.100000381469727)",1167631355305614
129,"(-150.5644989013672, 134.98301696777344, 9.100000381469727)","(-165.0546875, 141.62583923339844, 9.100000381469727)",1167631355336686
130,"(-153.2045440673828, 135.66526794433594, 9.100000381469727)","(-161.68505859375, 136.91629028320312, 9.100000381469727)",1167631355366886
131,"(-149.3670654296875, 133.6729736328125, 9.100000381469727)","(-163.45205688476562, 139.7367401123047, 9.100000381469727)",1167631355397802
132,"(-147.1857452392578, 135.14608764648438, 9.100000381469727)","(-164.60000610351562, 139.5114288330078, 9.100000381469727)",1167631355428403
133,"(-152.0101318359375, 138.2165985107422, 9.100000381469727)","(-165.7126007080078, 144.768310546875, 9.100000381469727)",1167631355458691
134,"(-149.56100463867188, 136.42236328125, 9.100000381469727)","(-165.87855529785156, 142.4875946044922, 9.100000381469727)",1167631355489403
135,"(-148.28125, 138.4513702392578, 9.100000381469727)","(-163.22390747070312, 146.2731170654297, 9.100000381469727)",1167631355519917
136,"(-149.3092041015625, 139.43692016601562, 9.100000381469727)","(-166.3175506591797, 146.71176147460938, 9.100000381469727)",1167631355550115
137,"(-149.8040008544922, 138.5674591064453, 9.100000381469727)","(-163.4583740234375, 146.18026733398438, 9.100000381469727)",1167631355580116
138,"(-149.78402709960938, 141.68028259277344, 9.100000381469727)","(-162.79830932617188, 144.8786163330078, 9.100000381469727)",1167631355609994
139,"(-150.79736328125, 141.6321563720703, 9.100000381469727)","(-165.77635192871094, 149.31246948242188, 9.100000381469727)",1167631355640189
140,"(-150.24691772460938, 142.46263122558594, 9.100000381469727)","(-164.4429473876953, 147.0389862060547, 9.100000381469727)",1167631355670431
141,"(-165.2874298095703, 137.4713897705078, 9.100000381469727)","(-185.63914489746094, 148.252197265625, 9.100000381469727)",1167631355700700
142,"(-205.13479614257812, 133.4224395751953, 9.100000381469727)","(-217.7845001220703, 139.61923217773438, 9.100000381469727)",1167631355730769
143,"(-202.96206665039062, 132.7457733154297, 9.100000381469727)","(-220.4417724609375, 145.23475646972656, 9.100000381469727)",1167631355760762
144,"(-203.04722595214844, 132.7962188720703, 9.100000381469727)","(-222.06365966796875, 147.9762420654297, 9.100000381469727)",1167631355791803
145,"(-201.1436309814453, 133.36972045898438, 9.100000381469727)","(-218.2513427734375, 145.98471069335938, 9.100000381469727)",1167631355821855
146,"(-200.92538452148438, 134.7257080078125, 9.100000381469727)","(-219.60052490234375, 149.5253448486328, 9.100000381469727)",1167631355851876
147,"(-203.207275390625, 137.589599609375, 9.100000381469727)","(-225.76669311523438, 153.68270874023438, 9.100000381469727)",1167631355881573
148,"(-205.18478393554688, 144.26744079589844, 9.100000381469727)","(-223.42898559570312, 156.0598907470703, 9.100000381469727)",1167631355911099
149,"(-201.04806518554688, 143.47181701660156, 9.100000381469727)","(-220.8356475830078, 156.0652618408203, 9.100000381469727)",1167631355940917
150,"(-204.98977661132812, 149.20835876464844, 9.100000381469727)","(-221.27281188964844, 161.1229248046875, 9.100000381469727)",1167631355970135
151,"(-205.23516845703125, 155.13626098632812, 9.100000381469727)","(-222.82838439941406, 163.9744415283203, 9.100000381469727)",1167631355999693
152,"(-205.7904815673828, 156.20591735839844, 9.100000381469727)","(-222.54690551757812, 167.0756378173828, 9.100000381469727)",1167631356029639
153,"(-206.5355987548828, 157.755615234375, 9.100000381469727)","(-222.88978576660156, 170.35357666015625, 9.100000381469727)",1167631356060299
154,"(-208.80845642089844, 196.70103454589844, 9.100000381469727)","(-223.87464904785156, 209.5611572265625, 9.100000381469727)",1167631356090504
155,"(-208.82965087890625, 213.60108947753906, 9.100000381469727)","(-225.62857055664062, 221.20335388183594, 9.100000381469727)",1167631356120723
156,"(nan, nan, nan)","(-224.830322265625, 223.13380432128906, 9.100000381469727)",1167631356150721
157,"(-209.87969970703125, 219.00230407714844, 9.100000381469727)","(-224.77896118164062, 222.38218688964844, 9.100000381469727)",1167631356179581
158,"(-210.4125518798828, 217.68052673339844, 9.100000381469727)","(-222.2419891357422, 224.34596252441406, 9.100000381469727)",1167631356208466
159,"(-209.37747192382812, 219.71697998046875, 9.100000381469727)","(-223.84292602539062, 222.68128967285156, 9.100000381469727)",1167631356237573
160,"(-216.07777404785156, 230.93309020996094, 9.100000381469727)","(-234.68701171875, 239.3296661376953, 9.100000381469727)",1167631356267768
161,"(-215.961669921875, 229.28323364257812, 9.100000381469727)","(-233.1397705078125, 234.65513610839844, 9.100000381469727)",1167631356298196
162,"(-216.68397521972656, 228.97418212890625, 9.100000381469727)","(-231.3711395263672, 234.32171630859375, 9.100000381469727)",1167631356329753
163,"(-216.80494689941406, 229.54318237304688, 9.100000381469727)","(-232.51080322265625, 236.35964965820312, 9.100000381469727)",1167631356360749
164,"(-216.48712158203125, 227.99490356445312, 9.100000381469727)","(-231.47950744628906, 234.6925048828125, 9.100000381469727)",1167631356391760
165,"(-221.4505157470703, 229.12696838378906, 9.100000381469727)","(-241.04539489746094, 237.81399536132812, 9.100000381469727)",1167631356422887
166,"(-220.2781219482422, 230.59747314453125, 9.100000381469727)","(-240.10015869140625, 237.3726043701172, 9.100000381469727)",1167631356454663
167,"(-221.486083984375, 231.1249542236328, 9.100000381469727)","(-237.17843627929688, 235.7183837890625, 9.100000381469727)",1167631356486519
168,"(-221.5681915283203, 230.358642578125, 9.100000381469727)","(-239.53292846679688, 235.74923706054688, 9.100000381469727)",1167631356517620
169,"(-218.28250122070312, 227.7378692626953, 9.100000381469727)","(-240.69076538085938, 235.6240234375, 9.100000381469727)",1167631356549150
170,"(-220.71812438964844, 226.6670684814453, 9.100000381469727)","(-237.2222137451172, 234.03128051757812, 9.100000381469727)",1167631356580094
171,"(-207.10240173339844, 234.4032440185547, 9.100000381469727)","(-219.4285430908203, 236.0647735595703, 9.100000381469727)",1167631356611496
172,"(-208.8949432373047, 232.84817504882812, 9.100000381469727)","(-220.1259002685547, 231.12808227539062, 9.100000381469727)",1167631356643276
173,"(-208.26290893554688, 233.70217895507812, 9.100000381469727)","(-217.79872131347656, 231.06285095214844, 9.100000381469727)",1167631356673970
174,"(-204.79417419433594, 233.58656311035156, 9.100000381469727)","(-219.30728149414062, 234.86175537109375, 9.100000381469727)",1167631356705849
175,"(-205.82290649414062, 234.65997314453125, 9.100000381469727)","(-218.29556274414062, 233.46624755859375, 9.100000381469727)",1167631356737610
176,"(-202.63377380371094, 174.51901245117188, 9.100000381469727)","(-221.83883666992188, 185.0999755859375, 9.100000381469727)",1167631356767825
177,"(-201.3488311767578, 168.5796356201172, 9.100000381469727)","(-218.48388671875, 174.83778381347656, 9.100000381469727)",1167631356797946
178,"(-202.33462524414062, 170.2257080078125, 9.100000381469727)","(-219.71966552734375, 177.29063415527344, 9.100000381469727)",1167631356828351
179,"(-201.1939697265625, 168.0546875, 9.100000381469727)","(-218.3182373046875, 174.80899047851562, 9.100000381469727)",1167631356858519
180,"(-200.8229217529297, 165.89627075195312, 9.100000381469727)","(-216.595947265625, 175.91036987304688, 9.100000381469727)",1167631356889670
181,"(-203.4410400390625, 168.8590545654297, 9.100000381469727)","(-215.9454803466797, 175.08163452148438, 9.100000381469727)",1167631356920762
182,"(-208.1070098876953, 168.70822143554688, 9.100000381469727)","(-221.53729248046875, 175.55215454101562, 9.100000381469727)",1167631356951641
183,"(-206.08457946777344, 168.62908935546875, 9.100000381469727)","(-220.37353515625, 176.4251251220703, 9.100000381469727)",1167631356981524
184,"(-203.81773376464844, 165.36163330078125, 9.100000381469727)","(-224.1254425048828, 175.64971923828125, 9.100000381469727)",1167631357011497
185,"(-204.44732666015625, 166.17091369628906, 9.100000381469727)","(-221.70742797851562, 174.36534118652344, 9.100000381469727)",1167631357041982
186,"(-205.24932861328125, 169.16726684570312, 9.100000381469727)","(-220.09083557128906, 176.76657104492188, 9.100000381469727)",1167631357072187
187,"(-203.4488525390625, 168.35667419433594, 9.100000381469727)","(-219.3701934814453, 173.8935089111328, 9.100000381469727)",1167631357103105
188,"(-205.67576599121094, 167.87960815429688, 9.100000381469727)","(-220.72691345214844, 172.22283935546875, 9.100000381469727)",1167631357133177
189,"(-197.87814331054688, 164.78347778320312, 9.100000381469727)","(-215.84075927734375, 175.14234924316406, 9.100000381469727)",1167631357163792
190,"(-173.972412109375, 170.81837463378906, 9.100000381469727)","(-187.7294464111328, 172.09750366210938, 9.100000381469727)",1167631357194734
191,"(-173.45272827148438, 169.11337280273438, 9.100000381469727)","(-187.3088836669922, 177.9202880859375, 9.100000381469727)",1167631357224612
192,"(-173.12657165527344, 170.2511749267578, 9.100000381469727)","(-187.49717712402344, 176.5577850341797, 9.100000381469727)",1167631357254674
193,"(-173.08645629882812, 171.76791381835938, 9.100000381469727)","(-186.51951599121094, 177.71348571777344, 9.100000381469727)",1167631357284740
194,"(-169.8649139404297, 171.8124542236328, 9.100000381469727)","(-188.853515625, 178.3039093017578, 9.100000381469727)",1167631357314829
195,"(-173.23934936523438, 175.88523864746094, 9.100000381469727)","(-189.53231811523438, 182.5956268310547, 9.100000381469727)",1167631357345546
196,"(-173.11663818359375, 176.96546936035156, 9.100000381469727)","(-190.3604736328125, 181.4933319091797, 9.100000381469727)",1167631357375696
197,"(-173.7692413330078, 174.83035278320312, 9.100000381469727)","(-189.40142822265625, 181.67828369140625, 9.100000381469727)",1167631357405806
198,"(-172.5400848388672, 176.13372802734375, 9.100000381469727)","(-188.38525390625, 183.76190185546875, 9.100000381469727)",1167631357435747
199,"(-154.7432403564453, 191.96128845214844, 9.100000381469727)","(-171.97882080078125, 200.02162170410156, 9.100000381469727)",1167631357465270
200,"(-152.61134338378906, 187.1056671142578, 9.100000381469727)","(-171.82672119140625, 199.82493591308594, 9.100000381469727)",1167631357494839
201,"(-158.59332275390625, 191.90463256835938, 9.100000381469727)","(-171.57501220703125, 196.0408935546875, 9.100000381469727)",1167631357524498
202,"(-184.48362731933594, 169.36801147460938, 9.100000381469727)","(-202.74522399902344, 173.8591766357422, 9.100000381469727)",1167631357554531
203,"(-202.9889678955078, 142.77926635742188, 9.100000381469727)","(-222.39236450195312, 151.8398895263672, 9.100000381469727)",1167631357584544
204,"(-207.07933044433594, 141.81039428710938, 9.100000381469727)","(-222.94464111328125, 148.78285217285156, 9.100000381469727)",1167631357614854
205,"(-203.9280548095703, 139.48561096191406, 9.100000381469727)","(-223.0121612548828, 147.70721435546875, 9.100000381469727)",1167631357645538
206,"(-203.80250549316406, 138.3448944091797, 9.100000381469727)","(-222.59442138671875, 148.23301696777344, 9.100000381469727)",1167631357675099
