,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167658821929167,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167658821971905,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167658822012771,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5693910121917725, 0.18602097034454346, 0.07094553858041763)","(-22.821508407592773, 80.24681854248047, 471.2836608886719)",1,"(-273.627685546875, 206.045166015625, 9.100000381469727)","(0.06666482985019684, 0.4567069411277771)",1
3,1167658822034995,"(0.6985741257667542, 0.19938726723194122, 0.30726441740989685)","(-73.42522430419922, 88.57901763916016, 542.1793212890625)",1,"(-511.8822021484375, 344.3504638671875, 9.100000381469727)","(-0.3123519718647003, 0.06556537002325058)",1,"(0.5693932771682739, 0.1860729306936264, 0.07095225155353546)","(-22.822128295898438, 80.23441314697266, 471.2856750488281)",1,"(-278.88177490234375, 206.19134521484375, 9.100000381469727)","(0.05830658599734306, 0.456293523311615)",1
4,1167658822066511,"(0.6986833214759827, 0.19858476519584656, 0.3071608543395996)","(-73.46012115478516, 88.8004150390625, 542.1482543945312)",1,"(-490.7796630859375, 328.3230285644531, 9.100000381469727)","(-0.278781920671463, 0.1108926385641098)",1,"(0.5467807650566101, 0.18638212978839874, 0.24747905135154724)","(-18.704429626464844, 89.3359146118164, 524.2437133789062)",1,"(-354.0089416503906, 286.39154052734375, 9.100000381469727)","(-0.061206161975860596, 0.22947917878627777)",1
5,1167658822151845,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.547207236289978, 0.18594996631145477, 0.24746215343475342)","(-18.849802017211914, 89.4525146484375, 524.2386474609375)",1,"(-356.7403259277344, 289.7547912597656, 9.100000381469727)","(-0.0655512660741806, 0.21996758878231049)",1
6,1167658822207762,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5476464629173279, 0.1861599087715149, 0.24824951589107513)","(-19.00962257385254, 89.43560791015625, 524.474853515625)",1,"(-354.2755126953125, 286.1771545410156, 9.100000381469727)","(-0.0616302490234375, 0.23008546233177185)",1
7,1167658822285065,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5479461550712585, 0.18607580661773682, 0.2485123723745346)","(-19.11532974243164, 89.47181701660156, 524.5537109375)",1,"(-360.4350280761719, 288.35687255859375, 9.100000381469727)","(-0.07142885774374008, 0.223921000957489)",1
8,1167658822381980,"(0.7015401124954224, 0.19839714467525482, 0.29027384519577026)","(-73.54322814941406, 88.00801086425781, 537.0821533203125)",1,"(-375.35968017578125, 348.55926513671875, 9.100000381469727)","(-0.09517107158899307, 0.053662460297346115)",1,"(0.5471807718276978, 0.18544849753379822, 0.24912597239017487)","(-18.86562728881836, 89.67591094970703, 524.73779296875)",1,"(-280.4224853515625, 337.72332763671875, 9.100000381469727)","(0.055855631828308105, 0.08430763334035873)",1
9,1167658822477079,"(0.6999369859695435, 0.19687864184379578, 0.2901945114135742)","(-72.9803237915039, 88.43081665039062, 537.058349609375)",1,"(-302.7170104980469, 432.344482421875, 9.100000381469727)","(0.020389337092638016, -0.18329069018363953)",1,"(0.5456576943397522, 0.18453329801559448, 0.24921691417694092)","(-18.351524353027344, 89.93251037597656, 524.7650756835938)",1,"(-232.97335815429688, 405.3923034667969, 9.100000381469727)","(0.1313380002975464, -0.10706717520952225)",1
10,1167658822538435,"(0.7002624273300171, 0.19730252027511597, 0.2893788516521454)","(-73.0487289428711, 88.27101135253906, 536.8136596679688)",1,"(-292.8251037597656, 428.7276306152344, 9.100000381469727)","(0.03612544387578964, -0.17306189239025116)",1,"(0.545403242111206, 0.18469347059726715, 0.24901652336120605)","(-18.26192855834961, 89.87861633300781, 524.7049560546875)",1,"(-240.02488708496094, 415.1052551269531, 9.100000381469727)","(0.12012037634849548, -0.13453635573387146)",1
11,1167658822597528,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
12,1167658822658507,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
13,1167658822717242,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
14,1167658822767139,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
15,1167658822821322,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
16,1167658822918421,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
17,1167658823017089,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
18,1167658823097150,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
19,1167658823166727,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
20,1167658823237981,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5453169941902161, 0.18602608144283295, 0.2481180876493454)","(-18.217327117919922, 89.46800994873047, 524.4354248046875)",1,"(-275.7132263183594, 329.60223388671875, 9.100000381469727)","(0.06334714591503143, 0.10727492719888687)",1
21,1167658823306425,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.545864999294281, 0.1863575577735901, 0.247125044465065)","(-18.388830184936523, 89.3254165649414, 524.1375122070312)",1,"(-260.8478088378906, 306.8194885253906, 9.100000381469727)","(0.08699514716863632, 0.17170682549476624)",1
22,1167658823361396,"(0.7010926008224487, 0.19854936003684998, 0.28553953766822815)","(-73.12532806396484, 87.73011016845703, 535.661865234375)",1,"(-287.65765380859375, 281.6982116699219, 9.100000381469727)","(0.044345855712890625, 0.24275243282318115)",1,"(0.5458979606628418, 0.18656590580940247, 0.24623514711856842)","(-18.387229919433594, 89.22232055664062, 523.8705444335938)",1,"(-262.3368225097656, 305.1614074707031, 9.100000381469727)","(0.08462642878293991, 0.17639608681201935)",1
23,1167658823416795,"(0.7013788819313049, 0.19859032332897186, 0.2852341830730438)","(-73.20842742919922, 87.70311737060547, 535.5702514648438)",1,"(-290.6910095214844, 283.349853515625, 9.100000381469727)","(0.03952036798000336, 0.23808136582374573)",1,"(0.5459625720977783, 0.1864597350358963, 0.2460416704416275)","(-18.40662384033203, 89.24121856689453, 523.8125)",1,"(-259.2870178222656, 301.82525634765625, 9.100000381469727)","(0.0894780382514, 0.18583105504512787)",1
24,1167658823472666,"(0.7015344500541687, 0.19847512245178223, 0.2850445508956909)","(-73.25263214111328, 87.7256088256836, 535.5133666992188)",1,"(-294.4881286621094, 276.85308837890625, 9.100000381469727)","(0.03347989171743393, 0.2564549148082733)",1,"(0.5460709929466248, 0.1861346811056137, 0.245977982878685)","(-18.443239212036133, 89.32640838623047, 523.7933959960938)",1,"(-258.6550598144531, 290.4519958496094, 9.100000381469727)","(0.0904834046959877, 0.21799582242965698)",1
25,1167658823532253,"(0.6991778612136841, 0.1996726244688034, 0.3054327368736267)","(-73.53903198242188, 88.40670776367188, 541.6298217773438)",1,"(-418.2025451660156, 314.6190185546875, 9.100000381469727)","(-0.16332575678825378, 0.14964896440505981)",1,"(0.5472368597984314, 0.18658114969730377, 0.24710774421691895)","(-18.853431701660156, 89.2618179321289, 524.13232421875)",1,"(-331.7790832519531, 295.77630615234375, 9.100000381469727)","(-0.025842776522040367, 0.20293806493282318)",1
