,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167707968788680,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167707968831217,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167707968873806,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167707968916475,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167707968959071,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167707969003256,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167707969043334,"(0.6808406114578247, 0.29990869760513306, 0.3862951695919037)","(-70.82321166992188, 63.076324462890625, 565.8885498046875)",1,"(-277.50115966796875, 359.899658203125, 9.100000381469727)","(0.06050290912389755, 0.021590696647763252)",1,"(0.5361061096191406, 0.29562047123908997, 0.34944093227386475)","(-15.985313415527344, 63.21262741088867, 554.832275390625)",1,"(-263.8209533691406, 349.5769348144531, 9.100000381469727)","(0.0822654590010643, 0.05078442767262459)",1
7,1167707969083322,"(0.6804710626602173, 0.29966333508491516, 0.38636231422424316)","(-70.6881103515625, 63.15132141113281, 565.90869140625)",1,"(-346.9452209472656, 394.0650939941406, 9.100000381469727)","(-0.04996919259428978, -0.07503262162208557)",1,"(0.5356572866439819, 0.2956407070159912, 0.3495279848575592)","(-15.821813583374023, 63.21022033691406, 554.8583984375)",1,"(-222.6000213623047, 330.4761657714844, 9.100000381469727)","(0.1478399634361267, 0.10480333864688873)",1
8,1167707969245429,"(0.6799842715263367, 0.29914745688438416, 0.3829724192619324)","(-70.33902740478516, 63.18841552734375, 564.8917236328125)",1,"(-198.3621368408203, 328.8437805175781, 9.100000381469727)","(0.1863977611064911, 0.10941989719867706)",1,"(0.5342957377433777, 0.2957511842250824, 0.3483555018901825)","(-15.31022834777832, 63.139015197753906, 554.5066528320312)",1,"(-178.85104370117188, 306.4308776855469, 9.100000381469727)","(0.21743611991405487, 0.17280589044094086)",1
9,1167707969294592,"(0.6796951293945312, 0.29912516474723816, 0.38258442282676697)","(-70.2115249633789, 63.1820182800293, 564.7753295898438)",1,"(-201.35292053222656, 329.43743896484375, 9.100000381469727)","(0.18163999915122986, 0.10774093866348267)",1,"(0.5339081883430481, 0.29599353671073914, 0.34839293360710144)","(-15.168128967285156, 63.070716857910156, 554.5178833007812)",1,"(-178.70046997070312, 308.7860412597656, 9.100000381469727)","(0.21767567098140717, 0.16614526510238647)",1
10,1167707969656584,"(0.6769129633903503, 0.29842841625213623, 0.37806254625320435)","(-68.95012664794922, 63.235416412353516, 563.4187622070312)",1,"(-148.7625732421875, 313.5263671875, 9.100000381469727)","(0.26530104875564575, 0.15273907780647278)",1,"(0.5300534963607788, 0.2972148656845093, 0.3483557105064392)","(-13.753829002380371, 62.720611572265625, 554.5067138671875)",1,"(-136.86636352539062, 291.63690185546875, 9.100000381469727)","(0.2842256426811218, 0.21464473009109497)",1
11,1167707969709605,"(0.6764096021652222, 0.29818370938301086, 0.37767842411994934)","(-68.74392700195312, 63.294612884521484, 563.3035278320312)",1,"(-141.94134521484375, 315.7269287109375, 9.100000381469727)","(0.2761523127555847, 0.14651574194431305)",1,"(0.5293375253677368, 0.2973489463329315, 0.3484653830528259)","(-13.492522239685059, 62.68641662597656, 554.5396118164062)",1,"(-136.8823699951172, 292.99755859375, 9.100000381469727)","(0.28420016169548035, 0.21079669892787933)",1
12,1167707969823396,"(0.6751700043678284, 0.2976450026035309, 0.37614706158638)","(-68.20822143554688, 63.40142059326172, 562.8441162109375)",1,"(-135.38644409179688, 313.2861328125, 9.100000381469727)","(0.2865799069404602, 0.15341852605342865)",1,"(0.5277736783027649, 0.29773616790771484, 0.34828877449035645)","(-12.917522430419922, 62.57011032104492, 554.4866333007812)",1,"(-127.02879333496094, 289.7894592285156, 9.100000381469727)","(0.29987528920173645, 0.2198694795370102)",1
13,1167707969873141,"(0.6747154593467712, 0.2976415157318115, 0.3756526708602905)","(-68.01471710205078, 63.386016845703125, 562.69580078125)",1,"(-130.050537109375, 312.2970275878906, 9.100000381469727)","(0.29506829380989075, 0.15621578693389893)",1,"(0.5271006226539612, 0.2980535626411438, 0.3484686315059662)","(-12.671928405761719, 62.48531723022461, 554.5405883789062)",1,"(-129.00714111328125, 293.0356750488281, 9.100000381469727)","(0.29672813415527344, 0.21068884432315826)",1
14,1167707969929817,"(0.6742340326309204, 0.2978772819042206, 0.37476032972335815)","(-67.79182434082031, 63.286712646484375, 562.4281005859375)",1,"(-124.29694366455078, 313.5251159667969, 9.100000381469727)","(0.30422112345695496, 0.1527426689863205)",1,"(0.526538610458374, 0.2985559403896332, 0.348397433757782)","(-12.464427947998047, 62.338314056396484, 554.5192260742188)",1,"(-123.47640228271484, 289.0615234375, 9.100000381469727)","(0.305526465177536, 0.22192823886871338)",1
