,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167707188001257,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167707188039269,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167707188083080,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167707188126893,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167707188170759,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167707188214587,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167707188256172,"(0.5971745848655701, 0.39824408292770386, 0.6827380657196045)","(-45.039520263671875, 35.842018127441406, 654.8214111328125)",1,"(285.5176086425781, 280.6571044921875, 9.100000381469727)","(0.9561567902565002, 0.2456967681646347)",1,"(0.4698086678981781, 0.409713476896286, 0.7080916166305542)","(10.43072509765625, 33.02891540527344, 662.427490234375)",1,"(291.317626953125, 281.68914794921875, 9.100000381469727)","(0.9653834700584412, 0.2427780032157898)",1
7,1167707188295292,"(0.59367835521698, 0.39658811688423157, 0.6861256957054138)","(-43.57322311401367, 36.447811126708984, 655.8377075195312)",1,"(291.8724670410156, 284.4311828613281, 9.100000381469727)","(0.9662660956382751, 0.23502327501773834)",1,"(0.46630972623825073, 0.4098641574382782, 0.7091290354728699)","(11.968621253967285, 33.00941848754883, 662.7387084960938)",1,"(284.135009765625, 282.1165466308594, 9.100000381469727)","(0.9539573192596436, 0.24156931042671204)",1
8,1167707188361693,"(0.587547242641449, 0.39402350783348083, 0.7062245607376099)","(-41.192230224609375, 37.65061569213867, 661.8673706054688)",1,"(259.10040283203125, 273.36529541015625, 9.100000381469727)","(0.9141321182250977, 0.26631876826286316)",1,"(0.46123623847961426, 0.4098702669143677, 0.7118717432022095)","(14.205522537231445, 33.069515228271484, 663.5615234375)",1,"(284.64422607421875, 274.03387451171875, 9.100000381469727)","(0.9547673463821411, 0.26442790031433105)",1
9,1167707188411674,"(0.5848217010498047, 0.39366376399993896, 0.7058813571929932)","(-39.99382019042969, 37.77281951904297, 661.764404296875)",1,"(260.26922607421875, 277.5653076171875, 9.100000381469727)","(0.915991485118866, 0.25444069504737854)",1,"(0.4584883749485016, 0.41052165627479553, 0.7137408256530762)","(15.421528816223145, 32.89581298828125, 664.1222534179688)",1,"(270.1114807128906, 260.3104553222656, 9.100000381469727)","(0.9316486120223999, 0.3032391667366028)",1
