,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167707117302311,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167707117344888,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167707117387530,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167707117430091,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167707117472651,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167707117514316,"(0.6006866693496704, 0.3717322051525116, 0.5454172492027283)","(-44.41891098022461, 41.53892135620117, 613.6251831054688)",1,"(261.0615234375, 270.3006286621094, 9.100000381469727)","(0.9172518253326416, 0.2749858796596527)",1,"(0.4814811646938324, 0.3835534155368805, 0.656477689743042)","(5.205017566680908, 40.52682876586914, 646.9432983398438)",1,"(337.4677429199219, 301.5670471191406, 9.100000381469727)","(1.0387992858886719, 0.18656130135059357)",1
6,1167707117555082,"(0.5997233390808105, 0.3716285526752472, 0.5458178520202637)","(-44.02571487426758, 41.5820198059082, 613.745361328125)",1,"(264.8475036621094, 266.2853088378906, 9.100000381469727)","(0.9232746362686157, 0.28634166717529297)",1,"(0.4804280996322632, 0.38379016518592834, 0.6562695503234863)","(5.658912658691406, 40.4514274597168, 646.880859375)",1,"(320.81195068359375, 301.32659912109375, 9.100000381469727)","(1.0123032331466675, 0.1872413158416748)",1
7,1167707117608913,"(0.6079545617103577, 0.37172433733940125, 0.6575022339820862)","(-49.347015380859375, 43.832122802734375, 647.2506713867188)",1,"(318.39111328125, 319.8050842285156, 9.100000381469727)","(1.00845205783844, 0.13498227298259735)",1,"(0.4793963134288788, 0.38405707478523254, 0.6567437648773193)","(6.1048150062561035, 40.37932205200195, 647.0231323242188)",1,"(331.3026123046875, 302.1615295410156, 9.100000381469727)","(1.0289918184280396, 0.18488003313541412)",1
8,1167707117659686,"(0.6073272228240967, 0.3719353675842285, 0.6574053764343262)","(-49.07440948486328, 43.76522445678711, 647.2216186523438)",1,"(317.3377990722656, 318.5695495605469, 9.100000381469727)","(1.0067764520645142, 0.1384764462709427)",1,"(0.4787905216217041, 0.38414666056632996, 0.6560070514678955)","(6.364811897277832, 40.33913040161133, 646.8021240234375)",1,"(339.3313903808594, 302.51898193359375, 9.100000381469727)","(1.0417640209197998, 0.1838691234588623)",1
9,1167707117698299,"(0.6074284315109253, 0.37221309542655945, 0.6561769843101501)","(-49.09671401977539, 43.65092468261719, 646.8530883789062)",1,"(286.0475158691406, 296.3956298828125, 9.100000381469727)","(0.9569997191429138, 0.2011866271495819)",1,"(0.4788866937160492, 0.38450977206230164, 0.6558182835578918)","(6.323516845703125, 40.219425201416016, 646.7454833984375)",1,"(290.02606201171875, 287.6459045410156, 9.100000381469727)","(0.9633288383483887, 0.22593173384666443)",1
10,1167707117743801,"(0.6078276634216309, 0.3722825050354004, 0.6558145880699158)","(-49.26251983642578, 43.61982727050781, 646.744384765625)",1,"(287.9612731933594, 293.17059326171875, 9.100000381469727)","(0.9600441455841064, 0.2103073000907898)",1,"(0.4791427552700043, 0.3845005929470062, 0.6554142236709595)","(6.212514877319336, 40.21372604370117, 646.624267578125)",1,"(296.447509765625, 280.0825500488281, 9.100000381469727)","(0.9735441207885742, 0.24732160568237305)",1
11,1167707117788789,"(0.6085700392723083, 0.372313916683197, 0.6555843353271484)","(-49.57841873168945, 43.60222625732422, 646.67529296875)",1,"(284.1299743652344, 303.21484375, 9.100000381469727)","(0.9539492726325989, 0.18190112709999084)",1,"(0.47979816794395447, 0.38417932391166687, 0.655025839805603)","(5.929018497467041, 40.30612564086914, 646.5077514648438)",1,"(284.5135803222656, 284.85247802734375, 9.100000381469727)","(0.9545595049858093, 0.23383182287216187)",1
12,1167707117834970,"(0.6095661520957947, 0.3721270263195038, 0.6563828587532043)","(-50.02181625366211, 43.6744270324707, 646.9148559570312)",1,"(280.1051940917969, 293.83270263671875, 9.100000381469727)","(0.947546660900116, 0.20843477547168732)",1,"(0.4807840883731842, 0.38378316164016724, 0.6549861431121826)","(5.503619194030762, 40.42772674560547, 646.495849609375)",1,"(291.8846740722656, 284.9882507324219, 9.100000381469727)","(0.9662855267524719, 0.2334478199481964)",1
