,left_gaze_point,right_gaze_point,time_stamp
23,"(140.91758728027344, 241.79981994628906, 9.100000381469727)","(127.55017852783203, 239.5962371826172, 9.100000381469727)",1167630841689753
24,"(137.6210174560547, 240.17169189453125, 9.100000381469727)","(128.669677734375, 240.6608123779297, 9.100000381469727)",1167630841720779
25,"(137.64199829101562, 240.81553649902344, 9.100000381469727)","(128.7714080810547, 240.86427307128906, 9.100000381469727)",1167630841752299
26,"(139.19403076171875, 241.05859375, 9.100000381469727)","(127.16142272949219, 240.4370574951172, 9.100000381469727)",1167630841784000
27,"(141.1525421142578, 239.9317169189453, 9.100000381469727)","(128.6934814453125, 241.70603942871094, 9.100000381469727)",1167630841815831
28,"(136.79273986816406, 239.54425048828125, 9.100000381469727)","(128.192138671875, 237.1450653076172, 9.100000381469727)",1167630841847190
29,"(137.55702209472656, 240.630859375, 9.100000381469727)","(128.6998291015625, 239.65626525878906, 9.100000381469727)",1167630841877892
30,"(129.5879364013672, 245.12252807617188, 9.100000381469727)","(119.94612884521484, 241.00265502929688, 9.100000381469727)",1167630841909152
31,"(130.36312866210938, 243.3531951904297, 9.100000381469727)","(119.17047119140625, 240.82766723632812, 9.100000381469727)",1167630841940258
32,"(128.08494567871094, 243.3446502685547, 9.100000381469727)","(118.7515640258789, 241.97991943359375, 9.100000381469727)",1167630841972060
33,"(129.30726623535156, 243.39756774902344, 9.100000381469727)","(118.23172760009766, 241.08349609375, 9.100000381469727)",1167630842003678
34,"(127.91789245605469, 241.6175537109375, 9.100000381469727)","(118.07160186767578, 242.41351318359375, 9.100000381469727)",1167630842034674
35,"(129.1481170654297, 243.09451293945312, 9.100000381469727)","(119.32955932617188, 241.33096313476562, 9.100000381469727)",1167630842066201
36,"(128.51248168945312, 243.27003479003906, 9.100000381469727)","(117.42121887207031, 240.6542205810547, 9.100000381469727)",1167630842097533
37,"(126.33834838867188, 239.42733764648438, 9.100000381469727)","(116.7977294921875, 243.04200744628906, 9.100000381469727)",1167630842128837
38,"(128.96661376953125, 243.4904022216797, 9.100000381469727)","(116.71188354492188, 242.99261474609375, 9.100000381469727)",1167630842159981
39,"(126.13599395751953, 242.32406616210938, 9.100000381469727)","(116.135986328125, 245.79986572265625, 9.100000381469727)",1167630842191132
40,"(115.34210205078125, 241.27076721191406, 9.100000381469727)","(105.2865982055664, 241.81297302246094, 9.100000381469727)",1167630842222638
41,"(116.39920043945312, 242.14678955078125, 9.100000381469727)","(103.94669342041016, 246.57952880859375, 9.100000381469727)",1167630842254248
42,"(116.41407012939453, 243.22911071777344, 9.100000381469727)","(105.52930450439453, 245.64239501953125, 9.100000381469727)",1167630842285169
43,"(82.46696472167969, 145.90243530273438, 9.100000381469727)","(82.56404876708984, 187.4853515625, 9.100000381469727)",1167630842316147
44,"(nan, nan, nan)","(nan, nan, nan)",1167630842347185
45,"(nan, nan, nan)","(nan, nan, nan)",1167630842375386
46,"(nan, nan, nan)","(57.65159225463867, 121.12024688720703, 9.100000381469727)",1167630842400721
47,"(98.75023651123047, 191.69976806640625, 9.100000381469727)","(nan, nan, nan)",1167630842427098
48,"(nan, nan, nan)","(nan, nan, nan)",1167630842461422
49,"(113.06289672851562, 237.62582397460938, 9.100000381469727)","(100.59844207763672, 241.7452850341797, 9.100000381469727)",1167630842496749
50,"(113.32818603515625, 241.46542358398438, 9.100000381469727)","(97.89407348632812, 244.4705047607422, 9.100000381469727)",1167630842521293
51,"(110.7975082397461, 240.5011749267578, 9.100000381469727)","(99.3333511352539, 246.7041015625, 9.100000381469727)",1167630842552622
52,"(111.5233383178711, 239.97216796875, 9.100000381469727)","(98.51146697998047, 243.53384399414062, 9.100000381469727)",1167630842582779
53,"(111.36056518554688, 240.60940551757812, 9.100000381469727)","(99.90281677246094, 245.26670837402344, 9.100000381469727)",1167630842614506
54,"(110.96387481689453, 242.8521728515625, 9.100000381469727)","(99.16793060302734, 242.09750366210938, 9.100000381469727)",1167630842646204
55,"(116.80726623535156, 246.89039611816406, 9.100000381469727)","(104.19054412841797, 247.85159301757812, 9.100000381469727)",1167630842678135
56,"(116.21979522705078, 246.89715576171875, 9.100000381469727)","(104.6281967163086, 247.8752899169922, 9.100000381469727)",1167630842709252
57,"(116.18278503417969, 247.09042358398438, 9.100000381469727)","(102.62637329101562, 249.94749450683594, 9.100000381469727)",1167630842740464
58,"(116.51284790039062, 246.02296447753906, 9.100000381469727)","(103.23013305664062, 245.21881103515625, 9.100000381469727)",1167630842771946
59,"(117.59221649169922, 246.05197143554688, 9.100000381469727)","(104.26203155517578, 247.52391052246094, 9.100000381469727)",1167630842803801
60,"(113.59201049804688, 244.87838745117188, 9.100000381469727)","(105.9351577758789, 247.43365478515625, 9.100000381469727)",1167630842835347
61,"(114.43302917480469, 247.03659057617188, 9.100000381469727)","(102.78992462158203, 246.54652404785156, 9.100000381469727)",1167630842867000
62,"(114.34721374511719, 242.33868408203125, 9.100000381469727)","(104.61260223388672, 248.20436096191406, 9.100000381469727)",1167630842898762
63,"(113.69754028320312, 243.44546508789062, 9.100000381469727)","(104.78055572509766, 246.37168884277344, 9.100000381469727)",1167630842930697
64,"(117.01441955566406, 244.442626953125, 9.100000381469727)","(104.17572784423828, 246.4225616455078, 9.100000381469727)",1167630842962452
65,"(113.21229553222656, 242.9957733154297, 9.100000381469727)","(103.04827117919922, 248.8018035888672, 9.100000381469727)",1167630842994201
66,"(113.75955963134766, 248.6733856201172, 9.100000381469727)","(103.41350555419922, 246.01072692871094, 9.100000381469727)",1167630843025718
67,"(116.33692169189453, 246.2356414794922, 9.100000381469727)","(105.38915252685547, 248.07614135742188, 9.100000381469727)",1167630843057983
68,"(115.8111343383789, 246.24728393554688, 9.100000381469727)","(100.34197235107422, 248.8721466064453, 9.100000381469727)",1167630843090074
69,"(115.85551452636719, 245.9828338623047, 9.100000381469727)","(103.06194305419922, 247.9677734375, 9.100000381469727)",1167630843122170
70,"(114.68086242675781, 245.67593383789062, 9.100000381469727)","(102.2712173461914, 245.85079956054688, 9.100000381469727)",1167630843154274
71,"(107.10115051269531, 245.33139038085938, 9.100000381469727)","(93.66133117675781, 248.84161376953125, 9.100000381469727)",1167630843186893
72,"(107.25929260253906, 244.16221618652344, 9.100000381469727)","(93.17990112304688, 250.83102416992188, 9.100000381469727)",1167630843219316
73,"(106.43572235107422, 246.1226806640625, 9.100000381469727)","(93.56484985351562, 250.2336883544922, 9.100000381469727)",1167630843251783
74,"(106.60525512695312, 243.1873016357422, 9.100000381469727)","(93.76841735839844, 249.89498901367188, 9.100000381469727)",1167630843283845
75,"(107.7440414428711, 245.35134887695312, 9.100000381469727)","(95.47000122070312, 248.877197265625, 9.100000381469727)",1167630843316064
76,"(106.69832611083984, 246.7704620361328, 9.100000381469727)","(94.92183685302734, 249.78094482421875, 9.100000381469727)",1167630843348172
77,"(105.98066711425781, 245.24530029296875, 9.100000381469727)","(94.42510986328125, 251.09347534179688, 9.100000381469727)",1167630843380247
78,"(111.64529418945312, 242.4338836669922, 9.100000381469727)","(97.83330535888672, 242.51028442382812, 9.100000381469727)",1167630843412515
79,"(112.5982437133789, 237.7138671875, 9.100000381469727)","(99.88510131835938, 243.67869567871094, 9.100000381469727)",1167630843444703
80,"(112.5088882446289, 234.65899658203125, 9.100000381469727)","(99.13482666015625, 238.01942443847656, 9.100000381469727)",1167630843475001
81,"(111.3997802734375, 237.2984161376953, 9.100000381469727)","(100.67438507080078, 239.98785400390625, 9.100000381469727)",1167630843507065
82,"(114.0700912475586, 237.3482666015625, 9.100000381469727)","(100.81202697753906, 237.5974578857422, 9.100000381469727)",1167630843537831
83,"(111.86449432373047, 237.92422485351562, 9.100000381469727)","(100.01820373535156, 239.76527404785156, 9.100000381469727)",1167630843569091
84,"(114.93592071533203, 236.7162322998047, 9.100000381469727)","(100.0450439453125, 237.28466796875, 9.100000381469727)",1167630843599805
85,"(113.91191864013672, 236.1677703857422, 9.100000381469727)","(102.01346588134766, 241.2885284423828, 9.100000381469727)",1167630843630716
86,"(102.9094009399414, 227.7352294921875, 9.100000381469727)","(91.77179718017578, 228.5507049560547, 9.100000381469727)",1167630843663406
87,"(104.77152252197266, 230.3033905029297, 9.100000381469727)","(91.721923828125, 226.26214599609375, 9.100000381469727)",1167630843695318
88,"(107.27859497070312, 230.96327209472656, 9.100000381469727)","(92.12294006347656, 225.19850158691406, 9.100000381469727)",1167630843726561
89,"(104.7435531616211, 227.8670654296875, 9.100000381469727)","(93.6002197265625, 223.70150756835938, 9.100000381469727)",1167630843758152
90,"(103.01131439208984, 226.33657836914062, 9.100000381469727)","(92.21955108642578, 224.1920928955078, 9.100000381469727)",1167630843789654
91,"(104.92117309570312, 225.2110137939453, 9.100000381469727)","(93.03364562988281, 223.6315460205078, 9.100000381469727)",1167630843820781
92,"(112.35497283935547, 233.82273864746094, 9.100000381469727)","(97.42140197753906, 233.09046936035156, 9.100000381469727)",1167630843852211
93,"(111.40897369384766, 235.69522094726562, 9.100000381469727)","(99.5015869140625, 233.96823120117188, 9.100000381469727)",1167630843884788
94,"(111.46803283691406, 237.5050811767578, 9.100000381469727)","(98.50536346435547, 232.36331176757812, 9.100000381469727)",1167630843915776
95,"(109.29393005371094, 236.09054565429688, 9.100000381469727)","(100.59278106689453, 236.02749633789062, 9.100000381469727)",1167630843946850
96,"(110.84953308105469, 233.93072509765625, 9.100000381469727)","(99.25048828125, 236.5488739013672, 9.100000381469727)",1167630843977726
97,"(110.8367691040039, 235.0657958984375, 9.100000381469727)","(98.83983612060547, 237.92591857910156, 9.100000381469727)",1167630844008812
98,"(117.6687240600586, 239.10977172851562, 9.100000381469727)","(104.61175537109375, 238.7064971923828, 9.100000381469727)",1167630844039491
99,"(112.98509216308594, 237.35382080078125, 9.100000381469727)","(104.42745208740234, 240.53089904785156, 9.100000381469727)",1167630844070719
100,"(113.54057312011719, 237.55551147460938, 9.100000381469727)","(104.3484115600586, 235.40447998046875, 9.100000381469727)",1167630844102252
101,"(116.50917053222656, 235.41815185546875, 9.100000381469727)","(103.64937591552734, 239.57411193847656, 9.100000381469727)",1167630844134204
102,"(113.30265045166016, 235.6744842529297, 9.100000381469727)","(104.89627075195312, 239.4163360595703, 9.100000381469727)",1167630844165213
103,"(113.57219696044922, 237.8660430908203, 9.100000381469727)","(102.64105224609375, 238.62025451660156, 9.100000381469727)",1167630844196460
104,"(116.6166000366211, 233.4029541015625, 9.100000381469727)","(102.06066131591797, 237.8533477783203, 9.100000381469727)",1167630844227627
105,"(113.18428802490234, 235.58360290527344, 9.100000381469727)","(103.04691314697266, 239.31478881835938, 9.100000381469727)",1167630844258995
106,"(113.6750259399414, 235.52590942382812, 9.100000381469727)","(104.79781341552734, 237.3036346435547, 9.100000381469727)",1167630844289600
107,"(109.65017700195312, 237.2365264892578, 9.100000381469727)","(99.8696517944336, 241.4281005859375, 9.100000381469727)",1167630844320693
108,"(107.40545654296875, 236.35699462890625, 9.100000381469727)","(95.96468353271484, 238.7968292236328, 9.100000381469727)",1167630844351842
109,"(107.8305435180664, 236.35765075683594, 9.100000381469727)","(97.87134552001953, 240.95046997070312, 9.100000381469727)",1167630844382807
110,"(109.29735565185547, 237.8985137939453, 9.100000381469727)","(94.51331329345703, 240.51820373535156, 9.100000381469727)",1167630844413209
111,"(110.03158569335938, 234.41578674316406, 9.100000381469727)","(95.86162567138672, 239.6356964111328, 9.100000381469727)",1167630844443967
112,"(107.52294921875, 237.3824462890625, 9.100000381469727)","(96.67085266113281, 237.92222595214844, 9.100000381469727)",1167630844474864
113,"(109.03190612792969, 235.07626342773438, 9.100000381469727)","(96.36141204833984, 239.43011474609375, 9.100000381469727)",1167630844505590
114,"(107.66059875488281, 239.23802185058594, 9.100000381469727)","(95.96279907226562, 245.03802490234375, 9.100000381469727)",1167630844535898
115,"(109.6580810546875, 235.9676513671875, 9.100000381469727)","(96.43761444091797, 238.38966369628906, 9.100000381469727)",1167630844566552
116,"(109.90618896484375, 240.47813415527344, 9.100000381469727)","(96.05815124511719, 238.49777221679688, 9.100000381469727)",1167630844597236
117,"(107.7238998413086, 236.61874389648438, 9.100000381469727)","(95.84504699707031, 240.241943359375, 9.100000381469727)",1167630844627174
118,"(107.68861389160156, 237.87762451171875, 9.100000381469727)","(95.15608978271484, 239.43258666992188, 9.100000381469727)",1167630844657076
119,"(109.85610961914062, 236.59571838378906, 9.100000381469727)","(96.79618835449219, 238.83502197265625, 9.100000381469727)",1167630844687687
120,"(107.05403137207031, 235.5206298828125, 9.100000381469727)","(95.29131317138672, 238.7288055419922, 9.100000381469727)",1167630844718066
121,"(118.3743667602539, 235.27223205566406, 9.100000381469727)","(106.07276916503906, 238.99252319335938, 9.100000381469727)",1167630844748212
122,"(116.75254821777344, 235.16107177734375, 9.100000381469727)","(105.27759552001953, 238.1612091064453, 9.100000381469727)",1167630844778362
123,"(120.13294982910156, 233.1482696533203, 9.100000381469727)","(104.89218139648438, 236.50120544433594, 9.100000381469727)",1167630844809006
124,"(117.66378021240234, 235.4320831298828, 9.100000381469727)","(104.97337341308594, 238.0458984375, 9.100000381469727)",1167630844839274
125,"(117.24161529541016, 234.72959899902344, 9.100000381469727)","(103.38914489746094, 236.3136749267578, 9.100000381469727)",1167630844870952
126,"(117.6507339477539, 233.78369140625, 9.100000381469727)","(105.11561584472656, 238.270263671875, 9.100000381469727)",1167630844902355
127,"(116.77700805664062, 235.99742126464844, 9.100000381469727)","(104.50391387939453, 238.5999755859375, 9.100000381469727)",1167630844933097
128,"(118.7801742553711, 235.68312072753906, 9.100000381469727)","(104.63438415527344, 236.70556640625, 9.100000381469727)",1167630844963141
129,"(119.83303833007812, 234.77084350585938, 9.100000381469727)","(106.43461608886719, 238.349365234375, 9.100000381469727)",1167630844993455
130,"(116.59811401367188, 233.7409210205078, 9.100000381469727)","(103.49368286132812, 233.90420532226562, 9.100000381469727)",1167630845023873
131,"(118.02506256103516, 238.0047149658203, 9.100000381469727)","(104.22493743896484, 238.53146362304688, 9.100000381469727)",1167630845054899
132,"(119.7009506225586, 236.771484375, 9.100000381469727)","(106.27530670166016, 234.55014038085938, 9.100000381469727)",1167630845085950
133,"(119.42479705810547, 233.53834533691406, 9.100000381469727)","(102.51487731933594, 236.48719787597656, 9.100000381469727)",1167630845117145
134,"(119.07457733154297, 235.0807647705078, 9.100000381469727)","(105.44371795654297, 235.02012634277344, 9.100000381469727)",1167630845149936
135,"(119.55867767333984, 236.51177978515625, 9.100000381469727)","(103.08989715576172, 235.19529724121094, 9.100000381469727)",1167630845182067
136,"(120.33587646484375, 234.858642578125, 9.100000381469727)","(103.40953826904297, 235.730224609375, 9.100000381469727)",1167630845212709
137,"(117.30200958251953, 234.2423095703125, 9.100000381469727)","(103.80448150634766, 238.24472045898438, 9.100000381469727)",1167630845243643
138,"(119.8375244140625, 234.85476684570312, 9.100000381469727)","(105.08512115478516, 238.04110717773438, 9.100000381469727)",1167630845274620
139,"(118.23487091064453, 235.61886596679688, 9.100000381469727)","(103.53632354736328, 235.97496032714844, 9.100000381469727)",1167630845305717
140,"(118.68866729736328, 232.6760711669922, 9.100000381469727)","(102.79811096191406, 235.83985900878906, 9.100000381469727)",1167630845336846
141,"(110.93905639648438, 235.29173278808594, 9.100000381469727)","(93.52516174316406, 236.47547912597656, 9.100000381469727)",1167630845368178
142,"(109.46131134033203, 233.71095275878906, 9.100000381469727)","(96.07357788085938, 238.86500549316406, 9.100000381469727)",1167630845400221
143,"(112.23957824707031, 237.82444763183594, 9.100000381469727)","(95.20721435546875, 235.22679138183594, 9.100000381469727)",1167630845431450
144,"(111.83865356445312, 236.61509704589844, 9.100000381469727)","(94.24497985839844, 237.5434112548828, 9.100000381469727)",1167630845462686
145,"(85.2769775390625, 211.28961181640625, 9.100000381469727)","(71.73023223876953, 217.44024658203125, 9.100000381469727)",1167630845493640
146,"(51.271915435791016, 149.0323944091797, 9.100000381469727)","(33.59141540527344, 153.5872039794922, 9.100000381469727)",1167630845525797
147,"(nan, nan, nan)","(-41.668304443359375, 85.87846374511719, 9.100000381469727)",1167630845556186
148,"(nan, nan, nan)","(-50.655357360839844, -24.75629234313965, 9.100000381469727)",1167630845586082
149,"(nan, nan, nan)","(nan, nan, nan)",1167630845618551
150,"(nan, nan, nan)","(nan, nan, nan)",1167630845645948
151,"(nan, nan, nan)","(nan, nan, nan)",1167630845673491
152,"(nan, nan, nan)","(nan, nan, nan)",1167630845702864
153,"(nan, nan, nan)","(nan, nan, nan)",1167630845768772
154,"(nan, nan, nan)","(nan, nan, nan)",1167630845871350
155,"(nan, nan, nan)","(nan, nan, nan)",1167630845985623
156,"(nan, nan, nan)","(nan, nan, nan)",1167630846050613
157,"(nan, nan, nan)","(nan, nan, nan)",1167630846184161
158,"(nan, nan, nan)","(nan, nan, nan)",1167630846233609
159,"(nan, nan, nan)","(nan, nan, nan)",1167630846277346
160,"(nan, nan, nan)","(nan, nan, nan)",1167630846321120
161,"(nan, nan, nan)","(nan, nan, nan)",1167630846364889
162,"(nan, nan, nan)","(nan, nan, nan)",1167630846403934
163,"(nan, nan, nan)","(nan, nan, nan)",1167630846442921
164,"(nan, nan, nan)","(nan, nan, nan)",1167630846700834
165,"(nan, nan, nan)","(nan, nan, nan)",1167630846879111
166,"(nan, nan, nan)","(nan, nan, nan)",1167630847212893
167,"(nan, nan, nan)","(nan, nan, nan)",1167630847253695
168,"(nan, nan, nan)","(nan, nan, nan)",1167630847574396
169,"(nan, nan, nan)","(nan, nan, nan)",1167630847834635
170,"(-211.2589569091797, 129.37554931640625, 9.100000381469727)","(-252.4652099609375, 155.44041442871094, 9.100000381469727)",1167630847882088
171,"(-229.98992919921875, 142.6288604736328, 9.100000381469727)","(-255.25396728515625, 156.0871124267578, 9.100000381469727)",1167630847922825
172,"(nan, nan, nan)","(nan, nan, nan)",1167630848154457
173,"(-226.95245361328125, 35.61962890625, 9.100000381469727)","(-235.62442016601562, 41.694740295410156, 9.100000381469727)",1167630848207535
174,"(-220.33970642089844, 36.304203033447266, 9.100000381469727)","(-228.927490234375, 42.570316314697266, 9.100000381469727)",1167630848235161
175,"(-223.42727661132812, 37.18456268310547, 9.100000381469727)","(-233.2724151611328, 42.48516845703125, 9.100000381469727)",1167630848280258
176,"(-222.60968017578125, 37.96914291381836, 9.100000381469727)","(-230.02915954589844, 42.619361877441406, 9.100000381469727)",1167630848309806
177,"(-223.0948028564453, 37.51784133911133, 9.100000381469727)","(-231.1857147216797, 43.689361572265625, 9.100000381469727)",1167630848339247
178,"(-221.95008850097656, 38.54676055908203, 9.100000381469727)","(-230.91612243652344, 42.1820182800293, 9.100000381469727)",1167630848368632
179,"(-226.18414306640625, 40.12842559814453, 9.100000381469727)","(-232.595458984375, 40.88392639160156, 9.100000381469727)",1167630848397725
180,"(-224.70245361328125, 39.48136520385742, 9.100000381469727)","(-235.39215087890625, 40.96174240112305, 9.100000381469727)",1167630848428968
181,"(-224.93881225585938, 39.69999313354492, 9.100000381469727)","(-232.89295959472656, 42.36001205444336, 9.100000381469727)",1167630848458197
182,"(-226.2085723876953, 38.054168701171875, 9.100000381469727)","(-233.51181030273438, 42.06571960449219, 9.100000381469727)",1167630848487558
183,"(-225.1559600830078, 39.54664611816406, 9.100000381469727)","(-234.6110076904297, 41.70646286010742, 9.100000381469727)",1167630848517899
184,"(-227.2633056640625, 39.02858352661133, 9.100000381469727)","(-232.34115600585938, 40.752342224121094, 9.100000381469727)",1167630848548003
185,"(-224.9709930419922, 38.72111129760742, 9.100000381469727)","(-230.07119750976562, 42.57313537597656, 9.100000381469727)",1167630848578473
186,"(-241.1114044189453, 75.06010437011719, 9.100000381469727)","(-249.32464599609375, 83.46086883544922, 9.100000381469727)",1167630848608968
187,"(-236.38877868652344, 145.83702087402344, 9.100000381469727)","(-251.16639709472656, 160.20130920410156, 9.100000381469727)",1167630848639156
188,"(-241.1157989501953, 154.85446166992188, 9.100000381469727)","(-257.0906066894531, 159.67359924316406, 9.100000381469727)",1167630848668731
189,"(-237.3251953125, 148.97113037109375, 9.100000381469727)","(-251.9518280029297, 159.50970458984375, 9.100000381469727)",1167630848699131
190,"(-236.74639892578125, 152.72618103027344, 9.100000381469727)","(-253.3144989013672, 157.86959838867188, 9.100000381469727)",1167630848729909
191,"(-236.85581970214844, 152.00784301757812, 9.100000381469727)","(-253.86404418945312, 158.4017333984375, 9.100000381469727)",1167630848760514
192,"(-237.74217224121094, 151.57632446289062, 9.100000381469727)","(-252.914794921875, 154.09727478027344, 9.100000381469727)",1167630848792145
193,"(-241.87039184570312, 144.45042419433594, 9.100000381469727)","(-262.0467529296875, 149.5964813232422, 9.100000381469727)",1167630848823141
194,"(-240.69970703125, 146.5206756591797, 9.100000381469727)","(-259.8958435058594, 150.26861572265625, 9.100000381469727)",1167630848854811
195,"(-245.5789031982422, 149.80685424804688, 9.100000381469727)","(-258.31243896484375, 150.65869140625, 9.100000381469727)",1167630848885899
196,"(-241.03160095214844, 140.5714874267578, 9.100000381469727)","(-257.7497253417969, 146.74635314941406, 9.100000381469727)",1167630848915591
197,"(-243.1641387939453, 145.5699005126953, 9.100000381469727)","(-258.35174560546875, 152.0698699951172, 9.100000381469727)",1167630848945153
198,"(-243.55950927734375, 144.17498779296875, 9.100000381469727)","(-259.4730224609375, 151.29629516601562, 9.100000381469727)",1167630848975244
199,"(nan, nan, nan)","(-246.2797088623047, 152.97593688964844, 9.100000381469727)",1167630849004563
200,"(nan, nan, nan)","(-243.0825958251953, 150.43438720703125, 9.100000381469727)",1167630849034790
201,"(nan, nan, nan)","(-245.2165069580078, 152.58079528808594, 9.100000381469727)",1167630849059874
202,"(nan, nan, nan)","(-246.92071533203125, 151.359619140625, 9.100000381469727)",1167630849084871
203,"(-229.28350830078125, 139.7122802734375, 9.100000381469727)","(-244.24449157714844, 152.99920654296875, 9.100000381469727)",1167630849109926
204,"(-226.4432830810547, 138.3567352294922, 9.100000381469727)","(-243.48641967773438, 149.73402404785156, 9.100000381469727)",1167630849135346
205,"(-233.65199279785156, 137.54934692382812, 9.100000381469727)","(-240.90248107910156, 152.2134552001953, 9.100000381469727)",1167630849162827
206,"(-222.09954833984375, 139.72598266601562, 9.100000381469727)","(-237.12152099609375, 151.12001037597656, 9.100000381469727)",1167630849192060
207,"(-218.38082885742188, 145.26876831054688, 9.100000381469727)","(-230.94854736328125, 150.92132568359375, 9.100000381469727)",1167630849222449
208,"(-220.97683715820312, 148.0333709716797, 9.100000381469727)","(-232.46728515625, 153.15066528320312, 9.100000381469727)",1167630849251714
209,"(-216.01295471191406, 143.13821411132812, 9.100000381469727)","(-232.42645263671875, 151.68263244628906, 9.100000381469727)",1167630849281140
210,"(-217.8864288330078, 144.20809936523438, 9.100000381469727)","(-231.02163696289062, 152.54904174804688, 9.100000381469727)",1167630849310593
211,"(-220.0176239013672, 145.0172882080078, 9.100000381469727)","(-232.14309692382812, 154.4037628173828, 9.100000381469727)",1167630849339923
212,"(-217.4009246826172, 140.40895080566406, 9.100000381469727)","(-230.6720428466797, 152.7642059326172, 9.100000381469727)",1167630849369445
213,"(-218.02586364746094, 144.8238983154297, 9.100000381469727)","(-233.36447143554688, 151.16419982910156, 9.100000381469727)",1167630849399419
214,"(-218.5834503173828, 141.2132568359375, 9.100000381469727)","(-232.1736297607422, 151.1594696044922, 9.100000381469727)",1167630849429447
215,"(-216.2355499267578, 145.1167449951172, 9.100000381469727)","(-229.7539825439453, 151.03736877441406, 9.100000381469727)",1167630849459197
216,"(-218.44508361816406, 145.97315979003906, 9.100000381469727)","(-228.5086669921875, 153.8892364501953, 9.100000381469727)",1167630849489234
217,"(-218.91610717773438, 144.9644012451172, 9.100000381469727)","(-230.49111938476562, 152.96417236328125, 9.100000381469727)",1167630849519348
218,"(-217.63961791992188, 144.49484252929688, 9.100000381469727)","(-234.21136474609375, 154.30372619628906, 9.100000381469727)",1167630849550699
219,"(-217.75039672851562, 145.65806579589844, 9.100000381469727)","(-232.41055297851562, 153.64842224121094, 9.100000381469727)",1167630849581255
220,"(-219.7101593017578, 146.79736328125, 9.100000381469727)","(-231.65467834472656, 154.45985412597656, 9.100000381469727)",1167630849611557
221,"(-218.12704467773438, 145.3838653564453, 9.100000381469727)","(-231.284423828125, 151.8691864013672, 9.100000381469727)",1167630849643887
222,"(-217.8640899658203, 146.3219757080078, 9.100000381469727)","(-232.9419403076172, 153.1741485595703, 9.100000381469727)",1167630849674933
223,"(-215.74444580078125, 142.1390838623047, 9.100000381469727)","(-232.68560791015625, 153.43951416015625, 9.100000381469727)",1167630849706302
224,"(-216.45738220214844, 145.0168914794922, 9.100000381469727)","(-232.81443786621094, 153.24595642089844, 9.100000381469727)",1167630849737722
225,"(-219.0720977783203, 146.2044219970703, 9.100000381469727)","(-233.2428436279297, 151.5969696044922, 9.100000381469727)",1167630849768292
