,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167706653882047,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167706653924673,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167706653967230,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167706654009832,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167706654052522,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167706654095523,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167706654131054,"(0.730071485042572, 0.19068202376365662, 0.08754435181617737)","(-70.85342407226562, 79.9453125, 476.2633056640625)",1,"(-157.24099731445312, 108.4204330444336, 9.100000381469727)","(0.25181353092193604, 0.7327996492385864)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167706654153912,"(0.7038800716400146, 0.19045130908489227, 0.23863403499126434)","(-71.51192474365234, 87.76071166992188, 521.5902099609375)",1,"(-235.1018524169922, 144.8872528076172, 9.100000381469727)","(0.1279519647359848, 0.6296677589416504)",1,"(0.5411122441291809, 0.17757548391819, 0.20492024719715118)","(-16.27222442626953, 89.60942077636719, 511.47607421875)",1,"(-189.47386169433594, 140.2101287841797, 9.100000381469727)","(0.20053726434707642, 0.6428951621055603)",1
8,1167706654214822,"(0.7000036835670471, 0.18992608785629272, 0.2368709295988083)","(-70.11042022705078, 87.81651306152344, 521.061279296875)",1,"(-129.49461364746094, 123.73252868652344, 9.100000381469727)","(0.2959526479244232, 0.6894955039024353)",1,"(0.5374597907066345, 0.1786707639694214, 0.2050318419933319)","(-15.073223114013672, 89.32701110839844, 511.5095520019531)",1,"(-84.7530517578125, 95.826171875, 9.100000381469727)","(0.36712780594825745, 0.7684175372123718)",1
9,1167706654274828,"(0.6978868842124939, 0.18910065293312073, 0.23530517518520355)","(-69.31512451171875, 87.96192169189453, 520.591552734375)",1,"(-123.74127197265625, 113.7876205444336, 9.100000381469727)","(0.3051050901412964, 0.7176207304000854)",1,"(0.5342068672180176, 0.17930513620376587, 0.20502634346485138)","(-14.004721641540527, 89.16082000732422, 511.5079040527344)",1,"(-100.78950500488281, 108.30030059814453, 9.100000381469727)","(0.3416169285774231, 0.7331393957138062)",1
