,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167646628375116,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167646628418907,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167646628456982,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167646628500818,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167646628544759,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167646628588465,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167646628632245,"(0.5931029915809631, 0.6134068965911865, 0.5647395849227905)","(-41.13011932373047, -31.83701515197754, 619.421875)",1,"(199.0465087890625, 373.4079284667969, 9.100000381469727)","(0.8185979723930359, -0.016612082719802856)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167646628673209,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.4597282111644745, 0.6372615098953247, 0.5714166164398193)","(14.542814254760742, -38.738529205322266, 621.4249877929688)",1,"(145.681640625, 356.1312561035156, 9.100000381469727)","(0.7337048053741455, 0.03224808722734451)",1
8,1167646628897087,"(0.5936654210090637, 0.6138747334480286, 0.5646311640739441)","(-41.362117767333984, -31.980207443237305, 619.3893432617188)",1,"(142.63528442382812, 356.9222106933594, 9.100000381469727)","(0.7288586497306824, 0.030011221766471863)",1,"(0.46043771505355835, 0.6373000741004944, 0.5713539719581604)","(14.246119499206543, -38.751800537109375, 621.4061889648438)",1,"(144.35780334472656, 360.6216125488281, 9.100000381469727)","(0.7315988540649414, 0.01954897865653038)",1
9,1167646628988254,"(0.5941363573074341, 0.6140013337135315, 0.5649461150169373)","(-41.56291198730469, -32.025421142578125, 619.4838256835938)",1,"(175.2005157470703, 376.6144104003906, 9.100000381469727)","(0.7806636095046997, -0.025680329650640488)",1,"(0.46086055040359497, 0.6372935175895691, 0.5708131790161133)","(14.067009925842285, -38.7413215637207, 621.2439575195312)",1,"(169.357421875, 370.0469665527344, 9.100000381469727)","(0.7713683843612671, -0.007106894161552191)",1
10,1167646629099907,"(0.5948044061660767, 0.6138870716094971, 0.5655759572982788)","(-41.85111999511719, -32.00282287597656, 619.6727905273438)",1,"(156.46507263183594, 363.1696472167969, 9.100000381469727)","(0.7508591413497925, 0.012342802248895168)",1,"(0.46148261427879333, 0.6367843151092529, 0.5709987282752991)","(13.807313919067383, -38.59132766723633, 621.2996215820312)",1,"(153.18971252441406, 365.48773193359375, 9.100000381469727)","(0.7456486821174622, 0.005787039641290903)",1
11,1167646629174801,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
12,1167646629230274,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
13,1167646629255560,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
14,1167646629328656,"(0.5949036478996277, 0.6140120625495911, 0.5654022097587585)","(-41.889713287353516, -32.038631439208984, 619.6206665039062)",1,"(158.7851104736328, 371.3762512207031, 9.100000381469727)","(0.7545498609542847, -0.010866248048841953)",1,"(0.46146130561828613, 0.637050449848175, 0.5709513425827026)","(13.81631851196289, -38.67182540893555, 621.285400390625)",1,"(158.53860473632812, 375.9248352050781, 9.100000381469727)","(0.7541577219963074, -0.02373010478913784)",1
15,1167646629416249,"(0.5950286388397217, 0.6143801212310791, 0.5654809474945068)","(-41.94231414794922, -32.15272903442383, 619.644287109375)",1,"(164.23446655273438, 411.42474365234375, 9.100000381469727)","(0.7632187604904175, -0.12412748485803604)",1,"(0.46155697107315063, 0.6373100876808167, 0.570326566696167)","(13.774015426635742, -38.740020751953125, 621.0979614257812)",1,"(149.75909423828125, 358.7268371582031, 9.100000381469727)","(0.7401912212371826, 0.02490752562880516)",1
16,1167646629470251,"(0.5950304865837097, 0.6145560145378113, 0.5655566453933716)","(-41.943912506103516, -32.20762252807617, 619.6669921875)",1,"(158.32667541503906, 392.12530517578125, 9.100000381469727)","(0.7538205981254578, -0.06954669207334518)",1,"(0.46163150668144226, 0.637545108795166, 0.5705766081809998)","(13.744219779968262, -38.81682205200195, 621.1729736328125)",1,"(147.87596130371094, 369.3722839355469, 9.100000381469727)","(0.7371955513954163, -0.005198842380195856)",1
