,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167634824916159,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167634825304975,"(0.6362545490264893, 0.3938612937927246, 0.526686429977417)","(-58.7384033203125, 34.34581756591797, 608.0059204101562)",1,"(-113.84561157226562, 179.11907958984375, 9.100000381469727)","(0.32084718346595764, 0.5328566431999207)",1,"(0.5010511875152588, 0.40459802746772766, 0.5510361790657043)","(-3.039503335952759, 31.99201011657715, 615.3108520507812)",1,"(-124.66126251220703, 179.9475860595703, 9.100000381469727)","(0.30364158749580383, 0.5305135250091553)",1
2,1167634825335864,"(0.6363011598587036, 0.3940238952636719, 0.5423173308372498)","(-59.088134765625, 34.5670166015625, 612.6951904296875)",1,"(-117.66291809082031, 180.17613220214844, 9.100000381469727)","(0.3147745728492737, 0.5298672318458557)",1,"(0.5025956630706787, 0.40450745820999146, 0.5403949022293091)","(-3.663137197494507, 31.844215393066406, 612.1184692382812)",1,"(-120.18917083740234, 181.19955444335938, 9.100000381469727)","(0.31075581908226013, 0.5269728302955627)",1
3,1167634825367469,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167634825413872,"(0.6382473111152649, 0.3947027623653412, 0.5421823859214783)","(-59.89043045043945, 34.35391616821289, 612.6547241210938)",1,"(-117.0552749633789, 177.2193145751953, 9.100000381469727)","(0.3157412111759186, 0.5382294058799744)",1,"(0.5044733881950378, 0.40455400943756104, 0.5390968918800354)","(-4.438037395477295, 31.804317474365234, 611.7290649414062)",1,"(-116.56133270263672, 182.70523071289062, 9.100000381469727)","(0.31652700901031494, 0.5227146744728088)",1
5,1167634825438657,"(0.6386599540710449, 0.39497992396354675, 0.5419700145721436)","(-60.05633544921875, 34.26521301269531, 612.5910034179688)",1,"(-118.49866485595703, 184.54376220703125, 9.100000381469727)","(0.3134450614452362, 0.5175151228904724)",1,"(0.5048676133155823, 0.4046003818511963, 0.53875732421875)","(-4.600433349609375, 31.78351402282715, 611.627197265625)",1,"(-121.02056884765625, 179.06849670410156, 9.100000381469727)","(0.3094332218170166, 0.5329997539520264)",1
6,1167634825468146,"(0.6390734910964966, 0.39530378580093384, 0.5416593551635742)","(-60.220340728759766, 34.160614013671875, 612.497802734375)",1,"(-118.38689422607422, 179.07777404785156, 9.100000381469727)","(0.3136228919029236, 0.5329734683036804)",1,"(0.5052158236503601, 0.404666543006897, 0.5377660989761353)","(-4.742337703704834, 31.746614456176758, 611.329833984375)",1,"(-121.77035522460938, 182.37026977539062, 9.100000381469727)","(0.30824044346809387, 0.5236619710922241)",1
7,1167634825498655,"(0.6395120024681091, 0.395569771528244, 0.5410605669021606)","(-60.3885383605957, 34.06861114501953, 612.3181762695312)",1,"(-114.49720001220703, 177.46434020996094, 9.100000381469727)","(0.3198106288909912, 0.5375364422798157)",1,"(0.5055971741676331, 0.40474140644073486, 0.5371905565261841)","(-4.898734092712402, 31.713510513305664, 611.1571655273438)",1,"(-122.373291015625, 180.3345489501953, 9.100000381469727)","(0.3072812855243683, 0.5294191837310791)",1
8,1167634825528729,"(0.6399150490760803, 0.3959887623786926, 0.5406534671783447)","(-60.54583740234375, 33.93391799926758, 612.196044921875)",1,"(-119.455810546875, 185.3497314453125, 9.100000381469727)","(0.31192243099212646, 0.5152357816696167)",1,"(0.5059741735458374, 0.40490028262138367, 0.5365476608276367)","(-5.053031921386719, 31.654111862182617, 610.9642944335938)",1,"(-119.20059967041016, 183.7281951904297, 9.100000381469727)","(0.31232842803001404, 0.5198215842247009)",1
9,1167634825559548,"(0.6403114795684814, 0.39653104543685913, 0.5403057932853699)","(-60.701438903808594, 33.76301193237305, 612.0917358398438)",1,"(-115.26355743408203, 180.8008270263672, 9.100000381469727)","(0.31859150528907776, 0.5281005501747131)",1,"(0.506351888179779, 0.40510091185569763, 0.5359301567077637)","(-5.207537651062012, 31.58261489868164, 610.779052734375)",1,"(-120.17422485351562, 178.2242889404297, 9.100000381469727)","(0.3107795715332031, 0.5353872179985046)",1
10,1167634825590240,"(0.6406300067901611, 0.39718830585479736, 0.5402620434761047)","(-60.831138610839844, 33.56291961669922, 612.07861328125)",1,"(-117.25508117675781, 183.67257690429688, 9.100000381469727)","(0.3154233694076538, 0.5199788808822632)",1,"(0.5066548585891724, 0.4054248332977295, 0.535327136516571)","(-5.330939292907715, 31.474611282348633, 610.59814453125)",1,"(-118.7061996459961, 186.9530029296875, 9.100000381469727)","(0.3131149411201477, 0.5107015371322632)",1
11,1167634825619855,"(0.6408328413963318, 0.39780253171920776, 0.5406738519668579)","(-60.92293167114258, 33.3839111328125, 612.2021484375)",1,"(-116.21256256103516, 180.5371551513672, 9.100000381469727)","(0.3170818090438843, 0.5288462042808533)",1,"(0.5068540573120117, 0.40560901165008545, 0.5345450639724731)","(-5.411132335662842, 31.406211853027344, 610.363525390625)",1,"(-121.65751647949219, 181.05487060546875, 9.100000381469727)","(0.30841994285583496, 0.5273820161819458)",1
