,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167646507675560,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167646507719065,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167646507756637,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167646507799939,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167646507843348,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167646507884101,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.46568313241004944, 0.6204110383987427, 0.5845888257026672)","(12.080322265625, -33.75891876220703, 625.3766479492188)",1,"(312.173583984375, 399.3648681640625, 9.100000381469727)","(0.9985612630844116, -0.09002093225717545)",1
6,1167646507924955,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.4654949903488159, 0.620353102684021, 0.5836554169654846)","(12.155613899230957, -33.7252197265625, 625.0966186523438)",1,"(285.0250549316406, 312.0815734863281, 9.100000381469727)","(0.9553731679916382, 0.15682516992092133)",1
7,1167646507983503,"(0.598070502281189, 0.5996387004852295, 0.5717679858207703)","(-43.335113525390625, -27.704326629638672, 621.5303955078125)",1,"(291.4935302734375, 413.2296142578125, 9.100000381469727)","(0.9656633138656616, -0.12923185527324677)",1,"(0.4657169282436371, 0.6202170848846436, 0.5831813812255859)","(12.060510635375977, -33.67662811279297, 624.9544067382812)",1,"(276.4637145996094, 380.2885437011719, 9.100000381469727)","(0.9417537450790405, -0.036071136593818665)",1
8,1167646508020221,"(0.5982304811477661, 0.599720299243927, 0.5723043084144592)","(-43.41011428833008, -27.73712921142578, 621.6912841796875)",1,"(283.3807067871094, 388.450439453125, 9.100000381469727)","(0.9527573585510254, -0.05915378779172897)",1,"(0.4658832252025604, 0.6202642917633057, 0.5839298367500305)","(11.99361515045166, -33.70382308959961, 625.178955078125)",1,"(279.3018493652344, 387.80999755859375, 9.100000381469727)","(0.9462686777114868, -0.05734257027506828)",1
9,1167646508072117,"(0.5983622670173645, 0.5998488664627075, 0.5722542405128479)","(-43.464210510253906, -27.776329040527344, 621.67626953125)",1,"(287.0047607421875, 402.762451171875, 9.100000381469727)","(0.9585225582122803, -0.09962962567806244)",1,"(0.4659934639930725, 0.6203664541244507, 0.5837213397026062)","(11.946715354919434, -33.732421875, 625.1163940429688)",1,"(275.2916259765625, 388.97686767578125, 9.100000381469727)","(0.9398891925811768, -0.060642607510089874)",1
10,1167646508112630,"(0.5984926223754883, 0.5998497605323792, 0.5723427534103394)","(-43.520118713378906, -27.778226852416992, 621.7028198242188)",1,"(286.8182373046875, 399.2180480957031, 9.100000381469727)","(0.9582257866859436, -0.08960574120283127)",1,"(0.46609386801719666, 0.6203657984733582, 0.5832100510597229)","(11.902613639831543, -33.72432327270508, 624.9630126953125)",1,"(275.73504638671875, 383.5634460449219, 9.100000381469727)","(0.9405945539474487, -0.045332930982112885)",1
11,1167646508157628,"(0.5985413789749146, 0.5998048782348633, 0.5724572539329529)","(-43.54231643676758, -27.76622200012207, 621.7371826171875)",1,"(291.3270263671875, 406.60791015625, 9.100000381469727)","(0.9653984308242798, -0.11050503700971603)",1,"(0.4661300778388977, 0.6202914118766785, 0.5832204222679138)","(11.887412071228027, -33.701725006103516, 624.9661254882812)",1,"(276.5043640136719, 382.46295166015625, 9.100000381469727)","(0.9418184161186218, -0.0422205924987793)",1
12,1167646508204552,"(0.5985571146011353, 0.5998603701591492, 0.5724135041236877)","(-43.548118591308594, -27.7827205657959, 621.7240600585938)",1,"(288.58502197265625, 404.3333435058594, 9.100000381469727)","(0.9610364437103271, -0.10407230257987976)",1,"(0.46613505482673645, 0.6203516125679016, 0.5831809639930725)","(11.885212898254395, -33.719627380371094, 624.9542846679688)",1,"(277.64361572265625, 389.0671081542969, 9.100000381469727)","(0.9436307549476624, -0.0608978196978569)",1
13,1167646508250508,"(0.5985539555549622, 0.6000902056694031, 0.5723744630813599)","(-43.545719146728516, -27.85262107849121, 621.7123413085938)",1,"(290.10125732421875, 403.28759765625, 9.100000381469727)","(0.9634484648704529, -0.10111478716135025)",1,"(0.46613606810569763, 0.6204564571380615, 0.5832788348197937)","(11.8853178024292, -33.75352478027344, 624.983642578125)",1,"(276.4705810546875, 376.6637878417969, 9.100000381469727)","(0.9417646527290344, -0.02582000382244587)",1
14,1167646508295913,"(0.5981826186180115, 0.600666344165802, 0.5715718865394592)","(-43.37711715698242, -28.016830444335938, 621.4715576171875)",1,"(279.2459411621094, 332.509765625, 9.100000381469727)","(0.9461797475814819, 0.09905212372541428)",1,"(0.46613121032714844, 0.621179461479187, 0.5828023552894592)","(11.886612892150879, -33.96833038330078, 624.8406982421875)",1,"(273.5374755859375, 316.00933837890625, 9.100000381469727)","(0.9370986819267273, 0.14571702480316162)",1
15,1167646508341767,"(0.5983325839042664, 0.600665807723999, 0.5712029933929443)","(-43.434112548828125, -28.0123291015625, 621.3609008789062)",1,"(275.06768798828125, 323.25018310546875, 9.100000381469727)","(0.9395329356193542, 0.12523914873600006)",1,"(0.4660724997520447, 0.6211405992507935, 0.5829514861106873)","(11.911717414855957, -33.95862579345703, 624.8854370117188)",1,"(272.29541015625, 310.2618713378906, 9.100000381469727)","(0.9351227879524231, 0.16197144985198975)",1
16,1167646508387696,"(0.5984654426574707, 0.6007007360458374, 0.5712677240371704)","(-43.490516662597656, -28.024423599243164, 621.3803100585938)",1,"(277.1900329589844, 328.8121643066406, 9.100000381469727)","(0.9429091811180115, 0.10950932651758194)",1,"(0.46610739827156067, 0.6211813688278198, 0.5832163691520691)","(11.898116111755371, -33.975528717041016, 624.9649047851562)",1,"(276.2168273925781, 316.1553039550781, 9.100000381469727)","(0.9413610100746155, 0.14530417323112488)",1
17,1167646508433094,"(0.5986710786819458, 0.6007791757583618, 0.5716119408607483)","(-43.58171463012695, -28.0538272857666, 621.4835815429688)",1,"(277.30303955078125, 326.52252197265625, 9.100000381469727)","(0.9430890083312988, 0.11598465591669083)",1,"(0.4662114381790161, 0.6212314963340759, 0.5829018354415894)","(11.853414535522461, -33.986328125, 624.8705444335938)",1,"(275.4748840332031, 306.83984375, 9.100000381469727)","(0.9401807188987732, 0.17164932191371918)",1
18,1167646508478768,"(0.5989155173301697, 0.6008390188217163, 0.5717130303382874)","(-43.6853141784668, -28.074426651000977, 621.513916015625)",1,"(274.44317626953125, 348.52081298828125, 9.100000381469727)","(0.9385395050048828, 0.053771279752254486)",1,"(0.46635672450065613, 0.6212524175643921, 0.582724392414093)","(11.791812896728516, -33.99042892456055, 624.8173217773438)",1,"(267.4338073730469, 299.5022888183594, 9.100000381469727)","(0.9273889660835266, 0.19240060448646545)",1
19,1167646508524131,"(0.5990989208221436, 0.6008478403091431, 0.5718310475349426)","(-43.76381301879883, -28.079425811767578, 621.54931640625)",1,"(274.843505859375, 330.0906982421875, 9.100000381469727)","(0.9391763210296631, 0.10589344799518585)",1,"(0.4665590226650238, 0.6212134957313538, 0.5828971266746521)","(11.707512855529785, -33.982025146484375, 624.869140625)",1,"(265.89923095703125, 301.6136474609375, 9.100000381469727)","(0.9249476790428162, 0.18642953038215637)",1
20,1167646508569758,"(0.5993044972419739, 0.6008362174034119, 0.5719627141952515)","(-43.851810455322266, -28.078426361083984, 621.5888061523438)",1,"(271.8558349609375, 323.137939453125, 9.100000381469727)","(0.9344235062599182, 0.12555664777755737)",1,"(0.4666854739189148, 0.6211720705032349, 0.5827962160110474)","(11.654011726379395, -33.96812057495117, 624.8388671875)",1,"(260.9053649902344, 298.76861572265625, 9.100000381469727)","(0.9170034527778625, 0.19447550177574158)",1
21,1167646508616139,"(0.599678099155426, 0.6009462475776672, 0.5714111328125)","(-43.99911117553711, -28.106220245361328, 621.42333984375)",1,"(248.07977294921875, 319.5680847167969, 9.100000381469727)","(0.8966004252433777, 0.13565249741077423)",1,"(0.4670966863632202, 0.6211174726486206, 0.5829246044158936)","(11.481913566589355, -33.95502853393555, 624.8773803710938)",1,"(236.56280517578125, 294.25372314453125, 9.100000381469727)","(0.8782791495323181, 0.2072441130876541)",1
