,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167647662995446,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167647663038054,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167647663080724,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167647663123314,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167647663165914,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167647663208794,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167647663245619,"(0.5593753457069397, 0.2551501989364624, 0.31408894062042236)","(-23.99062156677246, 73.42031860351562, 544.2266845703125)",1,"(42.87061309814453, 295.8554992675781, 9.100000381469727)","(0.5701523423194885, 0.20271410048007965)",1,"(0.4059281349182129, 0.2544621527194977, 0.24479369819164276)","(29.165821075439453, 70.90941619873047, 523.4381103515625)",1,"(46.08797836303711, 260.35186767578125, 9.100000381469727)","(0.5752705335617065, 0.30312204360961914)",1
7,1167647663282377,"(0.5595667958259583, 0.2547144293785095, 0.3153409957885742)","(-24.081829071044922, 73.5951156616211, 544.602294921875)",1,"(44.301856994628906, 346.23876953125, 9.100000381469727)","(0.5724291801452637, 0.060225050896406174)",1,"(0.4066607356071472, 0.2536303997039795, 0.24494019150733948)","(28.919322967529297, 71.14131164550781, 523.4820556640625)",1,"(50.77390670776367, 297.0771179199219, 9.100000381469727)","(0.5827249884605408, 0.19925925135612488)",1
8,1167647663353659,"(0.5606823563575745, 0.2548835873603821, 0.3149741590023041)","(-24.473522186279297, 73.53101348876953, 544.4922485351562)",1,"(38.5484619140625, 346.4328308105469, 9.100000381469727)","(0.5632766485214233, 0.05967625230550766)",1,"(0.4028896689414978, 0.25336235761642456, 0.30186522006988525)","(31.568626403808594, 73.5776138305664, 540.5595703125)",1,"(34.603004455566406, 330.5389709472656, 9.100000381469727)","(0.5570002198219299, 0.10462576895952225)",1
9,1167647663409187,"(0.5615934133529663, 0.2553863823413849, 0.3151063919067383)","(-24.800125122070312, 73.39291381835938, 544.5319213867188)",1,"(38.56867218017578, 344.0746765136719, 9.100000381469727)","(0.5633087754249573, 0.06634535640478134)",1,"(0.40362271666526794, 0.25340667366981506, 0.3008610010147095)","(31.28542709350586, 73.52281188964844, 540.25830078125)",1,"(30.130260467529297, 339.29229736328125, 9.100000381469727)","(0.5498849153518677, 0.07987043261528015)",1
