,left_gaze_point,right_gaze_point,time_stamp
17,"(-153.54434204101562, 195.01087951660156, 9.100000381469727)","(-166.04856872558594, 198.59510803222656, 9.100000381469727)",1167631141824580
18,"(-157.56329345703125, 194.97447204589844, 9.100000381469727)","(-167.8915252685547, 199.37545776367188, 9.100000381469727)",1167631141855281
19,"(-154.1665802001953, 190.46922302246094, 9.100000381469727)","(-170.6176300048828, 198.3877410888672, 9.100000381469727)",1167631141887468
20,"(-156.37432861328125, 196.3115997314453, 9.100000381469727)","(-170.1627655029297, 198.40960693359375, 9.100000381469727)",1167631141918137
21,"(-155.7810821533203, 196.05712890625, 9.100000381469727)","(-167.4073486328125, 194.81053161621094, 9.100000381469727)",1167631141948355
22,"(-207.97096252441406, 167.11329650878906, 9.100000381469727)","(-229.9355926513672, 175.23751831054688, 9.100000381469727)",1167631141978238
23,"(-223.0869140625, 165.21961975097656, 9.100000381469727)","(-235.6425323486328, 168.8014678955078, 9.100000381469727)",1167631142007719
24,"(-223.8892059326172, 163.7005615234375, 9.100000381469727)","(-238.93104553222656, 170.151611328125, 9.100000381469727)",1167631142039201
25,"(-225.84292602539062, 160.7559051513672, 9.100000381469727)","(-239.16990661621094, 170.54530334472656, 9.100000381469727)",1167631142070878
26,"(-223.5686798095703, 162.6105194091797, 9.100000381469727)","(-238.6395721435547, 169.77037048339844, 9.100000381469727)",1167631142100984
27,"(-222.5483856201172, 162.03866577148438, 9.100000381469727)","(-238.2113494873047, 169.43458557128906, 9.100000381469727)",1167631142131474
28,"(-228.59901428222656, 161.31187438964844, 9.100000381469727)","(-242.02105712890625, 167.65943908691406, 9.100000381469727)",1167631142161962
29,"(-232.955078125, 157.54928588867188, 9.100000381469727)","(-245.20529174804688, 162.1685791015625, 9.100000381469727)",1167631142191575
30,"(-232.93316650390625, 156.28831481933594, 9.100000381469727)","(-246.3597869873047, 165.55538940429688, 9.100000381469727)",1167631142220815
31,"(-230.61721801757812, 155.64352416992188, 9.100000381469727)","(-247.42967224121094, 164.4461212158203, 9.100000381469727)",1167631142249742
32,"(-231.800537109375, 160.06185913085938, 9.100000381469727)","(-244.67349243164062, 164.61026000976562, 9.100000381469727)",1167631142279107
33,"(-232.7931671142578, 156.92178344726562, 9.100000381469727)","(-243.61964416503906, 164.08163452148438, 9.100000381469727)",1167631142308845
34,"(-231.74644470214844, 158.1090545654297, 9.100000381469727)","(-247.4119873046875, 165.54006958007812, 9.100000381469727)",1167631142338525
35,"(-231.74610900878906, 158.995849609375, 9.100000381469727)","(-245.83392333984375, 165.0516815185547, 9.100000381469727)",1167631142368505
36,"(-229.90818786621094, 155.04098510742188, 9.100000381469727)","(-245.4642791748047, 161.69203186035156, 9.100000381469727)",1167631142398685
37,"(-231.5218963623047, 157.8128662109375, 9.100000381469727)","(-243.22914123535156, 162.90530395507812, 9.100000381469727)",1167631142428946
38,"(-184.42791748046875, 160.1104278564453, 9.100000381469727)","(-198.74298095703125, 161.86209106445312, 9.100000381469727)",1167631142459635
39,"(-188.04330444335938, 154.7061309814453, 9.100000381469727)","(-206.68212890625, 167.27015686035156, 9.100000381469727)",1167631142490331
40,"(-186.3341827392578, 158.697265625, 9.100000381469727)","(-199.9696807861328, 163.6722869873047, 9.100000381469727)",1167631142521852
41,"(-186.105712890625, 156.35113525390625, 9.100000381469727)","(-201.44320678710938, 160.31790161132812, 9.100000381469727)",1167631142553813
42,"(-185.69114685058594, 157.54397583007812, 9.100000381469727)","(-202.35130310058594, 163.1814727783203, 9.100000381469727)",1167631142584388
43,"(-186.0027618408203, 158.18795776367188, 9.100000381469727)","(-201.8083953857422, 165.7665557861328, 9.100000381469727)",1167631142615504
44,"(-186.42315673828125, 156.9652099609375, 9.100000381469727)","(-204.91818237304688, 163.42137145996094, 9.100000381469727)",1167631142645690
45,"(-184.3684539794922, 156.1435546875, 9.100000381469727)","(-203.39651489257812, 164.3920440673828, 9.100000381469727)",1167631142675844
46,"(-178.1851348876953, 158.0709228515625, 9.100000381469727)","(-189.99160766601562, 161.55496215820312, 9.100000381469727)",1167631142707096
47,"(-172.129638671875, 156.26055908203125, 9.100000381469727)","(-189.7207489013672, 160.6430206298828, 9.100000381469727)",1167631142737985
48,"(-172.5591278076172, 155.47171020507812, 9.100000381469727)","(-188.86871337890625, 161.82717895507812, 9.100000381469727)",1167631142768974
49,"(-173.79586791992188, 154.14193725585938, 9.100000381469727)","(-191.49388122558594, 161.3211669921875, 9.100000381469727)",1167631142799997
50,"(-172.96617126464844, 154.07948303222656, 9.100000381469727)","(-188.13511657714844, 161.76522827148438, 9.100000381469727)",1167631142829517
51,"(-171.40557861328125, 154.22247314453125, 9.100000381469727)","(-189.9626007080078, 160.71337890625, 9.100000381469727)",1167631142858710
52,"(-174.27333068847656, 159.09909057617188, 9.100000381469727)","(-189.79420471191406, 161.06930541992188, 9.100000381469727)",1167631142887918
53,"(-204.38668823242188, 148.99288940429688, 9.100000381469727)","(-224.3412628173828, 154.7597198486328, 9.100000381469727)",1167631142917940
54,"(-223.8573455810547, 147.86045837402344, 9.100000381469727)","(-236.17076110839844, 152.70872497558594, 9.100000381469727)",1167631142948059
55,"(-224.47134399414062, 149.42333984375, 9.100000381469727)","(-235.5884552001953, 154.09317016601562, 9.100000381469727)",1167631142978550
56,"(-224.5041046142578, 148.03817749023438, 9.100000381469727)","(-237.6464385986328, 153.0222625732422, 9.100000381469727)",1167631143007713
57,"(-226.43931579589844, 150.00515747070312, 9.100000381469727)","(-239.2966766357422, 153.59780883789062, 9.100000381469727)",1167631143036779
58,"(-221.1632537841797, 146.8175506591797, 9.100000381469727)","(-237.46499633789062, 151.29318237304688, 9.100000381469727)",1167631143065892
59,"(-220.4962615966797, 144.9049530029297, 9.100000381469727)","(-237.087158203125, 152.54104614257812, 9.100000381469727)",1167631143095757
60,"(-223.4392852783203, 147.17727661132812, 9.100000381469727)","(-237.32057189941406, 150.92776489257812, 9.100000381469727)",1167631143125453
61,"(-222.11892700195312, 146.68194580078125, 9.100000381469727)","(-234.3571014404297, 150.5238037109375, 9.100000381469727)",1167631143155488
62,"(-223.18348693847656, 150.38027954101562, 9.100000381469727)","(-234.14012145996094, 149.54885864257812, 9.100000381469727)",1167631143185144
63,"(-224.64785766601562, 147.29928588867188, 9.100000381469727)","(-236.23109436035156, 152.19491577148438, 9.100000381469727)",1167631143214181
64,"(-222.45465087890625, 145.02516174316406, 9.100000381469727)","(-235.6401824951172, 151.03909301757812, 9.100000381469727)",1167631143244143
65,"(-223.0547637939453, 147.06275939941406, 9.100000381469727)","(-234.70989990234375, 150.2064666748047, 9.100000381469727)",1167631143273232
66,"(-192.4814453125, 150.97254943847656, 9.100000381469727)","(-201.34483337402344, 156.3270263671875, 9.100000381469727)",1167631143302247
67,"(-80.92779541015625, 165.38336181640625, 9.100000381469727)","(nan, nan, nan)",1167631143331716
68,"(-54.38264846801758, 166.28640747070312, 9.100000381469727)","(-70.87187194824219, 168.07215881347656, 9.100000381469727)",1167631143361120
69,"(-52.581573486328125, 164.87022399902344, 9.100000381469727)","(-67.28520202636719, 162.1016082763672, 9.100000381469727)",1167631143386458
70,"(-51.62480163574219, 163.14024353027344, 9.100000381469727)","(-65.0829086303711, 164.84646606445312, 9.100000381469727)",1167631143417124
71,"(-49.63679504394531, 163.82826232910156, 9.100000381469727)","(-66.8840103149414, 162.06533813476562, 9.100000381469727)",1167631143447067
72,"(-50.86511993408203, 162.86294555664062, 9.100000381469727)","(-66.76443481445312, 166.4916229248047, 9.100000381469727)",1167631143476906
73,"(-53.34098434448242, 193.38417053222656, 9.100000381469727)","(-69.19683074951172, 161.11000061035156, 9.100000381469727)",1167631143506848
74,"(-49.92093276977539, 167.83570861816406, 9.100000381469727)","(-67.24576568603516, 167.74913024902344, 9.100000381469727)",1167631143536546
75,"(-50.22629928588867, 165.35818481445312, 9.100000381469727)","(-67.78279876708984, 164.51588439941406, 9.100000381469727)",1167631143566338
76,"(-50.2129020690918, 158.5310821533203, 9.100000381469727)","(-68.53892517089844, 150.84442138671875, 9.100000381469727)",1167631143597253
77,"(-50.251434326171875, 152.2081756591797, 9.100000381469727)","(-64.27954864501953, 147.90396118164062, 9.100000381469727)",1167631143627267
78,"(-49.09208679199219, 152.6417999267578, 9.100000381469727)","(-68.68592071533203, 148.24305725097656, 9.100000381469727)",1167631143656811
79,"(-52.08860778808594, 154.18080139160156, 9.100000381469727)","(-67.16674041748047, 147.20858764648438, 9.100000381469727)",1167631143686063
80,"(-50.38999557495117, 150.78067016601562, 9.100000381469727)","(-65.3411636352539, 148.40548706054688, 9.100000381469727)",1167631143715185
81,"(-51.10313034057617, 155.12147521972656, 9.100000381469727)","(-65.54425048828125, 146.83998107910156, 9.100000381469727)",1167631143745702
82,"(-50.023475646972656, 151.69435119628906, 9.100000381469727)","(-64.57941436767578, 147.91552734375, 9.100000381469727)",1167631143775998
83,"(-51.0445671081543, 152.18234252929688, 9.100000381469727)","(-65.07514953613281, 144.9285430908203, 9.100000381469727)",1167631143805452
84,"(-42.709781646728516, 150.29306030273438, 9.100000381469727)","(-56.759742736816406, 148.12413024902344, 9.100000381469727)",1167631143835148
85,"(-40.1108283996582, 152.65292358398438, 9.100000381469727)","(-54.89827346801758, 153.01708984375, 9.100000381469727)",1167631143864800
86,"(-41.93209457397461, 152.05445861816406, 9.100000381469727)","(-55.45985412597656, 150.95242309570312, 9.100000381469727)",1167631143895336
87,"(-40.80971908569336, 154.74688720703125, 9.100000381469727)","(-54.57532501220703, 149.78790283203125, 9.100000381469727)",1167631143925788
88,"(-41.68227767944336, 157.79885864257812, 9.100000381469727)","(-56.67554473876953, 148.03036499023438, 9.100000381469727)",1167631143955687
89,"(-42.012229919433594, 153.82093811035156, 9.100000381469727)","(-55.35144805908203, 149.58941650390625, 9.100000381469727)",1167631143985291
90,"(-49.0678596496582, 157.53915405273438, 9.100000381469727)","(-66.9102554321289, 148.9176788330078, 9.100000381469727)",1167631144015914
91,"(-49.86806869506836, 154.63185119628906, 9.100000381469727)","(-65.47209930419922, 148.04815673828125, 9.100000381469727)",1167631144046127
92,"(-48.700992584228516, 154.50205993652344, 9.100000381469727)","(-63.790950775146484, 148.3053741455078, 9.100000381469727)",1167631144075876
93,"(-48.67622375488281, 154.7424774169922, 9.100000381469727)","(-63.58180618286133, 152.3977508544922, 9.100000381469727)",1167631144107139
94,"(-50.357627868652344, 153.05316162109375, 9.100000381469727)","(-64.15083312988281, 150.14657592773438, 9.100000381469727)",1167631144137129
95,"(-47.61307144165039, 156.4549560546875, 9.100000381469727)","(-62.999794006347656, 151.37741088867188, 9.100000381469727)",1167631144166911
96,"(-48.994388580322266, 150.06710815429688, 9.100000381469727)","(-63.579097747802734, 150.06192016601562, 9.100000381469727)",1167631144196663
97,"(-46.62059020996094, 153.90480041503906, 9.100000381469727)","(-62.090911865234375, 154.695068359375, 9.100000381469727)",1167631144226341
98,"(-114.76123046875, 157.52603149414062, 9.100000381469727)","(-125.9728775024414, 157.60983276367188, 9.100000381469727)",1167631144256099
99,"(-193.18557739257812, 146.2963104248047, 9.100000381469727)","(-222.8450164794922, 158.2593994140625, 9.100000381469727)",1167631144285644
100,"(-195.04336547851562, 147.78009033203125, 9.100000381469727)","(-215.94862365722656, 151.76309204101562, 9.100000381469727)",1167631144316071
101,"(-200.3735809326172, 147.50784301757812, 9.100000381469727)","(-218.8431854248047, 155.31427001953125, 9.100000381469727)",1167631144346080
102,"(-198.64364624023438, 146.60682678222656, 9.100000381469727)","(-222.24652099609375, 155.24383544921875, 9.100000381469727)",1167631144377630
103,"(-198.49563598632812, 147.17958068847656, 9.100000381469727)","(-217.14593505859375, 152.71766662597656, 9.100000381469727)",1167631144408821
104,"(-199.74044799804688, 147.8185577392578, 9.100000381469727)","(-214.96841430664062, 152.10704040527344, 9.100000381469727)",1167631144439133
105,"(-218.12733459472656, 145.21725463867188, 9.100000381469727)","(-233.05804443359375, 149.00848388671875, 9.100000381469727)",1167631144469576
106,"(-213.30389404296875, 142.16563415527344, 9.100000381469727)","(-235.5054473876953, 148.39527893066406, 9.100000381469727)",1167631144500002
107,"(-215.613037109375, 143.2340087890625, 9.100000381469727)","(-233.6162109375, 149.87852478027344, 9.100000381469727)",1167631144531084
108,"(-213.7010498046875, 143.19561767578125, 9.100000381469727)","(-231.4469757080078, 147.0316925048828, 9.100000381469727)",1167631144562692
109,"(-215.20538330078125, 145.31411743164062, 9.100000381469727)","(-229.19947814941406, 146.33448791503906, 9.100000381469727)",1167631144592995
110,"(-214.64242553710938, 143.4519805908203, 9.100000381469727)","(-231.42774963378906, 149.1023406982422, 9.100000381469727)",1167631144624671
111,"(-215.0941925048828, 143.3902130126953, 9.100000381469727)","(-232.7206573486328, 144.27891540527344, 9.100000381469727)",1167631144654572
112,"(-215.74192810058594, 145.4070587158203, 9.100000381469727)","(-230.61936950683594, 144.22267150878906, 9.100000381469727)",1167631144685350
113,"(-214.57691955566406, 142.48765563964844, 9.100000381469727)","(-234.03968811035156, 147.2557830810547, 9.100000381469727)",1167631144715826
114,"(-216.48597717285156, 140.99195861816406, 9.100000381469727)","(-230.81011962890625, 148.3653106689453, 9.100000381469727)",1167631144746939
115,"(-207.59556579589844, 140.7303466796875, 9.100000381469727)","(-223.70619201660156, 144.0908660888672, 9.100000381469727)",1167631144778456
116,"(-177.1313934326172, 143.58831787109375, 9.100000381469727)","(-197.4754638671875, 153.76303100585938, 9.100000381469727)",1167631144809570
117,"(-172.59849548339844, 142.4111328125, 9.100000381469727)","(-192.61328125, 148.33993530273438, 9.100000381469727)",1167631144840666
118,"(-174.11000061035156, 142.48956298828125, 9.100000381469727)","(-192.3472442626953, 147.98280334472656, 9.100000381469727)",1167631144869241
119,"(-175.53302001953125, 145.88453674316406, 9.100000381469727)","(-191.3594970703125, 148.81161499023438, 9.100000381469727)",1167631144898338
120,"(-174.81143188476562, 142.68096923828125, 9.100000381469727)","(-195.85092163085938, 148.23924255371094, 9.100000381469727)",1167631144928134
121,"(-175.27285766601562, 141.3623504638672, 9.100000381469727)","(-196.35214233398438, 153.92221069335938, 9.100000381469727)",1167631144957163
122,"(-176.3966522216797, 140.6930389404297, 9.100000381469727)","(-195.18905639648438, 155.01727294921875, 9.100000381469727)",1167631144986237
123,"(-169.5684814453125, 142.2449493408203, 9.100000381469727)","(-189.0886688232422, 152.6663818359375, 9.100000381469727)",1167631145015300
124,"(-116.33948516845703, 149.8793182373047, 9.100000381469727)","(-128.27102661132812, 146.0535125732422, 9.100000381469727)",1167631145044878
125,"(-75.23011016845703, 156.58543395996094, 9.100000381469727)","(-90.21522521972656, 149.84010314941406, 9.100000381469727)",1167631145073915
126,"(-72.55998229980469, 155.44195556640625, 9.100000381469727)","(-85.95096588134766, 151.29290771484375, 9.100000381469727)",1167631145103148
127,"(-69.99812316894531, 154.07452392578125, 9.100000381469727)","(-88.99000549316406, 151.165771484375, 9.100000381469727)",1167631145132304
128,"(-71.69619750976562, 153.84274291992188, 9.100000381469727)","(-87.7809829711914, 150.82525634765625, 9.100000381469727)",1167631145162091
129,"(-71.69795227050781, 156.8905792236328, 9.100000381469727)","(-88.9676742553711, 148.7620086669922, 9.100000381469727)",1167631145191638
130,"(-71.3819351196289, 150.89288330078125, 9.100000381469727)","(-88.42330932617188, 150.95755004882812, 9.100000381469727)",1167631145220770
131,"(-54.598785400390625, 158.59300231933594, 9.100000381469727)","(-70.62107849121094, 153.05474853515625, 9.100000381469727)",1167631145250486
132,"(4.65800142288208, 200.53700256347656, 9.100000381469727)","(-6.6910295486450195, 200.98963928222656, 9.100000381469727)",1167631145279633
133,"(33.49886703491211, 238.4447021484375, 9.100000381469727)","(17.32404327392578, 233.3921661376953, 9.100000381469727)",1167631145308796
134,"(32.85233688354492, 238.5940399169922, 9.100000381469727)","(16.578378677368164, 234.36367797851562, 9.100000381469727)",1167631145338317
135,"(34.1440544128418, 237.9033966064453, 9.100000381469727)","(17.316099166870117, 237.39675903320312, 9.100000381469727)",1167631145368158
136,"(36.41529083251953, 240.8301544189453, 9.100000381469727)","(15.899188041687012, 238.28851318359375, 9.100000381469727)",1167631145397986
137,"(32.86118698120117, 235.5919647216797, 9.100000381469727)","(18.249385833740234, 235.36431884765625, 9.100000381469727)",1167631145427704
138,"(34.288578033447266, 238.35585021972656, 9.100000381469727)","(16.54315185546875, 240.50709533691406, 9.100000381469727)",1167631145457159
139,"(33.066993713378906, 236.15638732910156, 9.100000381469727)","(19.074596405029297, 238.4247283935547, 9.100000381469727)",1167631145486921
140,"(32.22288513183594, 238.64646911621094, 9.100000381469727)","(19.85322380065918, 239.7344970703125, 9.100000381469727)",1167631145517152
141,"(95.8505859375, 253.79782104492188, 9.100000381469727)","(83.52362060546875, 256.7819519042969, 9.100000381469727)",1167631145546886
142,"(98.02973937988281, 253.880859375, 9.100000381469727)","(86.77790069580078, 258.387451171875, 9.100000381469727)",1167631145576408
143,"(98.60273742675781, 255.51657104492188, 9.100000381469727)","(90.98107147216797, 258.4258117675781, 9.100000381469727)",1167631145607752
144,"(97.09220123291016, 256.5935363769531, 9.100000381469727)","(89.82170104980469, 258.2362365722656, 9.100000381469727)",1167631145638282
145,"(98.74879455566406, 255.83663940429688, 9.100000381469727)","(90.87291717529297, 257.13385009765625, 9.100000381469727)",1167631145668139
146,"(96.47462463378906, 257.6195373535156, 9.100000381469727)","(90.1802749633789, 254.99105834960938, 9.100000381469727)",1167631145697815
147,"(90.15068817138672, 251.4990692138672, 9.100000381469727)","(84.19709777832031, 251.01739501953125, 9.100000381469727)",1167631145727673
148,"(89.07289123535156, 252.66912841796875, 9.100000381469727)","(82.13179779052734, 250.395751953125, 9.100000381469727)",1167631145758311
149,"(90.26766967773438, 249.96176147460938, 9.100000381469727)","(83.08148956298828, 249.3910369873047, 9.100000381469727)",1167631145788266
150,"(88.68260192871094, 250.89797973632812, 9.100000381469727)","(83.11371612548828, 252.58653259277344, 9.100000381469727)",1167631145818150
151,"(89.48765563964844, 250.80154418945312, 9.100000381469727)","(81.36941528320312, 248.41990661621094, 9.100000381469727)",1167631145848767
152,"(91.7176513671875, 252.72898864746094, 9.100000381469727)","(83.39752960205078, 248.3324737548828, 9.100000381469727)",1167631145879416
153,"(93.53079986572266, 249.509765625, 9.100000381469727)","(87.49913024902344, 247.3591766357422, 9.100000381469727)",1167631145909984
154,"(95.61493682861328, 252.04052734375, 9.100000381469727)","(87.46168518066406, 249.30792236328125, 9.100000381469727)",1167631145940158
155,"(94.1055908203125, 250.29425048828125, 9.100000381469727)","(89.7871322631836, 247.8822479248047, 9.100000381469727)",1167631145970834
156,"(94.66935729980469, 249.3496856689453, 9.100000381469727)","(86.14591979980469, 246.33929443359375, 9.100000381469727)",1167631146001925
157,"(94.6997299194336, 249.80514526367188, 9.100000381469727)","(90.67231750488281, 248.4466094970703, 9.100000381469727)",1167631146032980
158,"(94.47024536132812, 252.18093872070312, 9.100000381469727)","(86.65100860595703, 245.9868621826172, 9.100000381469727)",1167631146065796
159,"(207.63363647460938, 277.19287109375, 9.100000381469727)","(205.76614379882812, 276.5376281738281, 9.100000381469727)",1167631146097225
160,"(nan, nan, nan)","(nan, nan, nan)",1167631146128519
161,"(270.1900634765625, 276.9819030761719, 9.100000381469727)","(267.88507080078125, 279.4271545410156, 9.100000381469727)",1167631146160270
162,"(270.6358337402344, 277.8217468261719, 9.100000381469727)","(267.82122802734375, 277.05218505859375, 9.100000381469727)",1167631146185511
163,"(271.5451354980469, 276.4719543457031, 9.100000381469727)","(428.12603759765625, 470.3249816894531, 9.100000381469727)",1167631146217823
164,"(272.0008850097656, 277.2115783691406, 9.100000381469727)","(392.70697021484375, 477.4615783691406, 9.100000381469727)",1167631146249085
165,"(269.74810791015625, 277.0240478515625, 9.100000381469727)","(nan, nan, nan)",1167631146282094
166,"(270.66668701171875, 279.8702392578125, 9.100000381469727)","(nan, nan, nan)",1167631146313124
167,"(282.9055480957031, 293.7073669433594, 9.100000381469727)","(277.41058349609375, 285.9306640625, 9.100000381469727)",1167631146338864
168,"(280.262939453125, 293.7914733886719, 9.100000381469727)","(279.6200866699219, 281.16644287109375, 9.100000381469727)",1167631146366950
169,"(285.2896423339844, 291.98785400390625, 9.100000381469727)","(442.2362060546875, 438.854248046875, 9.100000381469727)",1167631146398266
170,"(282.3756103515625, 292.8314514160156, 9.100000381469727)","(442.1833190917969, 435.4741516113281, 9.100000381469727)",1167631146430161
171,"(281.75531005859375, 291.0896301269531, 9.100000381469727)","(446.2515563964844, 452.6539306640625, 9.100000381469727)",1167631146463109
172,"(283.3340759277344, 290.6092224121094, 9.100000381469727)","(446.6374206542969, 452.2016906738281, 9.100000381469727)",1167631146495587
173,"(281.9466247558594, 287.8546447753906, 9.100000381469727)","(447.8884582519531, 455.9070739746094, 9.100000381469727)",1167631146528150
174,"(282.465087890625, 288.6683349609375, 9.100000381469727)","(447.1891784667969, 445.3700866699219, 9.100000381469727)",1167631146559105
175,"(280.2154541015625, 281.14190673828125, 9.100000381469727)","(nan, nan, nan)",1167631146591842
176,"(281.7088623046875, 289.53515625, 9.100000381469727)","(nan, nan, nan)",1167631146624540
177,"(282.490478515625, 289.26434326171875, 9.100000381469727)","(448.9914245605469, 457.94482421875, 9.100000381469727)",1167631146653435
178,"(286.395263671875, 286.0048522949219, 9.100000381469727)","(453.1034851074219, 455.9797668457031, 9.100000381469727)",1167631146684097
179,"(283.9306335449219, 289.85186767578125, 9.100000381469727)","(453.6429748535156, 462.76495361328125, 9.100000381469727)",1167631146723548
180,"(283.2764892578125, 288.2898254394531, 9.100000381469727)","(456.38067626953125, 468.5760192871094, 9.100000381469727)",1167631146756360
181,"(140.61038208007812, 281.2005615234375, 9.100000381469727)","(nan, nan, nan)",1167631146787286
182,"(nan, nan, nan)","(48.84971237182617, 284.00897216796875, 9.100000381469727)",1167631146818623
183,"(68.12029266357422, 271.8042297363281, 9.100000381469727)","(50.49409103393555, 282.81671142578125, 9.100000381469727)",1167631146849360
184,"(66.30731964111328, 272.3724670410156, 9.100000381469727)","(48.75519561767578, 283.7959899902344, 9.100000381469727)",1167631146879540
185,"(68.08853149414062, 271.1650390625, 9.100000381469727)","(49.01164245605469, 280.7950744628906, 9.100000381469727)",1167631146913896
186,"(66.25232696533203, 270.2611999511719, 9.100000381469727)","(49.65380859375, 281.8925476074219, 9.100000381469727)",1167631146946220
187,"(65.97392272949219, 269.15191650390625, 9.100000381469727)","(49.70417404174805, 285.3580017089844, 9.100000381469727)",1167631146978113
188,"(64.50006866455078, 268.3098449707031, 9.100000381469727)","(48.13399887084961, 279.3284606933594, 9.100000381469727)",1167631147010075
189,"(64.0952377319336, 267.98370361328125, 9.100000381469727)","(47.397789001464844, 282.9365234375, 9.100000381469727)",1167631147042126
190,"(74.05054473876953, 283.40771484375, 9.100000381469727)","(55.7896728515625, 290.9744873046875, 9.100000381469727)",1167631147074223
191,"(72.42952728271484, 281.9006042480469, 9.100000381469727)","(54.4885139465332, 294.13232421875, 9.100000381469727)",1167631147106235
192,"(72.78865051269531, 282.6986083984375, 9.100000381469727)","(54.1582145690918, 294.8941955566406, 9.100000381469727)",1167631147138153
193,"(73.57206726074219, 282.7416076660156, 9.100000381469727)","(54.58940887451172, 294.84124755859375, 9.100000381469727)",1167631147169799
194,"(69.24727630615234, 247.6373748779297, 9.100000381469727)","(49.10519790649414, 278.09381103515625, 9.100000381469727)",1167631147201216
195,"(nan, nan, nan)","(nan, nan, nan)",1167631147232292
196,"(nan, nan, nan)","(nan, nan, nan)",1167631147262180
197,"(-10.336257934570312, 255.4519805908203, 9.100000381469727)","(nan, nan, nan)",1167631147287299
198,"(nan, nan, nan)","(nan, nan, nan)",1167631147312680
199,"(nan, nan, nan)","(nan, nan, nan)",1167631147351326
200,"(62.39793395996094, 320.7740783691406, 9.100000381469727)","(39.63111877441406, 341.5035400390625, 9.100000381469727)",1167631147378584
201,"(64.21382141113281, 320.58203125, 9.100000381469727)","(41.220550537109375, 337.94305419921875, 9.100000381469727)",1167631147402077
202,"(nan, nan, nan)","(119.31953430175781, 316.9644775390625, 9.100000381469727)",1167631147432133
203,"(230.38941955566406, 294.15521240234375, 9.100000381469727)","(220.021728515625, 298.2458801269531, 9.100000381469727)",1167631147465140
204,"(230.50636291503906, 291.1429748535156, 9.100000381469727)","(223.76370239257812, 297.7597961425781, 9.100000381469727)",1167631147495112
205,"(231.09808349609375, 292.255615234375, 9.100000381469727)","(221.4768829345703, 295.1007995605469, 9.100000381469727)",1167631147526704
206,"(231.6390380859375, 289.9187927246094, 9.100000381469727)","(220.95626831054688, 295.7007751464844, 9.100000381469727)",1167631147558271
207,"(232.0080108642578, 289.22174072265625, 9.100000381469727)","(219.46490478515625, 297.01776123046875, 9.100000381469727)",1167631147589665
208,"(274.6140441894531, 286.23565673828125, 9.100000381469727)","(441.1768798828125, 455.5674133300781, 9.100000381469727)",1167631147621113
209,"(272.7948303222656, 288.3406982421875, 9.100000381469727)","(nan, nan, nan)",1167631147652770
210,"(272.0902404785156, 285.67919921875, 9.100000381469727)","(nan, nan, nan)",1167631147685759
211,"(273.7045593261719, 287.02117919921875, 9.100000381469727)","(nan, nan, nan)",1167631147711578
212,"(272.65814208984375, 284.9132995605469, 9.100000381469727)","(nan, nan, nan)",1167631147737074
213,"(273.1001281738281, 285.46624755859375, 9.100000381469727)","(nan, nan, nan)",1167631147762550
214,"(273.64141845703125, 286.0426330566406, 9.100000381469727)","(nan, nan, nan)",1167631147788096
215,"(272.80987548828125, 285.2957458496094, 9.100000381469727)","(nan, nan, nan)",1167631147813846
