1167628768153237,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356436919
1167628768203946,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356487639
1167628768250516,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356534209
1167628768296646,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356580339
1167628768342569,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356626270
1167628768388611,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356672321
1167628768434101,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356717820
1167628768480089,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356763817
1167628768526104,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356809841
1167628768573589,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356857334
1167628768620115,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356903866
1167628768667624,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356951382
1167628768713230,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59356996995
1167628768759282,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357043055
1167628768805712,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357089493
1167628768852698,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357136488
1167628768900606,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357184404
1167628768928992,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357212795
1167628768958683,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357242492
1167628769011115,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357294933
1167628769047213,"(0.5051388740539551, 0.4184074103832245, 0.5145890116691589)","(-4.758218288421631, 27.882606506347656, 604.376708984375)",1,"(220.9742431640625, 120.20651245117188, 9.100000381469727)","(0.8534807562828064, 0.6994674205780029)",1,5.00421142578125,1,"(0.36785098910331726, 0.43858039379119873, 0.4896594285964966)","(50.7435188293457, 22.065908432006836, 596.8978271484375)",1,"(217.40921020507812, 109.81339263916016, 9.100000381469727)","(0.8478094935417175, 0.7288602590560913)",1,5.00360107421875,1,59357331038
1167628769081249,"(0.5053127408027649, 0.4184613525867462, 0.5145780444145203)","(-4.829317569732666, 27.864408493041992, 604.3734130859375)",1,"(222.34877014160156, 119.42497253417969, 9.100000381469727)","(0.8556673526763916, 0.701677680015564)",1,5.009124755859375,1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357365081
1167628769116457,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357400295
1167628769160608,"(0.508105456829071, 0.4104851484298706, 0.5439725518226624)","(-5.957719326019287, 27.86580467224121, 613.1917724609375)",1,"(204.49266052246094, 76.70235443115234, 9.100000381469727)","(0.827261745929718, 0.8225016593933105)",1,5.1556549072265625,1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357444455
1167628769210350,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357494207
1167628769247679,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357531544
1167628769290272,"(0.5087440609931946, 0.4104183316230774, 0.5438903570175171)","(-6.222412586212158, 27.88541030883789, 613.1671142578125)",1,"(203.8416290283203, 74.73941802978516, 9.100000381469727)","(0.8262260556221008, 0.8280530571937561)",1,5.117401123046875,1,"(0.3714788258075714, 0.4395054578781128, 0.5150418877601624)","(50.11201858520508, 22.04220199584961, 604.5125732421875)",1,"(201.0849609375, 61.78373718261719, 9.100000381469727)","(0.821840763092041, 0.8646929860115051)",1,5.11358642578125,1,59357574146
1167628769333121,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357617004
1167628769370168,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357654058
1167628769407327,"(0.5087319612503052, 0.4105827510356903, 0.5374171733856201)","(-6.200117588043213, 27.745506286621094, 611.2251586914062)",1,"(202.69744873046875, 71.69429016113281, 9.100000381469727)","(0.8244059085845947, 0.8366649746894836)",1,5.1527099609375,1,"(0.37420564889907837, 0.4283219873905182, 0.5553017258644104)","(49.76371383666992, 22.48090362548828, 616.5905151367188)",1,"(208.01670837402344, 60.399478912353516, 9.100000381469727)","(0.8328678011894226, 0.8686078190803528)",1,5.256561279296875,1,59357691225
1167628769438351,"(0.5085194110870361, 0.41035038232803345, 0.5374414324760437)","(-6.112614154815674, 27.815601348876953, 611.232421875)",1,"(206.17774963378906, 78.62773895263672, 9.100000381469727)","(0.8299424052238464, 0.8170564770698547)",1,5.177886962890625,1,"(0.37422701716423035, 0.42807358503341675, 0.5552923679351807)","(49.75431442260742, 22.556203842163086, 616.5877075195312)",1,"(212.72096252441406, 68.65555572509766, 9.100000381469727)","(0.8403513431549072, 0.8452588319778442)",1,5.2395477294921875,1,59357722255
1167628769475149,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357759060
1167628769507483,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357791400
1167628769541614,"(0.5084400773048401, 0.41002365946769714, 0.5374434590339661)","(-6.080419540405273, 27.913904190063477, 611.2330322265625)",1,"(206.7636260986328, 77.52436065673828, 9.100000381469727)","(0.8308744430541992, 0.820176899433136)",1,5.1687164306640625,1,"(0.37394770979881287, 0.42794376611709595, 0.555299699306488)","(49.87051010131836, 22.59550666809082, 616.5899047851562)",1,"(212.41964721679688, 67.11572265625, 9.100000381469727)","(0.8398720622062683, 0.849613606929779)",1,5.2699737548828125,1,59357825537
1167628769576366,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357860296
1167628769608857,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59357892793
1167628769648295,"(0.5105622410774231, 0.4101981222629547, 0.5666384100914001)","(-7.042113780975342, 28.272106170654297, 619.9915161132812)",1,"(208.68922424316406, 76.05510711669922, 9.100000381469727)","(0.8339377045631409, 0.8243321180343628)",1,5.260223388671875,1,"(0.3725643754005432, 0.42806169390678406, 0.5299878120422363)","(50.011714935302734, 22.27301025390625, 608.996337890625)",1,"(206.8850555419922, 63.85319900512695, 9.100000381469727)","(0.8310675621032715, 0.8588403463363647)",1,5.2071380615234375,1,59357932238
1167628769680932,"(0.5117294788360596, 0.4096260964870453, 0.5791359543800354)","(-7.569016933441162, 28.624032974243164, 623.7407836914062)",1,"(199.3534393310547, 72.17970275878906, 9.100000381469727)","(0.8190862536430359, 0.8352921605110168)",1,5.270294189453125,1,"(0.37298399209976196, 0.4281245172023773, 0.5299819111824036)","(49.83861541748047, 22.254535675048828, 608.9945678710938)",1,"(196.45809936523438, 60.27991485595703, 9.100000381469727)","(0.8144803047180176, 0.8689459562301636)",1,5.2493743896484375,1,59357964881
1167628769717729,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(0.3730398416519165, 0.42813631892204285, 0.5299820899963379)","(49.81561279296875, 22.251007080078125, 608.99462890625)",1,"(193.78463745117188, 59.710147857666016, 9.100000381469727)","(0.8102273344993591, 0.8705573678016663)",1,5.242431640625,1,59358001685
1167628769756142,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358040105
1167628769791083,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358075053
1167628769825955,"(0.5123693346977234, 0.41052088141441345, 0.5791178345680237)","(-7.835819721221924, 28.349401473999023, 623.7353515625)",1,"(197.22023010253906, 73.40070343017578, 9.100000381469727)","(0.8156927227973938, 0.8318390250205994)",1,5.1834564208984375,1,"(0.3733917474746704, 0.4278290569782257, 0.5299733281135559)","(49.66981506347656, 22.343305587768555, 608.9920043945312)",1,"(190.8403778076172, 59.78522872924805, 9.100000381469727)","(0.8055436015129089, 0.8703449964523315)",1,5.22479248046875,1,59358109932
1167628769861593,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358145576
1167628769894318,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358178307
1167628769931155,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(0.37518033385276794, 0.4277060031890869, 0.5532476902008057)","(49.32281494140625, 22.645605087280273, 615.9743041992188)",1,"(195.54339599609375, 61.41347122192383, 9.100000381469727)","(0.813025176525116, 0.865740180015564)",1,5.30523681640625,1,59358215148
1167628769961058,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358245056
1167628769996610,"(0.5133054852485657, 0.40972959995269775, 0.5789257884025574)","(-8.229512214660645, 28.590835571289062, 623.677734375)",1,"(196.56698608398438, 77.0701675415039, 9.100000381469727)","(0.8146535158157349, 0.8214614391326904)",1,5.1240234375,1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358280614
1167628770030119,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358314128
1167628770066994,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358351009
1167628770100701,"(0.5137255787849426, 0.40963470935821533, 0.5788417458534241)","(-8.405616760253906, 28.619108200073242, 623.6525268554688)",1,"(187.83445739746094, 103.234130859375, 9.100000381469727)","(0.8007617592811584, 0.7474671006202698)",1,5.051239013671875,1,"(0.3763560950756073, 0.4265628457069397, 0.5532379150390625)","(48.83211898803711, 22.993309020996094, 615.9713745117188)",1,"(183.29190063476562, 89.76913452148438, 9.100000381469727)","(0.7935354709625244, 0.7855474352836609)",1,5.168792724609375,1,59358384721
1167628770137431,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358421456
1167628770170093,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358454123
1167628770208124,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(0.3782426416873932, 0.4260556399822235, 0.5908280611038208)","(48.661319732666016, 23.584003448486328, 627.2484130859375)",1,"(188.90081787109375, 100.37093353271484, 9.100000381469727)","(0.8024581074714661, 0.7555644512176514)",1,5.2285919189453125,1,59358492160
1167628770246331,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358530372
1167628770284621,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358568667
1167628770321998,"(0.5108970999717712, 0.40877020359039307, 0.5364886522293091)","(-7.096015930175781, 28.28000259399414, 610.9465942382812)",1,"(183.0634307861328, 108.53447723388672, 9.100000381469727)","(0.7931720018386841, 0.7324771285057068)",1,4.8720703125,1,"(0.378123015165329, 0.42548155784606934, 0.590818464756012)","(48.710716247558594, 23.761104583740234, 627.2455444335938)",1,"(186.73851013183594, 106.06694793701172, 9.100000381469727)","(0.7990183234214783, 0.7394555807113647)",1,5.2001953125,1,59358606050
1167628770360962,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358645019
1167628770393333,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358677395
1167628770430641,"(0.510731041431427, 0.40844184160232544, 0.5375238060951233)","(-7.030917167663574, 28.39340591430664, 611.2571411132812)",1,"(188.91368103027344, 115.52998352050781, 9.100000381469727)","(0.8024786114692688, 0.7126931548118591)",1,4.91949462890625,1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358714708
1167628770467923,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358751995
1167628770504300,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358788376
1167628770552567,"(0.5107256770133972, 0.40787795186042786, 0.5375055074691772)","(-7.029617786407471, 28.562902450561523, 611.2516479492188)",1,"(185.5630645751953, 120.8818130493164, 9.100000381469727)","(0.7971484065055847, 0.6975576281547546)",1,4.9859619140625,1,"(0.37699854373931885, 0.42461931705474854, 0.5709218382835388)","(48.854515075683594, 23.79180145263672, 621.2765502929688)",1,"(190.87049865722656, 123.03130340576172, 9.100000381469727)","(0.8055915236473083, 0.6914786696434021)",1,5.2399749755859375,1,59358836650
1167628770595324,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358879413
1167628770641295,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,,0,59358925390
1167628770684399,"(0.509598433971405, 0.3995192050933838, 0.5251906514167786)","(-6.528610706329346, 33.052032470703125, 607.5571899414062)",1,"(182.5818328857422, 159.2369842529297, 9.100000381469727)","(0.7924058437347412, 0.5890852808952332)",1,5.027801513671875,1,"(0.37719786167144775, 0.4183065593242645, 0.5751007199287415)","(48.8490104675293, 28.594636917114258, 622.5302124023438)",1,"(185.39056396484375, 162.03158569335938, 9.100000381469727)","(0.7968740463256836, 0.5811818838119507)",1,5.2037506103515625,1,59358968501
1167628770728627,"(0.5095582604408264, 0.3993648886680603, 0.5253912210464478)","(-6.5129194259643555, 33.10173797607422, 607.6173706054688)",1,"(183.26092529296875, 162.48318481445312, 9.100000381469727)","(0.7934861779212952, 0.5799046754837036)",1,4.993988037109375,1,"(0.3751979172229767, 0.4181937277317047, 0.5407959222793579)","(49.11101531982422, 28.15203285217285, 612.23876953125)",1,"(181.7186737060547, 162.50228881835938, 9.100000381469727)","(0.7910327315330505, 0.5798506736755371)",1,5.1075897216796875,1,59359012736
1167628770778134,"(0.5091765522956848, 0.39822277426719666, 0.5275276899337769)","(-6.3631110191345215, 33.4808349609375, 608.25830078125)",1,"(191.13722229003906, 213.83392333984375, 9.100000381469727)","(0.8060158491134644, 0.4346795380115509)",1,4.989715576171875,1,"(0.3754855990409851, 0.4171770513057709, 0.5425919890403748)","(49.020912170410156, 28.483137130737305, 612.777587890625)",1,"(189.70716857910156, 215.19085693359375, 9.100000381469727)","(0.803740918636322, 0.43084201216697693)",1,5.0912933349609375,1,59359062252
1167628770807375,"(0.5092111825942993, 0.39765575528144836, 0.5284161567687988)","(-6.380612373352051, 33.6656379699707, 608.5248413085938)",1,"(195.90719604492188, 234.79641723632812, 9.100000381469727)","(0.813603937625885, 0.3753954768180847)",1,4.8670501708984375,1,"(0.3754824995994568, 0.41657182574272156, 0.5429339408874512)","(49.027217864990234, 28.67063331604004, 612.8801879882812)",1,"(190.31393432617188, 238.86875915527344, 9.100000381469727)","(0.8047061562538147, 0.363878458738327)",1,5.0909271240234375,1,59359091498
1167628770841397,"(0.5093858242034912, 0.3975827395915985, 0.5282129049301147)","(-6.452217102050781, 33.68352127075195, 608.4638671875)",1,"(200.94052124023438, 242.8654327392578, 9.100000381469727)","(0.8216109871864319, 0.35257548093795776)",1,4.7508697509765625,1,"(0.3755189776420593, 0.41648581624031067, 0.5429915189743042)","(49.01301574707031, 28.69732666015625, 612.8974609375)",1,"(241.40481567382812, 287.82147216796875, 9.100000381469727)","(0.8859818577766418, 0.22543522715568542)",1,4.5710601806640625,1,59359125526
1167628770877331,"(0.5094398260116577, 0.39745330810546875, 0.528348982334137)","(-6.475012302398682, 33.724422454833984, 608.5046997070312)",1,"(199.4202423095703, 245.78807067871094, 9.100000381469727)","(0.8191925287246704, 0.3443099558353424)",1,4.738922119140625,1,"(0.3754710853099823, 0.41637057065963745, 0.543108344078064)","(49.03461837768555, 28.733928680419922, 612.9324951171875)",1,"(234.63186645507812, 251.9259490966797, 9.100000381469727)","(0.8752073645591736, 0.32695141434669495)",1,4.9660186767578125,1,59359161466
1167628770933802,"(0.5094344615936279, 0.3970572054386139, 0.5284432172775269)","(-6.473618030548096, 33.844722747802734, 608.532958984375)",1,"(201.55958557128906, 245.1237335205078, 9.100000381469727)","(0.8225957751274109, 0.3461887538433075)",1,4.746307373046875,1,"(0.37540721893310547, 0.4160176217556, 0.5433899164199829)","(49.065513610839844, 28.8447265625, 613.0169677734375)",1,"(233.2913818359375, 254.93560791015625, 9.100000381469727)","(0.8730749487876892, 0.318439781665802)",1,4.9658203125,1,59359217947
1167628770982413,"(0.509443461894989, 0.39684948325157166, 0.5286059379577637)","(-6.478115081787109, 33.90972137451172, 608.581787109375)",1,"(201.2998809814453, 248.137451171875, 9.100000381469727)","(0.8221826553344727, 0.3376656472682953)",1,4.7150115966796875,1,"(0.3753410875797272, 0.41573962569236755, 0.5440366864204407)","(49.10341262817383, 28.938222885131836, 613.2109985351562)",1,"(234.93907165527344, 260.7211608886719, 9.100000381469727)","(0.8756961226463318, 0.30207765102386475)",1,4.9195556640625,1,59359266566
1167628771033467,"(0.5095680952072144, 0.3968597650527954, 0.5293039679527283)","(-6.531412601470947, 33.91812515258789, 608.7911987304688)",1,"(201.7343292236328, 244.0548553466797, 9.100000381469727)","(0.8228737711906433, 0.3492116630077362)",1,4.673095703125,1,"(0.3754565715789795, 0.4157215654850006, 0.5437793135643005)","(49.051212310791016, 28.93952178955078, 613.1337890625)",1,"(232.35313415527344, 252.88377380371094, 9.100000381469727)","(0.8715823888778687, 0.32424259185791016)",1,4.9865264892578125,1,59359317629
1167628771084296,"(0.5097390413284302, 0.39675968885421753, 0.5291379690170288)","(-6.601611614227295, 33.944725036621094, 608.7413940429688)",1,"(203.5970916748047, 247.7162322998047, 9.100000381469727)","(0.8258370757102966, 0.33885693550109863)",1,4.6163787841796875,1,"(0.3756045401096344, 0.4156036376953125, 0.5437941551208496)","(48.99001693725586, 28.974822998046875, 613.1382446289062)",1,"(230.4956817626953, 255.5921630859375, 9.100000381469727)","(0.8686274886131287, 0.31658297777175903)",1,4.892913818359375,1,59359368467
