,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167646440907587,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167646440944354,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167646440986922,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167646441029563,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167646441072114,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167646441114503,"(0.5902417302131653, 0.5884250402450562, 0.45236530900001526)","(-37.71051025390625, -22.81982421875, 585.7095947265625)",1,"(145.74322509765625, 377.5428771972656, 9.100000381469727)","(0.7338027358055115, -0.028306087478995323)",1,"(0.46964505314826965, 0.6065469980239868, 0.6013472676277161)","(10.452016830444336, -29.783824920654297, 630.4041748046875)",1,"(189.7049560546875, 480.27838134765625, 9.100000381469727)","(0.8037373423576355, -0.31885260343551636)",1
6,1167646441155122,"(0.6012752056121826, 0.5880302786827087, 0.5967993140220642)","(-45.09321594238281, -24.484224319458008, 629.039794921875)",1,"(193.4639129638672, 473.5408630371094, 9.100000381469727)","(0.8097171187400818, -0.29979828000068665)",1,"(0.4696753919124603, 0.606508731842041, 0.600960910320282)","(10.437917709350586, -29.766626358032227, 630.2882690429688)",1,"(181.48597717285156, 471.7232360839844, 9.100000381469727)","(0.7906625866889954, -0.294657826423645)",1
7,1167646441217124,"(0.6014881134033203, 0.5881710648536682, 0.5972532033920288)","(-45.19001770019531, -24.533926010131836, 629.1759643554688)",1,"(191.10684204101562, 476.58038330078125, 9.100000381469727)","(0.8059675097465515, -0.30839428305625916)",1,"(0.46979060769081116, 0.6066210269927979, 0.6009301543235779)","(10.389312744140625, -29.80152702331543, 630.279052734375)",1,"(187.23822021484375, 491.1871032714844, 9.100000381469727)","(0.7998132705688477, -0.3497036397457123)",1
8,1167646441259825,"(0.6017472147941589, 0.5883640050888062, 0.5973317623138428)","(-45.30021286010742, -24.59562110900879, 629.1995239257812)",1,"(179.71920776367188, 468.822998046875, 9.100000381469727)","(0.7878519892692566, -0.2864556610584259)",1,"(0.46996933221817017, 0.6067272424697876, 0.6007228493690491)","(10.313413619995117, -29.83222770690918, 630.2168579101562)",1,"(173.93943786621094, 474.7196044921875, 9.100000381469727)","(0.7786574959754944, -0.3031318485736847)",1
9,1167646441305838,"(0.6019110679626465, 0.58841872215271, 0.597146213054657)","(-45.36621856689453, -24.611129760742188, 629.1438598632812)",1,"(181.94686889648438, 477.5519714355469, 9.100000381469727)","(0.7913957834243774, -0.31114208698272705)",1,"(0.4701429605484009, 0.6067358255386353, 0.6011564135551453)","(10.241415023803711, -29.84172248840332, 630.346923828125)",1,"(171.52011108398438, 475.4599304199219, 9.100000381469727)","(0.7748088240623474, -0.30522555112838745)",1
