,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167659561925303,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167659561967876,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167659562010509,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167659562053082,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167659562095687,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167659562139376,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167659562183307,"(0.6010377407073975, 0.2818620502948761, -0.17659026384353638)","(-25.00832176208496, 50.63721466064453, 397.0229187011719)",1,"(-142.75421142578125, 215.68597412109375, 9.100000381469727)","(0.2748591899871826, 0.42944175004959106)",1,"(0.5375828742980957, 0.2800125181674957, 0.20013265311717987)","(-15.005824089050293, 65.51171112060547, 510.039794921875)",1,"(-152.50802612304688, 397.8939514160156, 9.100000381469727)","(0.259342759847641, -0.08586104959249496)",1
7,1167659562223405,"(0.6038506031036377, 0.28282368183135986, -0.17684845626354218)","(-25.63711166381836, 50.44052505493164, 396.9454650878906)",1,"(-88.98941040039062, 199.2880401611328, 9.100000381469727)","(0.3603885769844055, 0.4758167862892151)",1,"(0.538133442401886, 0.28047260642051697, 0.20009642839431763)","(-15.184113502502441, 65.39112091064453, 510.0289306640625)",1,"(-173.36404418945312, 391.23114013671875, 9.100000381469727)","(0.22616489231586456, -0.06701790541410446)",1
8,1167659562465074,"(0.604071319103241, 0.28358063101768494, -0.17646494507789612)","(-25.69672203063965, 50.30031204223633, 397.0605163574219)",1,"(-165.2005157470703, 165.94252014160156, 9.100000381469727)","(0.2391514629125595, 0.5701213479042053)",1,"(0.5398860573768616, 0.280784547328949, 0.20063741505146027)","(-15.763029098510742, 65.33861541748047, 510.19122314453125)",1,"(-191.08465576171875, 287.4822998046875, 9.100000381469727)","(0.1979748159646988, 0.22639435529708862)",1
9,1167659562521327,"(0.6044392585754395, 0.28432053327560425, -0.1763656586408615)","(-25.781423568725586, 50.153114318847656, 397.0903015136719)",1,"(-197.60791015625, 156.7526397705078, 9.100000381469727)","(0.1875975877046585, 0.5961112380027771)",1,"(0.5409172773361206, 0.28143030405044556, 0.20098847150802612)","(-16.1030216217041, 65.18630981445312, 510.2965393066406)",1,"(-214.29393005371094, 244.35557556152344, 9.100000381469727)","(0.1610533595085144, 0.34836116433143616)",1
