,left_gaze_point,right_gaze_point,time_stamp
69,"(nan, nan, nan)","(nan, nan, nan)",1167630664020857
70,"(nan, nan, nan)","(nan, nan, nan)",1167630664227854
71,"(nan, nan, nan)","(nan, nan, nan)",1167630664415311
72,"(nan, nan, nan)","(nan, nan, nan)",1167630664458219
73,"(nan, nan, nan)","(nan, nan, nan)",1167630664501120
74,"(nan, nan, nan)","(nan, nan, nan)",1167630664544078
75,"(nan, nan, nan)","(nan, nan, nan)",1167630664586927
76,"(nan, nan, nan)","(nan, nan, nan)",1167630664627667
77,"(nan, nan, nan)","(nan, nan, nan)",1167630664668589
78,"(nan, nan, nan)","(nan, nan, nan)",1167630664815646
79,"(nan, nan, nan)","(nan, nan, nan)",1167630665074827
80,"(nan, nan, nan)","(nan, nan, nan)",1167630665120094
81,"(nan, nan, nan)","(nan, nan, nan)",1167630665208785
82,"(nan, nan, nan)","(nan, nan, nan)",1167630665235132
83,"(nan, nan, nan)","(nan, nan, nan)",1167630665330735
84,"(nan, nan, nan)","(nan, nan, nan)",1167630665408857
85,"(nan, nan, nan)","(nan, nan, nan)",1167630665447337
86,"(nan, nan, nan)","(nan, nan, nan)",1167630665484389
87,"(nan, nan, nan)","(nan, nan, nan)",1167630665524211
88,"(nan, nan, nan)","(nan, nan, nan)",1167630665566578
89,"(nan, nan, nan)","(nan, nan, nan)",1167630665604736
90,"(nan, nan, nan)","(nan, nan, nan)",1167630665647901
91,"(nan, nan, nan)","(-96.49823760986328, 192.00210571289062, 9.100000381469727)",1167630665698630
92,"(nan, nan, nan)","(nan, nan, nan)",1167630665763137
93,"(-52.83417892456055, 297.97076416015625, 9.100000381469727)","(-81.39765167236328, 375.6671447753906, 9.100000381469727)",1167630665805478
94,"(-51.76164245605469, 336.7126770019531, 9.100000381469727)","(-79.9709701538086, 378.429443359375, 9.100000381469727)",1167630665842165
95,"(-42.90946960449219, 352.7779846191406, 9.100000381469727)","(-79.62555694580078, 365.5650634765625, 9.100000381469727)",1167630665872518
96,"(-55.55160140991211, 335.6660461425781, 9.100000381469727)","(-78.1864242553711, 373.481689453125, 9.100000381469727)",1167630665913417
97,"(-148.5861053466797, 327.94000244140625, 9.100000381469727)","(-172.3184051513672, 380.8454895019531, 9.100000381469727)",1167630665951314
98,"(-247.9104766845703, 296.2554931640625, 9.100000381469727)","(nan, nan, nan)",1167630665994267
99,"(nan, nan, nan)","(-352.99432373046875, 521.941162109375, 9.100000381469727)",1167630666018532
100,"(-249.2225799560547, 298.7580871582031, 9.100000381469727)","(-354.3419494628906, 523.165771484375, 9.100000381469727)",1167630666043828
101,"(-319.7176513671875, 378.5359802246094, 9.100000381469727)","(nan, nan, nan)",1167630666069334
102,"(-319.2738952636719, 375.11468505859375, 9.100000381469727)","(nan, nan, nan)",1167630666099563
103,"(-254.4452362060547, 296.9263000488281, 9.100000381469727)","(nan, nan, nan)",1167630666124614
104,"(nan, nan, nan)","(-393.1994934082031, 570.7893676757812, 9.100000381469727)",1167630666149659
105,"(nan, nan, nan)","(-387.6576232910156, 588.0648193359375, 9.100000381469727)",1167630666174798
106,"(nan, nan, nan)","(nan, nan, nan)",1167630666200120
107,"(nan, nan, nan)","(nan, nan, nan)",1167630666231636
108,"(nan, nan, nan)","(nan, nan, nan)",1167630666256726
109,"(nan, nan, nan)","(nan, nan, nan)",1167630666280080
110,"(nan, nan, nan)","(-290.13818359375, 370.20623779296875, 9.100000381469727)",1167630666306774
111,"(nan, nan, nan)","(-226.6141357421875, 349.5867004394531, 9.100000381469727)",1167630666332133
112,"(nan, nan, nan)","(nan, nan, nan)",1167630666374915
113,"(-146.3874969482422, 263.0377197265625, 9.100000381469727)","(-159.8468017578125, 279.44366455078125, 9.100000381469727)",1167630666421484
114,"(-148.69808959960938, 262.7185974121094, 9.100000381469727)","(-156.41493225097656, 280.61669921875, 9.100000381469727)",1167630666460169
115,"(-145.6274871826172, 264.016845703125, 9.100000381469727)","(-156.01455688476562, 282.795654296875, 9.100000381469727)",1167630666490508
116,"(-147.06288146972656, 262.7094421386719, 9.100000381469727)","(-154.34841918945312, 279.3027038574219, 9.100000381469727)",1167630666522352
117,"(-124.04312896728516, 278.4997253417969, 9.100000381469727)","(-130.116943359375, 288.6446838378906, 9.100000381469727)",1167630666555149
118,"(-55.484310150146484, 332.0643005371094, 9.100000381469727)","(-70.35722351074219, 363.1652526855469, 9.100000381469727)",1167630666587367
119,"(-51.71578598022461, 330.02484130859375, 9.100000381469727)","(-77.29917907714844, 355.2083740234375, 9.100000381469727)",1167630666620629
120,"(-50.754783630371094, 327.5157470703125, 9.100000381469727)","(-75.01568603515625, 354.50634765625, 9.100000381469727)",1167630666653078
121,"(-52.4119873046875, 332.1668395996094, 9.100000381469727)","(-71.99052429199219, 355.304443359375, 9.100000381469727)",1167630666685263
122,"(-54.91591262817383, 331.306396484375, 9.100000381469727)","(-74.50715637207031, 355.5224304199219, 9.100000381469727)",1167630666721628
123,"(-53.72699737548828, 334.5146179199219, 9.100000381469727)","(-76.72241973876953, 353.9744567871094, 9.100000381469727)",1167630666757134
124,"(-55.50603485107422, 335.6037902832031, 9.100000381469727)","(-71.70384979248047, 358.12371826171875, 9.100000381469727)",1167630666791634
125,"(-52.85628890991211, 337.8938293457031, 9.100000381469727)","(-73.93675231933594, 357.124267578125, 9.100000381469727)",1167630666826758
126,"(-53.01200866699219, 338.2674865722656, 9.100000381469727)","(-79.14286041259766, 354.6602478027344, 9.100000381469727)",1167630666857721
127,"(-117.51634216308594, 299.122314453125, 9.100000381469727)","(-135.66363525390625, 307.24517822265625, 9.100000381469727)",1167630666889150
128,"(-186.747802734375, 233.96946716308594, 9.100000381469727)","(-201.9736785888672, 248.2955780029297, 9.100000381469727)",1167630666919815
129,"(-189.87522888183594, 234.74415588378906, 9.100000381469727)","(-203.0693817138672, 242.9898223876953, 9.100000381469727)",1167630666950729
130,"(-189.78773498535156, 236.3094024658203, 9.100000381469727)","(-202.22520446777344, 246.42494201660156, 9.100000381469727)",1167630666979999
131,"(-187.15296936035156, 234.10574340820312, 9.100000381469727)","(-202.20706176757812, 244.07040405273438, 9.100000381469727)",1167630667009215
132,"(-190.88673400878906, 235.36289978027344, 9.100000381469727)","(-200.34300231933594, 245.51870727539062, 9.100000381469727)",1167630667037836
133,"(-190.4906463623047, 235.24838256835938, 9.100000381469727)","(-202.28001403808594, 245.39768981933594, 9.100000381469727)",1167630667067157
134,"(-189.1923828125, 233.54495239257812, 9.100000381469727)","(nan, nan, nan)",1167630667096653
135,"(-187.8955841064453, 234.8641357421875, 9.100000381469727)","(-203.05914306640625, 243.23110961914062, 9.100000381469727)",1167630667125737
136,"(-183.50245666503906, 230.70147705078125, 9.100000381469727)","(-201.29440307617188, 244.50753784179688, 9.100000381469727)",1167630667152670
137,"(-170.54954528808594, 233.55418395996094, 9.100000381469727)","(-190.20993041992188, 241.3289794921875, 9.100000381469727)",1167630667181831
138,"(-189.87939453125, 237.80197143554688, 9.100000381469727)","(-203.92364501953125, 249.5674591064453, 9.100000381469727)",1167630667209767
139,"(-261.5126647949219, 261.58367919921875, 9.100000381469727)","(-291.43524169921875, 284.7354431152344, 9.100000381469727)",1167630667237096
140,"(-261.0948486328125, 266.4740295410156, 9.100000381469727)","(-288.365966796875, 282.9158630371094, 9.100000381469727)",1167630667266254
141,"(-264.511474609375, 259.5878601074219, 9.100000381469727)","(-290.2958679199219, 283.2626037597656, 9.100000381469727)",1167630667295346
142,"(-263.731689453125, 263.7382507324219, 9.100000381469727)","(-288.74566650390625, 282.92327880859375, 9.100000381469727)",1167630667324289
143,"(-261.95989990234375, 262.79388427734375, 9.100000381469727)","(-290.2694396972656, 282.54052734375, 9.100000381469727)",1167630667354169
144,"(-266.8042297363281, 265.7506408691406, 9.100000381469727)","(-288.6485595703125, 282.5332336425781, 9.100000381469727)",1167630667385976
145,"(-265.3042907714844, 262.9696350097656, 9.100000381469727)","(-290.8448181152344, 284.0679626464844, 9.100000381469727)",1167630667416401
146,"(-266.4053039550781, 263.03369140625, 9.100000381469727)","(-291.7085266113281, 284.22784423828125, 9.100000381469727)",1167630667446621
147,"(-267.3130187988281, 263.66815185546875, 9.100000381469727)","(-289.81036376953125, 283.1822814941406, 9.100000381469727)",1167630667476656
148,"(-271.6777648925781, 269.84033203125, 9.100000381469727)","(-299.0088195800781, 295.4997253417969, 9.100000381469727)",1167630667506959
149,"(-272.76263427734375, 265.5517883300781, 9.100000381469727)","(-301.9674072265625, 294.0289001464844, 9.100000381469727)",1167630667537236
150,"(-273.9785461425781, 269.2216491699219, 9.100000381469727)","(-300.077880859375, 292.9877014160156, 9.100000381469727)",1167630667568057
151,"(-274.5177917480469, 266.4212341308594, 9.100000381469727)","(-300.3750305175781, 293.54534912109375, 9.100000381469727)",1167630667597959
152,"(-273.0016784667969, 265.7325134277344, 9.100000381469727)","(-302.45751953125, 291.1163330078125, 9.100000381469727)",1167630667627835
153,"(-273.6512451171875, 269.1944274902344, 9.100000381469727)","(-302.0870666503906, 294.2958984375, 9.100000381469727)",1167630667657925
154,"(-272.6395568847656, 272.12078857421875, 9.100000381469727)","(-301.2668762207031, 292.349609375, 9.100000381469727)",1167630667688875
155,"(-243.7123260498047, 288.4330139160156, 9.100000381469727)","(-262.66632080078125, 311.75811767578125, 9.100000381469727)",1167630667719968
156,"(-232.85691833496094, 296.25921630859375, 9.100000381469727)","(-252.51840209960938, 318.96319580078125, 9.100000381469727)",1167630667750880
157,"(-231.47549438476562, 296.7446594238281, 9.100000381469727)","(-250.02317810058594, 318.08819580078125, 9.100000381469727)",1167630667782240
158,"(-233.20413208007812, 296.4023742675781, 9.100000381469727)","(-250.30325317382812, 316.0654602050781, 9.100000381469727)",1167630667814820
159,"(-232.22377014160156, 298.00701904296875, 9.100000381469727)","(-248.2666473388672, 313.6021423339844, 9.100000381469727)",1167630667845002
160,"(-231.8732147216797, 297.9272155761719, 9.100000381469727)","(-249.13363647460938, 314.1985778808594, 9.100000381469727)",1167630667877513
161,"(-139.85250854492188, 314.1960144042969, 9.100000381469727)","(-144.50758361816406, 342.6204833984375, 9.100000381469727)",1167630667908732
162,"(-33.718421936035156, 323.24267578125, 9.100000381469727)","(-59.85054397583008, 333.48883056640625, 9.100000381469727)",1167630667939656
163,"(-34.68232727050781, 330.6237487792969, 9.100000381469727)","(-54.937339782714844, 338.1569519042969, 9.100000381469727)",1167630667974218
164,"(-37.5914192199707, 325.422119140625, 9.100000381469727)","(-56.12348937988281, 332.954833984375, 9.100000381469727)",1167630668006878
165,"(-34.17299270629883, 444.0103454589844, 9.100000381469727)","(-56.3524055480957, 333.98651123046875, 9.100000381469727)",1167630668037827
166,"(-34.9007453918457, 324.3466491699219, 9.100000381469727)","(-55.283451080322266, 332.29833984375, 9.100000381469727)",1167630668068823
167,"(-37.92326354980469, 323.85009765625, 9.100000381469727)","(-56.396270751953125, 333.72247314453125, 9.100000381469727)",1167630668103125
168,"(-23.514951705932617, 325.7646179199219, 9.100000381469727)","(-43.63315200805664, 328.9466552734375, 9.100000381469727)",1167630668136174
169,"(-13.140057563781738, 319.0285339355469, 9.100000381469727)","(-33.766441345214844, 327.6129150390625, 9.100000381469727)",1167630668169244
170,"(-9.60457992553711, 321.9503479003906, 9.100000381469727)","(-29.71055793762207, 327.4204406738281, 9.100000381469727)",1167630668202650
171,"(-13.099888801574707, 321.62744140625, 9.100000381469727)","(-30.08095932006836, 325.99993896484375, 9.100000381469727)",1167630668237098
172,"(-5.862672805786133, 332.037109375, 9.100000381469727)","(-27.350566864013672, 331.1351318359375, 9.100000381469727)",1167630668272446
173,"(-6.445470333099365, 326.0287170410156, 9.100000381469727)","(nan, nan, nan)",1167630668307112
174,"(-3.5794003009796143, 323.7398681640625, 9.100000381469727)","(-25.302818298339844, 327.1428527832031, 9.100000381469727)",1167630668339110
175,"(-39.99149703979492, 301.203857421875, 9.100000381469727)","(-50.13291931152344, 312.8377990722656, 9.100000381469727)",1167630668368785
176,"(-36.41219711303711, 306.7818908691406, 9.100000381469727)","(-49.595645904541016, 308.8949890136719, 9.100000381469727)",1167630668400945
177,"(-33.71497344970703, 302.3583679199219, 9.100000381469727)","(-48.99569320678711, 312.2527770996094, 9.100000381469727)",1167630668434624
178,"(-35.76233673095703, 304.6784973144531, 9.100000381469727)","(-50.35822296142578, 309.9617004394531, 9.100000381469727)",1167630668466517
179,"(-13.57681941986084, 321.6529541015625, 9.100000381469727)","(-27.802824020385742, 328.6064147949219, 9.100000381469727)",1167630668498114
180,"(-9.143142700195312, 325.2515869140625, 9.100000381469727)","(-22.85988998413086, 327.7295837402344, 9.100000381469727)",1167630668529811
181,"(-4.65139102935791, 324.85418701171875, 9.100000381469727)","(nan, nan, nan)",1167630668561249
182,"(-6.4237565994262695, 323.5031433105469, 9.100000381469727)","(-23.341583251953125, 331.0887756347656, 9.100000381469727)",1167630668593231
183,"(-12.755196571350098, 320.4398193359375, 9.100000381469727)","(-24.00925064086914, 331.4938049316406, 9.100000381469727)",1167630668623230
184,"(-8.499720573425293, 321.5987548828125, 9.100000381469727)","(-22.166967391967773, 333.4876708984375, 9.100000381469727)",1167630668655288
185,"(nan, nan, nan)","(-25.4449405670166, 334.6281433105469, 9.100000381469727)",1167630668687175
186,"(-61.582130432128906, 289.3161315917969, 9.100000381469727)","(-73.45767211914062, 302.0842590332031, 9.100000381469727)",1167630668718705
187,"(-115.34881591796875, 251.9779052734375, 9.100000381469727)","(-127.61953735351562, 260.8369445800781, 9.100000381469727)",1167630668743762
188,"(-118.32002258300781, 247.54905700683594, 9.100000381469727)","(-130.40232849121094, 257.2685241699219, 9.100000381469727)",1167630668772899
189,"(-118.90554809570312, 246.26480102539062, 9.100000381469727)","(-131.3605499267578, 257.6759948730469, 9.100000381469727)",1167630668804726
190,"(-68.44888305664062, 303.2222900390625, 9.100000381469727)","(-79.44943237304688, 302.0716247558594, 9.100000381469727)",1167630668837104
191,"(-1.8840994834899902, 314.6183776855469, 9.100000381469727)","(-21.96852684020996, 318.9490661621094, 9.100000381469727)",1167630668868697
192,"(-4.1181111335754395, 313.24713134765625, 9.100000381469727)","(-18.14282989501953, 323.8603210449219, 9.100000381469727)",1167630668902218
193,"(nan, nan, nan)","(-20.319416046142578, 323.52166748046875, 9.100000381469727)",1167630668933833
194,"(3.5569205284118652, 313.1990051269531, 9.100000381469727)","(-22.125316619873047, 321.5517272949219, 9.100000381469727)",1167630668965619
195,"(-0.11646093428134918, 315.9933776855469, 9.100000381469727)","(-21.397655487060547, 322.43658447265625, 9.100000381469727)",1167630668990673
196,"(-3.527904510498047, 317.7453918457031, 9.100000381469727)","(-23.540843963623047, 322.3166198730469, 9.100000381469727)",1167630669019775
197,"(-5.027985095977783, 314.4013977050781, 9.100000381469727)","(-23.37457275390625, 323.235107421875, 9.100000381469727)",1167630669051304
198,"(-5.149886131286621, 316.39605712890625, 9.100000381469727)","(-23.834449768066406, 324.6209411621094, 9.100000381469727)",1167630669084301
199,"(-6.369870185852051, 316.1241455078125, 9.100000381469727)","(-23.017484664916992, 322.34063720703125, 9.100000381469727)",1167630669117134
200,"(-7.98148775100708, 316.0881652832031, 9.100000381469727)","(-23.456037521362305, 322.5193786621094, 9.100000381469727)",1167630669149503
201,"(-28.5024471282959, 301.07305908203125, 9.100000381469727)","(-44.0263557434082, 310.42333984375, 9.100000381469727)",1167630669183609
202,"(-25.677989959716797, 308.6343688964844, 9.100000381469727)","(-39.14042282104492, 313.1420593261719, 9.100000381469727)",1167630669215870
203,"(-27.877653121948242, 304.0650939941406, 9.100000381469727)","(-40.05012130737305, 309.2322082519531, 9.100000381469727)",1167630669250117
204,"(-30.214599609375, 303.143798828125, 9.100000381469727)","(-42.375343322753906, 307.8656921386719, 9.100000381469727)",1167630669280999
205,"(-35.51510238647461, 287.9765625, 9.100000381469727)","(-52.050540924072266, 296.5038146972656, 9.100000381469727)",1167630669314920
206,"(nan, nan, nan)","(-51.398868560791016, 295.7150573730469, 9.100000381469727)",1167630669347270
207,"(nan, nan, nan)","(-47.69315719604492, 295.6761779785156, 9.100000381469727)",1167630669378140
208,"(nan, nan, nan)","(-49.35650634765625, 293.7966613769531, 9.100000381469727)",1167630669403173
209,"(-33.15960693359375, 288.7931823730469, 9.100000381469727)","(-49.70987319946289, 294.72808837890625, 9.100000381469727)",1167630669428204
210,"(-32.532867431640625, 271.85693359375, 9.100000381469727)","(-49.24435043334961, 280.1730651855469, 9.100000381469727)",1167630669453222
211,"(-34.301265716552734, 275.13726806640625, 9.100000381469727)","(-50.527801513671875, 282.4286804199219, 9.100000381469727)",1167630669480993
212,"(-38.010284423828125, 274.0467224121094, 9.100000381469727)","(-51.05668258666992, 282.6108703613281, 9.100000381469727)",1167630669512603
213,"(-37.25067901611328, 274.9393005371094, 9.100000381469727)","(-50.896324157714844, 283.6044006347656, 9.100000381469727)",1167630669544073
214,"(-38.22145080566406, 273.32763671875, 9.100000381469727)","(-49.1787109375, 282.5006103515625, 9.100000381469727)",1167630669576685
215,"(-34.56787109375, 274.5216369628906, 9.100000381469727)","(-50.1476936340332, 281.2355041503906, 9.100000381469727)",1167630669609264
216,"(-34.4157600402832, 280.50323486328125, 9.100000381469727)","(-50.03823471069336, 286.0401306152344, 9.100000381469727)",1167630669642430
217,"(-31.200592041015625, 279.71502685546875, 9.100000381469727)","(-49.65860366821289, 282.4867248535156, 9.100000381469727)",1167630669674735
218,"(-34.64719009399414, 275.69427490234375, 9.100000381469727)","(-48.764495849609375, 283.2671203613281, 9.100000381469727)",1167630669707877
219,"(-35.11636734008789, 275.6086730957031, 9.100000381469727)","(-51.64567565917969, 282.5338134765625, 9.100000381469727)",1167630669740197
220,"(-35.456993103027344, 275.9900207519531, 9.100000381469727)","(-47.27098083496094, 282.3038635253906, 9.100000381469727)",1167630669771880
221,"(-34.87307357788086, 273.17584228515625, 9.100000381469727)","(-48.34811019897461, 282.9481201171875, 9.100000381469727)",1167630669804059
222,"(-27.98321533203125, 271.0469055175781, 9.100000381469727)","(-40.75255584716797, 280.3592529296875, 9.100000381469727)",1167630669837087
223,"(-29.317060470581055, 268.27008056640625, 9.100000381469727)","(-42.77239227294922, 279.38079833984375, 9.100000381469727)",1167630669869996
224,"(-26.14917755126953, 269.0875244140625, 9.100000381469727)","(-43.087181091308594, 281.25494384765625, 9.100000381469727)",1167630669901569
225,"(-27.75421905517578, 271.4225769042969, 9.100000381469727)","(-43.405826568603516, 280.21136474609375, 9.100000381469727)",1167630669933879
226,"(-26.165172576904297, 271.37860107421875, 9.100000381469727)","(-41.48357009887695, 278.77978515625, 9.100000381469727)",1167630669966745
227,"(-28.648611068725586, 271.57684326171875, 9.100000381469727)","(-41.15272903442383, 281.1488037109375, 9.100000381469727)",1167630669998869
228,"(-28.294832229614258, 270.19842529296875, 9.100000381469727)","(-39.42041015625, 282.0988464355469, 9.100000381469727)",1167630670031999
229,"(-28.60986328125, 268.9140930175781, 9.100000381469727)","(-37.70440673828125, 283.46600341796875, 9.100000381469727)",1167630670063535
230,"(-28.216018676757812, 271.6123962402344, 9.100000381469727)","(-40.282772064208984, 283.8843994140625, 9.100000381469727)",1167630670095830
231,"(-28.755399703979492, 271.7469787597656, 9.100000381469727)","(-41.1464729309082, 281.60040283203125, 9.100000381469727)",1167630670128104
232,"(-28.718341827392578, 271.99603271484375, 9.100000381469727)","(-41.842323303222656, 282.4837646484375, 9.100000381469727)",1167630670161261
233,"(-27.988082885742188, 273.3062744140625, 9.100000381469727)","(-40.078086853027344, 282.5703125, 9.100000381469727)",1167630670194334
234,"(-29.431133270263672, 270.12750244140625, 9.100000381469727)","(-41.23334884643555, 282.23028564453125, 9.100000381469727)",1167630670227681
