,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167659712482212,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167659712519237,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167659712561828,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167659712604477,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167659712647060,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167659712689681,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167659712733841,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167659712775148,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
8,1167659712816362,"(0.6535048484802246, 0.3341076076030731, 0.5055730938911438)","(-65.49541473388672, 56.315223693847656, 601.6719360351562)",1,"(-200.67311096191406, 227.683349609375, 9.100000381469727)","(0.18272143602371216, 0.3955119252204895)",1,"(0.5190687775611877, 0.3254671096801758, 0.4772810935974121)","(-10.513916969299316, 58.353023529052734, 593.184326171875)",1,"(-192.70831298828125, 263.0409240722656, 9.100000381469727)","(0.19539189338684082, 0.29551708698272705)",1
9,1167659712962497,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
10,1167659713026608,"(0.6508496999740601, 0.33179208636283875, 0.504877507686615)","(-64.38972473144531, 57.0249137878418, 601.4632568359375)",1,"(-93.67941284179688, 363.5284729003906, 9.100000381469727)","(0.35292768478393555, 0.011328031308948994)",1,"(0.5160049200057983, 0.3242812752723694, 0.4786631166934967)","(-9.298628807067871, 58.76531982421875, 593.5989379882812)",1,"(-99.27556610107422, 392.44805908203125, 9.100000381469727)","(0.34402531385421753, -0.0704595297574997)",1
11,1167659713078718,"(0.6497220396995544, 0.3312338590621948, 0.5049157738685608)","(-63.93321990966797, 57.2025146484375, 601.4747314453125)",1,"(-65.21662139892578, 425.06591796875, 9.100000381469727)","(0.398206502199173, -0.16270612180233002)",1,"(0.5152931213378906, 0.3241623044013977, 0.4798720180988312)","(-9.020527839660645, 58.839515686035156, 593.9616088867188)",1,"(-75.1476821899414, 481.2955322265625, 9.100000381469727)","(0.38240811228752136, -0.32172927260398865)",1
12,1167659713135898,"(0.6488964557647705, 0.33087068796157837, 0.5059814453125)","(-63.64132308959961, 57.34841537475586, 601.79443359375)",1,"(-33.621761322021484, 496.811767578125, 9.100000381469727)","(0.44846779108047485, -0.3656107485294342)",1,"(0.5142726898193359, 0.3239286541938782, 0.4808543026447296)","(-8.617228507995605, 58.94281768798828, 594.2562866210938)",1,"(-55.68550491333008, 542.15673828125, 9.100000381469727)","(0.4133686423301697, -0.493850976228714)",1
13,1167659713190069,"(0.6487451791763306, 0.33060863614082336, 0.5061092376708984)","(-63.58552932739258, 57.43461608886719, 601.832763671875)",1,"(-35.40742492675781, 485.42108154296875, 9.100000381469727)","(0.4456271529197693, -0.3333967328071594)",1,"(0.5138163566589355, 0.32378965616226196, 0.48162922263145447)","(-8.438526153564453, 59.00991439819336, 594.48876953125)",1,"(-53.58346176147461, 533.80712890625, 9.100000381469727)","(0.41671258211135864, -0.4702373445034027)",1
14,1167659713243425,"(0.6484673619270325, 0.33038750290870667, 0.506098210811615)","(-63.47232437133789, 57.5040168762207, 601.8294677734375)",1,"(-39.51681137084961, 495.0675354003906, 9.100000381469727)","(0.43908992409706116, -0.36067792773246765)",1,"(0.5134040117263794, 0.32369890809059143, 0.4818863868713379)","(-8.274621963500977, 59.04631805419922, 594.56591796875)",1,"(-51.90766525268555, 529.1187133789062, 9.100000381469727)","(0.41937845945358276, -0.4569781720638275)",1
15,1167659713298928,"(0.6480809450149536, 0.33014166355133057, 0.5064278244972229)","(-63.32882308959961, 57.591217041015625, 601.9283447265625)",1,"(-44.01509475708008, 486.4166564941406, 9.100000381469727)","(0.43193402886390686, -0.3362123370170593)",1,"(0.5129586458206177, 0.3237030804157257, 0.48224934935569763)","(-8.097626686096191, 59.056617736816406, 594.6748046875)",1,"(-58.44188690185547, 512.8927001953125, 9.100000381469727)","(0.4089837968349457, -0.4110892713069916)",1
16,1167659713353467,"(0.6468423008918762, 0.3298644423484802, 0.5066221356391907)","(-62.832122802734375, 57.68552017211914, 601.9866333007812)",1,"(8.979496002197266, 527.8092651367188, 9.100000381469727)","(0.5162381529808044, -0.45327475666999817)",1,"(0.511995792388916, 0.324090838432312, 0.48332133889198303)","(-7.715027332305908, 58.97001266479492, 594.9963989257812)",1,"(-5.396010875701904, 577.3075561523438, 9.100000381469727)","(0.4933694899082184, -0.5932611227035522)",1
17,1167659713407964,"(0.6459820866584778, 0.32962509989738464, 0.5066152215003967)","(-62.48142623901367, 57.76161575317383, 601.9845581054688)",1,"(80.31390380859375, 618.6758422851562, 9.100000381469727)","(0.6297173500061035, -0.7102547883987427)",1,"(0.5113105177879333, 0.32405775785446167, 0.4842582046985626)","(-7.444028854370117, 59.009521484375, 595.2774658203125)",1,"(99.5503158569336, 683.7617797851562, 9.100000381469727)","(0.6603187918663025, -0.8943244814872742)",1
18,1167659713460951,"(0.6454921960830688, 0.32949674129486084, 0.5066422820091248)","(-62.28292465209961, 57.803314208984375, 601.99267578125)",1,"(82.45105743408203, 635.1000366210938, 9.100000381469727)","(0.6331171989440918, -0.7567040324211121)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
19,1167659713503837,"(0.6447005867958069, 0.3293381333351135, 0.507071316242218)","(-61.977413177490234, 57.86672592163086, 602.1213989257812)",1,"(-36.37059020996094, 673.5784301757812, 9.100000381469727)","(0.4440949261188507, -0.8655248880386353)",1,"(0.5095808506011963, 0.32453957200050354, 0.4837184548377991)","(-6.7451171875, 58.84601974487305, 595.1155395507812)",1,"(25.80562400817871, 683.0935668945312, 9.100000381469727)","(0.5430052876472473, -0.89243483543396)",1
20,1167659713562868,"(0.6442189812660217, 0.32900702953338623, 0.5068104863166809)","(-61.77131271362305, 57.963626861572266, 602.0431518554688)",1,"(-44.928775787353516, 680.9811401367188, 9.100000381469727)","(0.4304805099964142, -0.886460542678833)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
21,1167659713618088,"(0.6441981196403503, 0.32854917645454407, 0.506805419921875)","(-61.763824462890625, 58.107215881347656, 602.0416259765625)",1,"(87.24003601074219, 639.1148681640625, 9.100000381469727)","(0.6407355070114136, -0.7680584192276001)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
22,1167659713672319,"(0.6437768936157227, 0.3282691538333893, 0.5067813992500305)","(-61.59172821044922, 58.19491195678711, 602.034423828125)",1,"(94.50053405761719, 667.8233032226562, 9.100000381469727)","(0.6522855758666992, -0.8492488861083984)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
23,1167659713715736,"(0.6434902548789978, 0.32813557982444763, 0.5067773461341858)","(-61.47492599487305, 58.23711395263672, 602.033203125)",1,"(82.28581237792969, 625.005859375, 9.100000381469727)","(0.6328542828559875, -0.7281568050384521)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
24,1167659713760234,"(0.6429234147071838, 0.3281605541706085, 0.5058146119117737)","(-61.20552062988281, 58.20161819458008, 601.744384765625)",1,"(68.15221405029297, 652.2058715820312, 9.100000381469727)","(0.6103704571723938, -0.8050811290740967)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
25,1167659713804744,"(0.6428613662719727, 0.3282618224620819, 0.5060823559761047)","(-61.19052505493164, 58.177818298339844, 601.82470703125)",1,"(72.183349609375, 644.3226928710938, 9.100000381469727)","(0.6167832612991333, -0.7827867865562439)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
26,1167659713857847,"(0.6428785920143127, 0.3282957673072815, 0.5062345266342163)","(-61.203521728515625, 58.17161178588867, 601.870361328125)",1,"(74.76451873779297, 645.3113403320312, 9.100000381469727)","(0.6208893656730652, -0.7855826616287231)",1,"(0.507485568523407, 0.3241683840751648, 0.484872430562973)","(-5.907923698425293, 58.99861145019531, 595.4617309570312)",1,"(-2.5405166149139404, 708.5252075195312, 9.100000381469727)","(0.49791204929351807, -0.9643580913543701)",1
27,1167659713900077,"(0.6430211067199707, 0.32829979062080383, 0.5066797137260437)","(-61.279232025146484, 58.183311462402344, 602.00390625)",1,"(126.80830383300781, 633.8387451171875, 9.100000381469727)","(0.7036809921264648, -0.7531370520591736)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
28,1167659713943086,"(0.6430450677871704, 0.32829001545906067, 0.5072253346443176)","(-61.31053161621094, 58.202415466308594, 602.1676025390625)",1,"(127.87415313720703, 643.3345336914062, 9.100000381469727)","(0.7053765654563904, -0.7799920439720154)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
29,1167659713979290,"(0.6431868672370911, 0.3281664550304413, 0.5068434476852417)","(-61.353633880615234, 58.229713439941406, 602.0530395507812)",1,"(118.35884094238281, 609.6041870117188, 9.100000381469727)","(0.6902394890785217, -0.6845992207527161)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
30,1167659714006209,"(0.6433532238006592, 0.32817232608795166, 0.5063672065734863)","(-61.40263366699219, 58.213619232177734, 601.91015625)",1,"(125.48329162597656, 633.2888793945312, 9.100000381469727)","(0.7015731334686279, -0.7515819072723389)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
31,1167659714038396,"(0.6435601115226746, 0.32829588651657104, 0.5070644021034241)","(-61.51433563232422, 58.19511032104492, 602.1193237304688)",1,"(126.3448486328125, 639.5331420898438, 9.100000381469727)","(0.7029436826705933, -0.7692413330078125)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
32,1167659714063444,"(0.6440230011940002, 0.32848119735717773, 0.508561372756958)","(-61.762332916259766, 58.180416107177734, 602.5684204101562)",1,"(44.140380859375, 501.1661376953125, 9.100000381469727)","(0.5721722841262817, -0.37792539596557617)",1,"(0.509149432182312, 0.32423070073127747, 0.4851595163345337)","(-6.578237056732178, 58.98581314086914, 595.5478515625)",1,"(48.04398727416992, 570.8920288085938, 9.100000381469727)","(0.5783821940422058, -0.5751174092292786)",1
33,1167659714088622,"(0.6447471976280212, 0.3288320302963257, 0.5079099535942078)","(-62.03133010864258, 58.05011749267578, 602.3729858398438)",1,"(-11.138311386108398, 456.1185607910156, 9.100000381469727)","(0.48423460125923157, -0.25052618980407715)",1,"(0.5100741386413574, 0.3240470290184021, 0.4851711094379425)","(-6.950736045837402, 59.042015075683594, 595.5513305664062)",1,"(-15.629292488098145, 465.2718200683594, 9.100000381469727)","(0.47709032893180847, -0.27641257643699646)",1
34,1167659714123698,"(0.6451382040977478, 0.3288993239402771, 0.5081823468208313)","(-62.20174026489258, 58.0365104675293, 602.4547119140625)",1,"(-11.442938804626465, 451.2920837402344, 9.100000381469727)","(0.48375001549720764, -0.23687644302845)",1,"(0.5101544857025146, 0.324040949344635, 0.4845812916755676)","(-6.9806342124938965, 59.025917053222656, 595.3743896484375)",1,"(-18.230255126953125, 469.63665771484375, 9.100000381469727)","(0.4729526937007904, -0.28875672817230225)",1
35,1167659714158435,"(0.6454821228981018, 0.32897984981536865, 0.5081254243850708)","(-62.339637756347656, 58.009010314941406, 602.4376220703125)",1,"(-7.30573034286499, 447.8097229003906, 9.100000381469727)","(0.4903315007686615, -0.22702793776988983)",1,"(0.5102631449699402, 0.3240615427494049, 0.48493123054504395)","(-7.02573823928833, 59.03001022338867, 595.4793701171875)",1,"(-19.2930850982666, 464.21929931640625, 9.100000381469727)","(0.4712619483470917, -0.27343592047691345)",1
