,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167649349532703,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167649349575266,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167649349617846,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167649349660485,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167649349701446,"(0.5880357027053833, 0.5675672888755798, 0.6502612233161926)","(-40.29462814331055, -18.62701416015625, 645.078369140625)",1,"(185.11724853515625, 378.62860107421875, 9.100000381469727)","(0.7964392304420471, -0.03137665614485741)",1,"(0.4574589729309082, 0.568993330001831, 0.743048906326294)","(16.247623443603516, -19.387413024902344, 672.9146728515625)",1,"(218.2979736328125, 489.1974792480469, 9.100000381469727)","(0.8492233157157898, -0.34407681226730347)",1
5,1167649349742384,"(0.5821059346199036, 0.5684406161308289, 0.7376430034637451)","(-38.894309997558594, -19.638023376464844, 671.2929077148438)",1,"(163.2495574951172, 453.9479675292969, 9.100000381469727)","(0.7616519331932068, -0.24438755214214325)",1,"(0.4561246335506439, 0.5697489380836487, 0.743303656578064)","(16.84111785888672, -19.63502311706543, 672.9910888671875)",1,"(146.74346923828125, 457.1081848144531, 9.100000381469727)","(0.7353939414024353, -0.2533249855041504)",1
6,1167649349830922,"(0.5814270973205566, 0.5670637488365173, 0.7377299070358276)","(-38.597923278808594, -19.180410385131836, 671.3189697265625)",1,"(186.62954711914062, 443.2335205078125, 9.100000381469727)","(0.7988449931144714, -0.21408598124980927)",1,"(0.4555443525314331, 0.5686838030815125, 0.7400921583175659)","(17.07982635498047, -19.252317428588867, 672.0276489257812)",1,"(164.1310272216797, 451.175537109375, 9.100000381469727)","(0.7630541920661926, -0.2365468591451645)",1
7,1167649349865873,"(0.5850062966346741, 0.5676994323730469, 0.7365393042564392)","(-40.163211822509766, -19.394420623779297, 670.9617919921875)",1,"(-171.20803833007812, 416.8310241699219, 9.100000381469727)","(0.22959467768669128, -0.13941702246665955)",1,"(0.4600542485713959, 0.5676873922348022, 0.7386818528175354)","(15.076218605041504, -18.92802619934082, 671.6045532226562)",1,"(-182.5337677001953, 455.9622497558594, 9.100000381469727)","(0.2115776240825653, -0.25008413195610046)",1
8,1167649349906569,"(0.5869014263153076, 0.5680331587791443, 0.7362176775932312)","(-40.99581527709961, -19.509328842163086, 670.8652954101562)",1,"(-213.7379608154297, 420.71337890625, 9.100000381469727)","(0.16193778812885284, -0.15039671957492828)",1,"(0.46150127053260803, 0.5676763653755188, 0.7367922067642212)","(14.427913665771484, -18.914220809936523, 671.0376586914062)",1,"(-201.48141479492188, 448.2478332519531, 9.100000381469727)","(0.18143558502197266, -0.22826701402664185)",1
9,1167649349958877,"(0.5884457230567932, 0.5684038400650024, 0.7359787821769714)","(-41.67422103881836, -19.63581657409668, 670.7936401367188)",1,"(-188.26687622070312, 405.7701721191406, 9.100000381469727)","(0.20245735347270966, -0.10813578218221664)",1,"(0.46260666847229004, 0.5681272149085999, 0.736321210861206)","(13.938024520874023, -19.06351661682129, 670.8963623046875)",1,"(-180.30804443359375, 436.92864990234375, 9.100000381469727)","(0.21511830389499664, -0.19625519216060638)",1
10,1167649350007104,"(0.5888164043426514, 0.5692855715751648, 0.7368247509002686)","(-41.84832763671875, -19.936216354370117, 671.0474243164062)",1,"(-186.58676147460938, 408.7262268066406, 9.100000381469727)","(0.20513008534908295, -0.11649579554796219)",1,"(0.46291786432266235, 0.5687547326087952, 0.7372460961341858)","(13.805224418640137, -19.280109405517578, 671.173828125)",1,"(-177.9753875732422, 447.8114929199219, 9.100000381469727)","(0.21882912516593933, -0.22703295946121216)",1
