,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167659535526359,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167659535574362,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167659535617313,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167659535659907,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167659535702543,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167659535745142,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167659535785276,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167659535825228,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5026347637176514, 0.27194127440452576, 0.3725787401199341)","(-3.800215005874634, 70.3481216430664, 561.7736206054688)",1,"(-175.648681640625, 563.8517456054688, 9.100000381469727)","(0.22253046929836273, -0.5552065968513489)",1
8,1167659535963702,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
9,1167659536039944,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
10,1167659536111940,"(0.6418355703353882, 0.28484922647476196, 0.4112864136695862)","(-57.12852096557617, 67.64260864257812, 573.3859252929688)",1,"(-83.34976959228516, 602.6587524414062, 9.100000381469727)","(0.36936014890670776, -0.6649567484855652)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
11,1167659536162854,"(0.6422515511512756, 0.28500795364379883, 0.4113388955593109)","(-57.289424896240234, 67.59611511230469, 573.4016723632812)",1,"(-80.9023666381836, 590.7449951171875, 9.100000381469727)","(0.3732534945011139, -0.6312634944915771)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
12,1167659536204698,"(0.6424494981765747, 0.2852781414985657, 0.4117354452610016)","(-57.38011932373047, 67.52911376953125, 573.5206298828125)",1,"(-78.7359619140625, 609.248291015625, 9.100000381469727)","(0.376699835062027, -0.6835927963256836)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
13,1167659536247304,"(0.6428117156028748, 0.2854316234588623, 0.41171205043792725)","(-57.51752853393555, 67.48161315917969, 573.5136108398438)",1,"(-78.08483123779297, 623.9826049804688, 9.100000381469727)","(0.3777356743812561, -0.7252629399299622)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
14,1167659536291415,"(0.6432578563690186, 0.28531932830810547, 0.4118979871273041)","(-57.695926666259766, 67.52071380615234, 573.5693969726562)",1,"(-77.10249328613281, 612.1160888671875, 9.100000381469727)","(0.3792983591556549, -0.691703200340271)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
15,1167659536336112,"(0.6439350247383118, 0.2849898636341095, 0.41187989711761475)","(-57.955223083496094, 67.61701202392578, 573.56396484375)",1,"(-68.70381927490234, 618.0140380859375, 9.100000381469727)","(0.3926590383052826, -0.7083831429481506)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
16,1167659536381165,"(0.6446841955184937, 0.2846159338951111, 0.4118190407752991)","(-58.24042892456055, 67.72481536865234, 573.5457153320312)",1,"(-71.04505920410156, 605.1806640625, 9.100000381469727)","(0.38893458247184753, -0.6720890402793884)",1,"(0.501885175704956, 0.26926082372665405, 0.3737906813621521)","(-3.5297274589538574, 71.180908203125, 562.13720703125)",1,"(-74.23381042480469, 591.8343505859375, 9.100000381469727)","(0.3838618993759155, -0.6343442797660828)",1
17,1167659536434066,"(0.647022008895874, 0.28594639897346497, 0.4120633900165558)","(-59.1423225402832, 67.33041381835938, 573.6190185546875)",1,"(-250.12216186523438, 431.3054504394531, 9.100000381469727)","(0.10405758023262024, -0.18035221099853516)",1,"(0.5058432817459106, 0.27055633068084717, 0.3723398745059967)","(-4.997522354125977, 70.73690795898438, 561.7019653320312)",1,"(-233.5606231689453, 462.468994140625, 9.100000381469727)","(0.13040375709533691, -0.2684858739376068)",1
18,1167659536487156,"(0.6481375694274902, 0.28566253185272217, 0.412070095539093)","(-59.57032012939453, 67.41291809082031, 573.6210327148438)",1,"(-274.71051025390625, 410.7153625488281, 9.100000381469727)","(0.06494227796792984, -0.12212134152650833)",1,"(0.5067065954208374, 0.2708792984485626, 0.37114256620407104)","(-5.314220428466797, 70.59451293945312, 561.3427734375)",1,"(-248.26979064941406, 429.6783447265625, 9.100000381469727)","(0.10700433701276779, -0.17575059831142426)",1
19,1167659536546389,"(0.6488710045814514, 0.28740042448043823, 0.4120861887931824)","(-59.847923278808594, 66.89231872558594, 573.6258544921875)",1,"(-272.4217834472656, 402.4736328125, 9.100000381469727)","(0.0685831755399704, -0.09881285578012466)",1,"(0.5070074796676636, 0.2724232077598572, 0.3695424497127533)","(-5.417026996612549, 70.08151245117188, 560.8627319335938)",1,"(-334.91851806640625, 481.1058349609375, 9.100000381469727)","(-0.030837005004286766, -0.32119280099868774)",1
20,1167659536592491,"(0.6493848562240601, 0.2879716157913208, 0.4109043478965759)","(-59.99462890625, 66.67851257324219, 573.2713012695312)",1,"(-269.65216064453125, 401.411865234375, 9.100000381469727)","(0.07298912853002548, -0.09581004083156586)",1,"(0.5074202418327332, 0.271891325712204, 0.36911314725875854)","(-5.570128917694092, 70.21961975097656, 560.7339477539062)",1,"(-244.51968383789062, 415.0740661621094, 9.100000381469727)","(0.1129700243473053, -0.1344481259584427)",1
21,1167659536645820,"(0.6499232649803162, 0.28850510716438293, 0.4106341600418091)","(-60.1882209777832, 66.50830841064453, 573.1902465820312)",1,"(-272.0777282714844, 400.3330078125, 9.100000381469727)","(0.06913053244352341, -0.09275894612073898)",1,"(0.5079817771911621, 0.27217212319374084, 0.3684067726135254)","(-5.775428295135498, 70.10941314697266, 560.5220336914062)",1,"(-243.33575439453125, 409.7159729003906, 9.100000381469727)","(0.11485343426465988, -0.1192948967218399)",1
22,1167659536708227,"(0.6506748199462891, 0.2888810336589813, 0.4110841751098633)","(-60.493526458740234, 66.41011810302734, 573.3252563476562)",1,"(-274.2060241699219, 399.3839111328125, 9.100000381469727)","(0.0657448098063469, -0.0900748148560524)",1,"(0.5087229609489441, 0.2733902037143707, 0.3678727149963379)","(-6.04582405090332, 69.73181915283203, 560.36181640625)",1,"(-324.0096130371094, 468.83111572265625, 9.100000381469727)","(-0.01348304096609354, -0.28647860884666443)",1
23,1167659536762717,"(0.6512995362281799, 0.2893957495689392, 0.4111785888671875)","(-60.73532485961914, 66.25821685791016, 573.3535766601562)",1,"(-273.37847900390625, 399.4366760253906, 9.100000381469727)","(0.06706126779317856, -0.09022407233715057)",1,"(0.5094085335731506, 0.2737182080745697, 0.36705830693244934)","(-6.296227931976318, 69.60362243652344, 560.1174926757812)",1,"(-321.6853332519531, 459.0791931152344, 9.100000381469727)","(-0.009785577654838562, -0.25889915227890015)",1
