,left_gaze_point,right_gaze_point,time_stamp
19,"(-127.38417053222656, 94.10714721679688, 9.100000381469727)","(-139.84153747558594, 100.36363220214844, 9.100000381469727)",1167630541315657
20,"(-124.68451690673828, 92.12890625, 9.100000381469727)","(-141.11843872070312, 98.92356872558594, 9.100000381469727)",1167630541347631
21,"(-123.955322265625, 91.98295593261719, 9.100000381469727)","(-139.06805419921875, 101.45287322998047, 9.100000381469727)",1167630541380082
22,"(-126.15620422363281, 92.49539947509766, 9.100000381469727)","(-141.35589599609375, 98.85575866699219, 9.100000381469727)",1167630541412791
23,"(-127.69359588623047, 95.4410171508789, 9.100000381469727)","(-139.21209716796875, 98.62799835205078, 9.100000381469727)",1167630541444536
24,"(-126.34538269042969, 93.58877563476562, 9.100000381469727)","(-142.08700561523438, 102.32691192626953, 9.100000381469727)",1167630541476572
25,"(-129.18955993652344, 94.48819732666016, 9.100000381469727)","(-140.9642333984375, 101.03665924072266, 9.100000381469727)",1167630541508620
26,"(-127.51094055175781, 95.89445495605469, 9.100000381469727)","(-140.83071899414062, 101.95397186279297, 9.100000381469727)",1167630541539770
27,"(-127.6747817993164, 95.23380279541016, 9.100000381469727)","(-139.69989013671875, 102.53128051757812, 9.100000381469727)",1167630541571161
28,"(-127.99443054199219, 94.61370849609375, 9.100000381469727)","(-137.7658233642578, 104.16211700439453, 9.100000381469727)",1167630541602003
29,"(-127.21098327636719, 94.49099731445312, 9.100000381469727)","(-139.01943969726562, 101.24623107910156, 9.100000381469727)",1167630541633405
30,"(-122.96842956542969, 91.28157043457031, 9.100000381469727)","(-138.9159698486328, 100.2555160522461, 9.100000381469727)",1167630541666161
31,"(-126.07041931152344, 96.69808197021484, 9.100000381469727)","(-138.25086975097656, 99.47747802734375, 9.100000381469727)",1167630541699159
32,"(-124.7077865600586, 91.52043914794922, 9.100000381469727)","(-138.09539794921875, 101.423828125, 9.100000381469727)",1167630541732261
33,"(-124.92829132080078, 91.34300994873047, 9.100000381469727)","(-138.31468200683594, 97.60003662109375, 9.100000381469727)",1167630541764738
34,"(-124.48921203613281, 94.0116958618164, 9.100000381469727)","(-136.46133422851562, 98.65850830078125, 9.100000381469727)",1167630541797450
35,"(-119.8075180053711, 94.30975341796875, 9.100000381469727)","(-132.7908477783203, 99.93258666992188, 9.100000381469727)",1167630541828664
36,"(-121.58789825439453, 93.45320892333984, 9.100000381469727)","(-135.39759826660156, 102.16813659667969, 9.100000381469727)",1167630541860990
37,"(-121.23355102539062, 93.70938110351562, 9.100000381469727)","(-132.96401977539062, 100.65943145751953, 9.100000381469727)",1167630541893622
38,"(-122.12551879882812, 95.9808349609375, 9.100000381469727)","(-135.53404235839844, 103.88916778564453, 9.100000381469727)",1167630541925899
39,"(-122.66650390625, 96.42403411865234, 9.100000381469727)","(-132.8971405029297, 99.53711700439453, 9.100000381469727)",1167630541957980
40,"(-123.98432159423828, 95.53924560546875, 9.100000381469727)","(-135.08096313476562, 101.38629150390625, 9.100000381469727)",1167630541990289
41,"(-122.54328155517578, 94.48522186279297, 9.100000381469727)","(-134.36256408691406, 99.93861389160156, 9.100000381469727)",1167630542021651
42,"(-121.02346801757812, 92.6634750366211, 9.100000381469727)","(-134.35401916503906, 101.18437957763672, 9.100000381469727)",1167630542053133
43,"(-118.45498657226562, 90.21739196777344, 9.100000381469727)","(-132.57655334472656, 98.18020629882812, 9.100000381469727)",1167630542084836
44,"(-122.35717010498047, 95.01094055175781, 9.100000381469727)","(-135.11834716796875, 99.66604614257812, 9.100000381469727)",1167630542116737
45,"(-117.99966430664062, 93.00547790527344, 9.100000381469727)","(-133.14073181152344, 99.04145050048828, 9.100000381469727)",1167630542149433
46,"(-121.87017822265625, 94.09126281738281, 9.100000381469727)","(-133.56741333007812, 100.15435791015625, 9.100000381469727)",1167630542182394
47,"(-115.37112426757812, 94.86064147949219, 9.100000381469727)","(-131.20130920410156, 100.66932678222656, 9.100000381469727)",1167630542213896
48,"(-114.54205322265625, 95.73728942871094, 9.100000381469727)","(-130.61135864257812, 100.43329620361328, 9.100000381469727)",1167630542245607
49,"(-116.01604461669922, 96.52363586425781, 9.100000381469727)","(-126.61125946044922, 98.90790557861328, 9.100000381469727)",1167630542277960
50,"(-112.59363555908203, 92.72303771972656, 9.100000381469727)","(-128.11349487304688, 99.23260498046875, 9.100000381469727)",1167630542309487
51,"(-116.29570770263672, 96.23992156982422, 9.100000381469727)","(-128.426025390625, 98.98456573486328, 9.100000381469727)",1167630542341879
52,"(-113.9842529296875, 93.2279052734375, 9.100000381469727)","(-131.1778106689453, 100.75544738769531, 9.100000381469727)",1167630542374183
53,"(-115.80338287353516, 91.30879974365234, 9.100000381469727)","(-129.7119598388672, 102.98345184326172, 9.100000381469727)",1167630542406602
54,"(-115.97410583496094, 96.44773864746094, 9.100000381469727)","(-128.5907440185547, 99.0460433959961, 9.100000381469727)",1167630542439127
55,"(-113.45443725585938, 86.72676849365234, 9.100000381469727)","(-129.99957275390625, 97.8145751953125, 9.100000381469727)",1167630542470344
56,"(-116.17222595214844, 97.85794830322266, 9.100000381469727)","(-130.86692810058594, 111.08645629882812, 9.100000381469727)",1167630542503059
57,"(-115.07896423339844, 96.33645629882812, 9.100000381469727)","(-128.23443603515625, 100.9117202758789, 9.100000381469727)",1167630542534886
58,"(-113.02710723876953, 95.93727111816406, 9.100000381469727)","(-129.3056640625, 100.11270904541016, 9.100000381469727)",1167630542566366
59,"(-110.89118957519531, 84.18216705322266, 9.100000381469727)","(-128.6606903076172, 100.62775421142578, 9.100000381469727)",1167630542597967
60,"(-113.44176483154297, 95.40882110595703, 9.100000381469727)","(-128.9873046875, 100.6495361328125, 9.100000381469727)",1167630542630470
61,"(-116.17377471923828, 97.68309020996094, 9.100000381469727)","(-129.59820556640625, 100.4265365600586, 9.100000381469727)",1167630542662864
62,"(-110.75022888183594, 88.01587677001953, 9.100000381469727)","(-128.61228942871094, 99.33106994628906, 9.100000381469727)",1167630542695629
63,"(-112.77670288085938, 94.35279846191406, 9.100000381469727)","(-128.64938354492188, 108.36434936523438, 9.100000381469727)",1167630542728238
64,"(-113.36123657226562, 92.35401916503906, 9.100000381469727)","(-130.44796752929688, 101.61846923828125, 9.100000381469727)",1167630542761105
65,"(-112.73054504394531, 86.80403900146484, 9.100000381469727)","(-128.77671813964844, 99.209716796875, 9.100000381469727)",1167630542793709
66,"(-112.7271957397461, 91.12090301513672, 9.100000381469727)","(-130.90377807617188, 98.97884368896484, 9.100000381469727)",1167630542825307
67,"(-114.82980346679688, 90.44114685058594, 9.100000381469727)","(-131.409912109375, 99.91597747802734, 9.100000381469727)",1167630542857681
68,"(-114.44709014892578, 96.43726348876953, 9.100000381469727)","(-130.24502563476562, 100.8494644165039, 9.100000381469727)",1167630542889852
69,"(-107.68812561035156, 90.13782501220703, 9.100000381469727)","(-126.58910369873047, 100.24060821533203, 9.100000381469727)",1167630542921541
70,"(-108.16908264160156, 96.21127319335938, 9.100000381469727)","(-126.58064270019531, 101.01319885253906, 9.100000381469727)",1167630542953246
71,"(-112.343505859375, 96.19939422607422, 9.100000381469727)","(-126.18714141845703, 102.19892120361328, 9.100000381469727)",1167630542985595
72,"(-107.681640625, 92.72508239746094, 9.100000381469727)","(-125.12503814697266, 99.26187896728516, 9.100000381469727)",1167630543018152
73,"(-109.14913940429688, 92.63546752929688, 9.100000381469727)","(-125.26603698730469, 101.62793731689453, 9.100000381469727)",1167630543050936
74,"(-109.3310546875, 93.9958267211914, 9.100000381469727)","(-125.199462890625, 102.0486068725586, 9.100000381469727)",1167630543083845
75,"(-109.47090148925781, 91.63460540771484, 9.100000381469727)","(-127.2896499633789, 101.44051361083984, 9.100000381469727)",1167630543116135
76,"(-108.42782592773438, 93.0604476928711, 9.100000381469727)","(-124.5156021118164, 99.98746490478516, 9.100000381469727)",1167630543149122
77,"(-109.9206771850586, 93.12301635742188, 9.100000381469727)","(-126.4204330444336, 101.06354522705078, 9.100000381469727)",1167630543183153
78,"(-106.98098754882812, 92.42615509033203, 9.100000381469727)","(-124.05072784423828, 100.21747589111328, 9.100000381469727)",1167630543216204
79,"(-110.67447662353516, 96.4070053100586, 9.100000381469727)","(-124.88977813720703, 100.97554016113281, 9.100000381469727)",1167630543248827
80,"(-109.96563720703125, 93.11892700195312, 9.100000381469727)","(-127.48622131347656, 99.7528076171875, 9.100000381469727)",1167630543281100
81,"(-106.59359741210938, 92.54239654541016, 9.100000381469727)","(-124.78025817871094, 100.31307983398438, 9.100000381469727)",1167630543313756
82,"(-103.63929748535156, 94.38937377929688, 9.100000381469727)","(-118.31820678710938, 100.17741394042969, 9.100000381469727)",1167630543345968
83,"(-102.59512329101562, 92.14250183105469, 9.100000381469727)","(-119.97892761230469, 97.06887817382812, 9.100000381469727)",1167630543379079
84,"(-102.03297424316406, 93.48170471191406, 9.100000381469727)","(-120.1672592163086, 99.47307586669922, 9.100000381469727)",1167630543410883
85,"(-104.0, 94.79754638671875, 9.100000381469727)","(-120.92979431152344, 100.27466583251953, 9.100000381469727)",1167630543443181
86,"(-105.0269546508789, 94.67842102050781, 9.100000381469727)","(-119.631591796875, 101.00572204589844, 9.100000381469727)",1167630543475285
87,"(-105.5169677734375, 91.29463958740234, 9.100000381469727)","(-124.2820816040039, 112.01434326171875, 9.100000381469727)",1167630543508242
88,"(-105.93636322021484, 94.10012817382812, 9.100000381469727)","(-123.6391372680664, 108.06900024414062, 9.100000381469727)",1167630543540439
89,"(-104.13098907470703, 93.26602935791016, 9.100000381469727)","(-123.29310607910156, 103.74970245361328, 9.100000381469727)",1167630543573629
90,"(-102.08280181884766, 93.39865112304688, 9.100000381469727)","(-120.68551635742188, 98.2751235961914, 9.100000381469727)",1167630543606759
91,"(-110.05836486816406, 100.38676452636719, 9.100000381469727)","(-122.1864242553711, 100.00988006591797, 9.100000381469727)",1167630543639406
92,"(-101.89787292480469, 92.36918640136719, 9.100000381469727)","(-120.19503021240234, 99.4096450805664, 9.100000381469727)",1167630543672617
93,"(-105.33370208740234, 94.63838958740234, 9.100000381469727)","(-121.88846588134766, 99.11971282958984, 9.100000381469727)",1167630543704472
94,"(-105.12107849121094, 95.10065460205078, 9.100000381469727)","(-120.94023132324219, 99.23954772949219, 9.100000381469727)",1167630543736820
95,"(-104.9488296508789, 92.48843383789062, 9.100000381469727)","(-121.15479278564453, 99.44681549072266, 9.100000381469727)",1167630543769459
96,"(-102.5934829711914, 94.2049331665039, 9.100000381469727)","(-119.7070083618164, 98.98709106445312, 9.100000381469727)",1167630543802458
97,"(-101.13211059570312, 92.32844543457031, 9.100000381469727)","(-116.36273193359375, 98.23178100585938, 9.100000381469727)",1167630543835712
98,"(-98.23860168457031, 93.76908874511719, 9.100000381469727)","(-115.63389587402344, 98.9037857055664, 9.100000381469727)",1167630543868062
99,"(-100.82015991210938, 94.5456771850586, 9.100000381469727)","(-115.94317626953125, 101.4068603515625, 9.100000381469727)",1167630543901100
100,"(-99.85807800292969, 94.48440551757812, 9.100000381469727)","(-117.20101928710938, 101.3153076171875, 9.100000381469727)",1167630543934621
101,"(-98.65230560302734, 95.83607482910156, 9.100000381469727)","(-116.06452178955078, 99.01826477050781, 9.100000381469727)",1167630543967843
102,"(-99.22625732421875, 96.3478775024414, 9.100000381469727)","(-116.25700378417969, 101.82625579833984, 9.100000381469727)",1167630544001154
103,"(-103.934814453125, 92.22957611083984, 9.100000381469727)","(-121.1294174194336, 97.38775634765625, 9.100000381469727)",1167630544033830
104,"(-105.41059875488281, 91.14727020263672, 9.100000381469727)","(-117.43079376220703, 96.60128021240234, 9.100000381469727)",1167630544066249
105,"(-104.8734359741211, 92.96202087402344, 9.100000381469727)","(-118.80950927734375, 97.09319305419922, 9.100000381469727)",1167630544100065
106,"(-102.46296691894531, 91.87152099609375, 9.100000381469727)","(-121.0676498413086, 93.16010284423828, 9.100000381469727)",1167630544133486
107,"(-103.28527069091797, 93.08038330078125, 9.100000381469727)","(-116.08856201171875, 98.14544677734375, 9.100000381469727)",1167630544167103
108,"(-102.05056762695312, 91.36249542236328, 9.100000381469727)","(-116.68341064453125, 98.51467895507812, 9.100000381469727)",1167630544200059
109,"(-134.90966796875, 95.85295867919922, 9.100000381469727)","(-146.02886962890625, 101.5879898071289, 9.100000381469727)",1167630544233142
110,"(-135.5178680419922, 93.44548034667969, 9.100000381469727)","(-148.69815063476562, 102.81346893310547, 9.100000381469727)",1167630544266132
111,"(-136.14419555664062, 92.82178497314453, 9.100000381469727)","(-149.51290893554688, 101.72728729248047, 9.100000381469727)",1167630544299301
112,"(-137.42611694335938, 93.85572814941406, 9.100000381469727)","(-149.41162109375, 103.52771759033203, 9.100000381469727)",1167630544332674
113,"(-136.63101196289062, 94.09539031982422, 9.100000381469727)","(-150.54067993164062, 102.9692611694336, 9.100000381469727)",1167630544367268
114,"(-136.1515350341797, 94.65225219726562, 9.100000381469727)","(-150.56094360351562, 103.91917419433594, 9.100000381469727)",1167630544400625
115,"(-136.86231994628906, 95.24494934082031, 9.100000381469727)","(-147.7857208251953, 102.92957305908203, 9.100000381469727)",1167630544432792
116,"(-137.10699462890625, 96.37557220458984, 9.100000381469727)","(-150.86439514160156, 104.29938507080078, 9.100000381469727)",1167630544464684
117,"(-136.48501586914062, 93.56193542480469, 9.100000381469727)","(-150.42613220214844, 102.93607330322266, 9.100000381469727)",1167630544497257
118,"(-139.6544189453125, 96.30713653564453, 9.100000381469727)","(-151.71014404296875, 105.61490631103516, 9.100000381469727)",1167630544530530
119,"(-138.79913330078125, 96.64202117919922, 9.100000381469727)","(-149.78414916992188, 103.34727478027344, 9.100000381469727)",1167630544563121
120,"(-138.22760009765625, 98.08692169189453, 9.100000381469727)","(-150.45834350585938, 106.08141326904297, 9.100000381469727)",1167630544595837
121,"(-154.7803955078125, 103.61591339111328, 9.100000381469727)","(-163.43707275390625, 106.3445816040039, 9.100000381469727)",1167630544628891
122,"(-149.85220336914062, 97.90348052978516, 9.100000381469727)","(-161.8438262939453, 107.37008666992188, 9.100000381469727)",1167630544661679
123,"(-150.83035278320312, 99.03910827636719, 9.100000381469727)","(-159.2545928955078, 105.1726303100586, 9.100000381469727)",1167630544694385
124,"(-149.15060424804688, 97.77577209472656, 9.100000381469727)","(-158.7973175048828, 105.63953399658203, 9.100000381469727)",1167630544726653
125,"(-150.68353271484375, 97.42833709716797, 9.100000381469727)","(-161.25509643554688, 104.83723449707031, 9.100000381469727)",1167630544758931
126,"(-148.01502990722656, 96.57720184326172, 9.100000381469727)","(-158.92044067382812, 106.02285766601562, 9.100000381469727)",1167630544792063
127,"(-150.73570251464844, 99.13590240478516, 9.100000381469727)","(-163.92726135253906, 107.64407348632812, 9.100000381469727)",1167630544824711
128,"(-149.78927612304688, 97.83256530761719, 9.100000381469727)","(-160.7123565673828, 105.87623596191406, 9.100000381469727)",1167630544857320
129,"(-149.03573608398438, 98.68524169921875, 9.100000381469727)","(-161.2196502685547, 102.3877944946289, 9.100000381469727)",1167630544889979
130,"(-148.77581787109375, 99.41734313964844, 9.100000381469727)","(-158.95127868652344, 104.85079193115234, 9.100000381469727)",1167630544921839
131,"(-148.3948974609375, 99.61251068115234, 9.100000381469727)","(-161.9025421142578, 104.013427734375, 9.100000381469727)",1167630544954587
132,"(-151.08773803710938, 100.61634826660156, 9.100000381469727)","(-162.65159606933594, 105.6786880493164, 9.100000381469727)",1167630544987719
133,"(-150.3598175048828, 98.89451599121094, 9.100000381469727)","(-163.55523681640625, 106.34070587158203, 9.100000381469727)",1167630545019688
134,"(-150.0582275390625, 98.68920135498047, 9.100000381469727)","(-165.23275756835938, 102.90678405761719, 9.100000381469727)",1167630545051810
135,"(-148.07240295410156, 95.58341217041016, 9.100000381469727)","(-164.13739013671875, 103.89046478271484, 9.100000381469727)",1167630545083640
136,"(-150.88137817382812, 98.74491119384766, 9.100000381469727)","(-162.07704162597656, 103.26717376708984, 9.100000381469727)",1167630545115502
137,"(-151.03192138671875, 97.54413604736328, 9.100000381469727)","(-160.9831085205078, 102.6018295288086, 9.100000381469727)",1167630545149194
138,"(-150.9296112060547, 100.77960968017578, 9.100000381469727)","(-164.7200469970703, 106.78314208984375, 9.100000381469727)",1167630545181527
139,"(-149.61863708496094, 96.77216339111328, 9.100000381469727)","(-161.59420776367188, 103.8803939819336, 9.100000381469727)",1167630545213419
140,"(-151.19793701171875, 100.66060638427734, 9.100000381469727)","(-164.42398071289062, 104.23265075683594, 9.100000381469727)",1167630545244769
141,"(-148.86453247070312, 98.91826629638672, 9.100000381469727)","(-162.34344482421875, 103.77815246582031, 9.100000381469727)",1167630545275809
142,"(-149.6914825439453, 97.50413513183594, 9.100000381469727)","(-163.28611755371094, 104.96669006347656, 9.100000381469727)",1167630545306948
143,"(-151.23178100585938, 100.55696868896484, 9.100000381469727)","(-161.29603576660156, 104.28456115722656, 9.100000381469727)",1167630545338414
144,"(-151.57521057128906, 98.2982177734375, 9.100000381469727)","(-159.74374389648438, 104.39623260498047, 9.100000381469727)",1167630545369294
145,"(-155.16738891601562, 98.34749603271484, 9.100000381469727)","(-167.66586303710938, 103.65760803222656, 9.100000381469727)",1167630545400462
146,"(-150.8519744873047, 97.87826538085938, 9.100000381469727)","(-164.0819549560547, 103.64730834960938, 9.100000381469727)",1167630545431566
147,"(-151.77455139160156, 96.40526580810547, 9.100000381469727)","(-166.81057739257812, 103.25311279296875, 9.100000381469727)",1167630545462676
148,"(-152.12826538085938, 96.50956726074219, 9.100000381469727)","(-165.1190643310547, 101.12635803222656, 9.100000381469727)",1167630545493681
149,"(-151.45213317871094, 98.11534881591797, 9.100000381469727)","(-163.42747497558594, 103.49381256103516, 9.100000381469727)",1167630545524956
150,"(-151.9550018310547, 97.67935180664062, 9.100000381469727)","(-163.0901336669922, 100.45958709716797, 9.100000381469727)",1167630545556076
151,"(-152.91290283203125, 97.42871856689453, 9.100000381469727)","(-165.5432891845703, 102.46885681152344, 9.100000381469727)",1167630545586944
152,"(-150.60797119140625, 98.87312316894531, 9.100000381469727)","(-167.2012176513672, 104.05870056152344, 9.100000381469727)",1167630545618270
153,"(-153.80506896972656, 98.233154296875, 9.100000381469727)","(-163.2970733642578, 103.15277862548828, 9.100000381469727)",1167630545649424
154,"(-152.28741455078125, 98.75411987304688, 9.100000381469727)","(-166.52920532226562, 104.0837631225586, 9.100000381469727)",1167630545680227
155,"(-153.73316955566406, 99.69247436523438, 9.100000381469727)","(-164.19717407226562, 102.64920806884766, 9.100000381469727)",1167630545711590
156,"(-153.1315460205078, 98.39338684082031, 9.100000381469727)","(-165.86492919921875, 102.93022918701172, 9.100000381469727)",1167630545742659
157,"(-136.46678161621094, 113.00599670410156, 9.100000381469727)","(-150.9945526123047, 114.61388397216797, 9.100000381469727)",1167630545773954
158,"(-136.34793090820312, 109.6400146484375, 9.100000381469727)","(-147.84059143066406, 119.70201110839844, 9.100000381469727)",1167630545805374
159,"(-137.1673583984375, 113.66392517089844, 9.100000381469727)","(-144.6863250732422, 115.2530288696289, 9.100000381469727)",1167630545836522
160,"(-134.85488891601562, 110.46153259277344, 9.100000381469727)","(-143.75967407226562, 113.7051773071289, 9.100000381469727)",1167630545868124
161,"(-138.2545623779297, 113.4353256225586, 9.100000381469727)","(-144.9051513671875, 115.65022277832031, 9.100000381469727)",1167630545899664
162,"(-136.62747192382812, 110.8272705078125, 9.100000381469727)","(-148.28343200683594, 115.9307632446289, 9.100000381469727)",1167630545930845
163,"(-135.95669555664062, 109.13706970214844, 9.100000381469727)","(-147.02145385742188, 116.563232421875, 9.100000381469727)",1167630545962400
164,"(nan, nan, nan)","(-152.90089416503906, 57.69936752319336, 9.100000381469727)",1167630545993821
165,"(nan, nan, nan)","(nan, nan, nan)",1167630546026081
166,"(nan, nan, nan)","(nan, nan, nan)",1167630546051889
167,"(nan, nan, nan)","(nan, nan, nan)",1167630546077330
168,"(nan, nan, nan)","(nan, nan, nan)",1167630546103158
169,"(nan, nan, nan)","(nan, nan, nan)",1167630546131187
170,"(nan, nan, nan)","(nan, nan, nan)",1167630546173138
171,"(-156.1983642578125, 252.6125946044922, 9.100000381469727)","(-174.0203399658203, 272.8974304199219, 9.100000381469727)",1167630546200812
172,"(-157.3096160888672, 274.2737731933594, 9.100000381469727)","(-168.13516235351562, 289.4582214355469, 9.100000381469727)",1167630546222553
173,"(-152.55206298828125, 284.3690185546875, 9.100000381469727)","(-168.03335571289062, 293.81024169921875, 9.100000381469727)",1167630546256595
174,"(-154.448974609375, 283.80609130859375, 9.100000381469727)","(-166.91580200195312, 294.5121765136719, 9.100000381469727)",1167630546289092
175,"(-151.65989685058594, 289.4902038574219, 9.100000381469727)","(-168.03675842285156, 294.7330322265625, 9.100000381469727)",1167630546322281
176,"(-149.9910888671875, 288.3559875488281, 9.100000381469727)","(-167.1826629638672, 298.0733642578125, 9.100000381469727)",1167630546354847
177,"(-150.578125, 288.52801513671875, 9.100000381469727)","(-167.4133758544922, 295.5624084472656, 9.100000381469727)",1167630546387450
178,"(-150.501953125, 287.48760986328125, 9.100000381469727)","(-164.3204803466797, 294.3076171875, 9.100000381469727)",1167630546420087
179,"(-149.37850952148438, 286.8360290527344, 9.100000381469727)","(-163.86978149414062, 295.25811767578125, 9.100000381469727)",1167630546452828
180,"(-151.01925659179688, 283.3008728027344, 9.100000381469727)","(-167.00096130371094, 295.2873840332031, 9.100000381469727)",1167630546484793
181,"(-147.78880310058594, 284.658447265625, 9.100000381469727)","(-166.2672576904297, 293.3934326171875, 9.100000381469727)",1167630546516781
182,"(-147.59207153320312, 287.56256103515625, 9.100000381469727)","(-162.6477508544922, 293.9349670410156, 9.100000381469727)",1167630546549140
183,"(-150.92779541015625, 286.556396484375, 9.100000381469727)","(-166.04440307617188, 297.1393127441406, 9.100000381469727)",1167630546581845
184,"(-152.9929962158203, 285.3681640625, 9.100000381469727)","(-167.9331817626953, 301.2667236328125, 9.100000381469727)",1167630546615238
185,"(-149.9376678466797, 285.3967590332031, 9.100000381469727)","(-169.4483642578125, 301.46429443359375, 9.100000381469727)",1167630546648052
186,"(-151.6514434814453, 286.78955078125, 9.100000381469727)","(-200.10325622558594, 589.1248779296875, 9.100000381469727)",1167630546681743
187,"(-149.7093963623047, 286.8048095703125, 9.100000381469727)","(nan, nan, nan)",1167630546715382
188,"(-151.10279846191406, 287.55364990234375, 9.100000381469727)","(nan, nan, nan)",1167630546749830
189,"(-153.19277954101562, 291.4023132324219, 9.100000381469727)","(nan, nan, nan)",1167630546776428
190,"(-163.63772583007812, 318.18585205078125, 9.100000381469727)","(-177.19017028808594, 338.315673828125, 9.100000381469727)",1167630546803381
191,"(-167.5097198486328, 306.32977294921875, 9.100000381469727)","(-180.2686767578125, 342.9837646484375, 9.100000381469727)",1167630546829910
192,"(-163.9417724609375, 316.0715026855469, 9.100000381469727)","(-177.7616424560547, 339.6101989746094, 9.100000381469727)",1167630546860135
193,"(-164.76649475097656, 315.0384216308594, 9.100000381469727)","(-177.99522399902344, 334.32586669921875, 9.100000381469727)",1167630546894645
194,"(-167.07485961914062, 323.6845397949219, 9.100000381469727)","(-179.58250427246094, 336.6646728515625, 9.100000381469727)",1167630546927960
195,"(-165.58070373535156, 324.8081359863281, 9.100000381469727)","(-182.25106811523438, 336.865478515625, 9.100000381469727)",1167630546960115
196,"(-163.18240356445312, 316.15765380859375, 9.100000381469727)","(-180.23553466796875, 338.66766357421875, 9.100000381469727)",1167630546992773
197,"(-166.4405975341797, 316.6092224121094, 9.100000381469727)","(-180.64559936523438, 341.3204650878906, 9.100000381469727)",1167630547027567
198,"(-165.88015747070312, 315.9488830566406, 9.100000381469727)","(-181.09068298339844, 331.4952697753906, 9.100000381469727)",1167630547062465
199,"(-168.3852996826172, 321.51629638671875, 9.100000381469727)","(-180.49012756347656, 336.1791687011719, 9.100000381469727)",1167630547095452
200,"(-166.4009246826172, 324.529296875, 9.100000381469727)","(-183.0599822998047, 336.3313903808594, 9.100000381469727)",1167630547130453
201,"(-168.9981689453125, 322.8415832519531, 9.100000381469727)","(-182.6364288330078, 333.5835876464844, 9.100000381469727)",1167630547163284
202,"(-169.48313903808594, 321.5234375, 9.100000381469727)","(-181.57174682617188, 334.8612976074219, 9.100000381469727)",1167630547198058
203,"(-168.5392303466797, 324.23443603515625, 9.100000381469727)","(-180.82957458496094, 339.2627868652344, 9.100000381469727)",1167630547230288
204,"(-168.63589477539062, 324.0848083496094, 9.100000381469727)","(-181.08871459960938, 334.4593200683594, 9.100000381469727)",1167630547263577
205,"(-167.6341094970703, 323.6751708984375, 9.100000381469727)","(nan, nan, nan)",1167630547296104
206,"(-165.829345703125, 323.9925842285156, 9.100000381469727)","(-174.8269805908203, 334.4209289550781, 9.100000381469727)",1167630547328240
207,"(-166.1831817626953, 324.41802978515625, 9.100000381469727)","(-181.2362823486328, 330.3350524902344, 9.100000381469727)",1167630547365763
208,"(-167.24951171875, 322.66046142578125, 9.100000381469727)","(-180.56910705566406, 331.1130676269531, 9.100000381469727)",1167630547398624
209,"(-165.8406982421875, 324.1663513183594, 9.100000381469727)","(-178.0420684814453, 329.0334777832031, 9.100000381469727)",1167630547432406
210,"(-164.45989990234375, 322.420166015625, 9.100000381469727)","(-180.1879425048828, 328.0650939941406, 9.100000381469727)",1167630547465743
