,left_gaze_point,right_gaze_point,time_stamp
28,"(110.9285888671875, 134.91346740722656, 9.100000381469727)","(98.46417999267578, 139.35289001464844, 9.100000381469727)",1167631112227387
29,"(112.75235748291016, 141.60537719726562, 9.100000381469727)","(97.86180114746094, 144.01161193847656, 9.100000381469727)",1167631112261915
30,"(113.1251220703125, 140.635498046875, 9.100000381469727)","(97.85379791259766, 146.4743194580078, 9.100000381469727)",1167631112294308
31,"(113.81436920166016, 144.54489135742188, 9.100000381469727)","(99.7830810546875, 144.0502471923828, 9.100000381469727)",1167631112327177
32,"(115.53516387939453, 146.508544921875, 9.100000381469727)","(98.80830383300781, 150.3890838623047, 9.100000381469727)",1167631112359933
33,"(112.11349487304688, 145.45928955078125, 9.100000381469727)","(97.74263763427734, 149.0541229248047, 9.100000381469727)",1167631112396372
34,"(112.36827850341797, 145.82391357421875, 9.100000381469727)","(96.69099426269531, 150.0384063720703, 9.100000381469727)",1167631112432116
35,"(111.82308959960938, 146.7694091796875, 9.100000381469727)","(98.05552673339844, 149.0807342529297, 9.100000381469727)",1167631112467897
36,"(112.08433532714844, 147.21630859375, 9.100000381469727)","(98.53816986083984, 148.0882568359375, 9.100000381469727)",1167631112503693
37,"(110.08854675292969, 147.88037109375, 9.100000381469727)","(95.69812774658203, 145.6001739501953, 9.100000381469727)",1167631112540362
38,"(110.17510986328125, 148.02392578125, 9.100000381469727)","(96.49005889892578, 148.96078491210938, 9.100000381469727)",1167631112577587
39,"(110.05484008789062, 148.92579650878906, 9.100000381469727)","(95.16139221191406, 149.33395385742188, 9.100000381469727)",1167631112612706
40,"(113.99323272705078, 149.0257110595703, 9.100000381469727)","(97.90270233154297, 146.82766723632812, 9.100000381469727)",1167631112647112
41,"(114.23712921142578, 149.5832061767578, 9.100000381469727)","(97.82598876953125, 145.86724853515625, 9.100000381469727)",1167631112681919
42,"(114.66795349121094, 148.7579345703125, 9.100000381469727)","(100.49613952636719, 145.57843017578125, 9.100000381469727)",1167631112716955
43,"(113.39607238769531, 150.0806121826172, 9.100000381469727)","(98.41073608398438, 147.27247619628906, 9.100000381469727)",1167631112751677
44,"(115.19847106933594, 148.47418212890625, 9.100000381469727)","(98.83265686035156, 148.4100799560547, 9.100000381469727)",1167631112786393
45,"(112.85456085205078, 148.09950256347656, 9.100000381469727)","(97.77667999267578, 146.06813049316406, 9.100000381469727)",1167631112819939
46,"(112.575927734375, 147.90455627441406, 9.100000381469727)","(96.79261016845703, 147.2257080078125, 9.100000381469727)",1167631112855145
47,"(113.35858154296875, 147.95814514160156, 9.100000381469727)","(98.24602508544922, 145.1946258544922, 9.100000381469727)",1167631112889504
48,"(113.9476547241211, 149.9180908203125, 9.100000381469727)","(99.5308609008789, 144.8261260986328, 9.100000381469727)",1167631112924101
49,"(115.38485717773438, 148.815185546875, 9.100000381469727)","(99.22817993164062, 145.97216796875, 9.100000381469727)",1167631112957156
50,"(112.77229309082031, 148.15737915039062, 9.100000381469727)","(98.0399398803711, 143.56455993652344, 9.100000381469727)",1167631112990547
51,"(113.63471221923828, 148.92054748535156, 9.100000381469727)","(96.317138671875, 145.33154296875, 9.100000381469727)",1167631113023363
52,"(111.58863830566406, 149.39952087402344, 9.100000381469727)","(99.38819885253906, 144.8109588623047, 9.100000381469727)",1167631113056146
53,"(112.79322814941406, 149.7700653076172, 9.100000381469727)","(97.2148208618164, 146.00733947753906, 9.100000381469727)",1167631113089107
54,"(112.5295639038086, 150.06369018554688, 9.100000381469727)","(97.1889877319336, 147.48500061035156, 9.100000381469727)",1167631113122120
55,"(112.6470718383789, 149.5482940673828, 9.100000381469727)","(99.8857192993164, 144.88229370117188, 9.100000381469727)",1167631113155146
56,"(114.0832290649414, 149.59515380859375, 9.100000381469727)","(98.08716583251953, 145.1757354736328, 9.100000381469727)",1167631113188331
57,"(114.12947082519531, 149.8742218017578, 9.100000381469727)","(98.29592895507812, 146.70504760742188, 9.100000381469727)",1167631113221207
58,"(113.07488250732422, 151.07948303222656, 9.100000381469727)","(98.53221893310547, 146.355712890625, 9.100000381469727)",1167631113254256
59,"(114.69747924804688, 150.84324645996094, 9.100000381469727)","(99.5036849975586, 145.640869140625, 9.100000381469727)",1167631113287681
60,"(117.00911712646484, 148.83377075195312, 9.100000381469727)","(106.37704467773438, 146.66677856445312, 9.100000381469727)",1167631113321382
61,"(116.96035766601562, 151.4246063232422, 9.100000381469727)","(103.00898742675781, 143.7350616455078, 9.100000381469727)",1167631113354836
62,"(116.16715240478516, 147.77003479003906, 9.100000381469727)","(102.33496856689453, 145.26637268066406, 9.100000381469727)",1167631113388702
63,"(117.7550048828125, 151.66754150390625, 9.100000381469727)","(105.53739929199219, 145.54940795898438, 9.100000381469727)",1167631113422380
64,"(117.71266174316406, 151.89065551757812, 9.100000381469727)","(104.89998626708984, 146.72666931152344, 9.100000381469727)",1167631113456181
65,"(118.7288818359375, 150.5958709716797, 9.100000381469727)","(105.64080810546875, 146.22486877441406, 9.100000381469727)",1167631113489895
66,"(118.4775619506836, 149.5789794921875, 9.100000381469727)","(101.55821228027344, 144.5142822265625, 9.100000381469727)",1167631113524098
67,"(118.07675170898438, 151.69302368164062, 9.100000381469727)","(105.16558074951172, 146.17807006835938, 9.100000381469727)",1167631113558148
68,"(116.12594604492188, 152.46734619140625, 9.100000381469727)","(105.5523910522461, 147.5164337158203, 9.100000381469727)",1167631113593136
69,"(118.49320220947266, 150.85704040527344, 9.100000381469727)","(101.00918579101562, 142.8158416748047, 9.100000381469727)",1167631113628165
70,"(116.53746032714844, 152.0576629638672, 9.100000381469727)","(104.26032257080078, 144.42771911621094, 9.100000381469727)",1167631113662162
71,"(118.1931381225586, 151.01275634765625, 9.100000381469727)","(104.63326263427734, 145.746826171875, 9.100000381469727)",1167631113696269
72,"(115.21697235107422, 150.30897521972656, 9.100000381469727)","(106.6864013671875, 148.82020568847656, 9.100000381469727)",1167631113730447
73,"(117.48697662353516, 150.4016571044922, 9.100000381469727)","(103.17793273925781, 146.9368438720703, 9.100000381469727)",1167631113764294
74,"(121.65556335449219, 150.51976013183594, 9.100000381469727)","(107.96676635742188, 144.4188690185547, 9.100000381469727)",1167631113798337
75,"(122.61328887939453, 151.39205932617188, 9.100000381469727)","(108.84534454345703, 144.36964416503906, 9.100000381469727)",1167631113832335
76,"(122.12911987304688, 153.3927459716797, 9.100000381469727)","(108.08042907714844, 145.37457275390625, 9.100000381469727)",1167631113867228
77,"(122.37451171875, 152.70924377441406, 9.100000381469727)","(107.60990905761719, 145.80015563964844, 9.100000381469727)",1167631113901269
78,"(119.47720336914062, 149.52879333496094, 9.100000381469727)","(108.22931671142578, 144.69908142089844, 9.100000381469727)",1167631113936253
79,"(120.55498504638672, 150.60043334960938, 9.100000381469727)","(107.7159423828125, 143.62109375, 9.100000381469727)",1167631113971113
80,"(120.97953796386719, 151.37615966796875, 9.100000381469727)","(108.47128295898438, 142.52308654785156, 9.100000381469727)",1167631114006134
81,"(121.76249694824219, 150.7664337158203, 9.100000381469727)","(107.78660583496094, 143.755859375, 9.100000381469727)",1167631114041517
82,"(120.53851318359375, 150.99610900878906, 9.100000381469727)","(105.0497817993164, 144.41348266601562, 9.100000381469727)",1167631114076648
83,"(121.16088104248047, 150.2519073486328, 9.100000381469727)","(106.35240173339844, 141.6972198486328, 9.100000381469727)",1167631114110455
84,"(121.66696166992188, 151.31558227539062, 9.100000381469727)","(107.64366149902344, 145.07781982421875, 9.100000381469727)",1167631114145280
85,"(122.21300506591797, 151.45982360839844, 9.100000381469727)","(107.54910278320312, 144.3325958251953, 9.100000381469727)",1167631114179902
86,"(121.04866790771484, 151.0558624267578, 9.100000381469727)","(108.42408752441406, 144.6565399169922, 9.100000381469727)",1167631114213828
87,"(nan, nan, nan)","(88.52828979492188, 89.79696655273438, 9.100000381469727)",1167631114247652
88,"(nan, nan, nan)","(nan, nan, nan)",1167631114281342
89,"(nan, nan, nan)","(nan, nan, nan)",1167631114315837
90,"(nan, nan, nan)","(nan, nan, nan)",1167631114341720
91,"(nan, nan, nan)","(nan, nan, nan)",1167631114367699
92,"(nan, nan, nan)","(nan, nan, nan)",1167631114393388
93,"(134.51040649414062, 147.93057250976562, 9.100000381469727)","(84.97666931152344, 141.89215087890625, 9.100000381469727)",1167631114445571
94,"(nan, nan, nan)","(nan, nan, nan)",1167631114500274
95,"(145.71585083007812, 190.14772033691406, 9.100000381469727)","(133.24342346191406, 187.03997802734375, 9.100000381469727)",1167631114532267
96,"(147.08448791503906, 192.94595336914062, 9.100000381469727)","(134.11427307128906, 192.72613525390625, 9.100000381469727)",1167631114557459
97,"(109.82228088378906, 216.54702758789062, 9.100000381469727)","(98.14225006103516, 215.63111877441406, 9.100000381469727)",1167631114596792
98,"(101.57756042480469, 238.44906616210938, 9.100000381469727)","(83.31583404541016, 231.1548309326172, 9.100000381469727)",1167631114631217
99,"(98.00212860107422, 241.01983642578125, 9.100000381469727)","(78.92243957519531, 232.807373046875, 9.100000381469727)",1167631114666708
100,"(98.17052459716797, 239.0925750732422, 9.100000381469727)","(79.82516479492188, 236.2869110107422, 9.100000381469727)",1167631114702538
101,"(98.50923156738281, 239.8577117919922, 9.100000381469727)","(79.15406799316406, 238.79739379882812, 9.100000381469727)",1167631114736601
102,"(97.80625915527344, 242.2907257080078, 9.100000381469727)","(78.8934555053711, 237.00196838378906, 9.100000381469727)",1167631114771281
103,"(110.13778686523438, 241.89430236816406, 9.100000381469727)","(93.91168212890625, 235.52984619140625, 9.100000381469727)",1167631114806099
104,"(113.60308074951172, 236.80819702148438, 9.100000381469727)","(95.18875122070312, 231.5665283203125, 9.100000381469727)",1167631114840467
105,"(119.92642211914062, 173.5389862060547, 9.100000381469727)","(100.34428405761719, 164.13726806640625, 9.100000381469727)",1167631114874618
106,"(114.35263061523438, 161.69664001464844, 9.100000381469727)","(99.09314727783203, 150.69216918945312, 9.100000381469727)",1167631114908302
107,"(113.72972106933594, 162.77528381347656, 9.100000381469727)","(100.51356506347656, 152.20362854003906, 9.100000381469727)",1167631114941653
108,"(115.34134674072266, 158.34378051757812, 9.100000381469727)","(99.0824966430664, 149.15431213378906, 9.100000381469727)",1167631114974852
109,"(116.11217498779297, 156.91468811035156, 9.100000381469727)","(101.99590301513672, 150.26052856445312, 9.100000381469727)",1167631115008379
110,"(114.11497497558594, 158.37432861328125, 9.100000381469727)","(98.65801239013672, 149.09461975097656, 9.100000381469727)",1167631115041758
111,"(113.44803619384766, 160.5222930908203, 9.100000381469727)","(98.7540512084961, 151.11770629882812, 9.100000381469727)",1167631115075778
112,"(121.9746322631836, 153.0331573486328, 9.100000381469727)","(108.0956039428711, 145.7534637451172, 9.100000381469727)",1167631115109169
113,"(122.75816345214844, 152.51243591308594, 9.100000381469727)","(106.13853454589844, 144.1966552734375, 9.100000381469727)",1167631115142226
114,"(122.53569793701172, 152.24136352539062, 9.100000381469727)","(107.98314666748047, 143.80584716796875, 9.100000381469727)",1167631115175175
115,"(123.07246398925781, 153.8837890625, 9.100000381469727)","(106.44780731201172, 144.463134765625, 9.100000381469727)",1167631115208483
116,"(123.2675552368164, 154.3465576171875, 9.100000381469727)","(107.02825164794922, 143.5108642578125, 9.100000381469727)",1167631115241136
117,"(122.06510162353516, 150.10545349121094, 9.100000381469727)","(105.42697143554688, 143.93096923828125, 9.100000381469727)",1167631115273751
118,"(122.76879119873047, 153.69728088378906, 9.100000381469727)","(103.97972106933594, 144.1999053955078, 9.100000381469727)",1167631115306190
119,"(123.58798217773438, 153.91754150390625, 9.100000381469727)","(106.98016357421875, 146.72755432128906, 9.100000381469727)",1167631115338967
120,"(124.16207885742188, 151.98085021972656, 9.100000381469727)","(108.15991973876953, 146.86236572265625, 9.100000381469727)",1167631115372788
121,"(121.92015075683594, 152.067626953125, 9.100000381469727)","(107.63058471679688, 145.8580322265625, 9.100000381469727)",1167631115405529
122,"(122.99030303955078, 154.78536987304688, 9.100000381469727)","(106.08673095703125, 143.1382293701172, 9.100000381469727)",1167631115438951
123,"(127.62421417236328, 152.27630615234375, 9.100000381469727)","(111.62236022949219, 145.18894958496094, 9.100000381469727)",1167631115472181
124,"(129.0137176513672, 152.6205291748047, 9.100000381469727)","(112.99755096435547, 145.62423706054688, 9.100000381469727)",1167631115505538
125,"(128.6527557373047, 151.66712951660156, 9.100000381469727)","(114.4151611328125, 147.13223266601562, 9.100000381469727)",1167631115538307
126,"(128.52316284179688, 153.4508819580078, 9.100000381469727)","(111.78166961669922, 146.49769592285156, 9.100000381469727)",1167631115571335
127,"(128.90220642089844, 152.52476501464844, 9.100000381469727)","(111.99676513671875, 145.48028564453125, 9.100000381469727)",1167631115605188
128,"(128.621826171875, 151.3157196044922, 9.100000381469727)","(111.7220687866211, 143.3056640625, 9.100000381469727)",1167631115638949
129,"(129.14993286132812, 151.09149169921875, 9.100000381469727)","(111.8918228149414, 143.01461791992188, 9.100000381469727)",1167631115672932
130,"(126.56294250488281, 152.24298095703125, 9.100000381469727)","(113.11446380615234, 148.58700561523438, 9.100000381469727)",1167631115707132
131,"(129.41146850585938, 152.19189453125, 9.100000381469727)","(112.85671997070312, 145.77882385253906, 9.100000381469727)",1167631115741593
132,"(128.6633758544922, 152.89474487304688, 9.100000381469727)","(115.45447540283203, 144.26229858398438, 9.100000381469727)",1167631115776405
133,"(129.39483642578125, 153.00003051757812, 9.100000381469727)","(115.15421295166016, 148.37977600097656, 9.100000381469727)",1167631115810415
134,"(128.44398498535156, 152.1360321044922, 9.100000381469727)","(117.43153381347656, 170.4803924560547, 9.100000381469727)",1167631115844516
135,"(127.81732177734375, 150.3899688720703, 9.100000381469727)","(117.08846282958984, 147.5389404296875, 9.100000381469727)",1167631115878826
136,"(128.99610900878906, 152.43882751464844, 9.100000381469727)","(114.55455017089844, 140.7816162109375, 9.100000381469727)",1167631115913923
137,"(127.90704345703125, 151.30514526367188, 9.100000381469727)","(116.3210678100586, 147.2806854248047, 9.100000381469727)",1167631115948867
138,"(129.18345642089844, 152.9499053955078, 9.100000381469727)","(114.59596252441406, 144.98342895507812, 9.100000381469727)",1167631115982990
139,"(128.6120147705078, 151.32904052734375, 9.100000381469727)","(113.30715942382812, 145.3907012939453, 9.100000381469727)",1167631116017141
140,"(128.2162628173828, 152.4202117919922, 9.100000381469727)","(112.5904312133789, 144.169921875, 9.100000381469727)",1167631116052453
141,"(129.8062744140625, 149.6620330810547, 9.100000381469727)","(113.21755981445312, 145.9832763671875, 9.100000381469727)",1167631116086890
142,"(127.7096176147461, 152.40728759765625, 9.100000381469727)","(110.70794677734375, 145.90017700195312, 9.100000381469727)",1167631116120911
143,"(128.96144104003906, 150.21737670898438, 9.100000381469727)","(110.71195983886719, 146.66212463378906, 9.100000381469727)",1167631116155136
144,"(128.80833435058594, 145.86595153808594, 9.100000381469727)","(115.65837860107422, 142.2764434814453, 9.100000381469727)",1167631116188849
145,"(nan, nan, nan)","(nan, nan, nan)",1167631116223660
146,"(nan, nan, nan)","(nan, nan, nan)",1167631116257853
147,"(nan, nan, nan)","(nan, nan, nan)",1167631116283804
148,"(125.08529663085938, 57.36161804199219, 9.100000381469727)","(58.425933837890625, 32.37575149536133, 9.100000381469727)",1167631116309570
149,"(109.48121643066406, 68.43513488769531, 9.100000381469727)","(88.40691375732422, 62.0501708984375, 9.100000381469727)",1167631116335278
150,"(nan, nan, nan)","(nan, nan, nan)",1167631116388136
151,"(124.3222885131836, 133.98556518554688, 9.100000381469727)","(112.29351806640625, 135.51564025878906, 9.100000381469727)",1167631116423391
152,"(128.46124267578125, 140.11224365234375, 9.100000381469727)","(110.62544250488281, 136.0703582763672, 9.100000381469727)",1167631116448257
153,"(125.0302963256836, 145.4202423095703, 9.100000381469727)","(113.8072280883789, 146.6452178955078, 9.100000381469727)",1167631116480474
154,"(127.435546875, 151.63339233398438, 9.100000381469727)","(113.68907165527344, 141.45091247558594, 9.100000381469727)",1167631116513850
155,"(127.27178192138672, 151.40377807617188, 9.100000381469727)","(113.34370422363281, 145.05845642089844, 9.100000381469727)",1167631116547232
156,"(125.43083953857422, 149.22682189941406, 9.100000381469727)","(113.95382690429688, 145.45726013183594, 9.100000381469727)",1167631116580730
157,"(125.19019317626953, 149.4745330810547, 9.100000381469727)","(111.3478012084961, 143.08041381835938, 9.100000381469727)",1167631116614836
158,"(126.32865142822266, 148.6520233154297, 9.100000381469727)","(114.77525329589844, 142.4976806640625, 9.100000381469727)",1167631116649750
159,"(125.60575103759766, 150.45384216308594, 9.100000381469727)","(116.90644836425781, 145.19334411621094, 9.100000381469727)",1167631116684416
160,"(124.5615234375, 150.76235961914062, 9.100000381469727)","(116.48690032958984, 144.97434997558594, 9.100000381469727)",1167631116718408
161,"(124.69050598144531, 149.43643188476562, 9.100000381469727)","(112.52820587158203, 146.1167449951172, 9.100000381469727)",1167631116753408
162,"(124.6992416381836, 149.83677673339844, 9.100000381469727)","(113.26750946044922, 145.83694458007812, 9.100000381469727)",1167631116788387
163,"(124.96756744384766, 150.49949645996094, 9.100000381469727)","(116.5627670288086, 145.28419494628906, 9.100000381469727)",1167631116823493
164,"(124.77621459960938, 149.7209014892578, 9.100000381469727)","(115.27220153808594, 143.52537536621094, 9.100000381469727)",1167631116857886
165,"(128.5005340576172, 152.65675354003906, 9.100000381469727)","(118.57868194580078, 145.1514892578125, 9.100000381469727)",1167631116892792
166,"(128.36322021484375, 149.52352905273438, 9.100000381469727)","(118.73131561279297, 142.22496032714844, 9.100000381469727)",1167631116927739
167,"(128.0360107421875, 149.6417236328125, 9.100000381469727)","(117.31977844238281, 144.6273956298828, 9.100000381469727)",1167631116963537
168,"(128.5718994140625, 149.38941955566406, 9.100000381469727)","(121.02763366699219, 144.8953399658203, 9.100000381469727)",1167631116999715
169,"(127.9756851196289, 150.79359436035156, 9.100000381469727)","(118.2626953125, 143.14112854003906, 9.100000381469727)",1167631117035516
170,"(129.64242553710938, 151.3482666015625, 9.100000381469727)","(118.41372680664062, 145.13877868652344, 9.100000381469727)",1167631117070425
171,"(127.49307250976562, 152.6862030029297, 9.100000381469727)","(119.94286346435547, 145.72726440429688, 9.100000381469727)",1167631117104576
172,"(129.75732421875, 149.5858612060547, 9.100000381469727)","(118.86402893066406, 144.7539520263672, 9.100000381469727)",1167631117140139
173,"(126.34632110595703, 150.24063110351562, 9.100000381469727)","(114.25531005859375, 144.72659301757812, 9.100000381469727)",1167631117175827
174,"(128.25131225585938, 148.87562561035156, 9.100000381469727)","(117.41890716552734, 144.60153198242188, 9.100000381469727)",1167631117210284
175,"(128.8066864013672, 147.48561096191406, 9.100000381469727)","(113.27449798583984, 145.2624053955078, 9.100000381469727)",1167631117246159
176,"(128.7278594970703, 148.28892517089844, 9.100000381469727)","(118.9204330444336, 145.52908325195312, 9.100000381469727)",1167631117281407
177,"(125.77828979492188, 148.888427734375, 9.100000381469727)","(118.60150146484375, 147.81533813476562, 9.100000381469727)",1167631117315913
178,"(114.14257049560547, 149.1063690185547, 9.100000381469727)","(99.49669647216797, 148.03724670410156, 9.100000381469727)",1167631117351992
179,"(115.00105285644531, 149.0053253173828, 9.100000381469727)","(104.79737091064453, 150.25128173828125, 9.100000381469727)",1167631117386866
180,"(115.48858642578125, 148.49588012695312, 9.100000381469727)","(101.3681640625, 144.5655517578125, 9.100000381469727)",1167631117420587
181,"(116.31339263916016, 148.34332275390625, 9.100000381469727)","(102.94001007080078, 146.94305419921875, 9.100000381469727)",1167631117457108
182,"(116.08153533935547, 151.06044006347656, 9.100000381469727)","(107.30191040039062, 149.37718200683594, 9.100000381469727)",1167631117491705
183,"(116.08680725097656, 148.73085021972656, 9.100000381469727)","(103.65052032470703, 145.86627197265625, 9.100000381469727)",1167631117525400
184,"(115.24623107910156, 147.9524383544922, 9.100000381469727)","(104.19950103759766, 146.82728576660156, 9.100000381469727)",1167631117563489
185,"(115.56571960449219, 147.68653869628906, 9.100000381469727)","(104.49249267578125, 146.83511352539062, 9.100000381469727)",1167631117598950
186,"(118.93775177001953, 149.187744140625, 9.100000381469727)","(111.95780944824219, 147.05494689941406, 9.100000381469727)",1167631117635145
187,"(119.24479675292969, 150.70521545410156, 9.100000381469727)","(107.45281219482422, 143.59767150878906, 9.100000381469727)",1167631117670735
188,"(118.62194061279297, 150.02943420410156, 9.100000381469727)","(111.6860580444336, 145.544921875, 9.100000381469727)",1167631117707087
189,"(119.93525695800781, 149.69398498535156, 9.100000381469727)","(111.07695770263672, 147.27513122558594, 9.100000381469727)",1167631117742600
190,"(118.8263168334961, 151.87962341308594, 9.100000381469727)","(109.76579284667969, 145.31468200683594, 9.100000381469727)",1167631117777840
191,"(118.18379974365234, 150.15969848632812, 9.100000381469727)","(112.06888580322266, 146.54718017578125, 9.100000381469727)",1167631117815977
192,"(116.1323013305664, 150.87156677246094, 9.100000381469727)","(108.37667846679688, 144.15231323242188, 9.100000381469727)",1167631117855094
193,"(116.0443115234375, 149.15133666992188, 9.100000381469727)","(107.39714050292969, 145.59695434570312, 9.100000381469727)",1167631117893101
194,"(115.92924499511719, 151.47274780273438, 9.100000381469727)","(108.06575775146484, 146.83116149902344, 9.100000381469727)",1167631117928100
195,"(114.44544219970703, 151.06927490234375, 9.100000381469727)","(106.67936706542969, 146.66758728027344, 9.100000381469727)",1167631117962722
196,"(117.22969055175781, 148.85479736328125, 9.100000381469727)","(110.96353912353516, 148.90431213378906, 9.100000381469727)",1167631117998292
197,"(117.3593521118164, 149.42327880859375, 9.100000381469727)","(106.94400024414062, 145.22830200195312, 9.100000381469727)",1167631118034622
198,"(116.06851959228516, 149.00942993164062, 9.100000381469727)","(108.8766860961914, 145.92820739746094, 9.100000381469727)",1167631118071451
199,"(116.17495727539062, 151.552001953125, 9.100000381469727)","(109.6898422241211, 146.74606323242188, 9.100000381469727)",1167631118107142
200,"(116.241455078125, 152.6690216064453, 9.100000381469727)","(106.6474838256836, 146.55224609375, 9.100000381469727)",1167631118142404
201,"(117.83409118652344, 150.1460723876953, 9.100000381469727)","(107.96966552734375, 146.85389709472656, 9.100000381469727)",1167631118178580
202,"(117.17334747314453, 152.23280334472656, 9.100000381469727)","(112.01616668701172, 147.11415100097656, 9.100000381469727)",1167631118214903
203,"(117.45852661132812, 151.06625366210938, 9.100000381469727)","(109.4406967163086, 146.21359252929688, 9.100000381469727)",1167631118250345
204,"(117.54883575439453, 152.58132934570312, 9.100000381469727)","(109.61186218261719, 146.71463012695312, 9.100000381469727)",1167631118287357
205,"(118.08474731445312, 152.0667724609375, 9.100000381469727)","(108.20426940917969, 147.1533660888672, 9.100000381469727)",1167631118322724
206,"(116.89451599121094, 150.25711059570312, 9.100000381469727)","(106.98650360107422, 147.88470458984375, 9.100000381469727)",1167631118357646
207,"(117.40069580078125, 152.04795837402344, 9.100000381469727)","(109.51148223876953, 149.4498291015625, 9.100000381469727)",1167631118392564
208,"(117.70278930664062, 150.10128784179688, 9.100000381469727)","(109.83796691894531, 148.50343322753906, 9.100000381469727)",1167631118427831
209,"(117.51093292236328, 150.59292602539062, 9.100000381469727)","(106.55821228027344, 144.7442169189453, 9.100000381469727)",1167631118462234
210,"(117.57465362548828, 149.5023956298828, 9.100000381469727)","(106.92508697509766, 145.34725952148438, 9.100000381469727)",1167631118496543
211,"(118.27159881591797, 152.0286407470703, 9.100000381469727)","(106.13636779785156, 146.21617126464844, 9.100000381469727)",1167631118531516
212,"(116.54231262207031, 150.4194793701172, 9.100000381469727)","(107.58639526367188, 147.0758514404297, 9.100000381469727)",1167631118566637
213,"(118.6488265991211, 151.53213500976562, 9.100000381469727)","(107.96135711669922, 147.32040405273438, 9.100000381469727)",1167631118602489
214,"(119.36341094970703, 150.0953826904297, 9.100000381469727)","(107.15127563476562, 149.35073852539062, 9.100000381469727)",1167631118637726
215,"(117.88079071044922, 151.54092407226562, 9.100000381469727)","(107.07649230957031, 144.87953186035156, 9.100000381469727)",1167631118671770
216,"(117.92022705078125, 151.69093322753906, 9.100000381469727)","(108.0338363647461, 146.23797607421875, 9.100000381469727)",1167631118705829
217,"(119.96215057373047, 152.85903930664062, 9.100000381469727)","(108.14485931396484, 148.89332580566406, 9.100000381469727)",1167631118740825
218,"(119.79225158691406, 151.0152130126953, 9.100000381469727)","(108.656005859375, 148.50323486328125, 9.100000381469727)",1167631118775735
219,"(117.57105255126953, 150.80014038085938, 9.100000381469727)","(108.71864318847656, 147.6728973388672, 9.100000381469727)",1167631118810790
220,"(119.01741790771484, 151.3133087158203, 9.100000381469727)","(108.9938735961914, 148.48739624023438, 9.100000381469727)",1167631118845744
