,left_gaze_point,right_gaze_point,time_stamp
0,"(nan, nan, nan)","(nan, nan, nan)",1167631051094781
1,"(nan, nan, nan)","(nan, nan, nan)",1167631051475597
2,"(nan, nan, nan)","(nan, nan, nan)",1167631051515390
3,"(nan, nan, nan)","(nan, nan, nan)",1167631052211890
4,"(nan, nan, nan)","(nan, nan, nan)",1167631052513682
5,"(nan, nan, nan)","(nan, nan, nan)",1167631052559167
6,"(nan, nan, nan)","(nan, nan, nan)",1167631052599429
7,"(nan, nan, nan)","(nan, nan, nan)",1167631052651662
8,"(nan, nan, nan)","(nan, nan, nan)",1167631052880297
9,"(nan, nan, nan)","(nan, nan, nan)",1167631053011607
10,"(nan, nan, nan)","(nan, nan, nan)",1167631053461120
11,"(nan, nan, nan)","(nan, nan, nan)",1167631053625743
12,"(nan, nan, nan)","(nan, nan, nan)",1167631053668624
13,"(nan, nan, nan)","(nan, nan, nan)",1167631053705699
14,"(nan, nan, nan)","(nan, nan, nan)",1167631053748566
15,"(nan, nan, nan)","(nan, nan, nan)",1167631053791421
16,"(nan, nan, nan)","(nan, nan, nan)",1167631053834305
17,"(nan, nan, nan)","(nan, nan, nan)",1167631053877179
18,"(nan, nan, nan)","(nan, nan, nan)",1167631053912941
19,"(nan, nan, nan)","(nan, nan, nan)",1167631053949293
20,"(nan, nan, nan)","(nan, nan, nan)",1167631054120224
21,"(nan, nan, nan)","(nan, nan, nan)",1167631054454170
22,"(nan, nan, nan)","(nan, nan, nan)",1167631054683447
23,"(nan, nan, nan)","(nan, nan, nan)",1167631054727733
24,"(nan, nan, nan)","(nan, nan, nan)",1167631054772079
25,"(nan, nan, nan)","(nan, nan, nan)",1167631054816334
26,"(nan, nan, nan)","(nan, nan, nan)",1167631054859911
27,"(nan, nan, nan)","(nan, nan, nan)",1167631054900551
28,"(nan, nan, nan)","(nan, nan, nan)",1167631055289782
29,"(nan, nan, nan)","(nan, nan, nan)",1167631055721310
30,"(nan, nan, nan)","(nan, nan, nan)",1167631056098087
31,"(nan, nan, nan)","(nan, nan, nan)",1167631056135949
32,"(nan, nan, nan)","(nan, nan, nan)",1167631056179339
33,"(nan, nan, nan)","(nan, nan, nan)",1167631056222666
34,"(nan, nan, nan)","(nan, nan, nan)",1167631056265946
35,"(nan, nan, nan)","(nan, nan, nan)",1167631056309308
36,"(nan, nan, nan)","(nan, nan, nan)",1167631056345834
37,"(nan, nan, nan)","(nan, nan, nan)",1167631056382109
