,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167648518077695,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167648518120282,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167648518162843,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167648518205525,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167648518248097,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167648518290726,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167648518329127,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.37313002347946167, 0.25536131858825684, 0.060754191130399704)","(34.38343048095703, 63.06111145019531, 468.22625732421875)",1,"(196.58543395996094, 396.3962097167969, 9.100000381469727)","(0.8146829009056091, -0.08162526041269302)",1
7,1167648518367552,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.3993523120880127, 0.2541485130786896, 0.24468302726745605)","(31.392913818359375, 70.92343139648438, 523.4049072265625)",1,"(241.9029998779297, 577.6177978515625, 9.100000381469727)","(0.8867743611335754, -0.594138503074646)",1
8,1167648518685601,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.39958852529525757, 0.25495970249176025, 0.24331340193748474)","(31.280519485473633, 70.64582061767578, 522.9940185546875)",1,"(280.792724609375, 597.4874877929688, 9.100000381469727)","(0.9486404061317444, -0.650331974029541)",1
9,1167648518749583,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.39956429600715637, 0.25467225909233093, 0.24347208440303802)","(31.292016983032227, 70.73062133789062, 523.0416259765625)",1,"(279.9228515625, 597.1076049804688, 9.100000381469727)","(0.9472565650939941, -0.6492576599121094)",1
