,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167659635802461,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167659635845083,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167659635887680,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167659635930254,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167659635972807,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167659636012662,"(0.6136593818664551, 0.4001575708389282, 0.7770823240280151)","(-53.8889274597168, 36.66941452026367, 683.1246948242188)",1,"(232.422119140625, 514.948974609375, 9.100000381469727)","(0.8716921210289001, -0.41690465807914734)",1,"(0.4903584122657776, 0.405239462852478, 0.7718937397003174)","(1.41712486743927, 35.368717193603516, 681.568115234375)",1,"(221.70465087890625, 498.3865966796875, 9.100000381469727)","(0.8546426892280579, -0.37006452679634094)",1
6,1167659636051947,"(0.6137373447418213, 0.4001716673374176, 0.7770731449127197)","(-53.923622131347656, 36.664215087890625, 683.1219482421875)",1,"(265.373779296875, 522.5872802734375, 9.100000381469727)","(0.9241118431091309, -0.4385065734386444)",1,"(0.49042701721191406, 0.4052831530570984, 0.7712719440460205)","(1.386430025100708, 35.343910217285156, 681.381591796875)",1,"(221.3150177001953, 487.91558837890625, 9.100000381469727)","(0.8540228605270386, -0.3404514789581299)",1
7,1167659636146350,"(0.6137160658836365, 0.40020954608917236, 0.777090847492218)","(-53.9143180847168, 36.651920318603516, 683.1272583007812)",1,"(254.92820739746094, 531.0638427734375, 9.100000381469727)","(0.9074949026107788, -0.4624791443347931)",1,"(0.49033457040786743, 0.40512457489967346, 0.7696285247802734)","(1.427514672279358, 35.37142562866211, 680.8885498046875)",1,"(203.53933715820312, 480.8326110839844, 9.100000381469727)","(0.8257452249526978, -0.3204200565814972)",1
8,1167659636189316,"(0.6139549016952515, 0.4001562297344208, 0.7777339816093445)","(-54.03311538696289, 36.67942810058594, 683.3201904296875)",1,"(209.77752685546875, 521.412109375, 9.100000381469727)","(0.8356689214706421, -0.4351830780506134)",1,"(0.49059468507766724, 0.40491238236427307, 0.7687821388244629)","(1.3108150959014893, 35.428123474121094, 680.6346435546875)",1,"(207.1498260498047, 492.56781005859375, 9.100000381469727)","(0.8314887881278992, -0.3536083996295929)",1
9,1167659636228848,"(0.6142562627792358, 0.4001339375972748, 0.7776804566383362)","(-54.16741180419922, 36.68482208251953, 683.3041381835938)",1,"(207.66622924804688, 528.1565551757812, 9.100000381469727)","(0.8323102593421936, -0.454257071018219)",1,"(0.4908730685710907, 0.4047970473766327, 0.7690494656562805)","(1.1861112117767334, 35.46992492675781, 680.71484375)",1,"(197.4381866455078, 476.5511779785156, 9.100000381469727)","(0.8160394430160522, -0.30831170082092285)",1
