,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167707921148306,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167707921186352,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167707921230121,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167707921273949,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167707921317817,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167707921361690,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167707921405576,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167707921445528,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
8,1167707921485431,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.530575692653656, 0.277169406414032, 0.3511761426925659)","(-14.018312454223633, 68.57862854003906, 555.3528442382812)",1,"(-347.38128662109375, 498.5844421386719, 9.100000381469727)","(-0.050662845373153687, -0.37062403559684753)",1
9,1167707921629931,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5341464281082153, 0.2740541100502014, 0.3414168357849121)","(-15.231225967407227, 69.10411834716797, 552.425048828125)",1,"(-303.20013427734375, 442.23638916015625, 9.100000381469727)","(0.01962081529200077, -0.21126598119735718)",1
10,1167707921754842,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
11,1167707921802809,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5359135866165161, 0.27457013726234436, 0.34183695912361145)","(-15.878324508666992, 68.96971893310547, 552.5510864257812)",1,"(-293.5103759765625, 459.1025390625, 9.100000381469727)","(0.03503534570336342, -0.2589651942253113)",1
12,1167707921867996,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5364242792129517, 0.27447402477264404, 0.3424031436443329)","(-16.071029663085938, 69.018310546875, 552.720947265625)",1,"(-295.1129150390625, 463.2126770019531, 9.100000381469727)","(0.03248600289225578, -0.27058908343315125)",1
13,1167707921920732,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5364964008331299, 0.27434107661247253, 0.34272339940071106)","(-16.101228713989258, 69.06871032714844, 552.8170166015625)",1,"(-302.6026611328125, 472.2725830078125, 9.100000381469727)","(0.020571259781718254, -0.2962114214897156)",1
14,1167707921962203,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5365057587623596, 0.27429211139678955, 0.34301698207855225)","(-16.1080265045166, 69.0940170288086, 552.9050903320312)",1,"(-300.8448486328125, 465.85400390625, 9.100000381469727)","(0.023367619141936302, -0.2780589759349823)",1
15,1167707922003298,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5360694527626038, 0.27431464195251465, 0.3426920473575592)","(-15.945329666137695, 69.07562255859375, 552.8076171875)",1,"(-256.7799377441406, 449.9334716796875, 9.100000381469727)","(0.09346633404493332, -0.233034148812294)",1
16,1167707922044427,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5359506607055664, 0.27445924282073975, 0.3430582582950592)","(-15.90572452545166, 69.04801940917969, 552.91748046875)",1,"(-257.6899719238281, 447.20343017578125, 9.100000381469727)","(0.09201865643262863, -0.22531329095363617)",1
17,1167707922086068,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5359191298484802, 0.27474549412727356, 0.3422698974609375)","(-15.884723663330078, 68.93571472167969, 552.6809692382812)",1,"(-253.08438110351562, 437.4282531738281, 9.100000381469727)","(0.09934525191783905, -0.1976681351661682)",1
18,1167707922128163,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5359925031661987, 0.2750544846057892, 0.34199464321136475)","(-15.90772533416748, 68.83621978759766, 552.598388671875)",1,"(-251.70819091796875, 440.90863037109375, 9.100000381469727)","(0.10153450816869736, -0.20751099288463593)",1
19,1167707922169629,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5361627340316772, 0.2752598226070404, 0.34152913093566895)","(-15.96402645111084, 68.75930786132812, 552.458740234375)",1,"(-257.3938293457031, 451.89862060546875, 9.100000381469727)","(0.09248974174261093, -0.2385917603969574)",1
20,1167707922211838,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5365675687789917, 0.27530816197395325, 0.34148111939430237)","(-16.110824584960938, 68.74311065673828, 552.4443359375)",1,"(-269.56402587890625, 452.27978515625, 9.100000381469727)","(0.07312934845685959, -0.23966975510120392)",1
21,1167707922254464,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.536941409111023, 0.2752203941345215, 0.3414691090583801)","(-16.247024536132812, 68.76750946044922, 552.4407348632812)",1,"(-272.6678466796875, 454.14447021484375, 9.100000381469727)","(0.06819173693656921, -0.2449432611465454)",1
22,1167707922308129,"(0.6804072856903076, 0.28335344791412354, 0.3886169493198395)","(-70.81282806396484, 67.99481201171875, 566.5850830078125)",1,"(-238.88265991210938, 456.62713623046875, 9.100000381469727)","(0.12193743139505386, -0.2519644796848297)",1,"(0.5374284386634827, 0.27493733167648315, 0.3411039113998413)","(-16.420923233032227, 68.83451080322266, 552.3311767578125)",1,"(-271.7685546875, 462.82318115234375, 9.100000381469727)","(0.06962236016988754, -0.26948755979537964)",1
23,1167707922356755,"(0.6809564828872681, 0.2832733988761902, 0.38860616087913513)","(-71.01932525634766, 68.01741790771484, 566.5818481445312)",1,"(-236.46121215820312, 448.5459289550781, 9.100000381469727)","(0.12578950822353363, -0.22911003232002258)",1,"(0.5380970239639282, 0.27457424998283386, 0.34182435274124146)","(-16.67362403869629, 68.96571350097656, 552.5473022460938)",1,"(-266.5085754394531, 455.4790954589844, 9.100000381469727)","(0.07798994332551956, -0.24871772527694702)",1
24,1167707922401194,"(0.6809173226356506, 0.28363683819770813, 0.39007627964019775)","(-71.07662200927734, 67.96382141113281, 567.0228881835938)",1,"(-193.75247192382812, 434.9083251953125, 9.100000381469727)","(0.19373084604740143, -0.19054150581359863)",1,"(0.5382583141326904, 0.2745459973812103, 0.3428066074848175)","(-16.744029998779297, 69.01101684570312, 552.8419799804688)",1,"(-228.28504943847656, 443.4612121582031, 9.100000381469727)","(0.13879619538784027, -0.21472994983196259)",1
25,1167707922441709,"(0.6813418865203857, 0.2840876877307892, 0.3908042311668396)","(-71.2718276977539, 67.85671997070312, 567.2412719726562)",1,"(-192.57032775878906, 428.8602294921875, 9.100000381469727)","(0.1956113874912262, -0.17343683540821075)",1,"(0.5385327935218811, 0.27500832080841064, 0.34273356199264526)","(-16.84212303161621, 68.87481689453125, 552.820068359375)",1,"(-227.96890258789062, 441.71044921875, 9.100000381469727)","(0.13929910957813263, -0.20977862179279327)",1
26,1167707922491134,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.5387924313545227, 0.2757684886455536, 0.3438783884048462)","(-16.94862937927246, 68.69891357421875, 553.1635131835938)",1,"(-225.38038635253906, 437.4474792480469, 9.100000381469727)","(0.14341694116592407, -0.19772247970104218)",1
27,1167707922540794,"(0.6820124387741089, 0.28571271896362305, 0.39089009165763855)","(-71.52523040771484, 67.37870788574219, 567.2670288085938)",1,"(-196.2564697265625, 434.0939025878906, 9.100000381469727)","(0.18974746763706207, -0.18823817372322083)",1,"(0.5391125679016113, 0.2763344347476959, 0.34438762068748474)","(-17.07012176513672, 68.5547103881836, 553.3162841796875)",1,"(-225.74559020996094, 434.06549072265625, 9.100000381469727)","(0.14283598959445953, -0.18815788626670837)",1
28,1167707922583455,"(0.6821664571762085, 0.285980224609375, 0.392221063375473)","(-71.64913940429688, 67.3475112915039, 567.6663208007812)",1,"(-195.16409301757812, 436.65155029296875, 9.100000381469727)","(0.1914852112531662, -0.19547146558761597)",1,"(0.5394678115844727, 0.27645760774612427, 0.3457029163837433)","(-17.215436935424805, 68.56841278076172, 553.7108764648438)",1,"(-181.31883239746094, 408.2409973144531, 9.100000381469727)","(0.21351034939289093, -0.11512356251478195)",1
29,1167707922635438,"(0.6822642087936401, 0.2859507203102112, 0.39430826902389526)","(-71.79033660888672, 67.4316177368164, 568.29248046875)",1,"(-187.12551879882812, 438.1125183105469, 9.100000381469727)","(0.2042730301618576, -0.19960327446460724)",1,"(0.5395964980125427, 0.2763194441795349, 0.3475506603717804)","(-17.285131454467773, 68.67790985107422, 554.2651977539062)",1,"(-182.97422790527344, 417.2220458984375, 9.100000381469727)","(0.2108769416809082, -0.14052289724349976)",1
30,1167707922671995,"(0.6819567084312439, 0.28605741262435913, 0.3945581018924713)","(-71.68623352050781, 67.40930938720703, 568.367431640625)",1,"(-195.86448669433594, 449.7422790527344, 9.100000381469727)","(0.19037102162837982, -0.23249341547489166)",1,"(0.5394341349601746, 0.27632009983062744, 0.3487805128097534)","(-17.240633010864258, 68.72431945800781, 554.6341552734375)",1,"(-184.13426208496094, 413.8130798339844, 9.100000381469727)","(0.20903155207633972, -0.13088195025920868)",1
31,1167707922705228,"(0.6812193393707275, 0.2861192226409912, 0.3954012095928192)","(-71.44903564453125, 67.42231750488281, 568.620361328125)",1,"(-168.71371459960938, 428.431396484375, 9.100000381469727)","(0.233562633395195, -0.1722240447998047)",1,"(0.5387153029441833, 0.2764413356781006, 0.3503674268722534)","(-16.995935440063477, 68.74991607666016, 555.1102294921875)",1,"(-156.708740234375, 403.5251159667969, 9.100000381469727)","(0.25266024470329285, -0.1017865538597107)",1
32,1167707922739356,"(0.6809236407279968, 0.2863560914993286, 0.39651185274124146)","(-71.39163970947266, 67.39251708984375, 568.9535522460938)",1,"(-158.529541015625, 432.6600036621094, 9.100000381469727)","(0.24976371228694916, -0.18418298661708832)",1,"(0.5383541584014893, 0.27688637375831604, 0.3512805104255676)","(-16.873332977294922, 68.65601348876953, 555.3841552734375)",1,"(-157.21791076660156, 401.8241882324219, 9.100000381469727)","(0.2518502473831177, -0.09697618335485458)",1
33,1167707922772727,"(0.6805639266967773, 0.28684452176094055, 0.3968336880207062)","(-71.27013397216797, 67.25971221923828, 569.0501098632812)",1,"(-166.35914611816406, 428.4399108886719, 9.100000381469727)","(0.2373083084821701, -0.17224815487861633)",1,"(0.5379893779754639, 0.27745023369789124, 0.35213541984558105)","(-16.748136520385742, 68.5254135131836, 555.640625)",1,"(-156.9430389404297, 407.41827392578125, 9.100000381469727)","(0.25228750705718994, -0.1127968281507492)",1
34,1167707922806248,"(0.6804245114326477, 0.2873215079307556, 0.397006630897522)","(-71.22473907470703, 67.12461853027344, 569.1019897460938)",1,"(-160.4664306640625, 425.8958435058594, 9.100000381469727)","(0.24668249487876892, -0.16505324840545654)",1,"(0.5376978516578674, 0.2781391441822052, 0.352988064289093)","(-16.649431228637695, 68.35820770263672, 555.8964233398438)",1,"(-156.48533630371094, 407.5150146484375, 9.100000381469727)","(0.2530156373977661, -0.11307039856910706)",1
35,1167707922840856,"(0.6802391409873962, 0.2877897024154663, 0.39711689949035645)","(-71.15872955322266, 66.98991394042969, 569.1350708007812)",1,"(-163.1961669921875, 430.25244140625, 9.100000381469727)","(0.24234001338481903, -0.17737415432929993)",1,"(0.5375286340713501, 0.27879729866981506, 0.3529583811759949)","(-16.58533477783203, 68.16671752929688, 555.8875122070312)",1,"(-159.473388671875, 407.7301025390625, 9.100000381469727)","(0.2482622116804123, -0.11367867141962051)",1
36,1167707922874154,"(0.6802554726600647, 0.28814277052879333, 0.39758625626564026)","(-71.1872329711914, 66.90191650390625, 569.27587890625)",1,"(-160.6865692138672, 430.5111999511719, 9.100000381469727)","(0.24633227288722992, -0.1781059354543686)",1,"(0.5374675393104553, 0.2793304920196533, 0.3535713851451874)","(-16.568737030029297, 68.03530883789062, 556.0714111328125)",1,"(-156.82257080078125, 403.2678527832031, 9.100000381469727)","(0.2524791657924652, -0.10105898976325989)",1
