,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167708349900580,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167708349938138,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167708349981519,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167708350024825,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167708350068240,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167708350111568,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167708350135214,"(0.6750643849372864, 0.39741024374961853, 0.6292356252670288)","(-77.47252655029297, 34.9353141784668, 638.7706909179688)",1,"(-319.1181640625, 409.2766418457031, 9.100000381469727)","(-0.005701715126633644, -0.11805246770381927)",1,"(0.5509853959083557, 0.37897124886512756, 0.5752714276313782)","(-24.047121047973633, 40.16041946411133, 622.5814208984375)",1,"(-272.6935119628906, 407.21185302734375, 9.100000381469727)","(0.06815093010663986, -0.11221300810575485)",1
7,1167708350164341,"(0.6751842498779297, 0.39736416935920715, 0.628828763961792)","(-77.51292419433594, 34.9425163269043, 638.6486206054688)",1,"(-330.2593994140625, 420.99029541015625, 9.100000381469727)","(-0.02342524379491806, -0.15117983520030975)",1,"(0.5510580539703369, 0.37890374660491943, 0.5752508640289307)","(-24.077524185180664, 40.18051528930664, 622.5752563476562)",1,"(-278.64990234375, 398.4879455566406, 9.100000381469727)","(0.058675460517406464, -0.08754096180200577)",1
8,1167708350427373,"(0.6773636937141418, 0.398445188999176, 0.6250531077384949)","(-78.3387222290039, 34.53112030029297, 637.5159301757812)",1,"(-346.2715759277344, 371.7296447753906, 9.100000381469727)","(-0.048897553235292435, -0.011865726672112942)",1,"(0.5533556342124939, 0.3799568712711334, 0.5703763961791992)","(-24.994524002075195, 39.75341033935547, 621.1129150390625)",1,"(-291.0877380371094, 355.18658447265625, 9.100000381469727)","(0.03888929262757301, 0.034919776022434235)",1
9,1167708350480370,"(0.6778992414474487, 0.39843595027923584, 0.6250278949737549)","(-78.5664291381836, 34.531517028808594, 637.5083618164062)",1,"(-276.05401611328125, 337.17816162109375, 9.100000381469727)","(0.06280501186847687, 0.08584941923618317)",1,"(0.5538336634635925, 0.37991607189178467, 0.5696386694908142)","(-25.18792152404785, 39.74961853027344, 620.8916015625)",1,"(-292.17205810546875, 352.0691833496094, 9.100000381469727)","(0.03716432675719261, 0.0437360517680645)",1
