,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167647005307729,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167647005350876,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167647005388073,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167647005430989,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167647005473945,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167647005516900,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167647005557658,"(0.6088904738426208, 0.6107903718948364, 0.5801233053207397)","(-47.979129791259766, -31.299510955810547, 624.0369873046875)",1,"(-87.01211547851562, 350.3569641113281, 9.100000381469727)","(0.3635340631008148, 0.048578426241874695)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167647005598269,"(0.6088888049125671, 0.6109393239021301, 0.5796970725059509)","(-47.97092056274414, -31.338924407958984, 623.9091186523438)",1,"(-107.26686096191406, 355.4331359863281, 9.100000381469727)","(0.3313126862049103, 0.03422250226140022)",1,"(0.47245973348617554, 0.62935471534729, 0.5212473273277283)","(9.070716857910156, -35.452125549316406, 606.3742065429688)",1,"(-109.60092163085938, 328.272216796875, 9.100000381469727)","(0.3275996744632721, 0.11103638261556625)",1
8,1167647005768768,"(0.6087935566902161, 0.6112527847290039, 0.5801908373832703)","(-47.938812255859375, -31.44232749938965, 624.0572509765625)",1,"(-86.54598999023438, 355.09991455078125, 9.100000381469727)","(0.36427560448646545, 0.03516485169529915)",1,"(0.47647884488105774, 0.6295868754386902, 0.5818127393722534)","(7.555413246154785, -36.596923828125, 624.5438232421875)",1,"(-89.51220703125, 350.40325927734375, 9.100000381469727)","(0.3595569133758545, 0.04844744876027107)",1
9,1167647005851255,"(0.6086753606796265, 0.611182689666748, 0.5798431634902954)","(-47.8834114074707, -31.415122985839844, 623.9529418945312)",1,"(-84.97169494628906, 350.89117431640625, 9.100000381469727)","(0.36677998304367065, 0.04706765338778496)",1,"(0.47631213068962097, 0.629569411277771, 0.5817146897315979)","(7.625014305114746, -36.5892219543457, 624.514404296875)",1,"(-88.7873306274414, 348.1768493652344, 9.100000381469727)","(0.3607100546360016, 0.054744042456150055)",1
10,1167647005974173,"(0.6082659363746643, 0.6110979318618774, 0.5797387957572937)","(-47.7102165222168, -31.385929107666016, 623.921630859375)",1,"(-65.71543884277344, 351.4226379394531, 9.100000381469727)","(0.3974129557609558, 0.04556455835700035)",1,"(0.4759536683559418, 0.6295955181121826, 0.5814796686172485)","(7.7749128341674805, -36.59172439575195, 624.4439086914062)",1,"(-67.62650299072266, 346.87298583984375, 9.100000381469727)","(0.3943728506565094, 0.05843145400285721)",1
11,1167647006013267,"(0.6083869934082031, 0.6110932230949402, 0.5800421237945557)","(-47.76611328125, -31.389524459838867, 624.0126342773438)",1,"(-66.3462905883789, 352.20416259765625, 9.100000381469727)","(0.39640942215919495, 0.04335436597466469)",1,"(0.4761052429676056, 0.629518985748291, 0.5816481709480286)","(7.711610317230225, -36.57172393798828, 624.4944458007812)",1,"(-62.185768127441406, 346.8871154785156, 9.100000381469727)","(0.4030279815196991, 0.05839153379201889)",1
12,1167647006065187,"(0.6085744500160217, 0.6110631823539734, 0.5795977711677551)","(-47.83721923828125, -31.374330520629883, 623.8793334960938)",1,"(-61.319366455078125, 356.71380615234375, 9.100000381469727)","(0.40440627932548523, 0.03060065023601055)",1,"(0.47625210881233215, 0.6294405460357666, 0.5814656615257263)","(7.649511814117432, -36.54502868652344, 624.439697265625)",1,"(-65.06904602050781, 349.9270324707031, 9.100000381469727)","(0.39844125509262085, 0.049794264137744904)",1
13,1167647006106686,"(0.6084259152412415, 0.6109668016433716, 0.5803586840629578)","(-47.78800964355469, -31.35552215576172, 624.1076049804688)",1,"(-43.58181381225586, 352.65435791015625, 9.100000381469727)","(0.4326232671737671, 0.042081184685230255)",1,"(0.47612088918685913, 0.6294192671775818, 0.5816454887390137)","(7.704911231994629, -36.54112243652344, 624.49365234375)",1,"(-45.34877395629883, 355.0610656738281, 9.100000381469727)","(0.42981240153312683, 0.035274699330329895)",1
14,1167647006148710,"(0.608479380607605, 0.610956072807312, 0.5803934931755066)","(-47.81101608276367, -31.352922439575195, 624.1180419921875)",1,"(-42.356929779052734, 352.375, 9.100000381469727)","(0.4345718324184418, 0.04287120699882507)",1,"(0.47616705298423767, 0.6293805241584778, 0.5816186666488647)","(7.685414791107178, -36.52882766723633, 624.485595703125)",1,"(-44.99190139770508, 346.48846435546875, 9.100000381469727)","(0.43038010597229004, 0.05951889231801033)",1
15,1167647006191138,"(0.60687655210495, 0.6112313866615295, 0.5615120530128479)","(-46.82341766357422, -31.147926330566406, 618.45361328125)",1,"(-126.0322265625, 361.6256408691406, 9.100000381469727)","(0.3014606535434723, 0.0167094636708498)",1,"(0.4761611521244049, 0.6294171810150146, 0.581743597984314)","(7.6882195472717285, -36.542327880859375, 624.5230712890625)",1,"(-48.173179626464844, 343.37841796875, 9.100000381469727)","(0.4253193140029907, 0.06831443309783936)",1
16,1167647006232735,"(0.6084033250808716, 0.6109998822212219, 0.5805364847183228)","(-47.78151321411133, -31.368221282958984, 624.1609497070312)",1,"(-42.74850845336914, 357.214111328125, 9.100000381469727)","(0.43394890427589417, 0.029185665771365166)",1,"(0.47609153389930725, 0.6294510960578918, 0.5817791819572449)","(7.717517852783203, -36.553123474121094, 624.5337524414062)",1,"(-44.206642150878906, 342.90289306640625, 9.100000381469727)","(0.4316293001174927, 0.06965930759906769)",1
17,1167647006274685,"(0.6082412600517273, 0.6108415722846985, 0.5798077583312988)","(-47.70152282714844, -31.308019638061523, 623.9423217773438)",1,"(-12.16712760925293, 350.6369323730469, 9.100000381469727)","(0.4825979769229889, 0.04778667911887169)",1,"(0.4759637713432312, 0.6293704509735107, 0.5818977952003479)","(7.771328449249268, -36.52981185913086, 624.5693359375)",1,"(-19.083742141723633, 309.06884765625, 9.100000381469727)","(0.4715949594974518, 0.1653454750776291)",1
18,1167647006316904,"(0.6080697774887085, 0.6107634902000427, 0.5800648927688599)","(-47.63412857055664, -31.287220001220703, 624.0194702148438)",1,"(-13.625588417053223, 348.0712890625, 9.100000381469727)","(0.4802778363227844, 0.05504252016544342)",1,"(0.4757963716983795, 0.629356861114502, 0.5817983150482178)","(7.8412275314331055, -36.5233154296875, 624.5394897460938)",1,"(-18.331640243530273, 319.524658203125, 9.100000381469727)","(0.4727914333343506, 0.13577531278133392)",1
19,1167647006365955,"(0.6081157922744751, 0.6106789708137512, 0.5801877975463867)","(-47.65562057495117, -31.263212203979492, 624.0563354492188)",1,"(-20.033306121826172, 344.82421875, 9.100000381469727)","(0.47008439898490906, 0.06422556191682816)",1,"(0.47581493854522705, 0.6292544007301331, 0.5816532373428345)","(7.833022594451904, -36.48931121826172, 624.4959716796875)",1,"(-17.38706398010254, 333.6103515625, 9.100000381469727)","(0.4742940664291382, 0.09593956172466278)",1
20,1167647006407127,"(0.6094655990600586, 0.6110392212867737, 0.580466091632843)","(-48.22552490234375, -31.38341522216797, 624.1398315429688)",1,"(-130.92222595214844, 347.5904541015625, 9.100000381469727)","(0.2936815917491913, 0.056402381509542465)",1,"(0.4777553677558899, 0.6290292143821716, 0.5821004509925842)","(7.0198211669921875, -36.4353141784668, 624.630126953125)",1,"(-126.87775421142578, 337.063720703125, 9.100000381469727)","(0.30011555552482605, 0.08617306500673294)",1
21,1167647006447906,"(0.6096897721290588, 0.6110663414001465, 0.580884575843811)","(-48.32672119140625, -31.39891815185547, 624.265380859375)",1,"(-127.90419006347656, 343.07403564453125, 9.100000381469727)","(0.2984827160835266, 0.06917527318000793)",1,"(0.4776773452758789, 0.629038393497467, 0.5825948119163513)","(7.053625583648682, -36.44651412963867, 624.7784423828125)",1,"(-131.49269104003906, 335.06976318359375, 9.100000381469727)","(0.29277411103248596, 0.09181217104196548)",1
22,1167647006490213,"(0.6098512411117554, 0.6111578345298767, 0.5802809596061707)","(-48.38382339477539, -31.418617248535156, 624.0842895507812)",1,"(-125.09664916992188, 340.46588134765625, 9.100000381469727)","(0.3029489517211914, 0.0765514075756073)",1,"(0.4777657687664032, 0.6292247772216797, 0.5819718241691589)","(7.0155229568481445, -36.493316650390625, 624.591552734375)",1,"(-130.1927032470703, 346.8180847167969, 9.100000381469727)","(0.2948421239852905, 0.05858674645423889)",1
23,1167647006531002,"(0.6099706888198853, 0.6111988425254822, 0.5806345343589783)","(-48.439918518066406, -31.43691062927246, 624.1903686523438)",1,"(-125.35633850097656, 341.6269836425781, 9.100000381469727)","(0.3025358319282532, 0.07326767593622208)",1,"(0.4778023064136505, 0.6292656660079956, 0.5819492340087891)","(7.000228404998779, -36.505615234375, 624.5847778320312)",1,"(-128.43408203125, 338.1175537109375, 9.100000381469727)","(0.29763975739479065, 0.08319275826215744)",1
24,1167647006572104,"(0.6100073456764221, 0.6111201047897339, 0.5805718898773193)","(-48.454322814941406, -31.41191864013672, 624.1715698242188)",1,"(-131.918701171875, 340.46734619140625, 9.100000381469727)","(0.29209640622138977, 0.07654722034931183)",1,"(0.4778099060058594, 0.6291816234588623, 0.5818811058998108)","(6.9967265129089355, -36.478614807128906, 624.5643310546875)",1,"(-130.2086944580078, 335.4332580566406, 9.100000381469727)","(0.29481667280197144, 0.09078420698642731)",1
25,1167647006613306,"(0.6100981831550598, 0.6109970808029175, 0.5809938311576843)","(-48.49992752075195, -31.38081932067871, 624.2981567382812)",1,"(-144.22537231445312, 343.3664855957031, 9.100000381469727)","(0.2725188732147217, 0.06834820657968521)",1,"(0.47795361280441284, 0.6289899349212646, 0.5819968581199646)","(6.936428070068359, -36.422218322753906, 624.5990600585938)",1,"(-144.72720336914062, 331.1011047363281, 9.100000381469727)","(0.2717205286026001, 0.10303592681884766)",1
26,1167647006654066,"(0.6101616024971008, 0.6108958125114441, 0.5807958841323853)","(-48.523338317871094, -31.346920013427734, 624.23876953125)",1,"(-116.11407470703125, 334.2566223144531, 9.100000381469727)","(0.3172385096549988, 0.0941118448972702)",1,"(0.4779726266860962, 0.6289516091346741, 0.5819059014320374)","(6.928237438201904, -36.40891647338867, 624.57177734375)",1,"(-121.39210510253906, 315.6312255859375, 9.100000381469727)","(0.30884218215942383, 0.1467863768339157)",1
27,1167647006696831,"(0.610099732875824, 0.6108510494232178, 0.5808148384094238)","(-48.497737884521484, -31.33321762084961, 624.2444458007812)",1,"(-114.34671020507812, 324.1033630371094, 9.100000381469727)","(0.32005003094673157, 0.12282626330852509)",1,"(0.47787442803382874, 0.6289618015289307, 0.5818982124328613)","(6.969438552856445, -36.41151809692383, 624.5694580078125)",1,"(-118.6688003540039, 311.4368896484375, 9.100000381469727)","(0.31317442655563354, 0.15864834189414978)",1
28,1167647006726610,"(0.6100609302520752, 0.6108508706092834, 0.5808335542678833)","(-48.481834411621094, -31.333215713500977, 624.2500610351562)",1,"(-115.0336685180664, 334.7564697265625, 9.100000381469727)","(0.31895720958709717, 0.09269822388887405)",1,"(0.47782036662101746, 0.6289799809455872, 0.5818288326263428)","(6.992032527923584, -36.41571807861328, 624.5486450195312)",1,"(-117.1882553100586, 329.8190002441406, 9.100000381469727)","(0.3155296742916107, 0.10666186362504959)",1
29,1167647006755727,"(0.6100285649299622, 0.6108459830284119, 0.5808390378952026)","(-48.46833419799805, -31.331716537475586, 624.251708984375)",1,"(-115.98565673828125, 326.5209655761719, 9.100000381469727)","(0.31744277477264404, 0.11598905175924301)",1,"(0.47772035002708435, 0.6290076375007629, 0.5818939208984375)","(7.034133434295654, -36.4249153137207, 624.5681762695312)",1,"(-122.44971466064453, 318.00750732421875, 9.100000381469727)","(0.3071597218513489, 0.1400660127401352)",1
30,1167647006784676,"(0.6099766492843628, 0.6108366250991821, 0.580491304397583)","(-48.44063949584961, -31.32341194152832, 624.1473999023438)",1,"(-117.5442886352539, 330.17864990234375, 9.100000381469727)","(0.31496331095695496, 0.10564478486776352)",1,"(0.47768521308898926, 0.6290388107299805, 0.5818455219268799)","(7.048737049102783, -36.43361282348633, 624.5536499023438)",1,"(-123.82353210449219, 320.32061767578125, 9.100000381469727)","(0.3049742579460144, 0.13352425396442413)",1
31,1167647006813926,"(0.6099679470062256, 0.6108267903327942, 0.5804054737091064)","(-48.43553924560547, -31.319114685058594, 624.1216430664062)",1,"(-119.91146850585938, 331.3204345703125, 9.100000381469727)","(0.31119757890701294, 0.10241567343473434)",1,"(0.4776674807071686, 0.6290456056594849, 0.5818098783493042)","(7.056135654449463, -36.43501281738281, 624.54296875)",1,"(-121.20076751708984, 319.32366943359375, 9.100000381469727)","(0.30914655327796936, 0.13634373247623444)",1
