,left_gaze_point,right_gaze_point,time_stamp
25,"(-19.011425018310547, 207.63763427734375, 9.100000381469727)","(-35.49155807495117, 214.21701049804688, 9.100000381469727)",1167630931856208
26,"(-19.294281005859375, 209.39486694335938, 9.100000381469727)","(-36.03506088256836, 213.8830108642578, 9.100000381469727)",1167630931878721
27,"(-15.298772811889648, 205.2427978515625, 9.100000381469727)","(-31.808046340942383, 208.03985595703125, 9.100000381469727)",1167630931911388
28,"(-13.291281700134277, 197.2565155029297, 9.100000381469727)","(-28.211902618408203, 198.54055786132812, 9.100000381469727)",1167630931944350
29,"(-11.692338943481445, 197.4027862548828, 9.100000381469727)","(-29.302261352539062, 198.99131774902344, 9.100000381469727)",1167630931976455
30,"(-10.658760070800781, 195.86221313476562, 9.100000381469727)","(-27.577842712402344, 200.78082275390625, 9.100000381469727)",1167630932008463
31,"(-11.275498390197754, 197.1884765625, 9.100000381469727)","(-30.820009231567383, 198.95162963867188, 9.100000381469727)",1167630932040654
32,"(-12.917131423950195, 196.70480346679688, 9.100000381469727)","(-28.69422721862793, 200.7095947265625, 9.100000381469727)",1167630932073635
33,"(-12.481383323669434, 195.82582092285156, 9.100000381469727)","(-28.536420822143555, 200.83624267578125, 9.100000381469727)",1167630932107360
34,"(-12.430100440979004, 197.41461181640625, 9.100000381469727)","(-31.88322639465332, 197.72633361816406, 9.100000381469727)",1167630932140741
35,"(-11.100722312927246, 195.3128662109375, 9.100000381469727)","(-31.838239669799805, 199.8661651611328, 9.100000381469727)",1167630932174335
36,"(-13.097437858581543, 196.38931274414062, 9.100000381469727)","(-29.23211669921875, 201.9880828857422, 9.100000381469727)",1167630932209107
37,"(-12.10319709777832, 197.56103515625, 9.100000381469727)","(-28.74197006225586, 201.6731719970703, 9.100000381469727)",1167630932243347
38,"(-13.565643310546875, 196.1288604736328, 9.100000381469727)","(-30.602758407592773, 202.1145782470703, 9.100000381469727)",1167630932278714
39,"(-12.860995292663574, 196.26596069335938, 9.100000381469727)","(-28.682889938354492, 205.50709533691406, 9.100000381469727)",1167630932313211
40,"(-9.051177024841309, 198.13218688964844, 9.100000381469727)","(-32.02016067504883, 204.44747924804688, 9.100000381469727)",1167630932347152
41,"(-13.883136749267578, 199.059814453125, 9.100000381469727)","(-29.51527214050293, 201.69805908203125, 9.100000381469727)",1167630932380655
42,"(-15.4036865234375, 198.73480224609375, 9.100000381469727)","(-30.236961364746094, 204.7931365966797, 9.100000381469727)",1167630932414165
43,"(-11.458292961120605, 200.8785400390625, 9.100000381469727)","(-32.98788070678711, 205.3955078125, 9.100000381469727)",1167630932446382
44,"(-13.452919006347656, 199.5343017578125, 9.100000381469727)","(-32.11924743652344, 206.09130859375, 9.100000381469727)",1167630932478263
45,"(-11.2944974899292, 202.03018188476562, 9.100000381469727)","(-31.15847396850586, 204.87059020996094, 9.100000381469727)",1167630932511224
46,"(-11.761678695678711, 201.18572998046875, 9.100000381469727)","(-31.48504066467285, 203.03363037109375, 9.100000381469727)",1167630932543951
47,"(-12.815014839172363, 201.78216552734375, 9.100000381469727)","(-33.88414001464844, 204.53469848632812, 9.100000381469727)",1167630932577355
48,"(-19.52617835998535, 191.11264038085938, 9.100000381469727)","(-33.20682907104492, 195.21595764160156, 9.100000381469727)",1167630932610283
49,"(-17.947307586669922, 192.2418975830078, 9.100000381469727)","(-31.17668914794922, 200.49244689941406, 9.100000381469727)",1167630932643145
50,"(-17.662796020507812, 192.97671508789062, 9.100000381469727)","(-33.05239486694336, 199.05450439453125, 9.100000381469727)",1167630932676099
51,"(-17.960535049438477, 195.13961791992188, 9.100000381469727)","(-30.266401290893555, 203.5106658935547, 9.100000381469727)",1167630932709076
52,"(-14.765307426452637, 196.33534240722656, 9.100000381469727)","(-34.209434509277344, 198.98147583007812, 9.100000381469727)",1167630932742084
53,"(-16.95058822631836, 195.67916870117188, 9.100000381469727)","(-31.74198341369629, 200.14659118652344, 9.100000381469727)",1167630932774883
54,"(-17.335716247558594, 196.07313537597656, 9.100000381469727)","(-32.22665786743164, 201.74557495117188, 9.100000381469727)",1167630932807945
55,"(-16.470508575439453, 197.10960388183594, 9.100000381469727)","(-32.29050827026367, 202.87684631347656, 9.100000381469727)",1167630932841174
56,"(-17.003263473510742, 196.59423828125, 9.100000381469727)","(-32.85536193847656, 201.2542724609375, 9.100000381469727)",1167630932874940
57,"(-17.596115112304688, 200.26231384277344, 9.100000381469727)","(-31.200237274169922, 201.7708740234375, 9.100000381469727)",1167630932908810
58,"(-16.294254302978516, 198.08584594726562, 9.100000381469727)","(-31.801271438598633, 201.3232879638672, 9.100000381469727)",1167630932942599
59,"(-16.093345642089844, 201.10411071777344, 9.100000381469727)","(-32.02485275268555, 200.7447052001953, 9.100000381469727)",1167630932976596
60,"(-17.141847610473633, 197.92803955078125, 9.100000381469727)","(-33.20338821411133, 201.43934631347656, 9.100000381469727)",1167630933009761
61,"(-16.89164161682129, 197.0013427734375, 9.100000381469727)","(-32.96527862548828, 202.3394775390625, 9.100000381469727)",1167630933042726
62,"(-16.039566040039062, 199.0131072998047, 9.100000381469727)","(-31.377220153808594, 201.29098510742188, 9.100000381469727)",1167630933075468
63,"(-20.692432403564453, 192.11715698242188, 9.100000381469727)","(-34.4113883972168, 197.67393493652344, 9.100000381469727)",1167630933109153
64,"(-20.047731399536133, 191.72389221191406, 9.100000381469727)","(-35.86653137207031, 196.74317932128906, 9.100000381469727)",1167630933142898
65,"(-19.737695693969727, 192.9245147705078, 9.100000381469727)","(-36.19689178466797, 195.7724151611328, 9.100000381469727)",1167630933176795
66,"(-19.1538028717041, 191.38230895996094, 9.100000381469727)","(-35.38080596923828, 195.43533325195312, 9.100000381469727)",1167630933210249
67,"(-20.550434112548828, 193.71189880371094, 9.100000381469727)","(-34.0212287902832, 196.79661560058594, 9.100000381469727)",1167630933244056
68,"(-19.97150421142578, 191.70277404785156, 9.100000381469727)","(-33.696529388427734, 199.17396545410156, 9.100000381469727)",1167630933277111
69,"(-21.67838478088379, 195.00929260253906, 9.100000381469727)","(-35.439292907714844, 196.80416870117188, 9.100000381469727)",1167630933310928
70,"(-18.559038162231445, 192.964111328125, 9.100000381469727)","(-34.034149169921875, 197.81175231933594, 9.100000381469727)",1167630933345148
71,"(-11.755366325378418, 187.3439178466797, 9.100000381469727)","(-25.319782257080078, 189.04222106933594, 9.100000381469727)",1167630933379776
72,"(-14.307905197143555, 188.1623992919922, 9.100000381469727)","(-29.718996047973633, 188.7977294921875, 9.100000381469727)",1167630933414478
73,"(-13.731752395629883, 188.9026336669922, 9.100000381469727)","(-29.182708740234375, 188.39828491210938, 9.100000381469727)",1167630933447098
74,"(-14.732194900512695, 190.37965393066406, 9.100000381469727)","(-28.524240493774414, 189.26055908203125, 9.100000381469727)",1167630933480231
75,"(-13.89945125579834, 187.04147338867188, 9.100000381469727)","(-29.19269561767578, 192.6479949951172, 9.100000381469727)",1167630933513657
76,"(-16.193235397338867, 189.5267333984375, 9.100000381469727)","(-25.933748245239258, 193.76136779785156, 9.100000381469727)",1167630933547110
77,"(-13.834846496582031, 190.3702850341797, 9.100000381469727)","(-27.12592315673828, 192.14837646484375, 9.100000381469727)",1167630933580483
78,"(-15.380699157714844, 193.8196563720703, 9.100000381469727)","(-26.823684692382812, 193.59127807617188, 9.100000381469727)",1167630933614124
79,"(-15.557284355163574, 194.2456817626953, 9.100000381469727)","(-28.150115966796875, 192.95130920410156, 9.100000381469727)",1167630933647863
80,"(-13.63158893585205, 196.00143432617188, 9.100000381469727)","(-29.547319412231445, 194.11721801757812, 9.100000381469727)",1167630933681331
81,"(-16.23910140991211, 194.48123168945312, 9.100000381469727)","(-29.338668823242188, 196.54066467285156, 9.100000381469727)",1167630933715059
82,"(-14.22830867767334, 193.62051391601562, 9.100000381469727)","(-29.15882682800293, 197.36676025390625, 9.100000381469727)",1167630933750447
83,"(-14.03872299194336, 196.1943359375, 9.100000381469727)","(-29.807636260986328, 197.35647583007812, 9.100000381469727)",1167630933784376
84,"(-21.16692543029785, 194.65408325195312, 9.100000381469727)","(-38.60907745361328, 196.7474822998047, 9.100000381469727)",1167630933817812
85,"(-17.470069885253906, 195.53457641601562, 9.100000381469727)","(-35.126163482666016, 198.67440795898438, 9.100000381469727)",1167630933851166
86,"(-18.051652908325195, 196.696044921875, 9.100000381469727)","(-31.893600463867188, 203.0977020263672, 9.100000381469727)",1167630933884816
87,"(-17.56186866760254, 195.7335205078125, 9.100000381469727)","(-33.78335952758789, 201.4425048828125, 9.100000381469727)",1167630933918395
88,"(-17.894393920898438, 198.54257202148438, 9.100000381469727)","(-32.64530944824219, 203.5279083251953, 9.100000381469727)",1167630933951994
89,"(-18.284761428833008, 197.9491729736328, 9.100000381469727)","(-31.810718536376953, 204.26979064941406, 9.100000381469727)",1167630933985904
90,"(-19.590545654296875, 201.74110412597656, 9.100000381469727)","(-31.402557373046875, 203.015380859375, 9.100000381469727)",1167630934019809
91,"(-18.012483596801758, 198.2437744140625, 9.100000381469727)","(-34.459381103515625, 203.51803588867188, 9.100000381469727)",1167630934053662
92,"(-14.298578262329102, 193.40670776367188, 9.100000381469727)","(-30.918434143066406, 193.7178192138672, 9.100000381469727)",1167630934087910
93,"(-14.49493408203125, 195.2980499267578, 9.100000381469727)","(-26.913528442382812, 196.68978881835938, 9.100000381469727)",1167630934121910
94,"(-16.27848243713379, 197.277587890625, 9.100000381469727)","(-28.48973274230957, 195.35711669921875, 9.100000381469727)",1167630934155929
95,"(-14.340691566467285, 194.36611938476562, 9.100000381469727)","(-28.885221481323242, 195.09120178222656, 9.100000381469727)",1167630934189782
96,"(-15.269857406616211, 195.56344604492188, 9.100000381469727)","(-31.174156188964844, 196.92083740234375, 9.100000381469727)",1167630934223485
97,"(-16.368450164794922, 195.00021362304688, 9.100000381469727)","(-30.211347579956055, 197.2461700439453, 9.100000381469727)",1167630934257271
98,"(-15.31567096710205, 197.098388671875, 9.100000381469727)","(-31.2011775970459, 196.52139282226562, 9.100000381469727)",1167630934290932
99,"(-17.63972282409668, 194.9949951171875, 9.100000381469727)","(-29.6761417388916, 198.04441833496094, 9.100000381469727)",1167630934324527
100,"(-16.172039031982422, 196.43832397460938, 9.100000381469727)","(-30.328590393066406, 195.7377166748047, 9.100000381469727)",1167630934358266
101,"(-17.372087478637695, 194.48057556152344, 9.100000381469727)","(-28.5485782623291, 198.68084716796875, 9.100000381469727)",1167630934391128
102,"(-16.484220504760742, 197.1975555419922, 9.100000381469727)","(-30.080284118652344, 197.11746215820312, 9.100000381469727)",1167630934424755
103,"(-14.968742370605469, 194.43264770507812, 9.100000381469727)","(-28.0311279296875, 197.0249481201172, 9.100000381469727)",1167630934457438
104,"(-16.061479568481445, 196.4762725830078, 9.100000381469727)","(-28.561527252197266, 198.56549072265625, 9.100000381469727)",1167630934490244
105,"(-15.83562183380127, 196.50909423828125, 9.100000381469727)","(-29.61368751525879, 199.37469482421875, 9.100000381469727)",1167630934523342
106,"(-16.942129135131836, 196.43649291992188, 9.100000381469727)","(-31.198909759521484, 198.52816772460938, 9.100000381469727)",1167630934556204
107,"(-17.233226776123047, 195.43304443359375, 9.100000381469727)","(-30.908071517944336, 197.99685668945312, 9.100000381469727)",1167630934589391
108,"(-12.910014152526855, 216.63815307617188, 9.100000381469727)","(-27.21937370300293, 219.8455810546875, 9.100000381469727)",1167630934622287
109,"(-10.01346206665039, 215.64910888671875, 9.100000381469727)","(-26.343278884887695, 215.8817901611328, 9.100000381469727)",1167630934655159
110,"(-10.622099876403809, 214.8607940673828, 9.100000381469727)","(-25.685020446777344, 219.47732543945312, 9.100000381469727)",1167630934688436
111,"(-12.062220573425293, 214.78170776367188, 9.100000381469727)","(-26.510746002197266, 217.67449951171875, 9.100000381469727)",1167630934721439
112,"(-12.185279846191406, 213.37094116210938, 9.100000381469727)","(-26.998239517211914, 218.55441284179688, 9.100000381469727)",1167630934754784
113,"(-10.342263221740723, 216.64907836914062, 9.100000381469727)","(-26.535676956176758, 219.74171447753906, 9.100000381469727)",1167630934787452
114,"(-13.17794132232666, 215.79515075683594, 9.100000381469727)","(-28.926658630371094, 216.08148193359375, 9.100000381469727)",1167630934820121
115,"(-20.370147705078125, 216.03265380859375, 9.100000381469727)","(-33.96977996826172, 216.79493713378906, 9.100000381469727)",1167630934852796
116,"(-17.54313850402832, 213.6090087890625, 9.100000381469727)","(-33.13393783569336, 218.6468963623047, 9.100000381469727)",1167630934885341
117,"(-18.669227600097656, 213.6880645751953, 9.100000381469727)","(-33.13996887207031, 218.1244354248047, 9.100000381469727)",1167630934917967
118,"(-17.86372184753418, 140.53114318847656, 9.100000381469727)","(-42.353797912597656, 189.31204223632812, 9.100000381469727)",1167630934951293
119,"(nan, nan, nan)","(nan, nan, nan)",1167630934984880
120,"(nan, nan, nan)","(nan, nan, nan)",1167630935019983
121,"(nan, nan, nan)","(nan, nan, nan)",1167630935045144
122,"(-10.930570602416992, 68.1346206665039, 9.100000381469727)","(-42.07190704345703, 118.94656372070312, 9.100000381469727)",1167630935070892
123,"(-9.232612609863281, 172.85595703125, 9.100000381469727)","(-26.465824127197266, 171.62205505371094, 9.100000381469727)",1167630935112944
124,"(nan, nan, nan)","(nan, nan, nan)",1167630935141320
125,"(-11.276309967041016, 218.748779296875, 9.100000381469727)","(-25.6453914642334, 225.20550537109375, 9.100000381469727)",1167630935173441
126,"(-12.066474914550781, 223.4405059814453, 9.100000381469727)","(-27.31460952758789, 233.7483673095703, 9.100000381469727)",1167630935198555
127,"(-11.819341659545898, 228.4614715576172, 9.100000381469727)","(-28.176494598388672, 233.62916564941406, 9.100000381469727)",1167630935230538
128,"(-11.691272735595703, 228.26446533203125, 9.100000381469727)","(-26.898426055908203, 233.9423828125, 9.100000381469727)",1167630935262801
129,"(-10.236837387084961, 228.5353546142578, 9.100000381469727)","(-26.786890029907227, 233.6417999267578, 9.100000381469727)",1167630935295500
130,"(-11.830726623535156, 227.42906188964844, 9.100000381469727)","(-25.81422996520996, 234.9595184326172, 9.100000381469727)",1167630935328642
131,"(-15.021492004394531, 228.8360137939453, 9.100000381469727)","(-28.77756118774414, 236.35531616210938, 9.100000381469727)",1167630935361746
132,"(-15.669204711914062, 231.9299774169922, 9.100000381469727)","(-29.32021141052246, 235.21539306640625, 9.100000381469727)",1167630935394489
133,"(-15.469002723693848, 232.8041534423828, 9.100000381469727)","(-31.03091812133789, 235.5736846923828, 9.100000381469727)",1167630935428396
134,"(-17.3985595703125, 230.8190155029297, 9.100000381469727)","(-32.48483657836914, 235.27284240722656, 9.100000381469727)",1167630935462414
135,"(-13.355268478393555, 230.67013549804688, 9.100000381469727)","(-31.044282913208008, 234.64271545410156, 9.100000381469727)",1167630935496362
136,"(-15.394530296325684, 228.53599548339844, 9.100000381469727)","(-31.81642723083496, 233.24618530273438, 9.100000381469727)",1167630935530424
137,"(-18.09426498413086, 191.7780303955078, 9.100000381469727)","(-30.05949592590332, 190.05882263183594, 9.100000381469727)",1167630935563396
138,"(-16.07888412475586, 180.75906372070312, 9.100000381469727)","(-28.51578712463379, 185.9239959716797, 9.100000381469727)",1167630935597634
139,"(-16.72756004333496, 179.4580535888672, 9.100000381469727)","(-30.11641502380371, 187.29925537109375, 9.100000381469727)",1167630935631084
140,"(-18.588762283325195, 178.27838134765625, 9.100000381469727)","(-29.761356353759766, 183.60841369628906, 9.100000381469727)",1167630935664075
141,"(-16.764108657836914, 181.91490173339844, 9.100000381469727)","(-32.31801986694336, 182.51547241210938, 9.100000381469727)",1167630935696778
142,"(-15.722173690795898, 180.67637634277344, 9.100000381469727)","(-28.99098014831543, 183.14183044433594, 9.100000381469727)",1167630935730727
143,"(-15.576464653015137, 179.8052978515625, 9.100000381469727)","(-31.514299392700195, 185.07562255859375, 9.100000381469727)",1167630935765673
144,"(-14.66990852355957, 180.3794403076172, 9.100000381469727)","(-29.460636138916016, 184.12489318847656, 9.100000381469727)",1167630935799765
145,"(-17.44894027709961, 181.3402862548828, 9.100000381469727)","(-30.915067672729492, 185.9937286376953, 9.100000381469727)",1167630935833268
146,"(-17.366775512695312, 178.2508087158203, 9.100000381469727)","(-31.10456085205078, 184.3325653076172, 9.100000381469727)",1167630935866823
147,"(-17.690366744995117, 181.0607147216797, 9.100000381469727)","(-31.46610450744629, 181.21939086914062, 9.100000381469727)",1167630935899537
148,"(-15.523451805114746, 179.69577026367188, 9.100000381469727)","(-29.927478790283203, 186.4782257080078, 9.100000381469727)",1167630935932239
149,"(-19.51081657409668, 183.79629516601562, 9.100000381469727)","(-32.77995300292969, 183.02525329589844, 9.100000381469727)",1167630935965152
150,"(-17.889249801635742, 178.18504333496094, 9.100000381469727)","(-33.79782485961914, 182.28326416015625, 9.100000381469727)",1167630935998133
151,"(-15.918219566345215, 181.8239288330078, 9.100000381469727)","(-31.137292861938477, 184.13441467285156, 9.100000381469727)",1167630936031095
152,"(-17.617572784423828, 179.0996856689453, 9.100000381469727)","(-34.6861572265625, 183.3018798828125, 9.100000381469727)",1167630936063901
153,"(-16.47812843322754, 180.31027221679688, 9.100000381469727)","(-31.088825225830078, 183.97433471679688, 9.100000381469727)",1167630936096202
154,"(-16.204713821411133, 182.3978729248047, 9.100000381469727)","(-32.22263717651367, 187.56256103515625, 9.100000381469727)",1167630936129000
155,"(-16.406089782714844, 183.42428588867188, 9.100000381469727)","(-33.3963623046875, 183.98036193847656, 9.100000381469727)",1167630936161745
156,"(-20.626258850097656, 177.73458862304688, 9.100000381469727)","(-33.7423210144043, 183.63938903808594, 9.100000381469727)",1167630936194336
157,"(-19.917409896850586, 177.33685302734375, 9.100000381469727)","(-37.149627685546875, 180.41973876953125, 9.100000381469727)",1167630936226758
158,"(-19.104904174804688, 178.54281616210938, 9.100000381469727)","(-34.86103057861328, 181.65823364257812, 9.100000381469727)",1167630936259155
159,"(-19.9600772857666, 176.40872192382812, 9.100000381469727)","(-33.904029846191406, 181.8544158935547, 9.100000381469727)",1167630936308562
160,"(-19.687917709350586, 178.5650177001953, 9.100000381469727)","(-33.62972640991211, 183.93399047851562, 9.100000381469727)",1167630936368695
161,"(-20.981109619140625, 178.29481506347656, 9.100000381469727)","(-34.92489242553711, 179.822265625, 9.100000381469727)",1167630936474395
162,"(-13.762520790100098, 173.80335998535156, 9.100000381469727)","(-27.71962547302246, 179.58831787109375, 9.100000381469727)",1167630936591169
163,"(-16.681716918945312, 173.68963623046875, 9.100000381469727)","(-30.452878952026367, 176.705322265625, 9.100000381469727)",1167630936676623
164,"(-15.190207481384277, 175.4180908203125, 9.100000381469727)","(-28.819820404052734, 178.08155822753906, 9.100000381469727)",1167630936713468
165,"(-15.041086196899414, 175.64764404296875, 9.100000381469727)","(-29.778791427612305, 178.23960876464844, 9.100000381469727)",1167630936746518
166,"(-16.91683006286621, 175.59593200683594, 9.100000381469727)","(-25.874652862548828, 177.40386962890625, 9.100000381469727)",1167630936780073
167,"(-17.285261154174805, 171.6310577392578, 9.100000381469727)","(-29.34736442565918, 177.31613159179688, 9.100000381469727)",1167630936813108
168,"(-15.685596466064453, 174.89309692382812, 9.100000381469727)","(-29.560209274291992, 175.91387939453125, 9.100000381469727)",1167630936845963
169,"(-14.370479583740234, 170.1519317626953, 9.100000381469727)","(-28.823835372924805, 172.51065063476562, 9.100000381469727)",1167630936878959
170,"(-14.036223411560059, 170.6730499267578, 9.100000381469727)","(-28.027360916137695, 172.2324981689453, 9.100000381469727)",1167630936912280
171,"(-14.683265686035156, 168.8904266357422, 9.100000381469727)","(-30.031883239746094, 169.20883178710938, 9.100000381469727)",1167630936945271
172,"(-14.474790573120117, 169.24911499023438, 9.100000381469727)","(-27.746780395507812, 172.18667602539062, 9.100000381469727)",1167630936978287
173,"(61.441551208496094, 141.60057067871094, 9.100000381469727)","(57.985618591308594, 136.49330139160156, 9.100000381469727)",1167630937011121
174,"(134.15481567382812, 100.01417541503906, 9.100000381469727)","(133.7963104248047, 90.53848266601562, 9.100000381469727)",1167630937044321
175,"(164.64462280273438, 75.49955749511719, 9.100000381469727)","(179.16477966308594, 62.528968811035156, 9.100000381469727)",1167630937078339
176,"(190.19729614257812, 76.84967041015625, 9.100000381469727)","(190.73562622070312, 65.75210571289062, 9.100000381469727)",1167630937112855
177,"(190.4041290283203, 75.66353607177734, 9.100000381469727)","(191.45558166503906, 65.26265716552734, 9.100000381469727)",1167630937150065
178,"(191.7349395751953, 74.44329071044922, 9.100000381469727)","(195.54751586914062, 64.85043334960938, 9.100000381469727)",1167630937182974
179,"(229.9179229736328, 43.14133834838867, 9.100000381469727)","(237.17274475097656, 27.087148666381836, 9.100000381469727)",1167630937217330
180,"(231.1328125, 41.008766174316406, 9.100000381469727)","(238.70407104492188, 29.221153259277344, 9.100000381469727)",1167630937251852
181,"(229.72821044921875, 41.42924118041992, 9.100000381469727)","(237.5054931640625, 24.48546600341797, 9.100000381469727)",1167630937285159
182,"(230.85855102539062, 40.345489501953125, 9.100000381469727)","(237.501708984375, 23.860332489013672, 9.100000381469727)",1167630937318458
183,"(232.05393981933594, 41.1779670715332, 9.100000381469727)","(240.0357666015625, 25.285247802734375, 9.100000381469727)",1167630937352944
184,"(232.70126342773438, 39.81029510498047, 9.100000381469727)","(241.54969787597656, 24.382938385009766, 9.100000381469727)",1167630937386062
185,"(236.73069763183594, 38.676143646240234, 9.100000381469727)","(247.67990112304688, 24.05963897705078, 9.100000381469727)",1167630937420653
186,"(237.9680938720703, 39.857540130615234, 9.100000381469727)","(246.89939880371094, 23.51705551147461, 9.100000381469727)",1167630937455250
187,"(235.0095977783203, 39.36185073852539, 9.100000381469727)","(246.30758666992188, 23.340925216674805, 9.100000381469727)",1167630937488889
188,"(236.81166076660156, 39.40968322753906, 9.100000381469727)","(247.8456268310547, 23.80634117126465, 9.100000381469727)",1167630937522711
189,"(236.8188018798828, 38.790016174316406, 9.100000381469727)","(245.26646423339844, 24.380598068237305, 9.100000381469727)",1167630937556101
190,"(237.10467529296875, 39.63890838623047, 9.100000381469727)","(246.36370849609375, 23.504487991333008, 9.100000381469727)",1167630937590089
191,"(237.1227264404297, 39.099735260009766, 9.100000381469727)","(247.40667724609375, 24.03779411315918, 9.100000381469727)",1167630937625717
192,"(235.4837646484375, 39.32183074951172, 9.100000381469727)","(245.5413055419922, 22.681360244750977, 9.100000381469727)",1167630937660389
193,"(236.03262329101562, 38.659820556640625, 9.100000381469727)","(249.8280487060547, 23.73689842224121, 9.100000381469727)",1167630937693802
194,"(235.85887145996094, 39.741477966308594, 9.100000381469727)","(246.73406982421875, 21.495580673217773, 9.100000381469727)",1167630937727126
195,"(235.3379669189453, 38.00576400756836, 9.100000381469727)","(246.0656280517578, 23.154428482055664, 9.100000381469727)",1167630937759875
196,"(237.98556518554688, 38.90800476074219, 9.100000381469727)","(246.0397186279297, 23.984848022460938, 9.100000381469727)",1167630937795121
197,"(238.494140625, 38.435333251953125, 9.100000381469727)","(247.57968139648438, 25.770343780517578, 9.100000381469727)",1167630937828244
198,"(237.14524841308594, 39.02211380004883, 9.100000381469727)","(247.2539520263672, 25.89265251159668, 9.100000381469727)",1167630937860963
199,"(237.89764404296875, 40.00844192504883, 9.100000381469727)","(247.4173583984375, 26.643461227416992, 9.100000381469727)",1167630937894230
200,"(234.72097778320312, 38.78911590576172, 9.100000381469727)","(247.2825469970703, 24.258373260498047, 9.100000381469727)",1167630937927274
201,"(235.9322509765625, 36.63666915893555, 9.100000381469727)","(244.4949951171875, 25.90536117553711, 9.100000381469727)",1167630937960276
202,"(235.86312866210938, 36.437255859375, 9.100000381469727)","(244.72569274902344, 23.11560821533203, 9.100000381469727)",1167630937994215
203,"(235.5503692626953, 36.58013153076172, 9.100000381469727)","(247.02943420410156, 24.809839248657227, 9.100000381469727)",1167630938027839
204,"(235.30584716796875, 36.02665328979492, 9.100000381469727)","(244.02435302734375, 24.575092315673828, 9.100000381469727)",1167630938061438
205,"(239.27610778808594, 37.220855712890625, 9.100000381469727)","(245.02745056152344, 25.330135345458984, 9.100000381469727)",1167630938094980
206,"(237.56405639648438, 38.473575592041016, 9.100000381469727)","(249.0961456298828, 23.47600555419922, 9.100000381469727)",1167630938128153
207,"(235.25941467285156, 38.03765106201172, 9.100000381469727)","(244.826171875, 25.280452728271484, 9.100000381469727)",1167630938160492
208,"(237.70611572265625, 37.545291900634766, 9.100000381469727)","(250.5311279296875, 22.532819747924805, 9.100000381469727)",1167630938193435
209,"(235.6966552734375, 36.48929214477539, 9.100000381469727)","(nan, nan, nan)",1167630938226069
210,"(239.1819305419922, 39.04651641845703, 9.100000381469727)","(247.04200744628906, 25.568479537963867, 9.100000381469727)",1167630938260235
211,"(237.80113220214844, 38.33233642578125, 9.100000381469727)","(245.35292053222656, 25.98760986328125, 9.100000381469727)",1167630938285289
212,"(236.06338500976562, 37.66295623779297, 9.100000381469727)","(247.10853576660156, 26.117538452148438, 9.100000381469727)",1167630938320203
