,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167650626682070,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167650626724857,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167650626761735,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167650626804325,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167650626846908,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167650626889530,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167650626935180,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167650626975953,"(0.5888115167617798, 0.5713945627212524, 0.6030367016792297)","(-39.95551681518555, -19.338327407836914, 630.9110107421875)",1,"(27.09817886352539, 647.7735595703125, 9.100000381469727)","(0.545061469078064, -0.7925461530685425)",1,"(0.4581259489059448, 0.5966963171958923, 0.6102262139320374)","(15.345911026000977, -26.794422149658203, 633.06787109375)",1,"(65.61187744140625, 706.7171020507812, 9.100000381469727)","(0.6063293218612671, -0.959244430065155)",1
8,1167650627098169,"(0.5887772440910339, 0.571666419506073, 0.6030259132385254)","(-39.94041442871094, -19.422527313232422, 630.9077758789062)",1,"(-14.370781898498535, 569.2092895507812, 9.100000381469727)","(0.47909238934516907, -0.5703582763671875)",1,"(0.4580758810043335, 0.5966521501541138, 0.6105135083198547)","(15.368510246276855, -26.784019470214844, 633.154052734375)",1,"(10.839284896850586, 550.5630493164062, 9.100000381469727)","(0.5191966891288757, -0.5176247954368591)",1
9,1167650627151643,"(0.5888318419456482, 0.5715584754943848, 0.6029931902885437)","(-39.96321105957031, -19.388927459716797, 630.89794921875)",1,"(19.30657196044922, 600.789794921875, 9.100000381469727)","(0.5326665043830872, -0.6596711874008179)",1,"(0.458061546087265, 0.5965046882629395, 0.6103259325027466)","(15.373418807983398, -26.735626220703125, 633.0977783203125)",1,"(12.379342079162598, 551.806884765625, 9.100000381469727)","(0.5216466188430786, -0.5211426019668579)",1
