,left_gaze_point,right_gaze_point,time_stamp
27,"(-172.56344604492188, 255.40957641601562, 9.100000381469727)","(-186.6500701904297, 270.3461608886719, 9.100000381469727)",1167630691962160
28,"(-173.05751037597656, 256.8710632324219, 9.100000381469727)","(-185.8577117919922, 271.9051208496094, 9.100000381469727)",1167630691994763
29,"(-173.3054962158203, 255.70082092285156, 9.100000381469727)","(-188.20242309570312, 272.58905029296875, 9.100000381469727)",1167630692028396
30,"(-172.79537963867188, 257.50787353515625, 9.100000381469727)","(-188.13339233398438, 272.4197998046875, 9.100000381469727)",1167630692060839
31,"(-173.8578643798828, 255.8207244873047, 9.100000381469727)","(-186.33505249023438, 274.4423828125, 9.100000381469727)",1167630692093887
32,"(-173.16249084472656, 254.80674743652344, 9.100000381469727)","(-187.41648864746094, 272.05584716796875, 9.100000381469727)",1167630692126354
33,"(-172.2866973876953, 254.86631774902344, 9.100000381469727)","(-186.91552734375, 273.11663818359375, 9.100000381469727)",1167630692158765
34,"(-173.2805633544922, 256.7577209472656, 9.100000381469727)","(-186.97344970703125, 272.68292236328125, 9.100000381469727)",1167630692191211
35,"(-175.33534240722656, 259.11505126953125, 9.100000381469727)","(-188.1691131591797, 274.0820007324219, 9.100000381469727)",1167630692223906
36,"(-173.65322875976562, 254.55038452148438, 9.100000381469727)","(-186.32705688476562, 272.5610656738281, 9.100000381469727)",1167630692256722
37,"(-172.90672302246094, 257.5670166015625, 9.100000381469727)","(-186.94729614257812, 274.2426452636719, 9.100000381469727)",1167630692289885
38,"(-171.9878387451172, 257.80609130859375, 9.100000381469727)","(-185.13592529296875, 271.369384765625, 9.100000381469727)",1167630692322695
39,"(-172.41578674316406, 257.63677978515625, 9.100000381469727)","(-186.06858825683594, 276.1607666015625, 9.100000381469727)",1167630692355989
40,"(-174.34918212890625, 253.06210327148438, 9.100000381469727)","(-187.71707153320312, 270.73712158203125, 9.100000381469727)",1167630692389167
41,"(-176.7251739501953, 256.76397705078125, 9.100000381469727)","(-185.31121826171875, 273.4383544921875, 9.100000381469727)",1167630692422801
42,"(-176.06752014160156, 257.985595703125, 9.100000381469727)","(-186.04266357421875, 273.81103515625, 9.100000381469727)",1167630692456133
43,"(-173.8367156982422, 257.49261474609375, 9.100000381469727)","(-188.06895446777344, 271.89239501953125, 9.100000381469727)",1167630692489690
44,"(-176.4283447265625, 256.56982421875, 9.100000381469727)","(-185.54795837402344, 272.5703125, 9.100000381469727)",1167630692522979
45,"(-173.5987548828125, 260.42242431640625, 9.100000381469727)","(-185.24853515625, 272.083984375, 9.100000381469727)",1167630692556264
46,"(-169.85597229003906, 255.92425537109375, 9.100000381469727)","(-184.70628356933594, 273.5672607421875, 9.100000381469727)",1167630692589063
47,"(-173.24049377441406, 257.547607421875, 9.100000381469727)","(-182.3925323486328, 268.91802978515625, 9.100000381469727)",1167630692622069
48,"(-170.62753295898438, 255.50442504882812, 9.100000381469727)","(-182.7369384765625, 271.0971984863281, 9.100000381469727)",1167630692654904
49,"(-172.0748748779297, 257.49261474609375, 9.100000381469727)","(-184.26560974121094, 271.8309326171875, 9.100000381469727)",1167630692687735
50,"(-172.99082946777344, 257.931640625, 9.100000381469727)","(-183.4304962158203, 271.4602966308594, 9.100000381469727)",1167630692720618
51,"(-172.69345092773438, 256.50579833984375, 9.100000381469727)","(-183.62222290039062, 271.4530944824219, 9.100000381469727)",1167630692753492
52,"(-172.64439392089844, 253.91551208496094, 9.100000381469727)","(-183.4489288330078, 273.66107177734375, 9.100000381469727)",1167630692786123
53,"(-172.3072967529297, 255.79518127441406, 9.100000381469727)","(-183.6644287109375, 270.0406494140625, 9.100000381469727)",1167630692818799
54,"(-172.65975952148438, 255.89761352539062, 9.100000381469727)","(-186.07041931152344, 271.181640625, 9.100000381469727)",1167630692851551
55,"(-173.17330932617188, 256.2900085449219, 9.100000381469727)","(-183.8242645263672, 271.8426513671875, 9.100000381469727)",1167630692884332
56,"(-172.17495727539062, 256.0231628417969, 9.100000381469727)","(-186.09805297851562, 273.3503112792969, 9.100000381469727)",1167630692917214
57,"(-182.21249389648438, 255.4685821533203, 9.100000381469727)","(-191.2941131591797, 265.8811950683594, 9.100000381469727)",1167630692949603
58,"(-213.9127197265625, 239.142578125, 9.100000381469727)","(-222.08900451660156, 245.6895294189453, 9.100000381469727)",1167630692982963
59,"(-213.00970458984375, 239.44326782226562, 9.100000381469727)","(-224.20944213867188, 250.61083984375, 9.100000381469727)",1167630693016199
60,"(-212.18560791015625, 238.94265747070312, 9.100000381469727)","(-224.45606994628906, 249.0158233642578, 9.100000381469727)",1167630693048699
61,"(-213.11648559570312, 239.44338989257812, 9.100000381469727)","(-226.1214599609375, 249.87449645996094, 9.100000381469727)",1167630693081378
62,"(-212.2436981201172, 239.89382934570312, 9.100000381469727)","(-223.2274627685547, 248.73226928710938, 9.100000381469727)",1167630693114627
63,"(-219.49314880371094, 244.51609802246094, 9.100000381469727)","(-229.72396850585938, 255.09231567382812, 9.100000381469727)",1167630693148146
64,"(-221.9443817138672, 248.53880310058594, 9.100000381469727)","(-229.44322204589844, 254.61819458007812, 9.100000381469727)",1167630693180803
65,"(-218.018310546875, 243.2560272216797, 9.100000381469727)","(-232.87548828125, 251.39300537109375, 9.100000381469727)",1167630693213000
66,"(-218.17779541015625, 243.72596740722656, 9.100000381469727)","(-230.76026916503906, 255.0687713623047, 9.100000381469727)",1167630693245130
67,"(-218.6796875, 243.2810821533203, 9.100000381469727)","(-229.30186462402344, 253.77760314941406, 9.100000381469727)",1167630693278188
68,"(-218.3877410888672, 242.78170776367188, 9.100000381469727)","(-231.56434631347656, 252.3401336669922, 9.100000381469727)",1167630693310057
69,"(-219.57952880859375, 242.3860321044922, 9.100000381469727)","(-232.0948486328125, 254.04115295410156, 9.100000381469727)",1167630693342426
70,"(-219.60794067382812, 244.89370727539062, 9.100000381469727)","(-230.23191833496094, 255.71963500976562, 9.100000381469727)",1167630693374888
71,"(-217.09152221679688, 241.93679809570312, 9.100000381469727)","(-232.1016845703125, 256.0242004394531, 9.100000381469727)",1167630693407339
72,"(-197.274658203125, 242.72279357910156, 9.100000381469727)","(-209.4195556640625, 251.73587036132812, 9.100000381469727)",1167630693439805
73,"(-199.59591674804688, 241.9573974609375, 9.100000381469727)","(-209.82130432128906, 256.252685546875, 9.100000381469727)",1167630693472108
74,"(-198.51885986328125, 242.417724609375, 9.100000381469727)","(-209.13565063476562, 253.96067810058594, 9.100000381469727)",1167630693506400
75,"(-198.20416259765625, 244.726806640625, 9.100000381469727)","(-211.6226806640625, 252.9188232421875, 9.100000381469727)",1167630693539600
76,"(-197.7118682861328, 243.4403076171875, 9.100000381469727)","(-211.22286987304688, 254.66966247558594, 9.100000381469727)",1167630693572087
77,"(-197.07321166992188, 244.41038513183594, 9.100000381469727)","(-210.15798950195312, 253.29440307617188, 9.100000381469727)",1167630693604885
78,"(-196.8194580078125, 244.1000518798828, 9.100000381469727)","(-210.85247802734375, 255.76536560058594, 9.100000381469727)",1167630693636396
79,"(-197.54461669921875, 244.78346252441406, 9.100000381469727)","(-208.92091369628906, 254.66287231445312, 9.100000381469727)",1167630693668115
80,"(-196.8212890625, 243.94793701171875, 9.100000381469727)","(-210.24012756347656, 256.7744445800781, 9.100000381469727)",1167630693700718
81,"(-199.52496337890625, 243.52606201171875, 9.100000381469727)","(-212.12986755371094, 254.13319396972656, 9.100000381469727)",1167630693733234
82,"(-198.62432861328125, 243.23849487304688, 9.100000381469727)","(-208.04054260253906, 251.48695373535156, 9.100000381469727)",1167630693765842
83,"(-197.40890502929688, 243.7852325439453, 9.100000381469727)","(-210.1375732421875, 253.08587646484375, 9.100000381469727)",1167630693798611
84,"(-196.7981414794922, 243.54518127441406, 9.100000381469727)","(-209.02389526367188, 255.791748046875, 9.100000381469727)",1167630693831342
85,"(-197.53085327148438, 241.4794464111328, 9.100000381469727)","(-207.7454376220703, 257.009033203125, 9.100000381469727)",1167630693864558
86,"(-196.3170166015625, 241.8650665283203, 9.100000381469727)","(-206.80831909179688, 258.1310119628906, 9.100000381469727)",1167630693897473
87,"(-201.13255310058594, 242.404541015625, 9.100000381469727)","(-212.39231872558594, 253.80747985839844, 9.100000381469727)",1167630693930736
88,"(-211.6917724609375, 238.67141723632812, 9.100000381469727)","(-225.27426147460938, 248.671142578125, 9.100000381469727)",1167630693963635
89,"(-216.78958129882812, 244.97840881347656, 9.100000381469727)","(-223.13131713867188, 248.17567443847656, 9.100000381469727)",1167630693996696
90,"(-212.60931396484375, 236.4846649169922, 9.100000381469727)","(-224.19090270996094, 245.37510681152344, 9.100000381469727)",1167630694028826
91,"(-213.73838806152344, 239.520751953125, 9.100000381469727)","(-225.4192352294922, 245.88751220703125, 9.100000381469727)",1167630694060295
92,"(-211.49891662597656, 235.51536560058594, 9.100000381469727)","(-225.6049041748047, 246.85324096679688, 9.100000381469727)",1167630694093131
93,"(-211.83749389648438, 235.14495849609375, 9.100000381469727)","(-226.06338500976562, 243.41488647460938, 9.100000381469727)",1167630694126174
94,"(-211.88682556152344, 234.1133575439453, 9.100000381469727)","(-227.6775360107422, 243.91326904296875, 9.100000381469727)",1167630694159645
95,"(nan, nan, nan)","(nan, nan, nan)",1167630694192611
96,"(nan, nan, nan)","(nan, nan, nan)",1167630694225691
97,"(nan, nan, nan)","(nan, nan, nan)",1167630694255205
98,"(-240.95555114746094, 154.58103942871094, 9.100000381469727)","(-225.70272827148438, 198.44642639160156, 9.100000381469727)",1167630694307394
99,"(-206.69049072265625, 192.08004760742188, 9.100000381469727)","(-224.88092041015625, 215.7281036376953, 9.100000381469727)",1167630694334294
100,"(nan, nan, nan)","(nan, nan, nan)",1167630694380191
101,"(-206.3768310546875, 216.95516967773438, 9.100000381469727)","(-222.16371154785156, 226.8797149658203, 9.100000381469727)",1167630694419670
102,"(-207.9791259765625, 220.06954956054688, 9.100000381469727)","(-220.80825805664062, 226.99879455566406, 9.100000381469727)",1167630694444799
103,"(-207.91981506347656, 217.65682983398438, 9.100000381469727)","(-220.70956420898438, 230.70556640625, 9.100000381469727)",1167630694480526
104,"(-207.56346130371094, 217.066162109375, 9.100000381469727)","(-222.06027221679688, 230.2380828857422, 9.100000381469727)",1167630694514740
105,"(-208.2502899169922, 217.92324829101562, 9.100000381469727)","(-220.0230255126953, 227.9688720703125, 9.100000381469727)",1167630694548986
106,"(-202.2113494873047, 185.29884338378906, 9.100000381469727)","(-214.6833953857422, 193.32928466796875, 9.100000381469727)",1167630694582627
107,"(-202.28518676757812, 188.86021423339844, 9.100000381469727)","(-214.788330078125, 198.85940551757812, 9.100000381469727)",1167630694616154
108,"(-202.23020935058594, 188.5561065673828, 9.100000381469727)","(-212.83021545410156, 199.2142333984375, 9.100000381469727)",1167630694648863
109,"(-202.29067993164062, 185.26634216308594, 9.100000381469727)","(-212.20199584960938, 196.9818572998047, 9.100000381469727)",1167630694681921
110,"(-200.59042358398438, 187.4017333984375, 9.100000381469727)","(-212.6712188720703, 197.39735412597656, 9.100000381469727)",1167630694714126
111,"(-212.52279663085938, 203.97393798828125, 9.100000381469727)","(-219.70274353027344, 213.21295166015625, 9.100000381469727)",1167630694746542
112,"(-209.4341278076172, 206.41859436035156, 9.100000381469727)","(-221.4496307373047, 213.95147705078125, 9.100000381469727)",1167630694779519
113,"(-208.91546630859375, 206.3253173828125, 9.100000381469727)","(-222.28872680664062, 215.5948028564453, 9.100000381469727)",1167630694814648
114,"(-209.75161743164062, 207.30064392089844, 9.100000381469727)","(-219.99896240234375, 214.8278350830078, 9.100000381469727)",1167630694849342
115,"(-211.9403839111328, 208.0809326171875, 9.100000381469727)","(-220.18202209472656, 213.4213104248047, 9.100000381469727)",1167630694883161
116,"(-210.46481323242188, 208.87623596191406, 9.100000381469727)","(-223.70347595214844, 213.65362548828125, 9.100000381469727)",1167630694916830
117,"(-219.5963592529297, 204.7512664794922, 9.100000381469727)","(-229.93650817871094, 212.36273193359375, 9.100000381469727)",1167630694950214
118,"(-219.09432983398438, 206.2645721435547, 9.100000381469727)","(-229.5396270751953, 214.38645935058594, 9.100000381469727)",1167630694983738
119,"(-217.01361083984375, 205.65777587890625, 9.100000381469727)","(-229.78961181640625, 214.35830688476562, 9.100000381469727)",1167630695017185
120,"(-216.8737030029297, 206.29400634765625, 9.100000381469727)","(-230.0194854736328, 214.3905487060547, 9.100000381469727)",1167630695051830
121,"(-218.30775451660156, 206.01634216308594, 9.100000381469727)","(-228.73309326171875, 215.4318389892578, 9.100000381469727)",1167630695084436
122,"(-219.15283203125, 206.62940979003906, 9.100000381469727)","(-229.94415283203125, 215.02401733398438, 9.100000381469727)",1167630695117627
123,"(-217.57347106933594, 205.81858825683594, 9.100000381469727)","(-229.89720153808594, 215.0399627685547, 9.100000381469727)",1167630695150802
124,"(-215.86764526367188, 204.53062438964844, 9.100000381469727)","(-230.38706970214844, 214.5762939453125, 9.100000381469727)",1167630695183288
125,"(-216.5621795654297, 204.8490447998047, 9.100000381469727)","(-230.4059600830078, 219.01119995117188, 9.100000381469727)",1167630695216109
126,"(-199.74671936035156, 199.21473693847656, 9.100000381469727)","(-212.2368927001953, 207.23085021972656, 9.100000381469727)",1167630695248518
127,"(-198.99464416503906, 197.05479431152344, 9.100000381469727)","(-212.07025146484375, 208.7429656982422, 9.100000381469727)",1167630695281261
128,"(-198.3385009765625, 199.59022521972656, 9.100000381469727)","(-213.81703186035156, 208.25209045410156, 9.100000381469727)",1167630695314108
129,"(-196.93817138671875, 196.41299438476562, 9.100000381469727)","(-214.8525848388672, 206.86463928222656, 9.100000381469727)",1167630695346491
130,"(-213.77560424804688, 203.10699462890625, 9.100000381469727)","(-229.20236206054688, 211.80184936523438, 9.100000381469727)",1167630695378932
131,"(-213.81752014160156, 205.77926635742188, 9.100000381469727)","(-226.3611602783203, 212.3195037841797, 9.100000381469727)",1167630695411105
132,"(-215.95460510253906, 204.48353576660156, 9.100000381469727)","(-227.56651306152344, 211.79135131835938, 9.100000381469727)",1167630695444261
133,"(-214.47047424316406, 203.04298400878906, 9.100000381469727)","(-228.72364807128906, 211.8236541748047, 9.100000381469727)",1167630695477789
134,"(-214.81951904296875, 203.08999633789062, 9.100000381469727)","(-227.33753967285156, 211.6663055419922, 9.100000381469727)",1167630695511968
135,"(-215.45196533203125, 202.31495666503906, 9.100000381469727)","(-227.91159057617188, 211.5990447998047, 9.100000381469727)",1167630695544488
136,"(-213.4916229248047, 204.21803283691406, 9.100000381469727)","(-230.2200927734375, 212.07566833496094, 9.100000381469727)",1167630695576548
137,"(-216.03976440429688, 205.9272003173828, 9.100000381469727)","(-227.42384338378906, 211.95335388183594, 9.100000381469727)",1167630695608998
138,"(-212.71238708496094, 204.19747924804688, 9.100000381469727)","(-227.31378173828125, 212.1909637451172, 9.100000381469727)",1167630695641158
139,"(-213.8289337158203, 204.5104217529297, 9.100000381469727)","(-228.77999877929688, 211.61734008789062, 9.100000381469727)",1167630695673601
140,"(-214.10516357421875, 204.0371856689453, 9.100000381469727)","(-229.52288818359375, 216.02723693847656, 9.100000381469727)",1167630695705979
141,"(-214.19029235839844, 202.70787048339844, 9.100000381469727)","(-227.7699737548828, 213.6314239501953, 9.100000381469727)",1167630695737303
142,"(-213.4192352294922, 202.79623413085938, 9.100000381469727)","(-227.0265655517578, 211.90794372558594, 9.100000381469727)",1167630695769278
143,"(-215.58485412597656, 203.34117126464844, 9.100000381469727)","(-227.03466796875, 211.73773193359375, 9.100000381469727)",1167630695801427
144,"(-216.22862243652344, 202.7179412841797, 9.100000381469727)","(-228.48435974121094, 212.64964294433594, 9.100000381469727)",1167630695833648
145,"(-215.8001708984375, 205.156982421875, 9.100000381469727)","(-229.1366424560547, 211.284912109375, 9.100000381469727)",1167630695865624
146,"(-213.1846160888672, 203.80564880371094, 9.100000381469727)","(-227.8411407470703, 209.69776916503906, 9.100000381469727)",1167630695897068
147,"(-213.19210815429688, 204.09996032714844, 9.100000381469727)","(-229.1701202392578, 212.01632690429688, 9.100000381469727)",1167630695928421
148,"(-215.58192443847656, 203.29335021972656, 9.100000381469727)","(-226.9976806640625, 212.28598022460938, 9.100000381469727)",1167630695961399
149,"(-215.02456665039062, 203.3062744140625, 9.100000381469727)","(-228.1348419189453, 212.56979370117188, 9.100000381469727)",1167630695994487
150,"(-216.1146697998047, 204.15733337402344, 9.100000381469727)","(-228.94187927246094, 210.86439514160156, 9.100000381469727)",1167630696026525
151,"(-214.67901611328125, 203.8881072998047, 9.100000381469727)","(-228.45761108398438, 210.80128479003906, 9.100000381469727)",1167630696058595
152,"(-214.2861328125, 204.53468322753906, 9.100000381469727)","(-231.52505493164062, 212.08895874023438, 9.100000381469727)",1167630696091318
153,"(-214.15042114257812, 206.26187133789062, 9.100000381469727)","(-228.07867431640625, 212.1435089111328, 9.100000381469727)",1167630696124099
154,"(-215.3080596923828, 202.8855743408203, 9.100000381469727)","(-226.52896118164062, 210.74465942382812, 9.100000381469727)",1167630696156995
155,"(-214.54541015625, 204.62945556640625, 9.100000381469727)","(-227.3795928955078, 211.56829833984375, 9.100000381469727)",1167630696190068
156,"(-215.01609802246094, 204.52101135253906, 9.100000381469727)","(-228.64955139160156, 211.5166778564453, 9.100000381469727)",1167630696222900
157,"(-212.19229125976562, 203.69314575195312, 9.100000381469727)","(-226.85208129882812, 211.44989013671875, 9.100000381469727)",1167630696255565
158,"(-213.90606689453125, 203.94924926757812, 9.100000381469727)","(-230.0740966796875, 212.47360229492188, 9.100000381469727)",1167630696288550
159,"(-216.7295379638672, 204.59814453125, 9.100000381469727)","(-229.87744140625, 213.03443908691406, 9.100000381469727)",1167630696321326
160,"(-214.866455078125, 203.5666961669922, 9.100000381469727)","(-227.0410919189453, 214.1596221923828, 9.100000381469727)",1167630696354130
161,"(-215.97274780273438, 204.59884643554688, 9.100000381469727)","(-229.84214782714844, 213.85043334960938, 9.100000381469727)",1167630696386917
162,"(-214.68838500976562, 206.13397216796875, 9.100000381469727)","(-227.48777770996094, 211.69384765625, 9.100000381469727)",1167630696419620
163,"(-213.20986938476562, 202.91041564941406, 9.100000381469727)","(-227.24044799804688, 211.8308868408203, 9.100000381469727)",1167630696452371
164,"(-214.8070526123047, 206.14242553710938, 9.100000381469727)","(-228.06869506835938, 211.74974060058594, 9.100000381469727)",1167630696485133
165,"(-215.21507263183594, 204.66943359375, 9.100000381469727)","(-228.84759521484375, 211.237060546875, 9.100000381469727)",1167630696517917
166,"(-215.77281188964844, 205.45758056640625, 9.100000381469727)","(-227.88624572753906, 212.99331665039062, 9.100000381469727)",1167630696550694
167,"(-216.4605255126953, 207.06837463378906, 9.100000381469727)","(-225.3514862060547, 209.76992797851562, 9.100000381469727)",1167630696583692
168,"(-215.06942749023438, 203.8186492919922, 9.100000381469727)","(-228.17750549316406, 210.31178283691406, 9.100000381469727)",1167630696616718
169,"(-213.12710571289062, 203.76747131347656, 9.100000381469727)","(-229.66146850585938, 212.10089111328125, 9.100000381469727)",1167630696649795
170,"(-198.91091918945312, 159.31996154785156, 9.100000381469727)","(-212.03720092773438, 171.25918579101562, 9.100000381469727)",1167630696682733
171,"(-193.634033203125, 152.09568786621094, 9.100000381469727)","(-206.17762756347656, 160.1332244873047, 9.100000381469727)",1167630696715345
172,"(-193.4708251953125, 150.41311645507812, 9.100000381469727)","(-206.2141876220703, 159.22793579101562, 9.100000381469727)",1167630696746789
173,"(-192.3987579345703, 151.71238708496094, 9.100000381469727)","(-206.54995727539062, 160.62608337402344, 9.100000381469727)",1167630696779297
174,"(-192.44679260253906, 150.3447723388672, 9.100000381469727)","(-209.03155517578125, 161.79344177246094, 9.100000381469727)",1167630696811630
175,"(-191.81109619140625, 150.07492065429688, 9.100000381469727)","(-207.44891357421875, 158.19252014160156, 9.100000381469727)",1167630696843591
176,"(-190.26663208007812, 146.43881225585938, 9.100000381469727)","(-204.68374633789062, 155.2570343017578, 9.100000381469727)",1167630696874711
177,"(-194.57337951660156, 149.59170532226562, 9.100000381469727)","(-206.00521850585938, 157.39869689941406, 9.100000381469727)",1167630696906634
178,"(-186.45643615722656, 154.69837951660156, 9.100000381469727)","(-196.0275421142578, 162.5258026123047, 9.100000381469727)",1167630696939002
179,"(-186.06802368164062, 152.08030700683594, 9.100000381469727)","(-199.12777709960938, 163.478759765625, 9.100000381469727)",1167630696970934
180,"(-185.2935791015625, 151.1378936767578, 9.100000381469727)","(-197.0352783203125, 161.34486389160156, 9.100000381469727)",1167630697002933
181,"(-185.97540283203125, 152.77789306640625, 9.100000381469727)","(-197.15133666992188, 160.67965698242188, 9.100000381469727)",1167630697033988
182,"(-188.93017578125, 153.61029052734375, 9.100000381469727)","(-199.4475555419922, 161.285400390625, 9.100000381469727)",1167630697065331
183,"(-187.78541564941406, 151.44866943359375, 9.100000381469727)","(-197.50741577148438, 160.00662231445312, 9.100000381469727)",1167630697096782
184,"(-163.31068420410156, 118.72416687011719, 9.100000381469727)","(-168.9664764404297, 121.45265197753906, 9.100000381469727)",1167630697128124
185,"(-123.44223022460938, 57.576210021972656, 9.100000381469727)","(-128.44992065429688, 62.81047058105469, 9.100000381469727)",1167630697160065
186,"(-116.85566711425781, 54.343204498291016, 9.100000381469727)","(-118.46257781982422, 52.707515716552734, 9.100000381469727)",1167630697191920
187,"(-118.46141815185547, 54.492923736572266, 9.100000381469727)","(-124.69416046142578, 60.19133758544922, 9.100000381469727)",1167630697222991
188,"(-118.4267349243164, 52.42953109741211, 9.100000381469727)","(-126.3008041381836, 57.08744812011719, 9.100000381469727)",1167630697254195
189,"(-112.8841323852539, 51.30672073364258, 9.100000381469727)","(-122.36273956298828, 54.29978561401367, 9.100000381469727)",1167630697284863
190,"(-107.70638275146484, 36.725975036621094, 9.100000381469727)","(-115.4835433959961, 38.99744415283203, 9.100000381469727)",1167630697315441
191,"(-108.5768814086914, 37.78440475463867, 9.100000381469727)","(-113.9556884765625, 39.86073684692383, 9.100000381469727)",1167630697346423
192,"(-110.1009521484375, 39.87535095214844, 9.100000381469727)","(-120.61394500732422, 49.763545989990234, 9.100000381469727)",1167630697377165
193,"(-108.83317565917969, 40.06199645996094, 9.100000381469727)","(-118.60929870605469, 41.20431900024414, 9.100000381469727)",1167630697408174
194,"(-107.63702392578125, 37.45343780517578, 9.100000381469727)","(-114.96577453613281, 40.79638671875, 9.100000381469727)",1167630697438158
195,"(-158.21656799316406, 110.42504119873047, 9.100000381469727)","(-158.244140625, 121.43193054199219, 9.100000381469727)",1167630697469097
196,"(-178.50442504882812, 174.36643981933594, 9.100000381469727)","(-190.49073791503906, 185.61219787597656, 9.100000381469727)",1167630697499698
197,"(-175.2906036376953, 179.8809356689453, 9.100000381469727)","(-187.89694213867188, 187.27084350585938, 9.100000381469727)",1167630697531675
198,"(-176.3077392578125, 183.68310546875, 9.100000381469727)","(-188.83424377441406, 184.67601013183594, 9.100000381469727)",1167630697562536
199,"(-177.08587646484375, 183.77700805664062, 9.100000381469727)","(-189.7618408203125, 189.54136657714844, 9.100000381469727)",1167630697594527
200,"(-176.63742065429688, 182.02072143554688, 9.100000381469727)","(-188.0927734375, 187.45059204101562, 9.100000381469727)",1167630697626633
201,"(-184.30999755859375, 177.44676208496094, 9.100000381469727)","(-196.72454833984375, 182.2732391357422, 9.100000381469727)",1167630697657868
202,"(-194.6548614501953, 163.2048797607422, 9.100000381469727)","(-206.81544494628906, 172.05340576171875, 9.100000381469727)",1167630697689130
203,"(-193.8314666748047, 163.3444366455078, 9.100000381469727)","(-206.71299743652344, 170.35482788085938, 9.100000381469727)",1167630697720129
204,"(-193.6210174560547, 163.68702697753906, 9.100000381469727)","(-207.71632385253906, 170.6731414794922, 9.100000381469727)",1167630697750806
205,"(-191.93304443359375, 163.26705932617188, 9.100000381469727)","(-206.07461547851562, 171.03553771972656, 9.100000381469727)",1167630697780714
206,"(-195.40074157714844, 164.36024475097656, 9.100000381469727)","(-209.28347778320312, 172.26487731933594, 9.100000381469727)",1167630697811130
207,"(-194.0240478515625, 164.517578125, 9.100000381469727)","(-208.0924072265625, 168.2778778076172, 9.100000381469727)",1167630697842219
208,"(-197.97048950195312, 163.8172149658203, 9.100000381469727)","(-208.4182891845703, 170.42259216308594, 9.100000381469727)",1167630697873225
