,left_gaze_point,right_gaze_point,time_stamp
28,"(-92.04815673828125, 239.51416015625, 9.100000381469727)","(-107.77017211914062, 241.7718048095703, 9.100000381469727)",1167630631999841
29,"(-90.53984069824219, 243.79074096679688, 9.100000381469727)","(-107.43514251708984, 243.79141235351562, 9.100000381469727)",1167630632032077
30,"(-90.69976806640625, 242.65496826171875, 9.100000381469727)","(-105.3086166381836, 246.46029663085938, 9.100000381469727)",1167630632064570
31,"(-92.28536224365234, 244.49151611328125, 9.100000381469727)","(-105.73258209228516, 243.75743103027344, 9.100000381469727)",1167630632096999
32,"(-93.3959732055664, 240.4960174560547, 9.100000381469727)","(-107.45695495605469, 243.46400451660156, 9.100000381469727)",1167630632128470
33,"(-92.50533294677734, 242.27713012695312, 9.100000381469727)","(-107.48109436035156, 243.51568603515625, 9.100000381469727)",1167630632160210
34,"(-92.15641784667969, 241.54083251953125, 9.100000381469727)","(-108.68661499023438, 245.87937927246094, 9.100000381469727)",1167630632191802
35,"(-107.66666412353516, 242.85348510742188, 9.100000381469727)","(-122.7197265625, 247.039306640625, 9.100000381469727)",1167630632223583
36,"(-110.56534576416016, 244.24671936035156, 9.100000381469727)","(-124.82166290283203, 245.5137481689453, 9.100000381469727)",1167630632255295
37,"(-110.72887420654297, 245.8079071044922, 9.100000381469727)","(-124.60284423828125, 245.531494140625, 9.100000381469727)",1167630632287083
38,"(-110.55017852783203, 244.63137817382812, 9.100000381469727)","(-125.3462905883789, 243.37840270996094, 9.100000381469727)",1167630632318833
39,"(-110.95549011230469, 244.11892700195312, 9.100000381469727)","(-124.72937774658203, 245.53382873535156, 9.100000381469727)",1167630632350559
40,"(-110.62882995605469, 242.8708953857422, 9.100000381469727)","(-125.35363006591797, 244.88990783691406, 9.100000381469727)",1167630632382630
41,"(-110.7850112915039, 244.0548553466797, 9.100000381469727)","(-125.53466033935547, 246.73402404785156, 9.100000381469727)",1167630632414101
42,"(-112.53456115722656, 239.97718811035156, 9.100000381469727)","(-124.95440673828125, 246.2890167236328, 9.100000381469727)",1167630632445752
43,"(-112.87470245361328, 240.7524871826172, 9.100000381469727)","(-125.52638244628906, 246.6160430908203, 9.100000381469727)",1167630632477081
44,"(-111.72405242919922, 243.73019409179688, 9.100000381469727)","(-126.00917053222656, 246.0013427734375, 9.100000381469727)",1167630632509631
45,"(-111.9157485961914, 241.43943786621094, 9.100000381469727)","(-125.6445083618164, 246.73553466796875, 9.100000381469727)",1167630632541132
46,"(-92.29241180419922, 243.4034423828125, 9.100000381469727)","(-107.84466552734375, 241.48846435546875, 9.100000381469727)",1167630632572814
47,"(-94.64525604248047, 243.57106018066406, 9.100000381469727)","(-107.99598693847656, 241.83033752441406, 9.100000381469727)",1167630632604569
48,"(-94.20649719238281, 243.9862060546875, 9.100000381469727)","(-109.46001434326172, 239.01345825195312, 9.100000381469727)",1167630632635691
49,"(-91.86767578125, 242.5388641357422, 9.100000381469727)","(-106.79862213134766, 240.1792449951172, 9.100000381469727)",1167630632667856
50,"(-92.30647277832031, 242.54782104492188, 9.100000381469727)","(-106.6268539428711, 242.42291259765625, 9.100000381469727)",1167630632700057
51,"(nan, nan, nan)","(nan, nan, nan)",1167630632731653
52,"(nan, nan, nan)","(nan, nan, nan)",1167630632762738
53,"(nan, nan, nan)","(nan, nan, nan)",1167630632787886
54,"(nan, nan, nan)","(nan, nan, nan)",1167630632812889
55,"(nan, nan, nan)","(nan, nan, nan)",1167630632838073
56,"(-112.1297607421875, 186.3772430419922, 9.100000381469727)","(-123.6002426147461, 208.4174041748047, 9.100000381469727)",1167630632863388
57,"(-102.467041015625, 222.2163543701172, 9.100000381469727)","(-118.22708892822266, 234.935302734375, 9.100000381469727)",1167630632910206
58,"(nan, nan, nan)","(nan, nan, nan)",1167630632939324
59,"(-100.4888916015625, 239.81346130371094, 9.100000381469727)","(-114.49037170410156, 243.96090698242188, 9.100000381469727)",1167630632974836
60,"(-98.361572265625, 242.8996124267578, 9.100000381469727)","(-112.16339111328125, 244.8208770751953, 9.100000381469727)",1167630633000270
61,"(-98.73789978027344, 240.15975952148438, 9.100000381469727)","(-114.82221221923828, 246.24899291992188, 9.100000381469727)",1167630633031859
62,"(-100.35107421875, 243.23902893066406, 9.100000381469727)","(-112.8844985961914, 246.8162078857422, 9.100000381469727)",1167630633063130
63,"(-101.12601470947266, 241.0366668701172, 9.100000381469727)","(-113.60863494873047, 246.80557250976562, 9.100000381469727)",1167630633094603
64,"(-100.429931640625, 240.12332153320312, 9.100000381469727)","(-112.33763885498047, 246.74127197265625, 9.100000381469727)",1167630633126428
65,"(-101.09671783447266, 241.38804626464844, 9.100000381469727)","(-113.20744323730469, 244.9351348876953, 9.100000381469727)",1167630633157952
66,"(-90.79750061035156, 239.7471466064453, 9.100000381469727)","(-104.08524322509766, 242.0498504638672, 9.100000381469727)",1167630633189983
67,"(-92.58517456054688, 241.5402374267578, 9.100000381469727)","(-104.97344207763672, 241.91224670410156, 9.100000381469727)",1167630633221902
68,"(-92.47484588623047, 238.48570251464844, 9.100000381469727)","(-106.0771484375, 243.3168487548828, 9.100000381469727)",1167630633255632
69,"(-88.12576293945312, 241.57444763183594, 9.100000381469727)","(-105.1182632446289, 241.73057556152344, 9.100000381469727)",1167630633287790
70,"(-91.95799255371094, 240.01351928710938, 9.100000381469727)","(-105.35899353027344, 244.47897338867188, 9.100000381469727)",1167630633319571
71,"(-93.35465240478516, 237.5677032470703, 9.100000381469727)","(-103.85672760009766, 241.36236572265625, 9.100000381469727)",1167630633351794
72,"(-90.47756958007812, 241.875, 9.100000381469727)","(-104.69937896728516, 240.9676055908203, 9.100000381469727)",1167630633384108
73,"(-93.37619018554688, 238.84405517578125, 9.100000381469727)","(-103.74492645263672, 241.4291534423828, 9.100000381469727)",1167630633415851
74,"(-91.04241180419922, 239.56312561035156, 9.100000381469727)","(-105.50338745117188, 242.51116943359375, 9.100000381469727)",1167630633447815
75,"(-90.49342346191406, 241.65464782714844, 9.100000381469727)","(-104.6235580444336, 243.48101806640625, 9.100000381469727)",1167630633479613
76,"(-89.99916076660156, 241.05284118652344, 9.100000381469727)","(-104.04644775390625, 241.02003479003906, 9.100000381469727)",1167630633511392
77,"(-118.4360122680664, 242.5961456298828, 9.100000381469727)","(-129.921875, 250.1897735595703, 9.100000381469727)",1167630633543214
78,"(-115.08798217773438, 242.72293090820312, 9.100000381469727)","(-126.59164428710938, 251.3744354248047, 9.100000381469727)",1167630633574994
79,"(-114.36295318603516, 241.7661590576172, 9.100000381469727)","(-127.05259704589844, 246.55398559570312, 9.100000381469727)",1167630633606650
80,"(-114.12940216064453, 239.34091186523438, 9.100000381469727)","(-127.37013244628906, 247.82823181152344, 9.100000381469727)",1167630633638532
81,"(-114.86256408691406, 240.32077026367188, 9.100000381469727)","(-127.6730728149414, 245.10638427734375, 9.100000381469727)",1167630633670232
82,"(-113.10575866699219, 240.7415771484375, 9.100000381469727)","(-127.8995590209961, 249.81735229492188, 9.100000381469727)",1167630633701899
83,"(-113.86016082763672, 240.82974243164062, 9.100000381469727)","(-126.83885955810547, 245.0860595703125, 9.100000381469727)",1167630633733126
84,"(-112.66481018066406, 241.3778076171875, 9.100000381469727)","(-124.6778793334961, 247.239501953125, 9.100000381469727)",1167630633764942
85,"(-90.6812973022461, 245.03262329101562, 9.100000381469727)","(-105.78003692626953, 250.4955291748047, 9.100000381469727)",1167630633796729
86,"(-89.88536834716797, 245.81227111816406, 9.100000381469727)","(-106.18621063232422, 247.99407958984375, 9.100000381469727)",1167630633828596
87,"(-92.37004089355469, 242.33419799804688, 9.100000381469727)","(-104.80938720703125, 247.6248321533203, 9.100000381469727)",1167630633860493
88,"(-90.50198364257812, 241.98861694335938, 9.100000381469727)","(-105.65895080566406, 247.8474578857422, 9.100000381469727)",1167630633892997
89,"(-89.04524230957031, 245.24656677246094, 9.100000381469727)","(-105.34503936767578, 247.96824645996094, 9.100000381469727)",1167630633925230
90,"(-89.36964416503906, 242.52447509765625, 9.100000381469727)","(-105.01578521728516, 245.90306091308594, 9.100000381469727)",1167630633957639
91,"(-90.60369873046875, 241.1197967529297, 9.100000381469727)","(-106.81600189208984, 245.49412536621094, 9.100000381469727)",1167630633991003
92,"(-96.82777404785156, 239.05804443359375, 9.100000381469727)","(-111.55350494384766, 245.050537109375, 9.100000381469727)",1167630634023127
93,"(-96.16852569580078, 241.571044921875, 9.100000381469727)","(-110.46902465820312, 248.10546875, 9.100000381469727)",1167630634054904
94,"(-95.1252212524414, 241.58285522460938, 9.100000381469727)","(-112.72760772705078, 248.81324768066406, 9.100000381469727)",1167630634087162
95,"(-96.18931579589844, 240.47811889648438, 9.100000381469727)","(-111.47611999511719, 249.4774932861328, 9.100000381469727)",1167630634118863
96,"(-97.05660247802734, 240.9176788330078, 9.100000381469727)","(-111.34888458251953, 247.03147888183594, 9.100000381469727)",1167630634151230
97,"(-98.20490264892578, 240.41455078125, 9.100000381469727)","(-110.96680450439453, 246.7821044921875, 9.100000381469727)",1167630634182994
98,"(-98.70507049560547, 240.31666564941406, 9.100000381469727)","(-109.65869903564453, 249.2315216064453, 9.100000381469727)",1167630634215581
99,"(-95.91299438476562, 240.36199951171875, 9.100000381469727)","(-111.68476867675781, 246.2167205810547, 9.100000381469727)",1167630634247437
100,"(-94.34203338623047, 241.75205993652344, 9.100000381469727)","(-112.098388671875, 246.00540161132812, 9.100000381469727)",1167630634279558
101,"(-75.39350128173828, 234.1558074951172, 9.100000381469727)","(-90.45050048828125, 238.5613555908203, 9.100000381469727)",1167630634311995
102,"(-86.73109436035156, 212.72381591796875, 9.100000381469727)","(-99.34998321533203, 211.15028381347656, 9.100000381469727)",1167630634344177
103,"(-81.8175277709961, 210.6015167236328, 9.100000381469727)","(-97.88082885742188, 207.54525756835938, 9.100000381469727)",1167630634376083
104,"(-83.94391632080078, 209.99554443359375, 9.100000381469727)","(-94.65715026855469, 207.82901000976562, 9.100000381469727)",1167630634408748
105,"(-82.3921890258789, 209.13986206054688, 9.100000381469727)","(-94.32938385009766, 208.69989013671875, 9.100000381469727)",1167630634440697
106,"(-94.32115936279297, 165.61769104003906, 9.100000381469727)","(-104.18955993652344, 164.00637817382812, 9.100000381469727)",1167630634472221
107,"(-101.05022430419922, 136.4482421875, 9.100000381469727)","(-112.89434814453125, 135.6841278076172, 9.100000381469727)",1167630634503892
108,"(-98.3691177368164, 136.22442626953125, 9.100000381469727)","(-111.1878433227539, 137.48944091796875, 9.100000381469727)",1167630634535267
109,"(-100.31939697265625, 137.4401092529297, 9.100000381469727)","(-112.38614654541016, 133.0220489501953, 9.100000381469727)",1167630634566525
110,"(-99.36593627929688, 132.9842987060547, 9.100000381469727)","(-112.19499206542969, 133.79685974121094, 9.100000381469727)",1167630634598066
111,"(-100.68022918701172, 135.68658447265625, 9.100000381469727)","(-113.00045013427734, 135.41680908203125, 9.100000381469727)",1167630634629913
112,"(-100.78545379638672, 134.95291137695312, 9.100000381469727)","(-111.05181121826172, 136.0538787841797, 9.100000381469727)",1167630634661445
113,"(-100.24181365966797, 132.95753479003906, 9.100000381469727)","(-111.14525604248047, 137.37619018554688, 9.100000381469727)",1167630634692866
114,"(-101.19853210449219, 135.02371215820312, 9.100000381469727)","(-111.35791778564453, 134.56813049316406, 9.100000381469727)",1167630634724915
115,"(-99.4488296508789, 133.0936279296875, 9.100000381469727)","(-110.63904571533203, 134.53431701660156, 9.100000381469727)",1167630634756559
116,"(-101.1948013305664, 136.86166381835938, 9.100000381469727)","(-110.71285247802734, 135.4662322998047, 9.100000381469727)",1167630634788638
117,"(-100.30847930908203, 135.6042022705078, 9.100000381469727)","(-110.34321594238281, 134.0827178955078, 9.100000381469727)",1167630634822429
118,"(-94.41991424560547, 134.29244995117188, 9.100000381469727)","(-106.13143157958984, 132.5264434814453, 9.100000381469727)",1167630634854544
119,"(-66.01095581054688, 130.31546020507812, 9.100000381469727)","(-79.41127014160156, 124.9592514038086, 9.100000381469727)",1167630634886438
120,"(-66.95709991455078, 130.38140869140625, 9.100000381469727)","(-81.4837875366211, 125.70137023925781, 9.100000381469727)",1167630634921110
121,"(-66.45946502685547, 129.75401306152344, 9.100000381469727)","(-80.1374282836914, 125.94849395751953, 9.100000381469727)",1167630634952656
122,"(-66.87396240234375, 131.85226440429688, 9.100000381469727)","(-79.62948608398438, 125.55269622802734, 9.100000381469727)",1167630634984610
123,"(-65.89022827148438, 129.94935607910156, 9.100000381469727)","(-78.22715759277344, 126.83007049560547, 9.100000381469727)",1167630635015427
124,"(-68.13285827636719, 131.43479919433594, 9.100000381469727)","(-80.09153747558594, 126.92530059814453, 9.100000381469727)",1167630635046720
125,"(-76.90744018554688, 137.53562927246094, 9.100000381469727)","(-89.08726501464844, 130.2685089111328, 9.100000381469727)",1167630635077841
126,"(-117.789794921875, 165.3255615234375, 9.100000381469727)","(-129.05137634277344, 166.9194793701172, 9.100000381469727)",1167630635108876
127,"(-116.48260498046875, 162.40943908691406, 9.100000381469727)","(-128.8719024658203, 166.55032348632812, 9.100000381469727)",1167630635140310
128,"(-117.83782196044922, 164.43682861328125, 9.100000381469727)","(-131.8450927734375, 164.6688995361328, 9.100000381469727)",1167630635171744
129,"(-116.42962646484375, 162.69630432128906, 9.100000381469727)","(-131.38528442382812, 164.60772705078125, 9.100000381469727)",1167630635202483
130,"(-118.48677062988281, 164.8935546875, 9.100000381469727)","(-132.30247497558594, 165.2941436767578, 9.100000381469727)",1167630635233283
131,"(-116.7809066772461, 162.30477905273438, 9.100000381469727)","(-134.4723663330078, 164.6511688232422, 9.100000381469727)",1167630635265567
132,"(-118.4374008178711, 163.96163940429688, 9.100000381469727)","(-132.7084197998047, 165.11697387695312, 9.100000381469727)",1167630635297164
133,"(-118.56083679199219, 163.89675903320312, 9.100000381469727)","(-131.91856384277344, 166.5421600341797, 9.100000381469727)",1167630635327905
134,"(-118.32858276367188, 165.19480895996094, 9.100000381469727)","(-130.16990661621094, 165.68685913085938, 9.100000381469727)",1167630635358594
135,"(-119.07567596435547, 164.96646118164062, 9.100000381469727)","(-131.5652618408203, 165.75650024414062, 9.100000381469727)",1167630635388933
136,"(-117.1450424194336, 162.55416870117188, 9.100000381469727)","(-131.23423767089844, 164.862060546875, 9.100000381469727)",1167630635419901
137,"(-102.17086029052734, 168.11688232421875, 9.100000381469727)","(-114.38241577148438, 164.7449493408203, 9.100000381469727)",1167630635450574
138,"(-101.64816284179688, 170.00433349609375, 9.100000381469727)","(-114.46015167236328, 167.5458984375, 9.100000381469727)",1167630635481168
139,"(-102.637451171875, 170.253173828125, 9.100000381469727)","(-112.71794891357422, 166.79026794433594, 9.100000381469727)",1167630635511767
140,"(-100.4598388671875, 168.65447998046875, 9.100000381469727)","(-114.11277770996094, 169.71446228027344, 9.100000381469727)",1167630635544092
141,"(-100.94096374511719, 168.48297119140625, 9.100000381469727)","(-111.86421966552734, 168.95172119140625, 9.100000381469727)",1167630635576428
142,"(-99.76276397705078, 171.8076629638672, 9.100000381469727)","(-113.70724487304688, 167.08375549316406, 9.100000381469727)",1167630635608186
143,"(-102.2071304321289, 169.7778778076172, 9.100000381469727)","(-114.09898376464844, 169.49444580078125, 9.100000381469727)",1167630635640184
144,"(-101.42430114746094, 170.5381317138672, 9.100000381469727)","(-114.75089263916016, 167.51197814941406, 9.100000381469727)",1167630635672230
145,"(-100.13262939453125, 168.33131408691406, 9.100000381469727)","(-114.70440673828125, 166.86764526367188, 9.100000381469727)",1167630635704267
146,"(-102.47948455810547, 169.95664978027344, 9.100000381469727)","(-113.72254943847656, 167.56787109375, 9.100000381469727)",1167630635736076
147,"(-101.31155395507812, 167.55445861816406, 9.100000381469727)","(-112.01795959472656, 168.24427795410156, 9.100000381469727)",1167630635768120
148,"(-99.21182250976562, 169.324951171875, 9.100000381469727)","(-114.25971221923828, 171.19256591796875, 9.100000381469727)",1167630635800261
149,"(-101.28837585449219, 169.7919921875, 9.100000381469727)","(-114.61416625976562, 166.75086975097656, 9.100000381469727)",1167630635832423
150,"(-100.30379486083984, 168.4739227294922, 9.100000381469727)","(-115.16969299316406, 167.58511352539062, 9.100000381469727)",1167630635864212
151,"(-112.7991943359375, 172.7251434326172, 9.100000381469727)","(-125.2195053100586, 173.12786865234375, 9.100000381469727)",1167630635896466
152,"(-113.31472778320312, 174.82640075683594, 9.100000381469727)","(-126.2577133178711, 171.91758728027344, 9.100000381469727)",1167630635928776
153,"(-110.89341735839844, 172.74276733398438, 9.100000381469727)","(-126.186767578125, 171.21701049804688, 9.100000381469727)",1167630635960317
154,"(-110.42574310302734, 171.64306640625, 9.100000381469727)","(-127.7785415649414, 169.66900634765625, 9.100000381469727)",1167630635991368
155,"(-111.74707794189453, 171.7659454345703, 9.100000381469727)","(-126.18875122070312, 172.75201416015625, 9.100000381469727)",1167630636022402
156,"(-110.55088806152344, 172.4475860595703, 9.100000381469727)","(-124.0736083984375, 173.64361572265625, 9.100000381469727)",1167630636053692
157,"(-111.00791931152344, 173.50100708007812, 9.100000381469727)","(-125.66085052490234, 175.30235290527344, 9.100000381469727)",1167630636084989
158,"(-109.7166519165039, 173.14698791503906, 9.100000381469727)","(-124.77072143554688, 173.03614807128906, 9.100000381469727)",1167630636117632
159,"(-112.02989196777344, 173.7276611328125, 9.100000381469727)","(-125.44476318359375, 172.92034912109375, 9.100000381469727)",1167630636150894
160,"(-113.3973388671875, 205.7590789794922, 9.100000381469727)","(-127.38382720947266, 205.30389404296875, 9.100000381469727)",1167630636182778
161,"(-103.44937896728516, 242.19590759277344, 9.100000381469727)","(-119.97844696044922, 250.76451110839844, 9.100000381469727)",1167630636214915
162,"(-105.11412048339844, 241.33273315429688, 9.100000381469727)","(-120.31504821777344, 250.1161651611328, 9.100000381469727)",1167630636245859
163,"(-104.27362060546875, 242.8579559326172, 9.100000381469727)","(-119.41468048095703, 250.445068359375, 9.100000381469727)",1167630636277160
164,"(-106.12893676757812, 240.45204162597656, 9.100000381469727)","(-120.7100830078125, 250.9961395263672, 9.100000381469727)",1167630636308794
165,"(-104.70550537109375, 243.45004272460938, 9.100000381469727)","(-119.46241760253906, 251.4082794189453, 9.100000381469727)",1167630636340497
166,"(-87.47453308105469, 254.41213989257812, 9.100000381469727)","(-109.4907455444336, 267.9529113769531, 9.100000381469727)",1167630636372143
167,"(-87.0662841796875, 254.0856475830078, 9.100000381469727)","(-106.10904693603516, 267.5988464355469, 9.100000381469727)",1167630636403695
168,"(-87.07291412353516, 253.7222137451172, 9.100000381469727)","(-108.3427734375, 269.42498779296875, 9.100000381469727)",1167630636435441
169,"(-88.0283203125, 252.7741241455078, 9.100000381469727)","(-109.20346069335938, 268.3116455078125, 9.100000381469727)",1167630636466594
170,"(-86.33637237548828, 253.58827209472656, 9.100000381469727)","(-106.74085998535156, 266.7725524902344, 9.100000381469727)",1167630636498524
171,"(-88.40009307861328, 252.13494873046875, 9.100000381469727)","(-106.80424499511719, 264.9214172363281, 9.100000381469727)",1167630636529590
172,"(-105.28351593017578, 244.58775329589844, 9.100000381469727)","(-124.5849838256836, 251.13099670410156, 9.100000381469727)",1167630636561063
173,"(-108.55335235595703, 241.0386962890625, 9.100000381469727)","(-123.17589569091797, 246.1727294921875, 9.100000381469727)",1167630636592128
174,"(-108.83943176269531, 239.26339721679688, 9.100000381469727)","(-124.93144989013672, 243.81085205078125, 9.100000381469727)",1167630636624061
175,"(-108.3954086303711, 238.9773406982422, 9.100000381469727)","(-123.28368377685547, 242.25405883789062, 9.100000381469727)",1167630636655663
176,"(-108.87830352783203, 237.53184509277344, 9.100000381469727)","(-123.97102355957031, 243.47584533691406, 9.100000381469727)",1167630636687244
177,"(-110.01629638671875, 238.426513671875, 9.100000381469727)","(-123.78816986083984, 241.0430908203125, 9.100000381469727)",1167630636718886
178,"(-97.5593032836914, 289.15533447265625, 9.100000381469727)","(-110.68441009521484, 287.9090270996094, 9.100000381469727)",1167630636750520
179,"(nan, nan, nan)","(-107.62540435791016, 368.7389831542969, 9.100000381469727)",1167630636782165
180,"(-89.53634643554688, 330.4999084472656, 9.100000381469727)","(-107.27068328857422, 365.8023986816406, 9.100000381469727)",1167630636813879
181,"(-88.79802703857422, 334.5653991699219, 9.100000381469727)","(-105.69621276855469, 369.5360412597656, 9.100000381469727)",1167630636838882
182,"(-91.12033081054688, 338.14862060546875, 9.100000381469727)","(-102.01224517822266, 372.2816467285156, 9.100000381469727)",1167630636868596
183,"(nan, nan, nan)","(-105.28266143798828, 366.9637451171875, 9.100000381469727)",1167630636899668
184,"(nan, nan, nan)","(-103.85684204101562, 367.067626953125, 9.100000381469727)",1167630636930100
185,"(nan, nan, nan)","(-99.34063720703125, 369.33038330078125, 9.100000381469727)",1167630636956157
186,"(nan, nan, nan)","(-103.15570068359375, 364.90008544921875, 9.100000381469727)",1167630636982414
187,"(nan, nan, nan)","(-105.62818908691406, 368.5257263183594, 9.100000381469727)",1167630637008572
188,"(nan, nan, nan)","(-109.37122344970703, 368.5765380859375, 9.100000381469727)",1167630637034949
189,"(nan, nan, nan)","(-108.40446472167969, 369.45465087890625, 9.100000381469727)",1167630637062368
190,"(-133.37294006347656, 329.8377380371094, 9.100000381469727)","(-154.73892211914062, 382.1951904296875, 9.100000381469727)",1167630637090273
191,"(-180.61683654785156, 330.4381408691406, 9.100000381469727)","(nan, nan, nan)",1167630637118214
192,"(-207.9039306640625, 401.5557556152344, 9.100000381469727)","(nan, nan, nan)",1167630637149064
193,"(-205.09231567382812, 399.9193420410156, 9.100000381469727)","(nan, nan, nan)",1167630637174241
194,"(-205.29534912109375, 401.0121154785156, 9.100000381469727)","(nan, nan, nan)",1167630637199120
195,"(nan, nan, nan)","(-302.02386474609375, 486.5064392089844, 9.100000381469727)",1167630637224224
196,"(nan, nan, nan)","(-294.6299133300781, 384.788818359375, 9.100000381469727)",1167630637249506
197,"(nan, nan, nan)","(-292.9681701660156, 387.75927734375, 9.100000381469727)",1167630637278453
198,"(nan, nan, nan)","(-292.38189697265625, 392.0672302246094, 9.100000381469727)",1167630637303988
199,"(nan, nan, nan)","(-295.5545349121094, 391.0129089355469, 9.100000381469727)",1167630637329593
200,"(nan, nan, nan)","(nan, nan, nan)",1167630637355155
201,"(nan, nan, nan)","(nan, nan, nan)",1167630637382580
202,"(-127.6409912109375, 331.90753173828125, 9.100000381469727)","(nan, nan, nan)",1167630637410718
203,"(-81.32587432861328, 333.2598571777344, 9.100000381469727)","(-107.322021484375, 368.428466796875, 9.100000381469727)",1167630637438476
204,"(-77.01395416259766, 333.2304992675781, 9.100000381469727)","(-105.45626068115234, 364.1630554199219, 9.100000381469727)",1167630637468591
205,"(nan, nan, nan)","(nan, nan, nan)",1167630637501126
206,"(nan, nan, nan)","(nan, nan, nan)",1167630637533848
207,"(nan, nan, nan)","(nan, nan, nan)",1167630637559923
208,"(nan, nan, nan)","(nan, nan, nan)",1167630637589924
209,"(-88.76885986328125, 255.83160400390625, 9.100000381469727)","(-103.86509704589844, 285.87298583984375, 9.100000381469727)",1167630637629544
210,"(-78.53535461425781, 285.1934509277344, 9.100000381469727)","(-92.71251678466797, 300.169189453125, 9.100000381469727)",1167630637681337
211,"(nan, nan, nan)","(nan, nan, nan)",1167630637712260
212,"(-76.98746490478516, 287.0901794433594, 9.100000381469727)","(-97.19923400878906, 299.0435485839844, 9.100000381469727)",1167630637749845
213,"(nan, nan, nan)","(-98.1521224975586, 293.014404296875, 9.100000381469727)",1167630637775472
214,"(-22.675140380859375, 316.24993896484375, 9.100000381469727)","(-48.47016906738281, 319.4425354003906, 9.100000381469727)",1167630637808412
215,"(nan, nan, nan)","(-55.30811309814453, 316.7038269042969, 9.100000381469727)",1167630637838092
216,"(-24.29580307006836, 312.3846130371094, 9.100000381469727)","(-51.69612503051758, 316.3561096191406, 9.100000381469727)",1167630637869934
217,"(-23.696691513061523, 312.7105712890625, 9.100000381469727)","(-51.15866470336914, 319.2759704589844, 9.100000381469727)",1167630637894827
218,"(-26.60272979736328, 311.2822265625, 9.100000381469727)","(-51.49078369140625, 316.02850341796875, 9.100000381469727)",1167630637924918
219,"(-27.104175567626953, 312.33355712890625, 9.100000381469727)","(-47.653072357177734, 316.8067932128906, 9.100000381469727)",1167630637957120
220,"(-28.7944278717041, 311.8335876464844, 9.100000381469727)","(-48.66181945800781, 315.008056640625, 9.100000381469727)",1167630637988927
221,"(-24.63507843017578, 315.656982421875, 9.100000381469727)","(-51.76163864135742, 310.8670349121094, 9.100000381469727)",1167630638021713
222,"(-30.02961540222168, 308.98907470703125, 9.100000381469727)","(-50.56957244873047, 314.3531188964844, 9.100000381469727)",1167630638053651
223,"(-27.142709732055664, 313.7318115234375, 9.100000381469727)","(-48.977962493896484, 311.80877685546875, 9.100000381469727)",1167630638087426
224,"(-17.878753662109375, 318.638916015625, 9.100000381469727)","(-39.43817901611328, 320.8184814453125, 9.100000381469727)",1167630638121231
225,"(-21.062387466430664, 315.4539489746094, 9.100000381469727)","(-39.97032165527344, 317.2251281738281, 9.100000381469727)",1167630638153427
