,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167637763228738,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167637763266742,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167637763310513,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167637763354282,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167637763398056,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167637763441912,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167637763485722,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167637763526419,"(0.6013480424880981, 0.2995803952217102, 0.3525010049343109)","(-39.954124450683594, 61.90612030029297, 555.7503051757812)",1,"(-71.99894714355469, 405.1859130859375, 9.100000381469727)","(0.38741713762283325, -0.10648347437381744)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
8,1167637763566635,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.4501180052757263, 0.32156676054000854, 0.3643001317977905)","(15.757113456726074, 56.10912322998047, 559.2900390625)",1,"(-47.97224044799805, 393.189453125, 9.100000381469727)","(0.42563897371292114, -0.07255622744560242)",1
9,1167637763811315,"(0.6044711470603943, 0.29546451568603516, 0.35206279158592224)","(-41.09751892089844, 63.07832717895508, 555.6188354492188)",1,"(-44.38804244995117, 376.16650390625, 9.100000381469727)","(0.4313407242298126, -0.02441359870135784)",1,"(0.4535377025604248, 0.3154013156890869, 0.36430156230926514)","(14.476219177246094, 57.90042495727539, 559.2904663085938)",1,"(-87.35353088378906, 375.9092712402344, 9.100000381469727)","(0.36299094557762146, -0.023686127737164497)",1
