,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167659038087955,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167659038130589,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167659038173142,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167659038215772,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167659038258402,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167659038301224,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167659038342474,"(0.5992112755775452, 0.24301768839359283, 0.3686100244522095)","(-39.76031494140625, 79.10122680664062, 560.5830078125)",1,"(166.7177734375, 270.5941162109375, 9.100000381469727)","(0.7671692371368408, 0.2741558849811554)",1,"(0.4500177800655365, 0.25945091247558594, 0.3709918260574341)","(15.719115257263184, 74.56842803955078, 561.2975463867188)",1,"(189.1004180908203, 276.614501953125, 9.100000381469727)","(0.8027756810188293, 0.2571296691894531)",1
7,1167659038382612,"(0.5992119908332825, 0.24285775423049927, 0.3686966896057129)","(-39.76341247558594, 79.15162658691406, 560.6090087890625)",1,"(186.16465759277344, 250.4253692626953, 9.100000381469727)","(0.7981054782867432, 0.3311951756477356)",1,"(0.4498823285102844, 0.25939878821372986, 0.37133485078811646)","(15.77341365814209, 74.59772491455078, 561.4004516601562)",1,"(187.57090759277344, 236.8419647216797, 9.100000381469727)","(0.8003425002098083, 0.36961042881011963)",1
8,1167659038482530,"(0.5990235209465027, 0.2428056299686432, 0.36910319328308105)","(-39.704917907714844, 79.18452453613281, 560.73095703125)",1,"(180.19110107421875, 255.06195068359375, 9.100000381469727)","(0.7886026501655579, 0.3180824816226959)",1,"(0.44977107644081116, 0.25935325026512146, 0.37181395292282104)","(15.820311546325684, 74.63052368164062, 561.544189453125)",1,"(193.0967559814453, 237.24412536621094, 9.100000381469727)","(0.8091330528259277, 0.368473082780838)",1
9,1167659038535128,"(0.5989726781845093, 0.2428082376718521, 0.369314581155777)","(-39.691917419433594, 79.19292449951172, 560.7943725585938)",1,"(183.1747283935547, 251.81336975097656, 9.100000381469727)","(0.793349027633667, 0.3272697925567627)",1,"(0.4497576355934143, 0.25938791036605835, 0.37201231718063354)","(15.827719688415527, 74.62841796875, 561.6036987304688)",1,"(192.1336212158203, 236.2740020751953, 9.100000381469727)","(0.8076009154319763, 0.37121671438217163)",1
10,1167659038584536,"(0.5990443229675293, 0.2428203821182251, 0.3696756958961487)","(-39.728515625, 79.20481872558594, 560.9027099609375)",1,"(160.07394409179688, 273.12603759765625, 9.100000381469727)","(0.7566001415252686, 0.2669953405857086)",1,"(0.449850857257843, 0.25934821367263794, 0.3723653256893158)","(15.797012329101562, 74.65422821044922, 561.7095947265625)",1,"(184.06398010253906, 234.1054229736328, 9.100000381469727)","(0.7947636842727661, 0.3773496747016907)",1
11,1167659038636687,"(0.5990610718727112, 0.24274557828903198, 0.3700815737247467)","(-39.74631881713867, 79.24412536621094, 561.0244750976562)",1,"(176.9248046875, 250.5880584716797, 9.100000381469727)","(0.7834066152572632, 0.33073508739471436)",1,"(0.44984129071235657, 0.25935089588165283, 0.3725813925266266)","(15.803116798400879, 74.66212463378906, 561.7744140625)",1,"(185.88162231445312, 240.0922088623047, 9.100000381469727)","(0.7976551651954651, 0.3604184091091156)",1
12,1167659038687819,"(0.5990532636642456, 0.24264666438102722, 0.37020933628082275)","(-39.747215270996094, 79.27852630615234, 561.0628051757812)",1,"(179.0570526123047, 261.44158935546875, 9.100000381469727)","(0.7867986559867859, 0.3000401556491852)",1,"(0.4498409032821655, 0.2591184377670288, 0.37268778681755066)","(15.803911209106445, 74.73452758789062, 561.8063354492188)",1,"(186.04283142089844, 237.24913024902344, 9.100000381469727)","(0.7979116439819336, 0.36845895648002625)",1
13,1167659038741054,"(0.5990457534790039, 0.24253521859645844, 0.37038370966911316)","(-39.749515533447266, 79.31861877441406, 561.1151123046875)",1,"(175.9318389892578, 258.3121032714844, 9.100000381469727)","(0.7818269729614258, 0.308890700340271)",1,"(0.44983798265457153, 0.2589910328388214, 0.3728305995464325)","(15.806410789489746, 74.77751922607422, 561.8491821289062)",1,"(184.90328979492188, 244.2841339111328, 9.100000381469727)","(0.7960988879203796, 0.3485632538795471)",1
