,left_gaze_point,right_gaze_point,time_stamp
45,"(-8.429481506347656, 198.23495483398438, 9.100000381469727)","(-19.49675750732422, 202.9853973388672, 9.100000381469727)",1167630962523124
46,"(-6.844238758087158, 199.669189453125, 9.100000381469727)","(-19.566076278686523, 203.0511016845703, 9.100000381469727)",1167630962556145
47,"(-7.75506591796875, 196.92803955078125, 9.100000381469727)","(-23.299720764160156, 201.3565216064453, 9.100000381469727)",1167630962588988
48,"(-6.926029682159424, 199.15261840820312, 9.100000381469727)","(-20.824935913085938, 203.12928771972656, 9.100000381469727)",1167630962621655
49,"(-6.318999290466309, 199.75791931152344, 9.100000381469727)","(-23.775970458984375, 202.11949157714844, 9.100000381469727)",1167630962654617
50,"(-7.643662929534912, 199.2168731689453, 9.100000381469727)","(-21.75775909423828, 201.28712463378906, 9.100000381469727)",1167630962687269
51,"(-7.228516101837158, 197.0713653564453, 9.100000381469727)","(-23.482297897338867, 201.7890167236328, 9.100000381469727)",1167630962720065
52,"(-8.947236061096191, 197.63180541992188, 9.100000381469727)","(-23.658916473388672, 203.95046997070312, 9.100000381469727)",1167630962752729
53,"(-6.44620418548584, 198.6660614013672, 9.100000381469727)","(-23.117294311523438, 202.87789916992188, 9.100000381469727)",1167630962785469
54,"(-7.374781131744385, 197.2240447998047, 9.100000381469727)","(-22.63588523864746, 205.18165588378906, 9.100000381469727)",1167630962818181
55,"(-7.472067356109619, 197.6643829345703, 9.100000381469727)","(nan, nan, nan)",1167630962850885
56,"(-7.160913467407227, 201.98287963867188, 9.100000381469727)","(-23.392807006835938, 205.55783081054688, 9.100000381469727)",1167630962883661
57,"(-6.519254207611084, 198.1562957763672, 9.100000381469727)","(-21.613859176635742, 204.14845275878906, 9.100000381469727)",1167630962908714
58,"(-6.978246212005615, 198.03501892089844, 9.100000381469727)","(-20.77314567565918, 206.10838317871094, 9.100000381469727)",1167630962940724
59,"(-8.936701774597168, 196.45835876464844, 9.100000381469727)","(-21.29266929626465, 206.0729522705078, 9.100000381469727)",1167630962973727
60,"(-8.563714027404785, 197.97315979003906, 9.100000381469727)","(-22.6655216217041, 204.83053588867188, 9.100000381469727)",1167630963006388
61,"(-7.316795349121094, 197.08877563476562, 9.100000381469727)","(-22.59771728515625, 203.54090881347656, 9.100000381469727)",1167630963039383
62,"(-8.348918914794922, 193.5363311767578, 9.100000381469727)","(-22.03658676147461, 201.5538787841797, 9.100000381469727)",1167630963072696
63,"(-6.984484672546387, 195.257568359375, 9.100000381469727)","(-20.50973892211914, 202.12527465820312, 9.100000381469727)",1167630963105926
64,"(-9.27907657623291, 192.5990753173828, 9.100000381469727)","(-20.051298141479492, 202.53317260742188, 9.100000381469727)",1167630963139086
65,"(-6.93729829788208, 194.53614807128906, 9.100000381469727)","(-19.73236846923828, 202.50941467285156, 9.100000381469727)",1167630963172707
66,"(-8.94666576385498, 190.03543090820312, 9.100000381469727)","(-21.020187377929688, 200.2390899658203, 9.100000381469727)",1167630963205925
67,"(-8.227314949035645, 184.20851135253906, 9.100000381469727)","(-19.70301628112793, 196.95831298828125, 9.100000381469727)",1167630963239159
68,"(-5.4341301918029785, 185.1412811279297, 9.100000381469727)","(-18.34212875366211, 196.98849487304688, 9.100000381469727)",1167630963272119
69,"(-7.2067060470581055, 184.64706420898438, 9.100000381469727)","(-17.727214813232422, 197.69580078125, 9.100000381469727)",1167630963305135
70,"(-7.135646820068359, 185.5658416748047, 9.100000381469727)","(-18.539140701293945, 197.83265686035156, 9.100000381469727)",1167630963339188
71,"(-8.250533103942871, 187.5274658203125, 9.100000381469727)","(-18.894065856933594, 195.69793701171875, 9.100000381469727)",1167630963372301
72,"(-7.208929061889648, 187.052490234375, 9.100000381469727)","(-19.008451461791992, 193.8529510498047, 9.100000381469727)",1167630963405698
73,"(-7.224920749664307, 184.72418212890625, 9.100000381469727)","(-17.749980926513672, 194.22579956054688, 9.100000381469727)",1167630963438768
74,"(-7.266746997833252, 187.7040557861328, 9.100000381469727)","(-18.67523956298828, 193.2684326171875, 9.100000381469727)",1167630963472880
75,"(-7.61752986907959, 185.16766357421875, 9.100000381469727)","(-19.696752548217773, 192.8970947265625, 9.100000381469727)",1167630963505871
76,"(-12.40640640258789, 168.8959503173828, 9.100000381469727)","(-20.064655303955078, 188.43768310546875, 9.100000381469727)",1167630963539575
77,"(nan, nan, nan)","(nan, nan, nan)",1167630963573177
78,"(nan, nan, nan)","(-31.152143478393555, 113.73915100097656, 9.100000381469727)",1167630963605891
79,"(-11.360149383544922, 128.2895050048828, 9.100000381469727)","(-29.294845581054688, 147.3383331298828, 9.100000381469727)",1167630963640394
80,"(-14.491591453552246, 144.47119140625, 9.100000381469727)","(-20.35545539855957, 171.3013458251953, 9.100000381469727)",1167630963677874
81,"(-14.442227363586426, 168.51553344726562, 9.100000381469727)","(-23.066162109375, 184.81520080566406, 9.100000381469727)",1167630963710106
82,"(-12.890995979309082, 182.02825927734375, 9.100000381469727)","(-18.872377395629883, 194.60183715820312, 9.100000381469727)",1167630963742234
83,"(-7.459567070007324, 184.12966918945312, 9.100000381469727)","(-20.31087303161621, 197.61935424804688, 9.100000381469727)",1167630963776761
84,"(-7.945374488830566, 188.95982360839844, 9.100000381469727)","(-18.792158126831055, 197.7742462158203, 9.100000381469727)",1167630963809837
85,"(-8.310760498046875, 187.2587432861328, 9.100000381469727)","(-20.763233184814453, 196.82859802246094, 9.100000381469727)",1167630963842709
86,"(-10.145835876464844, 189.53564453125, 9.100000381469727)","(-19.34942626953125, 199.13995361328125, 9.100000381469727)",1167630963875751
87,"(-7.691892623901367, 189.2283172607422, 9.100000381469727)","(-20.43123435974121, 196.8935089111328, 9.100000381469727)",1167630963908777
88,"(-9.679289817810059, 184.8269805908203, 9.100000381469727)","(-20.351343154907227, 192.20828247070312, 9.100000381469727)",1167630963941662
89,"(-8.031553268432617, 185.91455078125, 9.100000381469727)","(-19.244384765625, 193.80323791503906, 9.100000381469727)",1167630963975298
90,"(-4.312819957733154, 188.4272003173828, 9.100000381469727)","(-16.350534439086914, 194.51119995117188, 9.100000381469727)",1167630964008356
91,"(-6.443017482757568, 188.12066650390625, 9.100000381469727)","(-19.129714965820312, 192.08694458007812, 9.100000381469727)",1167630964041673
92,"(-7.930997371673584, 186.4373779296875, 9.100000381469727)","(-18.008668899536133, 192.3964385986328, 9.100000381469727)",1167630964074855
93,"(-6.905241012573242, 185.27056884765625, 9.100000381469727)","(-19.109926223754883, 191.81378173828125, 9.100000381469727)",1167630964108220
94,"(-8.509269714355469, 185.18350219726562, 9.100000381469727)","(-17.47308349609375, 190.1348114013672, 9.100000381469727)",1167630964141220
95,"(-7.762664794921875, 183.92213439941406, 9.100000381469727)","(-17.141538619995117, 192.22576904296875, 9.100000381469727)",1167630964174259
96,"(-8.0567045211792, 181.58204650878906, 9.100000381469727)","(-16.2038631439209, 190.30038452148438, 9.100000381469727)",1167630964207156
97,"(-10.215078353881836, 181.41700744628906, 9.100000381469727)","(-18.529178619384766, 189.71202087402344, 9.100000381469727)",1167630964240195
98,"(-10.092576026916504, 178.81930541992188, 9.100000381469727)","(-18.55789566040039, 187.57667541503906, 9.100000381469727)",1167630964273225
99,"(-8.294611930847168, 182.91371154785156, 9.100000381469727)","(-18.583587646484375, 190.0718536376953, 9.100000381469727)",1167630964306167
100,"(-6.050726890563965, 182.52706909179688, 9.100000381469727)","(-19.683666229248047, 190.43057250976562, 9.100000381469727)",1167630964339125
101,"(-11.683208465576172, 179.23045349121094, 9.100000381469727)","(-18.883012771606445, 189.16543579101562, 9.100000381469727)",1167630964371707
102,"(-9.364603996276855, 182.64024353027344, 9.100000381469727)","(-19.400617599487305, 186.56004333496094, 9.100000381469727)",1167630964404925
103,"(-9.277188301086426, 181.37513732910156, 9.100000381469727)","(-22.033010482788086, 186.71726989746094, 9.100000381469727)",1167630964437680
104,"(-7.3740034103393555, 178.30841064453125, 9.100000381469727)","(-20.076379776000977, 186.54612731933594, 9.100000381469727)",1167630964470688
105,"(-8.223121643066406, 176.8051300048828, 9.100000381469727)","(-19.56577491760254, 179.79904174804688, 9.100000381469727)",1167630964503600
106,"(-8.070121765136719, 175.1470184326172, 9.100000381469727)","(-16.651365280151367, 180.34710693359375, 9.100000381469727)",1167630964536606
107,"(-7.449267864227295, 175.40151977539062, 9.100000381469727)","(-15.605594635009766, 181.73934936523438, 9.100000381469727)",1167630964569653
108,"(-7.518199920654297, 176.83766174316406, 9.100000381469727)","(-18.669574737548828, 180.00772094726562, 9.100000381469727)",1167630964602727
109,"(-6.261417388916016, 176.0885772705078, 9.100000381469727)","(-16.619115829467773, 182.5079345703125, 9.100000381469727)",1167630964635810
110,"(-8.146503448486328, 176.8961181640625, 9.100000381469727)","(-17.80207633972168, 180.52630615234375, 9.100000381469727)",1167630964668449
111,"(-6.345653533935547, 176.92025756835938, 9.100000381469727)","(-17.073902130126953, 180.83934020996094, 9.100000381469727)",1167630964702307
112,"(-4.411828517913818, 176.8722686767578, 9.100000381469727)","(-16.954418182373047, 180.66575622558594, 9.100000381469727)",1167630964735413
113,"(-4.536074161529541, 174.71463012695312, 9.100000381469727)","(-19.436729431152344, 183.1132354736328, 9.100000381469727)",1167630964769135
114,"(-6.368794918060303, 176.0350799560547, 9.100000381469727)","(-17.401512145996094, 182.6208953857422, 9.100000381469727)",1167630964801878
115,"(-6.86271858215332, 177.71754455566406, 9.100000381469727)","(-16.79798698425293, 181.34156799316406, 9.100000381469727)",1167630964834773
116,"(-2.5551986694335938, 184.1220703125, 9.100000381469727)","(-14.59447956085205, 191.083251953125, 9.100000381469727)",1167630964867774
117,"(-4.876619815826416, 185.57406616210938, 9.100000381469727)","(-16.89754295349121, 189.24546813964844, 9.100000381469727)",1167630964900830
118,"(-3.126598834991455, 187.20787048339844, 9.100000381469727)","(-17.423439025878906, 190.31710815429688, 9.100000381469727)",1167630964934136
119,"(-5.471360683441162, 184.61993408203125, 9.100000381469727)","(-18.076475143432617, 190.5399627685547, 9.100000381469727)",1167630964967447
120,"(-7.682508945465088, 185.3028564453125, 9.100000381469727)","(-16.162012100219727, 191.01307678222656, 9.100000381469727)",1167630965001499
121,"(-13.132253646850586, 181.71307373046875, 9.100000381469727)","(-24.0645694732666, 185.3277587890625, 9.100000381469727)",1167630965034599
122,"(-13.358983039855957, 178.7533721923828, 9.100000381469727)","(-25.544227600097656, 187.74774169921875, 9.100000381469727)",1167630965067389
123,"(-11.702107429504395, 180.5183868408203, 9.100000381469727)","(-25.202648162841797, 185.0313262939453, 9.100000381469727)",1167630965099972
124,"(-12.032195091247559, 181.58482360839844, 9.100000381469727)","(-24.529052734375, 185.9539031982422, 9.100000381469727)",1167630965133146
125,"(-3.744297742843628, 223.27598571777344, 9.100000381469727)","(-16.250520706176758, 228.82998657226562, 9.100000381469727)",1167630965166120
126,"(-3.3732571601867676, 223.1302490234375, 9.100000381469727)","(-20.52799415588379, 227.0852508544922, 9.100000381469727)",1167630965199116
127,"(-4.181741714477539, 222.42108154296875, 9.100000381469727)","(-21.752225875854492, 227.71975708007812, 9.100000381469727)",1167630965231779
128,"(-2.8217663764953613, 222.66348266601562, 9.100000381469727)","(-21.630760192871094, 232.39649963378906, 9.100000381469727)",1167630965264489
129,"(-5.300095558166504, 237.99151611328125, 9.100000381469727)","(-22.067228317260742, 243.76316833496094, 9.100000381469727)",1167630965297098
130,"(-6.15130615234375, 237.6160430908203, 9.100000381469727)","(-21.443931579589844, 240.54690551757812, 9.100000381469727)",1167630965330088
131,"(-7.0947394371032715, 238.72265625, 9.100000381469727)","(-22.739145278930664, 239.97593688964844, 9.100000381469727)",1167630965362894
132,"(-7.893855094909668, 236.72201538085938, 9.100000381469727)","(-23.86407470703125, 241.3283233642578, 9.100000381469727)",1167630965395834
133,"(-6.932002544403076, 238.9908447265625, 9.100000381469727)","(-22.72882080078125, 241.05389404296875, 9.100000381469727)",1167630965428757
134,"(-5.516441822052002, 237.0306854248047, 9.100000381469727)","(-25.79507827758789, 241.34222412109375, 9.100000381469727)",1167630965461792
135,"(-11.009939193725586, 236.87384033203125, 9.100000381469727)","(-27.551654815673828, 244.49395751953125, 9.100000381469727)",1167630965494674
136,"(-9.632308959960938, 238.45631408691406, 9.100000381469727)","(-27.66938591003418, 240.71961975097656, 9.100000381469727)",1167630965527484
137,"(-11.504303932189941, 240.0423583984375, 9.100000381469727)","(-28.78190040588379, 242.17808532714844, 9.100000381469727)",1167630965560243
138,"(-10.659847259521484, 243.80833435058594, 9.100000381469727)","(-29.174907684326172, 241.27159118652344, 9.100000381469727)",1167630965592931
139,"(-10.811047554016113, 242.98458862304688, 9.100000381469727)","(-29.926664352416992, 241.8889617919922, 9.100000381469727)",1167630965625622
140,"(-12.31676959991455, 241.70994567871094, 9.100000381469727)","(-29.657182693481445, 237.36282348632812, 9.100000381469727)",1167630965657776
141,"(0.9461851716041565, 240.70623779296875, 9.100000381469727)","(-19.697433471679688, 241.39553833007812, 9.100000381469727)",1167630965689920
142,"(-1.7705928087234497, 241.15731811523438, 9.100000381469727)","(-21.086713790893555, 239.037109375, 9.100000381469727)",1167630965722101
143,"(-3.5611448287963867, 239.68112182617188, 9.100000381469727)","(-20.585065841674805, 239.71435546875, 9.100000381469727)",1167630965754220
144,"(-0.504334568977356, 241.42605590820312, 9.100000381469727)","(-18.77992057800293, 237.41456604003906, 9.100000381469727)",1167630965788312
145,"(-0.1284736543893814, 239.556640625, 9.100000381469727)","(-19.379444122314453, 242.06300354003906, 9.100000381469727)",1167630965821139
146,"(-1.5528686046600342, 239.92079162597656, 9.100000381469727)","(-21.37394142150879, 239.95596313476562, 9.100000381469727)",1167630965853176
147,"(-0.6515955924987793, 240.40701293945312, 9.100000381469727)","(-21.382415771484375, 240.26165771484375, 9.100000381469727)",1167630965885176
148,"(-2.219982147216797, 243.4816436767578, 9.100000381469727)","(-18.208967208862305, 242.3218994140625, 9.100000381469727)",1167630965916988
149,"(-6.964471340179443, 232.30584716796875, 9.100000381469727)","(-22.768991470336914, 238.30079650878906, 9.100000381469727)",1167630965949126
150,"(-4.133007049560547, 236.39845275878906, 9.100000381469727)","(-21.82292366027832, 239.63766479492188, 9.100000381469727)",1167630965981124
151,"(-6.119819641113281, 233.4073944091797, 9.100000381469727)","(-21.181612014770508, 239.92242431640625, 9.100000381469727)",1167630966013136
152,"(-4.020881175994873, 233.57568359375, 9.100000381469727)","(-22.29937171936035, 239.2416534423828, 9.100000381469727)",1167630966045093
153,"(-5.0167741775512695, 234.5137481689453, 9.100000381469727)","(-23.334936141967773, 238.39366149902344, 9.100000381469727)",1167630966076947
154,"(-5.43825101852417, 234.26751708984375, 9.100000381469727)","(-22.0281982421875, 240.13671875, 9.100000381469727)",1167630966108887
155,"(-3.7018606662750244, 235.10003662109375, 9.100000381469727)","(-21.040414810180664, 240.29959106445312, 9.100000381469727)",1167630966140991
156,"(-4.664268493652344, 236.92015075683594, 9.100000381469727)","(-22.022354125976562, 238.6376953125, 9.100000381469727)",1167630966173062
157,"(-5.283387660980225, 235.61822509765625, 9.100000381469727)","(-21.674083709716797, 239.46221923828125, 9.100000381469727)",1167630966205128
158,"(-2.697726011276245, 235.47789001464844, 9.100000381469727)","(-20.41811180114746, 241.43695068359375, 9.100000381469727)",1167630966237140
159,"(-2.3901476860046387, 237.94705200195312, 9.100000381469727)","(-20.516725540161133, 241.14588928222656, 9.100000381469727)",1167630966269232
160,"(-2.9530577659606934, 235.70639038085938, 9.100000381469727)","(-22.68901824951172, 239.1377410888672, 9.100000381469727)",1167630966301780
161,"(-3.207612991333008, 235.199462890625, 9.100000381469727)","(-22.028636932373047, 239.2496337890625, 9.100000381469727)",1167630966334481
162,"(-2.644477128982544, 231.2729034423828, 9.100000381469727)","(-18.586570739746094, 238.15077209472656, 9.100000381469727)",1167630966367240
163,"(-3.2047157287597656, 230.42239379882812, 9.100000381469727)","(-21.408720016479492, 235.0718994140625, 9.100000381469727)",1167630966400004
164,"(-1.5940122604370117, 232.85765075683594, 9.100000381469727)","(-20.001018524169922, 234.8580322265625, 9.100000381469727)",1167630966432756
165,"(-4.557712078094482, 230.0648193359375, 9.100000381469727)","(-19.168256759643555, 236.8751220703125, 9.100000381469727)",1167630966465631
166,"(-5.276602745056152, 232.3095703125, 9.100000381469727)","(-18.15985679626465, 235.20947265625, 9.100000381469727)",1167630966498370
167,"(-2.8882925510406494, 234.0308837890625, 9.100000381469727)","(-19.266521453857422, 235.53102111816406, 9.100000381469727)",1167630966531103
168,"(nan, nan, nan)","(nan, nan, nan)",1167630966563864
169,"(nan, nan, nan)","(nan, nan, nan)",1167630966596799
170,"(nan, nan, nan)","(nan, nan, nan)",1167630966626143
171,"(nan, nan, nan)","(nan, nan, nan)",1167630966651300
172,"(nan, nan, nan)","(nan, nan, nan)",1167630966676831
173,"(1.5501033067703247, 123.35435485839844, 9.100000381469727)","(25.720182418823242, 128.12913513183594, 9.100000381469727)",1167630966702407
174,"(-4.087086200714111, 212.62991333007812, 9.100000381469727)","(-21.358118057250977, 216.57470703125, 9.100000381469727)",1167630966752661
175,"(nan, nan, nan)","(nan, nan, nan)",1167630966796632
176,"(2.2920100688934326, 231.73220825195312, 9.100000381469727)","(-10.945368766784668, 236.77011108398438, 9.100000381469727)",1167630966829151
177,"(3.633239507675171, 231.2492218017578, 9.100000381469727)","(-11.252227783203125, 239.33924865722656, 9.100000381469727)",1167630966854259
178,"(4.797706604003906, 229.02667236328125, 9.100000381469727)","(-13.346691131591797, 237.15000915527344, 9.100000381469727)",1167630966888216
179,"(-2.3178763389587402, 227.93984985351562, 9.100000381469727)","(-20.053651809692383, 238.7067413330078, 9.100000381469727)",1167630966920258
180,"(0.3789159059524536, 227.0131378173828, 9.100000381469727)","(-20.053220748901367, 233.57540893554688, 9.100000381469727)",1167630966953247
181,"(-0.9500794410705566, 225.92576599121094, 9.100000381469727)","(-20.391393661499023, 234.15390014648438, 9.100000381469727)",1167630966985903
182,"(-3.9789793491363525, 223.39712524414062, 9.100000381469727)","(-18.86189842224121, 235.13462829589844, 9.100000381469727)",1167630967018958
183,"(-1.753629207611084, 227.6845703125, 9.100000381469727)","(-22.171279907226562, 230.94361877441406, 9.100000381469727)",1167630967051451
184,"(-2.0379371643066406, 226.6111602783203, 9.100000381469727)","(-17.774593353271484, 231.4310760498047, 9.100000381469727)",1167630967084075
185,"(-4.071174621582031, 227.13392639160156, 9.100000381469727)","(-18.927947998046875, 231.73654174804688, 9.100000381469727)",1167630967116875
186,"(-1.5531795024871826, 228.1673126220703, 9.100000381469727)","(-21.02182960510254, 230.87997436523438, 9.100000381469727)",1167630967149930
187,"(-2.5846805572509766, 225.10888671875, 9.100000381469727)","(-20.489891052246094, 231.01370239257812, 9.100000381469727)",1167630967183089
188,"(-4.031552791595459, 222.51351928710938, 9.100000381469727)","(-22.42203712463379, 228.42176818847656, 9.100000381469727)",1167630967216108
189,"(-4.335742473602295, 223.2173309326172, 9.100000381469727)","(-21.94172477722168, 227.26553344726562, 9.100000381469727)",1167630967249140
190,"(-3.3779265880584717, 224.09271240234375, 9.100000381469727)","(-22.484495162963867, 230.463134765625, 9.100000381469727)",1167630967282124
191,"(-6.030657768249512, 221.6736602783203, 9.100000381469727)","(-21.563182830810547, 229.61672973632812, 9.100000381469727)",1167630967315119
192,"(-6.764395236968994, 221.0757598876953, 9.100000381469727)","(-21.73069953918457, 229.8914031982422, 9.100000381469727)",1167630967348098
193,"(-6.626163482666016, 220.33917236328125, 9.100000381469727)","(-20.23263931274414, 227.51490783691406, 9.100000381469727)",1167630967381084
194,"(-5.148414134979248, 221.08473205566406, 9.100000381469727)","(-21.80741310119629, 226.40353393554688, 9.100000381469727)",1167630967413932
195,"(-5.063776016235352, 218.83396911621094, 9.100000381469727)","(-21.820186614990234, 220.26559448242188, 9.100000381469727)",1167630967446742
196,"(-7.3140716552734375, 218.4838409423828, 9.100000381469727)","(-22.385316848754883, 219.4911651611328, 9.100000381469727)",1167630967479442
197,"(-6.362796306610107, 217.43336486816406, 9.100000381469727)","(-23.828083038330078, 220.6205291748047, 9.100000381469727)",1167630967512058
198,"(-6.722413063049316, 216.65182495117188, 9.100000381469727)","(-22.542842864990234, 220.5776824951172, 9.100000381469727)",1167630967544627
199,"(-6.755568504333496, 218.00146484375, 9.100000381469727)","(-23.230365753173828, 220.49244689941406, 9.100000381469727)",1167630967577267
200,"(-6.886320114135742, 215.20726013183594, 9.100000381469727)","(-24.018102645874023, 220.1109619140625, 9.100000381469727)",1167630967609987
201,"(-6.575453758239746, 215.90786743164062, 9.100000381469727)","(-24.221467971801758, 218.96823120117188, 9.100000381469727)",1167630967642148
202,"(-7.285451412200928, 211.5880889892578, 9.100000381469727)","(-25.360397338867188, 217.74114990234375, 9.100000381469727)",1167630967674793
203,"(-5.264261245727539, 216.43014526367188, 9.100000381469727)","(-24.51706886291504, 216.98330688476562, 9.100000381469727)",1167630967707649
204,"(-5.627413749694824, 213.4138946533203, 9.100000381469727)","(-25.781513214111328, 216.094482421875, 9.100000381469727)",1167630967740136
205,"(-16.139978408813477, 212.89865112304688, 9.100000381469727)","(-34.098915100097656, 219.42469787597656, 9.100000381469727)",1167630967772237
206,"(-12.28520393371582, 217.331298828125, 9.100000381469727)","(-28.10153579711914, 222.01193237304688, 9.100000381469727)",1167630967805832
207,"(-14.308699607849121, 219.0675506591797, 9.100000381469727)","(-29.763874053955078, 222.7344207763672, 9.100000381469727)",1167630967839262
208,"(-11.592212677001953, 218.17529296875, 9.100000381469727)","(-30.47156524658203, 221.46372985839844, 9.100000381469727)",1167630967871770
209,"(-13.195788383483887, 219.26849365234375, 9.100000381469727)","(-28.980783462524414, 220.2284393310547, 9.100000381469727)",1167630967904258
