,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167648307802549,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167648307845086,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167648307887694,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167648307930273,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167648307972843,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167648308017127,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167648308055563,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167648308105368,"(0.5381068587303162, 0.1552288830280304, 0.09929890930652618)","(-14.072129249572754, 89.4485092163086, 479.7896728515625)",1,"(209.19541931152344, 370.4388427734375, 9.100000381469727)","(0.8347429633140564, -0.008215202949941158)",1,"(0.35759785771369934, 0.17757974565029144, 0.0367870070040226)","(37.86471939086914, 80.72181701660156, 461.0361022949219)",1,"(251.22671508789062, 343.0315246582031, 9.100000381469727)","(0.901606559753418, 0.06929546594619751)",1
8,1167648308145596,"(0.5378313660621643, 0.15508314967155457, 0.09758850187063217)","(-13.969611167907715, 89.38803100585938, 479.27655029296875)",1,"(225.99473571777344, 417.7531433105469, 9.100000381469727)","(0.8614673614501953, -0.1420249044895172)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
9,1167648308217388,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.3539811968803406, 0.17821019887924194, 0.10923227667808533)","(41.57132339477539, 84.43431091308594, 482.7696838378906)",1,"(207.21389770507812, 390.1172180175781, 9.100000381469727)","(0.8315907120704651, -0.06386762857437134)",1
10,1167648308278657,"(0.5413970947265625, 0.1565500646829605, 0.09828612953424454)","(-15.043524742126465, 89.05811309814453, 479.48583984375)",1,"(210.15016174316406, 388.8445739746094, 9.100000381469727)","(0.8362617492675781, -0.06026846542954445)",1,"(0.35500213503837585, 0.178199902176857, 0.10829976201057434)","(41.228126525878906, 84.38611602783203, 482.48992919921875)",1,"(209.83375549316406, 388.6722717285156, 9.100000381469727)","(0.83575838804245, -0.05978121981024742)",1
11,1167648308330119,"(0.5417040586471558, 0.15645529329776764, 0.09762400388717651)","(-15.127215385437012, 89.04402923583984, 479.2872009277344)",1,"(215.94497680664062, 392.8193054199219, 9.100000381469727)","(0.8454801440238953, -0.0715094655752182)",1,"(0.3544876277446747, 0.17740008234977722, 0.10274841636419296)","(41.177310943603516, 84.29082489013672, 480.82452392578125)",1,"(170.82977294921875, 392.24822998046875, 9.100000381469727)","(0.7737106084823608, -0.06989438086748123)",1
12,1167648308392179,"(0.5428736805915833, 0.15702132880687714, 0.09809539467096329)","(-15.482514381408691, 88.92832946777344, 479.4286193847656)",1,"(216.2349853515625, 404.2685852050781, 9.100000381469727)","(0.8459415435791016, -0.10388918220996857)",1,"(0.35590794682502747, 0.17724226415157318, 0.10269877314567566)","(40.74791717529297, 84.32622528076172, 480.80963134765625)",1,"(170.95497131347656, 383.8558044433594, 9.100000381469727)","(0.7739097476005554, -0.046159714460372925)",1
13,1167648308455157,"(0.5442174077033997, 0.15734435617923737, 0.0992170199751854)","(-15.899617195129395, 88.90972137451172, 479.7651062011719)",1,"(180.93133544921875, 388.43524169921875, 9.100000381469727)","(0.7897802591323853, -0.059110816568136215)",1,"(0.35728809237480164, 0.17678894102573395, 0.10324320197105408)","(40.35141372680664, 84.46723175048828, 480.97296142578125)",1,"(145.21722412109375, 386.8965759277344, 9.100000381469727)","(0.7329660058021545, -0.05475936084985733)",1
14,1167648308504864,"(0.5448561906814575, 0.157662034034729, 0.0991445928812027)","(-16.089618682861328, 88.82563018798828, 479.7433776855469)",1,"(179.9644775390625, 380.76043701171875, 9.100000381469727)","(0.7882421612739563, -0.03740571066737175)",1,"(0.3578065037727356, 0.17652426660060883, 0.10376454889774323)","(40.213619232177734, 84.56082916259766, 481.1293640136719)",1,"(135.6634063720703, 371.1436767578125, 9.100000381469727)","(0.7177677154541016, -0.010208572261035442)",1
15,1167648308564694,"(0.5455845594406128, 0.15758433938026428, 0.09994456171989441)","(-16.31931495666504, 88.8894271850586, 479.9833679199219)",1,"(176.41519165039062, 394.2970886230469, 9.100000381469727)","(0.7825959324836731, -0.07568877190351486)",1,"(0.3585267663002014, 0.1763085424900055, 0.10318928956985474)","(39.97561264038086, 84.5832290649414, 480.956787109375)",1,"(139.19679260253906, 394.8869934082031, 9.100000381469727)","(0.723388671875, -0.07735707610845566)",1
