,left_gaze_point,right_gaze_point,time_stamp
16,"(-236.9567413330078, 264.8843688964844, 9.100000381469727)","(-251.91062927246094, 275.05718994140625, 9.100000381469727)",1167631381941213
17,"(-235.02450561523438, 268.1800231933594, 9.100000381469727)","(-252.59547424316406, 275.88909912109375, 9.100000381469727)",1167631381973145
18,"(-224.67333984375, 248.5508270263672, 9.100000381469727)","(-240.45558166503906, 272.651611328125, 9.100000381469727)",1167631382004905
19,"(-209.61032104492188, 262.2138671875, 9.100000381469727)","(-228.26995849609375, 270.74884033203125, 9.100000381469727)",1167631382036875
20,"(-208.11248779296875, 263.5350341796875, 9.100000381469727)","(-229.58656311035156, 272.8412170410156, 9.100000381469727)",1167631382069138
21,"(-210.93844604492188, 263.5816345214844, 9.100000381469727)","(-227.2215118408203, 272.552734375, 9.100000381469727)",1167631382101372
22,"(-209.78103637695312, 294.7887268066406, 9.100000381469727)","(-231.88487243652344, 305.6600341796875, 9.100000381469727)",1167631382133761
23,"(-209.68609619140625, 294.82391357421875, 9.100000381469727)","(-230.5413360595703, 306.0263977050781, 9.100000381469727)",1167631382166499
24,"(-211.96847534179688, 290.9167175292969, 9.100000381469727)","(-228.50625610351562, 305.8988952636719, 9.100000381469727)",1167631382198607
25,"(-212.80929565429688, 293.6226806640625, 9.100000381469727)","(-230.70309448242188, 309.8265075683594, 9.100000381469727)",1167631382232097
26,"(-210.82872009277344, 294.1328125, 9.100000381469727)","(-228.20285034179688, 306.1751403808594, 9.100000381469727)",1167631382264768
27,"(-214.00816345214844, 294.186767578125, 9.100000381469727)","(-229.45753479003906, 303.83856201171875, 9.100000381469727)",1167631382297130
28,"(-212.73130798339844, 295.6043701171875, 9.100000381469727)","(-228.63954162597656, 305.77020263671875, 9.100000381469727)",1167631382329830
29,"(-225.61488342285156, 296.6055603027344, 9.100000381469727)","(-244.70635986328125, 308.3116149902344, 9.100000381469727)",1167631382362746
30,"(-225.1426239013672, 294.6734924316406, 9.100000381469727)","(-239.80728149414062, 311.85302734375, 9.100000381469727)",1167631382395467
31,"(-225.19349670410156, 294.0924377441406, 9.100000381469727)","(-242.48179626464844, 307.9136047363281, 9.100000381469727)",1167631382428236
32,"(-225.52569580078125, 292.766845703125, 9.100000381469727)","(-241.72154235839844, 304.4197082519531, 9.100000381469727)",1167631382459986
33,"(-225.11328125, 295.3836364746094, 9.100000381469727)","(-244.5719451904297, 304.8839416503906, 9.100000381469727)",1167631382492150
34,"(-224.0932159423828, 293.8183898925781, 9.100000381469727)","(-240.078857421875, 306.9745788574219, 9.100000381469727)",1167631382523988
35,"(-387.6357727050781, 442.4213562011719, 9.100000381469727)","(-272.4099426269531, 310.1942443847656, 9.100000381469727)",1167631382556186
36,"(-389.1785583496094, 458.9839782714844, 9.100000381469727)","(-276.0399475097656, 312.7889404296875, 9.100000381469727)",1167631382588394
37,"(-394.31500244140625, 463.9864501953125, 9.100000381469727)","(-275.72454833984375, 313.4335632324219, 9.100000381469727)",1167631382621443
38,"(-396.84307861328125, 447.4085388183594, 9.100000381469727)","(-275.0339660644531, 313.6943359375, 9.100000381469727)",1167631382653617
39,"(-398.7695007324219, 463.9753723144531, 9.100000381469727)","(-276.66943359375, 315.52459716796875, 9.100000381469727)",1167631382685546
40,"(-405.2406921386719, 448.7135009765625, 9.100000381469727)","(-277.78533935546875, 314.02825927734375, 9.100000381469727)",1167631382718154
41,"(-406.59442138671875, 443.115234375, 9.100000381469727)","(-277.9059143066406, 311.5616455078125, 9.100000381469727)",1167631382750780
42,"(-235.48983764648438, 262.5932312011719, 9.100000381469727)","(-249.0592041015625, 272.0497131347656, 9.100000381469727)",1167631382782481
43,"(nan, nan, nan)","(-248.5460968017578, 272.8524475097656, 9.100000381469727)",1167631382816103
44,"(-233.68785095214844, 261.9688415527344, 9.100000381469727)","(-248.12306213378906, 272.638916015625, 9.100000381469727)",1167631382848603
45,"(-234.70089721679688, 246.92398071289062, 9.100000381469727)","(-247.32415771484375, 274.3760681152344, 9.100000381469727)",1167631382873652
46,"(-235.63287353515625, 263.495849609375, 9.100000381469727)","(-247.7865753173828, 274.3642883300781, 9.100000381469727)",1167631382906889
47,"(nan, nan, nan)","(-237.407958984375, 273.2088623046875, 9.100000381469727)",1167631382938328
48,"(-215.43997192382812, 265.31976318359375, 9.100000381469727)","(-225.12696838378906, 273.15802001953125, 9.100000381469727)",1167631382970104
49,"(nan, nan, nan)","(-224.26068115234375, 273.6917419433594, 9.100000381469727)",1167631382995137
50,"(nan, nan, nan)","(-223.0406494140625, 274.8271179199219, 9.100000381469727)",1167631383024388
51,"(nan, nan, nan)","(-383.4510803222656, 351.1636657714844, 9.100000381469727)",1167631383049386
52,"(nan, nan, nan)","(-222.69378662109375, 276.7047119140625, 9.100000381469727)",1167631383074476
53,"(nan, nan, nan)","(-220.61245727539062, 272.6831970214844, 9.100000381469727)",1167631383099758
54,"(nan, nan, nan)","(-223.26573181152344, 274.0470886230469, 9.100000381469727)",1167631383124855
55,"(nan, nan, nan)","(-220.88504028320312, 268.11798095703125, 9.100000381469727)",1167631383151564
56,"(nan, nan, nan)","(-222.79293823242188, 271.4280700683594, 9.100000381469727)",1167631383181253
57,"(nan, nan, nan)","(-385.30999755859375, 352.09710693359375, 9.100000381469727)",1167631383212116
58,"(nan, nan, nan)","(-174.72622680664062, 266.6429748535156, 9.100000381469727)",1167631383244719
59,"(-165.99656677246094, 263.0373229980469, 9.100000381469727)","(-179.01902770996094, 266.239990234375, 9.100000381469727)",1167631383282057
60,"(-165.38319396972656, 262.3097229003906, 9.100000381469727)","(-179.8439483642578, 268.41949462890625, 9.100000381469727)",1167631383317940
61,"(-167.08885192871094, 261.6201477050781, 9.100000381469727)","(-177.94863891601562, 267.7385559082031, 9.100000381469727)",1167631383353100
62,"(-174.24908447265625, 260.52642822265625, 9.100000381469727)","(-187.7900848388672, 269.8050231933594, 9.100000381469727)",1167631383385408
63,"(-174.44284057617188, 264.937744140625, 9.100000381469727)","(-187.9892578125, 268.8695983886719, 9.100000381469727)",1167631383417293
64,"(-173.0379638671875, 264.1908264160156, 9.100000381469727)","(-187.35552978515625, 267.33416748046875, 9.100000381469727)",1167631383449709
65,"(-173.67909240722656, 264.4577941894531, 9.100000381469727)","(-188.82260131835938, 268.8246154785156, 9.100000381469727)",1167631383481891
66,"(-172.7029571533203, 268.61297607421875, 9.100000381469727)","(-188.4055938720703, 270.02117919921875, 9.100000381469727)",1167631383514265
67,"(-172.3583221435547, 265.6529541015625, 9.100000381469727)","(-187.5681915283203, 271.0369567871094, 9.100000381469727)",1167631383546650
68,"(-173.27810668945312, 268.1661682128906, 9.100000381469727)","(-187.9046630859375, 273.9456481933594, 9.100000381469727)",1167631383578970
69,"(-173.51870727539062, 273.3113098144531, 9.100000381469727)","(-188.14797973632812, 277.4084777832031, 9.100000381469727)",1167631383611144
70,"(-173.1555938720703, 272.83380126953125, 9.100000381469727)","(-187.08184814453125, 277.7641296386719, 9.100000381469727)",1167631383643003
71,"(-174.57826232910156, 274.3512268066406, 9.100000381469727)","(-189.5612030029297, 282.91558837890625, 9.100000381469727)",1167631383675220
72,"(-172.93316650390625, 274.7919616699219, 9.100000381469727)","(-188.19261169433594, 284.04425048828125, 9.100000381469727)",1167631383708056
73,"(-176.21192932128906, 276.548095703125, 9.100000381469727)","(-187.6727752685547, 286.1427307128906, 9.100000381469727)",1167631383740807
74,"(-176.1450653076172, 271.9747619628906, 9.100000381469727)","(-193.33926391601562, 283.35797119140625, 9.100000381469727)",1167631383774111
75,"(-245.06314086914062, 239.6653594970703, 9.100000381469727)","(-257.5004577636719, 257.249267578125, 9.100000381469727)",1167631383807096
76,"(nan, nan, nan)","(-253.65016174316406, 259.2647705078125, 9.100000381469727)",1167631383838409
77,"(-241.2050018310547, 237.44691467285156, 9.100000381469727)","(-254.8210906982422, 258.568359375, 9.100000381469727)",1167631383870817
78,"(-240.57855224609375, 247.96136474609375, 9.100000381469727)","(-256.00677490234375, 259.71160888671875, 9.100000381469727)",1167631383896140
79,"(-240.6873016357422, 249.78831481933594, 9.100000381469727)","(-257.229736328125, 259.1837158203125, 9.100000381469727)",1167631383927001
80,"(-241.04034423828125, 250.0196990966797, 9.100000381469727)","(-257.0872497558594, 257.8377380371094, 9.100000381469727)",1167631383958630
81,"(-236.2478790283203, 240.6890869140625, 9.100000381469727)","(-248.58514404296875, 247.1282501220703, 9.100000381469727)",1167631383990276
82,"(-233.8964385986328, 243.3187255859375, 9.100000381469727)","(-247.11793518066406, 248.50765991210938, 9.100000381469727)",1167631384022123
83,"(-235.567626953125, 241.11940002441406, 9.100000381469727)","(-244.58848571777344, 247.8985595703125, 9.100000381469727)",1167631384053604
84,"(-237.45849609375, 244.1226806640625, 9.100000381469727)","(-248.58226013183594, 248.65771484375, 9.100000381469727)",1167631384085170
85,"(-236.49549865722656, 244.61611938476562, 9.100000381469727)","(-247.3528594970703, 246.55755615234375, 9.100000381469727)",1167631384116697
86,"(-231.86807250976562, 244.6260528564453, 9.100000381469727)","(-242.51768493652344, 248.7615966796875, 9.100000381469727)",1167631384149689
87,"(-200.40261840820312, 242.4583740234375, 9.100000381469727)","(-210.05880737304688, 244.8055419921875, 9.100000381469727)",1167631384181241
88,"(-199.0849151611328, 243.17959594726562, 9.100000381469727)","(-210.00155639648438, 244.74493408203125, 9.100000381469727)",1167631384213341
89,"(-196.38490295410156, 240.88720703125, 9.100000381469727)","(-208.55665588378906, 245.77659606933594, 9.100000381469727)",1167631384245564
90,"(-195.17855834960938, 238.1913299560547, 9.100000381469727)","(-211.1107635498047, 244.50845336914062, 9.100000381469727)",1167631384277746
91,"(-195.58868408203125, 239.17449951171875, 9.100000381469727)","(-209.99000549316406, 241.4897003173828, 9.100000381469727)",1167631384309866
92,"(-194.7031707763672, 238.97096252441406, 9.100000381469727)","(-210.1039581298828, 243.20462036132812, 9.100000381469727)",1167631384341815
93,"(-195.18875122070312, 239.49069213867188, 9.100000381469727)","(-209.48971557617188, 241.69256591796875, 9.100000381469727)",1167631384374856
94,"(-197.23165893554688, 240.3242950439453, 9.100000381469727)","(-209.4130401611328, 241.93446350097656, 9.100000381469727)",1167631384407118
95,"(-205.1590118408203, 242.87722778320312, 9.100000381469727)","(-219.95957946777344, 244.5922393798828, 9.100000381469727)",1167631384440428
96,"(-206.9989471435547, 242.57411193847656, 9.100000381469727)","(-219.30404663085938, 244.14915466308594, 9.100000381469727)",1167631384473450
97,"(-207.982666015625, 241.3035888671875, 9.100000381469727)","(-219.5734405517578, 245.9638671875, 9.100000381469727)",1167631384505576
98,"(-206.4509735107422, 241.5800323486328, 9.100000381469727)","(-220.70648193359375, 244.5065460205078, 9.100000381469727)",1167631384537620
99,"(-207.22637939453125, 241.3827362060547, 9.100000381469727)","(-222.0470733642578, 247.0791778564453, 9.100000381469727)",1167631384569557
100,"(-207.81893920898438, 240.99383544921875, 9.100000381469727)","(-220.6236572265625, 245.96896362304688, 9.100000381469727)",1167631384601634
101,"(-209.2498321533203, 241.3086700439453, 9.100000381469727)","(-219.53994750976562, 245.4085693359375, 9.100000381469727)",1167631384633601
102,"(-173.23892211914062, 244.8151397705078, 9.100000381469727)","(-183.90257263183594, 244.32998657226562, 9.100000381469727)",1167631384665701
103,"(-161.3740997314453, 239.6612091064453, 9.100000381469727)","(-175.3968048095703, 245.14755249023438, 9.100000381469727)",1167631384697712
104,"(-162.7760467529297, 238.1184539794922, 9.100000381469727)","(-174.15293884277344, 243.7224884033203, 9.100000381469727)",1167631384730979
105,"(-164.537841796875, 239.47886657714844, 9.100000381469727)","(-174.69140625, 243.93344116210938, 9.100000381469727)",1167631384764290
106,"(-164.88943481445312, 239.3534698486328, 9.100000381469727)","(-175.4092559814453, 241.91712951660156, 9.100000381469727)",1167631384797684
107,"(-162.86764526367188, 237.89784240722656, 9.100000381469727)","(-177.20562744140625, 243.28187561035156, 9.100000381469727)",1167631384830790
108,"(-173.067626953125, 239.16677856445312, 9.100000381469727)","(-184.28805541992188, 244.89889526367188, 9.100000381469727)",1167631384862691
109,"(-170.61758422851562, 237.71307373046875, 9.100000381469727)","(-183.85731506347656, 244.11489868164062, 9.100000381469727)",1167631384894557
110,"(-170.93894958496094, 240.13397216796875, 9.100000381469727)","(-185.0407257080078, 243.36485290527344, 9.100000381469727)",1167631384927145
111,"(-190.85183715820312, 173.39073181152344, 9.100000381469727)","(-198.52865600585938, 181.28192138671875, 9.100000381469727)",1167631384959913
112,"(-214.44410705566406, 87.51882934570312, 9.100000381469727)","(-222.96856689453125, 99.45108032226562, 9.100000381469727)",1167631384993709
113,"(-212.7678985595703, 73.38420104980469, 9.100000381469727)","(-217.7399139404297, 78.91238403320312, 9.100000381469727)",1167631385025662
114,"(-210.79966735839844, 70.64228057861328, 9.100000381469727)","(-218.85000610351562, 75.69231414794922, 9.100000381469727)",1167631385058118
115,"(-212.5962371826172, 70.22418975830078, 9.100000381469727)","(-219.1604461669922, 75.27490234375, 9.100000381469727)",1167631385090114
116,"(-209.2327880859375, 72.6572494506836, 9.100000381469727)","(-217.6688232421875, 74.3266372680664, 9.100000381469727)",1167631385122868
117,"(-214.1731414794922, 71.3891372680664, 9.100000381469727)","(-215.22438049316406, 73.00591278076172, 9.100000381469727)",1167631385154298
118,"(-208.52687072753906, 70.67062377929688, 9.100000381469727)","(-215.94334411621094, 73.28865814208984, 9.100000381469727)",1167631385185910
119,"(-212.25167846679688, 71.72250366210938, 9.100000381469727)","(-217.84744262695312, 73.2010498046875, 9.100000381469727)",1167631385217519
120,"(-199.07460021972656, 66.9186019897461, 9.100000381469727)","(-206.48045349121094, 69.94691467285156, 9.100000381469727)",1167631385249102
121,"(-201.48402404785156, 65.1722183227539, 9.100000381469727)","(-208.93087768554688, 68.86417388916016, 9.100000381469727)",1167631385280747
122,"(-197.3874969482422, 65.39295959472656, 9.100000381469727)","(-205.52841186523438, 68.95751190185547, 9.100000381469727)",1167631385312206
123,"(-204.2252197265625, 66.38850402832031, 9.100000381469727)","(-207.83656311035156, 70.32732391357422, 9.100000381469727)",1167631385344059
124,"(-198.4195556640625, 64.53919982910156, 9.100000381469727)","(-209.74537658691406, 70.93318176269531, 9.100000381469727)",1167631385401297
125,"(-203.9701690673828, 64.31690216064453, 9.100000381469727)","(-207.96182250976562, 68.78150939941406, 9.100000381469727)",1167631385503289
126,"(-210.28033447265625, 65.56999206542969, 9.100000381469727)","(-210.0489501953125, 68.55826568603516, 9.100000381469727)",1167631385571909
127,"(-205.38169860839844, 68.827392578125, 9.100000381469727)","(-212.1278533935547, 71.29998779296875, 9.100000381469727)",1167631385710123
128,"(-209.42686462402344, 71.73982238769531, 9.100000381469727)","(-208.5945281982422, 72.90959167480469, 9.100000381469727)",1167631385766643
129,"(-210.870849609375, 76.7541732788086, 9.100000381469727)","(-210.5436553955078, 76.7574234008789, 9.100000381469727)",1167631385807703
130,"(-206.5606231689453, 74.49334716796875, 9.100000381469727)","(-213.3824462890625, 78.15711975097656, 9.100000381469727)",1167631385840141
131,"(-204.37625122070312, 75.15237426757812, 9.100000381469727)","(-213.9596405029297, 78.83280181884766, 9.100000381469727)",1167631385872003
132,"(-206.38027954101562, 75.70925903320312, 9.100000381469727)","(-213.62759399414062, 83.70343780517578, 9.100000381469727)",1167631385903588
133,"(-209.83810424804688, 90.65131378173828, 9.100000381469727)","(-214.31964111328125, 94.51324462890625, 9.100000381469727)",1167631385935311
134,"(-209.9833526611328, 89.13883209228516, 9.100000381469727)","(-214.88348388671875, 94.85254669189453, 9.100000381469727)",1167631385966624
135,"(-212.96124267578125, 92.8898696899414, 9.100000381469727)","(-215.0502471923828, 94.95804595947266, 9.100000381469727)",1167631385997898
136,"(-214.22344970703125, 93.54651641845703, 9.100000381469727)","(-215.56927490234375, 98.568115234375, 9.100000381469727)",1167631386029906
137,"(-207.6078338623047, 90.10467529296875, 9.100000381469727)","(-215.05288696289062, 97.26414489746094, 9.100000381469727)",1167631386061852
138,"(-209.8964080810547, 90.7971420288086, 9.100000381469727)","(-215.23324584960938, 94.9815444946289, 9.100000381469727)",1167631386093663
139,"(-204.02841186523438, 90.32168579101562, 9.100000381469727)","(-218.0460205078125, 97.52897644042969, 9.100000381469727)",1167631386124812
140,"(-205.4407958984375, 92.81413269042969, 9.100000381469727)","(-216.22740173339844, 98.12216186523438, 9.100000381469727)",1167631386155652
141,"(-206.93826293945312, 91.4585189819336, 9.100000381469727)","(-219.9446258544922, 98.85675048828125, 9.100000381469727)",1167631386186651
142,"(-207.05357360839844, 92.33341979980469, 9.100000381469727)","(-214.1916046142578, 93.70767211914062, 9.100000381469727)",1167631386217380
143,"(-207.03787231445312, 94.0091323852539, 9.100000381469727)","(-218.95016479492188, 98.079833984375, 9.100000381469727)",1167631386247279
144,"(-205.3628387451172, 85.52394104003906, 9.100000381469727)","(-211.2595672607422, 91.45437622070312, 9.100000381469727)",1167631386277860
145,"(-201.2335662841797, 85.5727767944336, 9.100000381469727)","(-208.7055206298828, 89.45730590820312, 9.100000381469727)",1167631386308786
146,"(-202.35459899902344, 86.5779037475586, 9.100000381469727)","(-207.89891052246094, 89.43333435058594, 9.100000381469727)",1167631386340475
147,"(-194.07931518554688, 84.84295654296875, 9.100000381469727)","(-206.94146728515625, 90.16619873046875, 9.100000381469727)",1167631386371577
148,"(-203.51914978027344, 87.31089782714844, 9.100000381469727)","(-208.274658203125, 88.33165740966797, 9.100000381469727)",1167631386402545
149,"(-199.6067352294922, 82.96351623535156, 9.100000381469727)","(-210.14291381835938, 91.85161590576172, 9.100000381469727)",1167631386433519
150,"(-199.0289306640625, 83.12738037109375, 9.100000381469727)","(-207.86630249023438, 90.95114135742188, 9.100000381469727)",1167631386464765
151,"(-204.33169555664062, 85.56586456298828, 9.100000381469727)","(-211.67575073242188, 91.12371826171875, 9.100000381469727)",1167631386496562
152,"(-202.9850311279297, 84.5300064086914, 9.100000381469727)","(-212.59213256835938, 90.99141693115234, 9.100000381469727)",1167631386527589
153,"(-204.5068359375, 84.20399475097656, 9.100000381469727)","(-213.6132049560547, 93.35498046875, 9.100000381469727)",1167631386558388
154,"(-166.10598754882812, 94.01510620117188, 9.100000381469727)","(-170.30044555664062, 101.71593475341797, 9.100000381469727)",1167631386589114
155,"(-143.4095458984375, 96.19789123535156, 9.100000381469727)","(-155.27650451660156, 107.26072692871094, 9.100000381469727)",1167631386620151
156,"(-139.34603881835938, 96.18492889404297, 9.100000381469727)","(-152.79696655273438, 105.65791320800781, 9.100000381469727)",1167631386651756
157,"(-134.011474609375, 91.30943298339844, 9.100000381469727)","(-150.2849884033203, 102.54800415039062, 9.100000381469727)",1167631386682119
158,"(-139.01451110839844, 94.96464538574219, 9.100000381469727)","(-150.0355224609375, 104.88309478759766, 9.100000381469727)",1167631386714787
159,"(-139.9040985107422, 97.93608856201172, 9.100000381469727)","(-150.57162475585938, 101.81425476074219, 9.100000381469727)",1167631386746545
160,"(-138.68833923339844, 98.0512924194336, 9.100000381469727)","(-153.5864715576172, 106.9856185913086, 9.100000381469727)",1167631386779987
161,"(-136.77610778808594, 97.88011169433594, 9.100000381469727)","(-152.30604553222656, 101.63636016845703, 9.100000381469727)",1167631386812237
162,"(-139.8236541748047, 97.10456848144531, 9.100000381469727)","(-152.16790771484375, 106.30975341796875, 9.100000381469727)",1167631386843577
163,"(-140.29396057128906, 100.22248840332031, 9.100000381469727)","(-149.966552734375, 104.00929260253906, 9.100000381469727)",1167631386876439
164,"(-140.40380859375, 96.82199096679688, 9.100000381469727)","(-148.77745056152344, 100.59162902832031, 9.100000381469727)",1167631386908597
165,"(-143.17041015625, 90.21868133544922, 9.100000381469727)","(-153.5337371826172, 95.22427368164062, 9.100000381469727)",1167631386940060
166,"(-142.38037109375, 87.65692901611328, 9.100000381469727)","(-156.8061981201172, 98.42018127441406, 9.100000381469727)",1167631386972369
167,"(-141.66598510742188, 90.48472595214844, 9.100000381469727)","(-153.0792999267578, 91.5580825805664, 9.100000381469727)",1167631387004055
168,"(-140.82778930664062, 87.31149291992188, 9.100000381469727)","(-154.6803741455078, 93.07516479492188, 9.100000381469727)",1167631387036862
169,"(-144.3129425048828, 88.69509887695312, 9.100000381469727)","(-155.51318359375, 93.09886169433594, 9.100000381469727)",1167631387068269
170,"(-144.833984375, 88.34515380859375, 9.100000381469727)","(-156.380126953125, 95.31349182128906, 9.100000381469727)",1167631387100516
171,"(-143.68545532226562, 86.712646484375, 9.100000381469727)","(-150.9934539794922, 91.85441589355469, 9.100000381469727)",1167631387132931
172,"(-138.32342529296875, 84.53633117675781, 9.100000381469727)","(-152.79119873046875, 90.98975372314453, 9.100000381469727)",1167631387165763
173,"(-138.6449432373047, 85.57377624511719, 9.100000381469727)","(-147.9197235107422, 88.31230163574219, 9.100000381469727)",1167631387197135
174,"(-139.75466918945312, 86.55520629882812, 9.100000381469727)","(-148.5126190185547, 86.89466094970703, 9.100000381469727)",1167631387228858
175,"(-135.22190856933594, 82.59654235839844, 9.100000381469727)","(-148.54986572265625, 87.62713623046875, 9.100000381469727)",1167631387259902
176,"(-137.88075256347656, 85.09846496582031, 9.100000381469727)","(-150.98709106445312, 89.10393524169922, 9.100000381469727)",1167631387291478
177,"(-139.93629455566406, 85.63004302978516, 9.100000381469727)","(-150.8037567138672, 88.74769592285156, 9.100000381469727)",1167631387323069
178,"(-141.95518493652344, 83.14167022705078, 9.100000381469727)","(-151.35186767578125, 87.34674835205078, 9.100000381469727)",1167631387354259
179,"(-141.64073181152344, 82.69551086425781, 9.100000381469727)","(-152.80047607421875, 88.7488021850586, 9.100000381469727)",1167631387385797
180,"(-141.8130340576172, 82.01927185058594, 9.100000381469727)","(-155.70106506347656, 90.62102508544922, 9.100000381469727)",1167631387418174
181,"(-141.36900329589844, 81.13446044921875, 9.100000381469727)","(-152.40074157714844, 90.54190826416016, 9.100000381469727)",1167631387450657
182,"(-146.614013671875, 86.10240173339844, 9.100000381469727)","(-152.40594482421875, 90.8062973022461, 9.100000381469727)",1167631387483564
183,"(-140.00814819335938, 82.63957977294922, 9.100000381469727)","(-151.3909454345703, 88.8534164428711, 9.100000381469727)",1167631387515521
184,"(-141.26634216308594, 84.46939086914062, 9.100000381469727)","(-149.1599884033203, 84.88084411621094, 9.100000381469727)",1167631387547292
185,"(-144.5739288330078, 80.65980529785156, 9.100000381469727)","(-154.03341674804688, 84.79632568359375, 9.100000381469727)",1167631387578852
186,"(-144.2169952392578, 81.82573699951172, 9.100000381469727)","(-153.11241149902344, 88.619140625, 9.100000381469727)",1167631387610677
187,"(-146.69642639160156, 84.39661407470703, 9.100000381469727)","(-153.65940856933594, 86.01536560058594, 9.100000381469727)",1167631387642397
188,"(-147.21177673339844, 85.50221252441406, 9.100000381469727)","(-154.5237579345703, 88.30947875976562, 9.100000381469727)",1167631387674688
189,"(-145.15994262695312, 80.97398376464844, 9.100000381469727)","(-154.82672119140625, 85.45369720458984, 9.100000381469727)",1167631387707884
190,"(-144.17852783203125, 83.680419921875, 9.100000381469727)","(-155.17037963867188, 86.23599243164062, 9.100000381469727)",1167631387740281
191,"(-145.60647583007812, 83.9765625, 9.100000381469727)","(-156.84532165527344, 86.84428405761719, 9.100000381469727)",1167631387771856
192,"(-174.53134155273438, 137.57595825195312, 9.100000381469727)","(-174.80348205566406, 147.38876342773438, 9.100000381469727)",1167631387804116
193,"(nan, nan, nan)","(nan, nan, nan)",1167631387836691
194,"(nan, nan, nan)","(nan, nan, nan)",1167631387867586
195,"(nan, nan, nan)","(nan, nan, nan)",1167631387893540
196,"(-382.9773254394531, 469.94775390625, 9.100000381469727)","(-249.8484344482422, 351.5015869140625, 9.100000381469727)",1167631387926749
197,"(-380.5265197753906, 486.6927185058594, 9.100000381469727)","(-249.939453125, 360.1518859863281, 9.100000381469727)",1167631387985120
198,"(nan, nan, nan)","(nan, nan, nan)",1167631388023440
199,"(nan, nan, nan)","(nan, nan, nan)",1167631388063640
200,"(nan, nan, nan)","(nan, nan, nan)",1167631388111416
201,"(-287.9117431640625, 373.2728576660156, 9.100000381469727)","(-253.36419677734375, 345.9045715332031, 9.100000381469727)",1167631388149894
202,"(nan, nan, nan)","(-256.2741394042969, 344.21636962890625, 9.100000381469727)",1167631388187213
203,"(nan, nan, nan)","(nan, nan, nan)",1167631388220844
204,"(nan, nan, nan)","(nan, nan, nan)",1167631388254650
205,"(nan, nan, nan)","(nan, nan, nan)",1167631388291729
206,"(nan, nan, nan)","(-251.1370391845703, 340.57806396484375, 9.100000381469727)",1167631388327304
207,"(nan, nan, nan)","(-247.73495483398438, 340.3681335449219, 9.100000381469727)",1167631388363703
208,"(nan, nan, nan)","(nan, nan, nan)",1167631388391562
209,"(nan, nan, nan)","(-248.5474853515625, 339.64306640625, 9.100000381469727)",1167631388435728
210,"(nan, nan, nan)","(-248.98727416992188, 343.1507568359375, 9.100000381469727)",1167631388464139
211,"(nan, nan, nan)","(-247.1643524169922, 343.43646240234375, 9.100000381469727)",1167631388503875
212,"(nan, nan, nan)","(-248.0155487060547, 344.39923095703125, 9.100000381469727)",1167631388544119
213,"(nan, nan, nan)","(-249.62220764160156, 341.43292236328125, 9.100000381469727)",1167631388583991
214,"(nan, nan, nan)","(-248.00929260253906, 342.44305419921875, 9.100000381469727)",1167631388628207
215,"(nan, nan, nan)","(-248.70167541503906, 342.2138977050781, 9.100000381469727)",1167631388672401
216,"(nan, nan, nan)","(-246.44139099121094, 342.6547546386719, 9.100000381469727)",1167631388718671
217,"(-116.92713165283203, 171.1441192626953, 9.100000381469727)","(nan, nan, nan)",1167631388779989
218,"(nan, nan, nan)","(nan, nan, nan)",1167631388833234
219,"(nan, nan, nan)","(nan, nan, nan)",1167631388897189
220,"(nan, nan, nan)","(nan, nan, nan)",1167631388955559
