,left_gaze_point,right_gaze_point,time_stamp
191,"(83.61015319824219, 218.33506774902344, 9.100000381469727)","(72.06874084472656, 221.90896606445312, 9.100000381469727)",1167630817949983
192,"(82.22857666015625, 218.3612823486328, 9.100000381469727)","(71.63826751708984, 223.62448120117188, 9.100000381469727)",1167630817983114
193,"(82.42060089111328, 218.99942016601562, 9.100000381469727)","(71.46126556396484, 221.78976440429688, 9.100000381469727)",1167630818015191
194,"(80.51820373535156, 218.8439483642578, 9.100000381469727)","(72.28312683105469, 220.43687438964844, 9.100000381469727)",1167630818047532
195,"(78.85026550292969, 217.98513793945312, 9.100000381469727)","(69.1509780883789, 220.21165466308594, 9.100000381469727)",1167630818080094
196,"(92.78260803222656, 239.0657501220703, 9.100000381469727)","(86.46576690673828, 243.3503875732422, 9.100000381469727)",1167630818112288
197,"(93.72505187988281, 237.4664306640625, 9.100000381469727)","(84.01270294189453, 244.4982147216797, 9.100000381469727)",1167630818144378
198,"(89.65389251708984, 235.66763305664062, 9.100000381469727)","(83.2091064453125, 244.4568634033203, 9.100000381469727)",1167630818176343
199,"(89.8392105102539, 237.48287963867188, 9.100000381469727)","(82.13668823242188, 244.48951721191406, 9.100000381469727)",1167630818208651
200,"(92.62268829345703, 237.76705932617188, 9.100000381469727)","(81.71965789794922, 240.73240661621094, 9.100000381469727)",1167630818240234
201,"(90.53056335449219, 238.02572631835938, 9.100000381469727)","(81.57913208007812, 239.57101440429688, 9.100000381469727)",1167630818272117
202,"(93.41667175292969, 236.6343536376953, 9.100000381469727)","(81.1719970703125, 242.65234375, 9.100000381469727)",1167630818304162
203,"(80.53849792480469, 233.6636505126953, 9.100000381469727)","(69.54230499267578, 241.83567810058594, 9.100000381469727)",1167630818336749
204,"(81.28347778320312, 233.30181884765625, 9.100000381469727)","(68.49762725830078, 236.64488220214844, 9.100000381469727)",1167630818368780
205,"(81.27754211425781, 231.38938903808594, 9.100000381469727)","(67.26648712158203, 236.4498748779297, 9.100000381469727)",1167630818401156
206,"(79.05184173583984, 232.84707641601562, 9.100000381469727)","(69.18980407714844, 241.83444213867188, 9.100000381469727)",1167630818433373
207,"(80.65758514404297, 234.00367736816406, 9.100000381469727)","(70.83912658691406, 237.24429321289062, 9.100000381469727)",1167630818466173
208,"(83.67723846435547, 233.99066162109375, 9.100000381469727)","(72.48859405517578, 242.47520446777344, 9.100000381469727)",1167630818498624
209,"(80.72543334960938, 234.4821319580078, 9.100000381469727)","(67.0543441772461, 237.8272705078125, 9.100000381469727)",1167630818531580
210,"(82.551025390625, 232.1876220703125, 9.100000381469727)","(70.88549041748047, 239.9312286376953, 9.100000381469727)",1167630818564623
211,"(75.3885726928711, 231.23187255859375, 9.100000381469727)","(68.91168212890625, 238.46742248535156, 9.100000381469727)",1167630818597610
212,"(83.92981719970703, 233.8585662841797, 9.100000381469727)","(70.93994140625, 235.44717407226562, 9.100000381469727)",1167630818631118
213,"(86.36665344238281, 231.94984436035156, 9.100000381469727)","(72.51022338867188, 236.83642578125, 9.100000381469727)",1167630818668790
214,"(82.55670928955078, 234.12725830078125, 9.100000381469727)","(72.41337585449219, 238.60972595214844, 9.100000381469727)",1167630818701623
215,"(62.85317611694336, 160.3705596923828, 9.100000381469727)","(57.895729064941406, 209.2386016845703, 9.100000381469727)",1167630818734684
216,"(nan, nan, nan)","(nan, nan, nan)",1167630818767889
217,"(nan, nan, nan)","(nan, nan, nan)",1167630818804555
218,"(nan, nan, nan)","(nan, nan, nan)",1167630818829713
219,"(nan, nan, nan)","(nan, nan, nan)",1167630818855602
220,"(-163.1641387939453, 86.44635009765625, 9.100000381469727)","(-179.1811065673828, 95.2158432006836, 9.100000381469727)",1167630818886813
221,"(nan, nan, nan)","(nan, nan, nan)",1167630818927136
222,"(-169.42855834960938, 101.77749633789062, 9.100000381469727)","(-179.59291076660156, 109.11563873291016, 9.100000381469727)",1167630818962542
223,"(-169.83090209960938, 100.91801452636719, 9.100000381469727)","(-186.20249938964844, 112.76826477050781, 9.100000381469727)",1167630818987433
224,"(-169.36123657226562, 102.50407409667969, 9.100000381469727)","(-186.61184692382812, 108.86383819580078, 9.100000381469727)",1167630819021446
225,"(-171.07650756835938, 100.8700942993164, 9.100000381469727)","(-182.4861602783203, 107.64739227294922, 9.100000381469727)",1167630819054464
226,"(-170.76422119140625, 101.76531982421875, 9.100000381469727)","(-185.89483642578125, 109.40323638916016, 9.100000381469727)",1167630819086732
227,"(-91.44281768798828, 60.19259262084961, 9.100000381469727)","(-99.91903686523438, 59.92292785644531, 9.100000381469727)",1167630819118770
228,"(-62.32809066772461, 47.59996032714844, 9.100000381469727)","(-66.93343353271484, 46.6806640625, 9.100000381469727)",1167630819150722
229,"(-57.356224060058594, 46.07612609863281, 9.100000381469727)","(-67.09455108642578, 42.911643981933594, 9.100000381469727)",1167630819183308
230,"(-55.81675338745117, 45.20083236694336, 9.100000381469727)","(-65.32816314697266, 43.342811584472656, 9.100000381469727)",1167630819215385
231,"(-58.78120040893555, 46.02277755737305, 9.100000381469727)","(-65.22491455078125, 42.94944381713867, 9.100000381469727)",1167630819247648
232,"(-55.69070816040039, 46.67437744140625, 9.100000381469727)","(-64.59341430664062, 40.37457275390625, 9.100000381469727)",1167630819279610
233,"(48.638912200927734, 58.633056640625, 9.100000381469727)","(46.62971878051758, 50.35658264160156, 9.100000381469727)",1167630819311169
234,"(144.0189208984375, 46.46089553833008, 9.100000381469727)","(146.68182373046875, 32.89140701293945, 9.100000381469727)",1167630819342811
235,"(148.822021484375, 43.701290130615234, 9.100000381469727)","(164.35311889648438, 30.375314712524414, 9.100000381469727)",1167630819375292
236,"(183.20689392089844, 42.42303466796875, 9.100000381469727)","(180.1002655029297, 32.34233474731445, 9.100000381469727)",1167630819408252
237,"(182.3160858154297, 45.147178649902344, 9.100000381469727)","(182.75778198242188, 32.148162841796875, 9.100000381469727)",1167630819440320
238,"(182.06753540039062, 43.633445739746094, 9.100000381469727)","(178.9807586669922, 32.656761169433594, 9.100000381469727)",1167630819472869
239,"(186.1838836669922, 41.54694366455078, 9.100000381469727)","(186.4893341064453, 29.752262115478516, 9.100000381469727)",1167630819505131
240,"(229.88174438476562, 40.076698303222656, 9.100000381469727)","(231.4856719970703, 24.350313186645508, 9.100000381469727)",1167630819536629
241,"(232.21006774902344, 38.7216796875, 9.100000381469727)","(234.88015747070312, 23.118370056152344, 9.100000381469727)",1167630819569229
242,"(234.47596740722656, 37.870635986328125, 9.100000381469727)","(231.4866943359375, 23.309545516967773, 9.100000381469727)",1167630819601137
243,"(229.32664489746094, 40.751224517822266, 9.100000381469727)","(240.91217041015625, 18.475515365600586, 9.100000381469727)",1167630819632666
244,"(233.72512817382812, 39.6286506652832, 9.100000381469727)","(230.26844787597656, 24.329370498657227, 9.100000381469727)",1167630819666768
245,"(230.5172119140625, 38.48954391479492, 9.100000381469727)","(236.8670654296875, 22.346296310424805, 9.100000381469727)",1167630819699819
246,"(227.42869567871094, 36.871864318847656, 9.100000381469727)","(231.53121948242188, 24.9873104095459, 9.100000381469727)",1167630819731327
247,"(226.78150939941406, 38.789581298828125, 9.100000381469727)","(233.16517639160156, 23.39849853515625, 9.100000381469727)",1167630819765075
248,"(228.4248809814453, 38.98796463012695, 9.100000381469727)","(233.65431213378906, 23.041467666625977, 9.100000381469727)",1167630819796965
249,"(228.57762145996094, 37.685062408447266, 9.100000381469727)","(231.2495880126953, 23.22728729248047, 9.100000381469727)",1167630819829593
250,"(236.2732391357422, 38.399993896484375, 9.100000381469727)","(238.19444274902344, 23.877349853515625, 9.100000381469727)",1167630819862374
251,"(232.08843994140625, 38.53046798706055, 9.100000381469727)","(238.90103149414062, 22.755189895629883, 9.100000381469727)",1167630819895380
252,"(230.31163024902344, 39.166908264160156, 9.100000381469727)","(238.8445587158203, 23.58246612548828, 9.100000381469727)",1167630819929288
253,"(230.91024780273438, 39.17058181762695, 9.100000381469727)","(241.66690063476562, 15.235087394714355, 9.100000381469727)",1167630819961153
254,"(226.4815216064453, 40.64262008666992, 9.100000381469727)","(236.3256072998047, 23.019699096679688, 9.100000381469727)",1167630819994438
255,"(231.436767578125, 39.81608200073242, 9.100000381469727)","(238.21209716796875, 21.858509063720703, 9.100000381469727)",1167630820027631
256,"(232.30747985839844, 40.646331787109375, 9.100000381469727)","(240.02273559570312, 22.775415420532227, 9.100000381469727)",1167630820059737
257,"(227.20423889160156, 43.98908615112305, 9.100000381469727)","(233.0977020263672, 24.538728713989258, 9.100000381469727)",1167630820093411
