,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167709058227250,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167709058264239,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167709058306810,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167709058349482,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167709058392081,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167709058434662,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167709058458677,"(0.7595729231834412, 0.39298826456069946, 0.3085343539714813)","(-94.73831176757812, 33.939720153808594, 542.560302734375)",1,"(-370.3929138183594, 257.99249267578125, 9.100000381469727)","(-0.08726990967988968, 0.3097946047782898)",1,"(0.637046754360199, 0.3772355318069458, 0.4996519088745117)","(-58.450408935546875, 42.692527770996094, 599.8955688476562)",1,"(-493.352294921875, 406.2841491699219, 9.100000381469727)","(-0.2828744947910309, -0.10958936810493469)",1
7,1167709058488268,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.6367731094360352, 0.3773069381713867, 0.500213623046875)","(-58.360313415527344, 42.682823181152344, 600.0640869140625)",1,"(-511.25836181640625, 417.8830261230469, 9.100000381469727)","(-0.31135955452919006, -0.14239220321178436)",1
8,1167709058860545,"(0.7632108926773071, 0.3799009323120117, 0.5242659449577332)","(-110.99481964111328, 38.08012390136719, 607.27978515625)",1,"(-373.8967590332031, 279.9787292480469, 9.100000381469727)","(-0.09284385293722153, 0.2476152926683426)",1,"(0.6305152773857117, 0.37938937544822693, 0.49628946185112)","(-55.67051696777344, 41.95552444458008, 598.8868408203125)",1,"(-303.3672790527344, 261.76043701171875, 9.100000381469727)","(0.01935490220785141, 0.29913845658302307)",1
9,1167709058933385,"(0.7598270177841187, 0.39317870140075684, 0.48858967423439026)","(-107.50292205810547, 37.332611083984375, 596.576904296875)",1,"(-321.03009033203125, 257.31207275390625, 9.100000381469727)","(-0.008743197657167912, 0.3117188811302185)",1,"(0.6280738115310669, 0.38052985072135925, 0.4943603575229645)","(-54.6097297668457, 41.561710357666016, 598.30810546875)",1,"(-271.69061279296875, 252.7636260986328, 9.100000381469727)","(0.06974632292985916, 0.32458236813545227)",1
