,left_gaze_point,right_gaze_point,time_stamp
20,"(-142.47994995117188, 240.7604217529297, 9.100000381469727)","(-159.67623901367188, 250.13768005371094, 9.100000381469727)",1167630571316352
21,"(-143.44676208496094, 240.72486877441406, 9.100000381469727)","(-160.05657958984375, 248.26116943359375, 9.100000381469727)",1167630571348121
22,"(-141.804931640625, 238.68397521972656, 9.100000381469727)","(-159.57276916503906, 247.0115509033203, 9.100000381469727)",1167630571380965
23,"(-143.4925994873047, 240.5220184326172, 9.100000381469727)","(-159.1788787841797, 248.68289184570312, 9.100000381469727)",1167630571413003
24,"(-141.40884399414062, 239.698974609375, 9.100000381469727)","(-160.85841369628906, 250.22415161132812, 9.100000381469727)",1167630571445501
25,"(-132.46112060546875, 240.20811462402344, 9.100000381469727)","(-151.75619506835938, 248.05372619628906, 9.100000381469727)",1167630571477716
26,"(-133.08226013183594, 243.3199005126953, 9.100000381469727)","(-151.2265625, 248.0662078857422, 9.100000381469727)",1167630571510119
27,"(-133.7158203125, 239.9443359375, 9.100000381469727)","(-150.02525329589844, 248.63482666015625, 9.100000381469727)",1167630571542282
28,"(-132.7779998779297, 238.10116577148438, 9.100000381469727)","(-149.8990936279297, 247.5377655029297, 9.100000381469727)",1167630571574632
29,"(-133.15481567382812, 239.3327178955078, 9.100000381469727)","(-151.47470092773438, 248.8895721435547, 9.100000381469727)",1167630571606928
30,"(-133.00596618652344, 240.45950317382812, 9.100000381469727)","(-150.03668212890625, 247.8448028564453, 9.100000381469727)",1167630571639662
31,"(-132.892822265625, 240.91522216796875, 9.100000381469727)","(-150.55587768554688, 248.136962890625, 9.100000381469727)",1167630571671537
32,"(-131.1510772705078, 239.5914306640625, 9.100000381469727)","(-150.99057006835938, 246.6324920654297, 9.100000381469727)",1167630571703399
33,"(-112.01446533203125, 240.9837646484375, 9.100000381469727)","(-127.99563598632812, 248.63824462890625, 9.100000381469727)",1167630571735322
34,"(-92.17455291748047, 240.32640075683594, 9.100000381469727)","(-111.05614471435547, 247.58245849609375, 9.100000381469727)",1167630571768060
35,"(-92.7569808959961, 238.8961944580078, 9.100000381469727)","(-107.53521728515625, 249.37335205078125, 9.100000381469727)",1167630571799667
36,"(-92.76084899902344, 240.66722106933594, 9.100000381469727)","(-109.73898315429688, 246.70570373535156, 9.100000381469727)",1167630571831611
37,"(-91.12846374511719, 241.9728240966797, 9.100000381469727)","(-109.04023742675781, 247.85508728027344, 9.100000381469727)",1167630571864174
38,"(-91.82939910888672, 241.65589904785156, 9.100000381469727)","(-108.20015716552734, 249.31884765625, 9.100000381469727)",1167630571895649
39,"(-92.57058715820312, 239.1547393798828, 9.100000381469727)","(-107.79844665527344, 249.1721954345703, 9.100000381469727)",1167630571926933
40,"(-92.62020874023438, 241.92202758789062, 9.100000381469727)","(-107.68424987792969, 249.66827392578125, 9.100000381469727)",1167630571959617
41,"(-115.93498992919922, 242.97027587890625, 9.100000381469727)","(-134.90127563476562, 254.86874389648438, 9.100000381469727)",1167630571990930
42,"(-124.31071472167969, 246.20982360839844, 9.100000381469727)","(-140.1250457763672, 254.392822265625, 9.100000381469727)",1167630572022712
43,"(-247.0395050048828, 264.6703186035156, 9.100000381469727)","(-142.9854278564453, 256.04547119140625, 9.100000381469727)",1167630572055146
44,"(-242.31723022460938, 257.916259765625, 9.100000381469727)","(-142.59109497070312, 253.44480895996094, 9.100000381469727)",1167630572087513
45,"(-124.27179718017578, 242.93252563476562, 9.100000381469727)","(-142.5834197998047, 253.22373962402344, 9.100000381469727)",1167630572119452
46,"(-123.01164245605469, 245.83448791503906, 9.100000381469727)","(-143.2943572998047, 253.6907958984375, 9.100000381469727)",1167630572151628
47,"(-251.9463348388672, 261.8545227050781, 9.100000381469727)","(-142.91297912597656, 253.0388641357422, 9.100000381469727)",1167630572183308
48,"(-125.84262084960938, 243.9422607421875, 9.100000381469727)","(-142.97108459472656, 252.67819213867188, 9.100000381469727)",1167630572215002
49,"(-139.88671875, 245.1279296875, 9.100000381469727)","(-155.98204040527344, 252.6457061767578, 9.100000381469727)",1167630572246697
50,"(-139.1123809814453, 243.61380004882812, 9.100000381469727)","(-158.06005859375, 251.15814208984375, 9.100000381469727)",1167630572278207
51,"(-137.6842803955078, 244.5589599609375, 9.100000381469727)","(-157.95179748535156, 253.663818359375, 9.100000381469727)",1167630572309338
52,"(-138.63699340820312, 243.05804443359375, 9.100000381469727)","(-158.74319458007812, 252.9480743408203, 9.100000381469727)",1167630572340474
53,"(-137.61224365234375, 243.56089782714844, 9.100000381469727)","(-157.42845153808594, 253.40065002441406, 9.100000381469727)",1167630572371592
54,"(-139.35272216796875, 243.45343017578125, 9.100000381469727)","(-158.50808715820312, 250.657958984375, 9.100000381469727)",1167630572402547
55,"(-262.29437255859375, 268.74896240234375, 9.100000381469727)","(-158.39019775390625, 252.48129272460938, 9.100000381469727)",1167630572433574
56,"(-138.5729217529297, 242.3524627685547, 9.100000381469727)","(-158.63710021972656, 253.2557373046875, 9.100000381469727)",1167630572464478
57,"(-139.0607147216797, 242.32098388671875, 9.100000381469727)","(-157.44583129882812, 253.39697265625, 9.100000381469727)",1167630572496093
58,"(-140.61175537109375, 243.57708740234375, 9.100000381469727)","(-159.05052185058594, 252.8665771484375, 9.100000381469727)",1167630572528144
59,"(-140.2502899169922, 243.7041778564453, 9.100000381469727)","(-158.9690399169922, 251.52186584472656, 9.100000381469727)",1167630572560403
60,"(-139.58306884765625, 242.819580078125, 9.100000381469727)","(-157.29025268554688, 253.31301879882812, 9.100000381469727)",1167630572592450
61,"(-140.84068298339844, 242.4519500732422, 9.100000381469727)","(-157.2975616455078, 254.4676055908203, 9.100000381469727)",1167630572623959
62,"(nan, nan, nan)","(-124.19086456298828, 248.61427307128906, 9.100000381469727)",1167630572655803
63,"(-94.58558654785156, 241.99417114257812, 9.100000381469727)","(-112.82240295410156, 248.1220703125, 9.100000381469727)",1167630572687928
64,"(-92.83021545410156, 242.4870147705078, 9.100000381469727)","(-112.32451629638672, 248.86915588378906, 9.100000381469727)",1167630572713121
65,"(nan, nan, nan)","(-111.47853088378906, 246.84417724609375, 9.100000381469727)",1167630572741121
66,"(-93.49978637695312, 240.67596435546875, 9.100000381469727)","(-111.27599334716797, 248.8982696533203, 9.100000381469727)",1167630572771780
67,"(-92.75040435791016, 242.65139770507812, 9.100000381469727)","(-110.4031982421875, 250.51107788085938, 9.100000381469727)",1167630572796832
68,"(nan, nan, nan)","(-113.14419555664062, 248.0134735107422, 9.100000381469727)",1167630572824570
69,"(nan, nan, nan)","(-111.48200988769531, 247.96856689453125, 9.100000381469727)",1167630572855428
70,"(nan, nan, nan)","(-110.53096008300781, 246.63702392578125, 9.100000381469727)",1167630572880447
71,"(nan, nan, nan)","(-126.74247741699219, 250.2566680908203, 9.100000381469727)",1167630572905494
72,"(-144.3921356201172, 243.71435546875, 9.100000381469727)","(-163.73077392578125, 249.8495635986328, 9.100000381469727)",1167630572930547
73,"(-140.0907440185547, 242.86732482910156, 9.100000381469727)","(-159.65380859375, 250.38546752929688, 9.100000381469727)",1167630572955564
74,"(-141.6053924560547, 241.7233123779297, 9.100000381469727)","(-158.02615356445312, 250.3849334716797, 9.100000381469727)",1167630572982718
75,"(-141.26914978027344, 240.8647003173828, 9.100000381469727)","(-162.10366821289062, 251.7649383544922, 9.100000381469727)",1167630573014909
76,"(-142.457763671875, 240.5942840576172, 9.100000381469727)","(-161.01190185546875, 251.27467346191406, 9.100000381469727)",1167630573046848
77,"(-142.1117401123047, 240.3909454345703, 9.100000381469727)","(-159.5199432373047, 252.59024047851562, 9.100000381469727)",1167630573078934
78,"(-141.59689331054688, 243.45018005371094, 9.100000381469727)","(-159.40719604492188, 252.4868621826172, 9.100000381469727)",1167630573110307
79,"(-141.71177673339844, 241.61175537109375, 9.100000381469727)","(-160.93060302734375, 251.65484619140625, 9.100000381469727)",1167630573142137
80,"(-139.77394104003906, 242.18698120117188, 9.100000381469727)","(-161.29502868652344, 250.14588928222656, 9.100000381469727)",1167630573173966
81,"(-140.13990783691406, 241.57626342773438, 9.100000381469727)","(-160.95480346679688, 251.96144104003906, 9.100000381469727)",1167630573207246
82,"(-148.11289978027344, 240.85659790039062, 9.100000381469727)","(-168.58880615234375, 252.3638153076172, 9.100000381469727)",1167630573239778
83,"(-148.7635498046875, 240.57723999023438, 9.100000381469727)","(-166.24468994140625, 257.74969482421875, 9.100000381469727)",1167630573271596
84,"(-147.6792449951172, 240.9751434326172, 9.100000381469727)","(nan, nan, nan)",1167630573302095
85,"(-145.79718017578125, 240.43821716308594, 9.100000381469727)","(-167.5326385498047, 251.70269775390625, 9.100000381469727)",1167630573332557
86,"(-147.9676513671875, 241.0946502685547, 9.100000381469727)","(-166.78204345703125, 251.8594970703125, 9.100000381469727)",1167630573360975
87,"(-147.53855895996094, 243.26712036132812, 9.100000381469727)","(-168.18067932128906, 250.7123260498047, 9.100000381469727)",1167630573391317
88,"(-147.89340209960938, 243.5525360107422, 9.100000381469727)","(-165.61880493164062, 253.00570678710938, 9.100000381469727)",1167630573421305
89,"(-146.0305938720703, 242.5493927001953, 9.100000381469727)","(-167.83474731445312, 253.97804260253906, 9.100000381469727)",1167630573451831
90,"(-139.64736938476562, 245.84292602539062, 9.100000381469727)","(-160.73126220703125, 255.79827880859375, 9.100000381469727)",1167630573484102
91,"(-136.90963745117188, 244.0392303466797, 9.100000381469727)","(-157.5187225341797, 254.60540771484375, 9.100000381469727)",1167630573513990
92,"(-136.7660369873047, 246.52639770507812, 9.100000381469727)","(-156.80162048339844, 255.1474609375, 9.100000381469727)",1167630573545826
93,"(-139.46783447265625, 246.81617736816406, 9.100000381469727)","(-159.17372131347656, 257.2120666503906, 9.100000381469727)",1167630573578092
94,"(-138.80064392089844, 247.0417938232422, 9.100000381469727)","(-158.42523193359375, 254.52203369140625, 9.100000381469727)",1167630573608871
95,"(-137.2862091064453, 245.22027587890625, 9.100000381469727)","(-158.6214599609375, 254.4302520751953, 9.100000381469727)",1167630573639739
96,"(-137.99252319335938, 245.820556640625, 9.100000381469727)","(-159.4579315185547, 255.1309051513672, 9.100000381469727)",1167630573671249
97,"(-139.55540466308594, 247.25669860839844, 9.100000381469727)","(-157.5382537841797, 257.16900634765625, 9.100000381469727)",1167630573704844
98,"(-140.18734741210938, 248.66140747070312, 9.100000381469727)","(-160.36929321289062, 257.03729248046875, 9.100000381469727)",1167630573735925
99,"(-141.10247802734375, 249.04730224609375, 9.100000381469727)","(-161.3389129638672, 254.28237915039062, 9.100000381469727)",1167630573766137
100,"(-141.40863037109375, 246.89144897460938, 9.100000381469727)","(-158.3422393798828, 254.8983612060547, 9.100000381469727)",1167630573799732
101,"(-141.1736602783203, 248.20947265625, 9.100000381469727)","(-159.8620147705078, 256.4787292480469, 9.100000381469727)",1167630573833142
102,"(-142.87710571289062, 245.3763885498047, 9.100000381469727)","(-159.90615844726562, 255.63858032226562, 9.100000381469727)",1167630573865291
103,"(-140.00164794921875, 246.3442840576172, 9.100000381469727)","(-159.1709747314453, 254.40956115722656, 9.100000381469727)",1167630573897820
104,"(-141.0645751953125, 247.03273010253906, 9.100000381469727)","(-160.24183654785156, 255.3694610595703, 9.100000381469727)",1167630573929072
105,"(-139.49234008789062, 245.80984497070312, 9.100000381469727)","(-160.70541381835938, 255.63995361328125, 9.100000381469727)",1167630573960302
106,"(-139.7109832763672, 244.7055206298828, 9.100000381469727)","(-163.51727294921875, 257.02874755859375, 9.100000381469727)",1167630573991071
107,"(-138.9402313232422, 247.8225860595703, 9.100000381469727)","(-157.4154815673828, 256.4303894042969, 9.100000381469727)",1167630574021637
108,"(nan, nan, nan)","(-117.88125610351562, 253.97744750976562, 9.100000381469727)",1167630574057485
109,"(-72.80736541748047, 245.32505798339844, 9.100000381469727)","(-87.91333770751953, 250.29637145996094, 9.100000381469727)",1167630574089292
110,"(-65.42318725585938, 243.510498046875, 9.100000381469727)","(-87.19134521484375, 251.47393798828125, 9.100000381469727)",1167630574114458
111,"(-67.69085693359375, 244.05227661132812, 9.100000381469727)","(-87.89134979248047, 249.46180725097656, 9.100000381469727)",1167630574145565
112,"(-66.82437133789062, 246.37013244628906, 9.100000381469727)","(-88.35250091552734, 251.44093322753906, 9.100000381469727)",1167630574177859
113,"(-67.79032135009766, 244.14346313476562, 9.100000381469727)","(-88.74447631835938, 250.33187866210938, 9.100000381469727)",1167630574209656
114,"(-68.79109954833984, 241.90362548828125, 9.100000381469727)","(-87.90674591064453, 251.53672790527344, 9.100000381469727)",1167630574239328
115,"(-69.01300811767578, 243.51589965820312, 9.100000381469727)","(-88.2311782836914, 250.98672485351562, 9.100000381469727)",1167630574272809
116,"(-59.81928253173828, 244.21885681152344, 9.100000381469727)","(-77.401123046875, 249.57644653320312, 9.100000381469727)",1167630574304674
117,"(-50.133819580078125, 241.9904022216797, 9.100000381469727)","(-67.58765411376953, 250.23587036132812, 9.100000381469727)",1167630574334726
118,"(-47.52602005004883, 242.19534301757812, 9.100000381469727)","(-66.61442565917969, 247.765380859375, 9.100000381469727)",1167630574365230
119,"(-46.57540512084961, 243.37721252441406, 9.100000381469727)","(-66.26355743408203, 248.1104736328125, 9.100000381469727)",1167630574395717
120,"(-47.886207580566406, 243.17108154296875, 9.100000381469727)","(-67.22281646728516, 251.92108154296875, 9.100000381469727)",1167630574424675
121,"(-48.007102966308594, 244.26736450195312, 9.100000381469727)","(-69.25761413574219, 246.1397247314453, 9.100000381469727)",1167630574453820
122,"(nan, nan, nan)","(-66.71687316894531, 249.32769775390625, 9.100000381469727)",1167630574482891
123,"(nan, nan, nan)","(-66.5671615600586, 248.526123046875, 9.100000381469727)",1167630574512749
124,"(nan, nan, nan)","(-66.2933349609375, 248.09121704101562, 9.100000381469727)",1167630574542686
125,"(-49.484764099121094, 241.80197143554688, 9.100000381469727)","(-66.77580261230469, 246.99014282226562, 9.100000381469727)",1167630574574065
126,"(-47.71712112426758, 247.33572387695312, 9.100000381469727)","(-67.17166137695312, 247.52203369140625, 9.100000381469727)",1167630574605833
127,"(-52.18671798706055, 241.32015991210938, 9.100000381469727)","(-70.57435607910156, 247.4254913330078, 9.100000381469727)",1167630574638255
128,"(-51.9022331237793, 244.05581665039062, 9.100000381469727)","(-70.42591094970703, 249.13888549804688, 9.100000381469727)",1167630574668933
129,"(-52.07608413696289, 241.5268096923828, 9.100000381469727)","(-71.8559799194336, 249.25982666015625, 9.100000381469727)",1167630574699666
130,"(-53.28235626220703, 241.58062744140625, 9.100000381469727)","(-70.69473266601562, 249.77052307128906, 9.100000381469727)",1167630574730240
131,"(-51.740814208984375, 242.20053100585938, 9.100000381469727)","(-70.9117202758789, 247.1581573486328, 9.100000381469727)",1167630574761522
132,"(-53.166507720947266, 234.43075561523438, 9.100000381469727)","(-75.9862289428711, 245.66116333007812, 9.100000381469727)",1167630574792893
133,"(nan, nan, nan)","(nan, nan, nan)",1167630574823521
134,"(nan, nan, nan)","(nan, nan, nan)",1167630574853822
135,"(-37.258392333984375, 34.67048263549805, 9.100000381469727)","(nan, nan, nan)",1167630574878918
136,"(nan, nan, nan)","(nan, nan, nan)",1167630574903980
137,"(nan, nan, nan)","(nan, nan, nan)",1167630574934889
138,"(-139.1796112060547, 246.92758178710938, 9.100000381469727)","(-159.96737670898438, 255.60316467285156, 9.100000381469727)",1167630574961982
139,"(-139.64805603027344, 243.8115997314453, 9.100000381469727)","(-161.25628662109375, 253.5476531982422, 9.100000381469727)",1167630574997874
140,"(-140.44354248046875, 243.79998779296875, 9.100000381469727)","(-161.70614624023438, 254.94418334960938, 9.100000381469727)",1167630575030773
141,"(-140.6343536376953, 242.8753662109375, 9.100000381469727)","(-161.1024169921875, 254.6461639404297, 9.100000381469727)",1167630575062219
142,"(-139.95355224609375, 246.6035919189453, 9.100000381469727)","(-161.41505432128906, 253.94834899902344, 9.100000381469727)",1167630575093580
143,"(-132.8878173828125, 249.76303100585938, 9.100000381469727)","(-152.0511932373047, 252.37318420410156, 9.100000381469727)",1167630575125427
144,"(-134.16537475585938, 246.7264862060547, 9.100000381469727)","(-152.5885772705078, 256.06488037109375, 9.100000381469727)",1167630575156428
145,"(-133.18934631347656, 243.90774536132812, 9.100000381469727)","(-151.32379150390625, 252.97645568847656, 9.100000381469727)",1167630575188914
146,"(-132.58331298828125, 245.3252716064453, 9.100000381469727)","(-153.11314392089844, 255.06443786621094, 9.100000381469727)",1167630575221725
147,"(-132.34043884277344, 246.24380493164062, 9.100000381469727)","(-151.85684204101562, 253.62168884277344, 9.100000381469727)",1167630575253123
148,"(-140.26760864257812, 249.3076934814453, 9.100000381469727)","(-159.03456115722656, 255.16015625, 9.100000381469727)",1167630575285671
149,"(-140.51016235351562, 247.8368377685547, 9.100000381469727)","(-158.24740600585938, 254.50209045410156, 9.100000381469727)",1167630575317508
150,"(-139.92884826660156, 243.84278869628906, 9.100000381469727)","(-155.4029541015625, 254.8519287109375, 9.100000381469727)",1167630575350441
151,"(-139.7068328857422, 245.9399871826172, 9.100000381469727)","(-156.83009338378906, 257.89324951171875, 9.100000381469727)",1167630575381978
152,"(-139.1748504638672, 247.30545043945312, 9.100000381469727)","(-157.155029296875, 254.08529663085938, 9.100000381469727)",1167630575412887
153,"(-139.59988403320312, 243.6551055908203, 9.100000381469727)","(-155.4959259033203, 254.91050720214844, 9.100000381469727)",1167630575443498
154,"(-137.49664306640625, 246.80311584472656, 9.100000381469727)","(-156.10922241210938, 254.7777557373047, 9.100000381469727)",1167630575475136
155,"(-139.05162048339844, 246.02584838867188, 9.100000381469727)","(-156.86488342285156, 254.1321258544922, 9.100000381469727)",1167630575506671
156,"(-140.14886474609375, 247.94180297851562, 9.100000381469727)","(-158.06967163085938, 255.8882598876953, 9.100000381469727)",1167630575538128
157,"(-144.07296752929688, 243.2515869140625, 9.100000381469727)","(-158.9020233154297, 255.52847290039062, 9.100000381469727)",1167630575569089
158,"(-142.61280822753906, 246.18873596191406, 9.100000381469727)","(-159.35157775878906, 252.0536346435547, 9.100000381469727)",1167630575599894
159,"(-142.538330078125, 246.47291564941406, 9.100000381469727)","(-159.20249938964844, 253.7447052001953, 9.100000381469727)",1167630575630791
160,"(-144.2008819580078, 243.681884765625, 9.100000381469727)","(-160.71826171875, 255.6111297607422, 9.100000381469727)",1167630575661403
161,"(-142.8470916748047, 244.61740112304688, 9.100000381469727)","(-158.08628845214844, 251.80398559570312, 9.100000381469727)",1167630575691548
162,"(-143.24005126953125, 246.1302947998047, 9.100000381469727)","(-159.9368438720703, 255.88232421875, 9.100000381469727)",1167630575722837
163,"(-143.44216918945312, 244.9989013671875, 9.100000381469727)","(-159.0370635986328, 252.1492462158203, 9.100000381469727)",1167630575754664
164,"(-145.0620880126953, 245.18722534179688, 9.100000381469727)","(-161.93544006347656, 253.10946655273438, 9.100000381469727)",1167630575786100
165,"(-145.62631225585938, 248.9337921142578, 9.100000381469727)","(-163.9449462890625, 256.0625915527344, 9.100000381469727)",1167630575817394
166,"(-147.25320434570312, 244.96348571777344, 9.100000381469727)","(-162.08706665039062, 254.31320190429688, 9.100000381469727)",1167630575851443
167,"(-143.84632873535156, 246.07119750976562, 9.100000381469727)","(-163.20201110839844, 254.17196655273438, 9.100000381469727)",1167630575881995
168,"(-143.1986846923828, 245.59326171875, 9.100000381469727)","(-164.14663696289062, 252.70034790039062, 9.100000381469727)",1167630575912725
169,"(-147.6800537109375, 245.6469268798828, 9.100000381469727)","(-164.2288818359375, 255.1295928955078, 9.100000381469727)",1167630575943926
170,"(-139.59217834472656, 247.25323486328125, 9.100000381469727)","(-157.24880981445312, 255.2539520263672, 9.100000381469727)",1167630575976629
171,"(-139.564697265625, 247.9644012451172, 9.100000381469727)","(-157.4344024658203, 255.75454711914062, 9.100000381469727)",1167630576008272
172,"(-142.54803466796875, 248.85987854003906, 9.100000381469727)","(-159.21737670898438, 254.2888946533203, 9.100000381469727)",1167630576037977
173,"(-141.13742065429688, 247.0478973388672, 9.100000381469727)","(-155.86036682128906, 254.0338592529297, 9.100000381469727)",1167630576070143
174,"(-142.0421142578125, 249.17825317382812, 9.100000381469727)","(-158.02061462402344, 255.31280517578125, 9.100000381469727)",1167630576100160
175,"(-138.4864044189453, 247.21310424804688, 9.100000381469727)","(nan, nan, nan)",1167630576133647
176,"(-143.121337890625, 249.1256561279297, 9.100000381469727)","(-158.5008544921875, 255.91818237304688, 9.100000381469727)",1167630576165178
177,"(-143.49075317382812, 248.50173950195312, 9.100000381469727)","(-158.31655883789062, 256.8734130859375, 9.100000381469727)",1167630576194228
178,"(-141.41732788085938, 244.25376892089844, 9.100000381469727)","(-157.29945373535156, 254.55125427246094, 9.100000381469727)",1167630576225108
179,"(-141.9092254638672, 247.750244140625, 9.100000381469727)","(-156.5239715576172, 255.80906677246094, 9.100000381469727)",1167630576257150
180,"(-140.4351043701172, 246.6902313232422, 9.100000381469727)","(-157.0225067138672, 256.0636901855469, 9.100000381469727)",1167630576286911
181,"(-139.40846252441406, 246.61611938476562, 9.100000381469727)","(-158.87071228027344, 256.0107421875, 9.100000381469727)",1167630576316830
182,"(-138.02134704589844, 244.66587829589844, 9.100000381469727)","(-159.97048950195312, 255.54641723632812, 9.100000381469727)",1167630576346836
183,"(-139.38729858398438, 246.61907958984375, 9.100000381469727)","(-158.05828857421875, 256.8766174316406, 9.100000381469727)",1167630576377568
184,"(-142.4590301513672, 247.96104431152344, 9.100000381469727)","(-158.4138946533203, 257.3389587402344, 9.100000381469727)",1167630576408492
185,"(-140.30552673339844, 247.8485107421875, 9.100000381469727)","(-158.86729431152344, 252.69927978515625, 9.100000381469727)",1167630576439132
186,"(-140.23130798339844, 244.32521057128906, 9.100000381469727)","(-159.0420379638672, 255.7506561279297, 9.100000381469727)",1167630576469726
187,"(-142.91493225097656, 247.3065185546875, 9.100000381469727)","(-159.43650817871094, 256.3923034667969, 9.100000381469727)",1167630576501532
188,"(-137.83909606933594, 246.09915161132812, 9.100000381469727)","(-159.67332458496094, 255.54446411132812, 9.100000381469727)",1167630576531211
189,"(-142.225830078125, 245.30918884277344, 9.100000381469727)","(-157.99757385253906, 250.68768310546875, 9.100000381469727)",1167630576561183
190,"(-142.01156616210938, 243.8781280517578, 9.100000381469727)","(-158.51486206054688, 248.1977996826172, 9.100000381469727)",1167630576590975
191,"(-141.58404541015625, 243.39483642578125, 9.100000381469727)","(-158.60345458984375, 248.97015380859375, 9.100000381469727)",1167630576621855
192,"(-140.9656982421875, 240.70443725585938, 9.100000381469727)","(-159.7272491455078, 249.11923217773438, 9.100000381469727)",1167630576653735
193,"(-141.70201110839844, 240.908935546875, 9.100000381469727)","(-157.8367919921875, 249.21865844726562, 9.100000381469727)",1167630576682999
194,"(-140.90948486328125, 244.75192260742188, 9.100000381469727)","(-158.59030151367188, 250.2170867919922, 9.100000381469727)",1167630576713337
195,"(-141.98777770996094, 242.32925415039062, 9.100000381469727)","(-158.96995544433594, 250.47865295410156, 9.100000381469727)",1167630576743595
196,"(-142.72772216796875, 243.8716583251953, 9.100000381469727)","(-157.7528839111328, 248.51153564453125, 9.100000381469727)",1167630576773521
197,"(-142.55458068847656, 240.21473693847656, 9.100000381469727)","(-159.64427185058594, 248.96754455566406, 9.100000381469727)",1167630576805835
198,"(-140.5574188232422, 241.58102416992188, 9.100000381469727)","(-157.3750457763672, 251.98146057128906, 9.100000381469727)",1167630576836503
199,"(-141.4208221435547, 243.0655517578125, 9.100000381469727)","(-158.9999542236328, 251.13844299316406, 9.100000381469727)",1167630576868621
200,"(-140.2200164794922, 241.60992431640625, 9.100000381469727)","(nan, nan, nan)",1167630576900729
201,"(-141.0443572998047, 241.15261840820312, 9.100000381469727)","(-157.4247589111328, 250.53453063964844, 9.100000381469727)",1167630576931987
202,"(nan, nan, nan)","(-124.1211166381836, 243.96728515625, 9.100000381469727)",1167630576959706
203,"(nan, nan, nan)","(nan, nan, nan)",1167630576989067
204,"(nan, nan, nan)","(nan, nan, nan)",1167630577018334
205,"(nan, nan, nan)","(nan, nan, nan)",1167630577043433
206,"(nan, nan, nan)","(nan, nan, nan)",1167630577068595
207,"(nan, nan, nan)","(nan, nan, nan)",1167630577093988
208,"(nan, nan, nan)","(nan, nan, nan)",1167630577119438
209,"(nan, nan, nan)","(nan, nan, nan)",1167630577143275
210,"(-15.133481979370117, 187.9717254638672, 9.100000381469727)","(-29.301563262939453, 165.1054229736328, 9.100000381469727)",1167630577171250
211,"(-14.678997993469238, 188.11170959472656, 9.100000381469727)","(-34.76953125, 186.35586547851562, 9.100000381469727)",1167630577195083
212,"(-15.444091796875, 190.54832458496094, 9.100000381469727)","(-32.71796417236328, 189.59603881835938, 9.100000381469727)",1167630577225153
213,"(-13.740710258483887, 190.79493713378906, 9.100000381469727)","(-27.267187118530273, 205.39901733398438, 9.100000381469727)",1167630577254742
214,"(-13.249218940734863, 187.73036193847656, 9.100000381469727)","(-31.146406173706055, 210.16934204101562, 9.100000381469727)",1167630577284572
215,"(-12.530155181884766, 189.82383728027344, 9.100000381469727)","(-31.571792602539062, 188.41232299804688, 9.100000381469727)",1167630577315113
216,"(-99.8338623046875, 209.15921020507812, 9.100000381469727)","(-114.1023178100586, 207.6357879638672, 9.100000381469727)",1167630577345196
217,"(-164.83621215820312, 212.91378784179688, 9.100000381469727)","(-183.17654418945312, 220.3599090576172, 9.100000381469727)",1167630577375900
218,"(-170.9602508544922, 213.67507934570312, 9.100000381469727)","(-185.7897186279297, 218.32618713378906, 9.100000381469727)",1167630577406192
