,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167637890925299,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167637890967859,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167637891010510,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167637891053093,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167637891095681,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167637891134150,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167637891172504,"(0.5813639163970947, 0.319744735956192, 0.3708215355873108)","(-32.99791717529297, 56.75242614746094, 561.2464599609375)",1,"(224.1526336669922, 169.6073760986328, 9.100000381469727)","(0.858536958694458, 0.5597567558288574)",1,"(0.43362340331077576, 0.3468550443649292, 0.3880629539489746)","(22.304414749145508, 49.46822738647461, 566.4188842773438)",1,"(230.6953582763672, 192.48529052734375, 9.100000381469727)","(0.8689451813697815, 0.4950556457042694)",1
7,1167637891250144,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(0.4339885711669922, 0.3469151556491852, 0.3881034255027771)","(22.167726516723633, 49.45111846923828, 566.4310302734375)",1,"(251.53089904785156, 188.4064178466797, 9.100000381469727)","(0.9020904898643494, 0.5065911412239075)",1
8,1167637891300498,"(0.5813844799995422, 0.3202577829360962, 0.3697585165500641)","(-32.97971725463867, 56.569725036621094, 560.9275512695312)",1,"(211.35592651367188, 183.72105407714844, 9.100000381469727)","(0.838179886341095, 0.5198418498039246)",1,"(0.4335133731365204, 0.3470626771450043, 0.38655149936676025)","(22.32201385498047, 49.366920471191406, 565.9654541015625)",1,"(218.40562438964844, 182.06211853027344, 9.100000381469727)","(0.8493945598602295, 0.5245334506034851)",1
9,1167637891347439,"(0.5817439556121826, 0.32084137201309204, 0.3692077696323395)","(-33.09911346435547, 56.38182067871094, 560.7623291015625)",1,"(184.79579162597656, 162.15785217285156, 9.100000381469727)","(0.7959278225898743, 0.5808247327804565)",1,"(0.4339868724346161, 0.3474057912826538, 0.3858323097229004)","(22.133216857910156, 49.24602127075195, 565.7496948242188)",1,"(191.5879364013672, 166.85716247558594, 9.100000381469727)","(0.8067328333854675, 0.5675346255302429)",1
10,1167637891401641,"(0.5821621417999268, 0.32130905985832214, 0.3683408498764038)","(-33.233211517333984, 56.218223571777344, 560.5022583007812)",1,"(176.66336059570312, 161.6465606689453, 9.100000381469727)","(0.7829906940460205, 0.5822707414627075)",1,"(0.43402984738349915, 0.34771907329559326, 0.3836568295955658)","(22.08301544189453, 49.09592819213867, 565.0970458984375)",1,"(183.91494750976562, 160.77716064453125, 9.100000381469727)","(0.7945265769958496, 0.5847294926643372)",1
11,1167637891456141,"(0.5827969312667847, 0.32182708382606506, 0.3670428395271301)","(-33.43711471557617, 56.026527404785156, 560.1128540039062)",1,"(176.2907257080078, 163.32106018066406, 9.100000381469727)","(0.7823979258537292, 0.577535092830658)",1,"(0.43439778685569763, 0.3478586673736572, 0.38201701641082764)","(21.919214248657227, 49.010921478271484, 564.6051025390625)",1,"(182.44979858398438, 160.96926879882812, 9.100000381469727)","(0.7921957969665527, 0.5841861963272095)",1
12,1167637891509557,"(0.583645761013031, 0.32221466302871704, 0.36662232875823975)","(-33.74111557006836, 55.899620056152344, 559.9866943359375)",1,"(171.1168212890625, 155.4247589111328, 9.100000381469727)","(0.7741672396659851, 0.5998666286468506)",1,"(0.4351327419281006, 0.34778183698654175, 0.3808402419090271)","(21.62491226196289, 49.00143051147461, 564.2520751953125)",1,"(177.0196990966797, 157.1381072998047, 9.100000381469727)","(0.7835575938224792, 0.59502112865448)",1
13,1167637891562501,"(0.5849876999855042, 0.32247644662857056, 0.36481425166130066)","(-34.19461441040039, 55.76662063598633, 559.4442749023438)",1,"(137.3345489501953, 138.03074645996094, 9.100000381469727)","(0.7204262018203735, 0.6490586996078491)",1,"(0.43628808856010437, 0.3473866283893585, 0.37829121947288513)","(21.151918411254883, 49.04842758178711, 563.4873657226562)",1,"(140.46322631835938, 133.2776641845703, 9.100000381469727)","(0.7254033088684082, 0.6625008583068848)",1
