,left_gaze_point,right_gaze_point,time_stamp
22,"(-14.64904499053955, 226.1373291015625, 9.100000381469727)","(-38.85598373413086, 230.21011352539062, 9.100000381469727)",1167630871714834
23,"(-9.240274429321289, 229.35943603515625, 9.100000381469727)","(-34.71075439453125, 233.6787109375, 9.100000381469727)",1167630871749270
24,"(-9.91781234741211, 228.4986114501953, 9.100000381469727)","(-33.86378479003906, 232.39892578125, 9.100000381469727)",1167630871783970
25,"(-9.656251907348633, 227.6204833984375, 9.100000381469727)","(-32.978492736816406, 232.9593963623047, 9.100000381469727)",1167630871819096
26,"(-10.67985725402832, 226.33944702148438, 9.100000381469727)","(-33.74089050292969, 231.700439453125, 9.100000381469727)",1167630871853345
27,"(-11.833076477050781, 230.3706512451172, 9.100000381469727)","(-33.5577507019043, 230.6687469482422, 9.100000381469727)",1167630871886609
28,"(-7.563626289367676, 211.59962463378906, 9.100000381469727)","(-29.55963134765625, 215.9767303466797, 9.100000381469727)",1167630871920540
29,"(-2.3587560653686523, 201.33062744140625, 9.100000381469727)","(-24.383541107177734, 202.11004638671875, 9.100000381469727)",1167630871954608
30,"(-1.6044857501983643, 198.84254455566406, 9.100000381469727)","(-22.64293098449707, 200.36024475097656, 9.100000381469727)",1167630871987876
31,"(-1.9346927404403687, 196.9701385498047, 9.100000381469727)","(-24.18739891052246, 203.96685791015625, 9.100000381469727)",1167630872021998
32,"(-2.8489673137664795, 199.7333526611328, 9.100000381469727)","(-24.29245948791504, 201.722412109375, 9.100000381469727)",1167630872056158
33,"(-2.602550506591797, 197.4595184326172, 9.100000381469727)","(-23.90622901916504, 200.3218231201172, 9.100000381469727)",1167630872088494
34,"(-2.8489999771118164, 198.971923828125, 9.100000381469727)","(-24.10002326965332, 199.1002197265625, 9.100000381469727)",1167630872121329
35,"(-6.0222697257995605, 203.2072296142578, 9.100000381469727)","(-21.759693145751953, 200.7367706298828, 9.100000381469727)",1167630872153691
36,"(-1.4871115684509277, 198.53573608398438, 9.100000381469727)","(-24.6652889251709, 200.78323364257812, 9.100000381469727)",1167630872185715
37,"(-3.814746141433716, 198.95562744140625, 9.100000381469727)","(-24.049222946166992, 199.70458984375, 9.100000381469727)",1167630872217833
38,"(-2.398684024810791, 197.5623321533203, 9.100000381469727)","(-22.16028594970703, 198.9113311767578, 9.100000381469727)",1167630872249809
39,"(-1.5951634645462036, 162.4654998779297, 9.100000381469727)","(-29.414730072021484, 190.4124298095703, 9.100000381469727)",1167630872281507
40,"(nan, nan, nan)","(nan, nan, nan)",1167630872313556
41,"(nan, nan, nan)","(nan, nan, nan)",1167630872344216
42,"(nan, nan, nan)","(nan, nan, nan)",1167630872369358
43,"(nan, nan, nan)","(nan, nan, nan)",1167630872394464
44,"(-0.750656008720398, 172.0092010498047, 9.100000381469727)","(-22.649877548217773, 146.42355346679688, 9.100000381469727)",1167630872419885
45,"(2.2677700519561768, 158.8377685546875, 9.100000381469727)","(-19.846189498901367, 175.49447631835938, 9.100000381469727)",1167630872456718
46,"(nan, nan, nan)","(nan, nan, nan)",1167630872487838
47,"(4.802760601043701, 182.99423217773438, 9.100000381469727)","(-16.696504592895508, 192.69285583496094, 9.100000381469727)",1167630872520329
48,"(4.984500408172607, 184.3697967529297, 9.100000381469727)","(-17.738697052001953, 192.2572479248047, 9.100000381469727)",1167630872545435
49,"(3.349215269088745, 188.08885192871094, 9.100000381469727)","(-16.393756866455078, 190.71701049804688, 9.100000381469727)",1167630872578425
50,"(-0.015891393646597862, 187.34420776367188, 9.100000381469727)","(-22.571475982666016, 190.69737243652344, 9.100000381469727)",1167630872612116
51,"(-0.16647277772426605, 187.7599639892578, 9.100000381469727)","(-20.924633026123047, 193.55010986328125, 9.100000381469727)",1167630872645086
52,"(0.16279536485671997, 186.7270050048828, 9.100000381469727)","(-19.65054702758789, 192.5884246826172, 9.100000381469727)",1167630872678069
53,"(0.4726303815841675, 186.39602661132812, 9.100000381469727)","(-20.032180786132812, 193.98341369628906, 9.100000381469727)",1167630872711350
54,"(0.5442799925804138, 188.1747283935547, 9.100000381469727)","(-23.37600326538086, 194.58709716796875, 9.100000381469727)",1167630872744922
55,"(-0.6388061046600342, 188.93612670898438, 9.100000381469727)","(-20.268373489379883, 193.73599243164062, 9.100000381469727)",1167630872778945
56,"(-9.650045394897461, 186.30844116210938, 9.100000381469727)","(-28.72466468811035, 196.00640869140625, 9.100000381469727)",1167630872812828
57,"(-9.730424880981445, 189.90797424316406, 9.100000381469727)","(-25.77215003967285, 194.70460510253906, 9.100000381469727)",1167630872846679
58,"(-8.328140258789062, 188.60592651367188, 9.100000381469727)","(-27.097909927368164, 194.75128173828125, 9.100000381469727)",1167630872878466
59,"(-9.091145515441895, 189.88856506347656, 9.100000381469727)","(-27.36452293395996, 196.7447509765625, 9.100000381469727)",1167630872911471
60,"(-8.075703620910645, 188.6173553466797, 9.100000381469727)","(-27.312715530395508, 195.20530700683594, 9.100000381469727)",1167630872944909
61,"(-7.978991985321045, 189.05996704101562, 9.100000381469727)","(-27.29339599609375, 196.69680786132812, 9.100000381469727)",1167630872977974
62,"(-7.113388538360596, 189.28106689453125, 9.100000381469727)","(-27.84204864501953, 197.21409606933594, 9.100000381469727)",1167630873011460
63,"(-7.054978847503662, 188.19973754882812, 9.100000381469727)","(-26.128862380981445, 194.52586364746094, 9.100000381469727)",1167630873045730
64,"(-6.933309555053711, 188.0796661376953, 9.100000381469727)","(-26.503520965576172, 194.5218963623047, 9.100000381469727)",1167630873079981
65,"(-5.336228370666504, 189.3167266845703, 9.100000381469727)","(-27.269878387451172, 195.99180603027344, 9.100000381469727)",1167630873113125
66,"(-7.002208232879639, 188.42025756835938, 9.100000381469727)","(-27.560583114624023, 194.00344848632812, 9.100000381469727)",1167630873147266
67,"(-9.214838981628418, 188.65109252929688, 9.100000381469727)","(-26.848892211914062, 194.1803741455078, 9.100000381469727)",1167630873181181
68,"(-8.483649253845215, 188.97372436523438, 9.100000381469727)","(-27.356752395629883, 196.70065307617188, 9.100000381469727)",1167630873214985
69,"(-8.554032325744629, 188.40501403808594, 9.100000381469727)","(-26.019760131835938, 192.3816680908203, 9.100000381469727)",1167630873249556
70,"(6.515223026275635, 182.80442810058594, 9.100000381469727)","(-11.745664596557617, 187.42092895507812, 9.100000381469727)",1167630873284090
71,"(7.461627960205078, 183.96266174316406, 9.100000381469727)","(-12.82942008972168, 186.17062377929688, 9.100000381469727)",1167630873318706
72,"(8.802614212036133, 180.50083923339844, 9.100000381469727)","(-12.113360404968262, 187.52182006835938, 9.100000381469727)",1167630873352328
73,"(6.415190696716309, 182.24620056152344, 9.100000381469727)","(-13.955208778381348, 189.9864959716797, 9.100000381469727)",1167630873386082
74,"(6.893254280090332, 180.6475830078125, 9.100000381469727)","(-12.420173645019531, 188.8900146484375, 9.100000381469727)",1167630873420073
75,"(6.1912078857421875, 181.29188537597656, 9.100000381469727)","(-11.904757499694824, 187.0253448486328, 9.100000381469727)",1167630873453989
76,"(7.105198383331299, 181.472900390625, 9.100000381469727)","(-11.834732055664062, 185.84117126464844, 9.100000381469727)",1167630873487887
77,"(7.506704807281494, 179.4951171875, 9.100000381469727)","(-12.27089786529541, 187.93890380859375, 9.100000381469727)",1167630873521333
78,"(7.821671485900879, 179.06028747558594, 9.100000381469727)","(-12.088645935058594, 189.60809326171875, 9.100000381469727)",1167630873554946
79,"(7.8667473793029785, 183.27334594726562, 9.100000381469727)","(-10.88853931427002, 187.64376831054688, 9.100000381469727)",1167630873587945
80,"(6.803488731384277, 181.5624237060547, 9.100000381469727)","(-11.384770393371582, 185.25869750976562, 9.100000381469727)",1167630873620919
81,"(6.886084079742432, 182.0936737060547, 9.100000381469727)","(-11.110198974609375, 186.85157775878906, 9.100000381469727)",1167630873656293
82,"(16.38920783996582, 184.01620483398438, 9.100000381469727)","(-1.176664113998413, 189.5304718017578, 9.100000381469727)",1167630873689773
83,"(62.263545989990234, 221.9048309326172, 9.100000381469727)","(43.422813415527344, 226.98841857910156, 9.100000381469727)",1167630873722654
84,"(62.511497497558594, 220.3885498046875, 9.100000381469727)","(43.47707748413086, 225.671142578125, 9.100000381469727)",1167630873755436
85,"(61.45515060424805, 222.8795166015625, 9.100000381469727)","(44.04506301879883, 226.0584259033203, 9.100000381469727)",1167630873788718
86,"(62.49430465698242, 224.3341827392578, 9.100000381469727)","(44.315582275390625, 225.45263671875, 9.100000381469727)",1167630873821399
87,"(63.9680290222168, 220.051025390625, 9.100000381469727)","(44.888248443603516, 225.81443786621094, 9.100000381469727)",1167630873854373
88,"(62.389923095703125, 221.9874725341797, 9.100000381469727)","(44.912689208984375, 226.46630859375, 9.100000381469727)",1167630873886816
89,"(62.985530853271484, 223.38600158691406, 9.100000381469727)","(46.40172576904297, 226.1636505126953, 9.100000381469727)",1167630873919559
90,"(64.15928649902344, 221.90017700195312, 9.100000381469727)","(41.76155471801758, 226.94297790527344, 9.100000381469727)",1167630873952350
91,"(62.45039367675781, 221.5699005126953, 9.100000381469727)","(44.50387954711914, 226.46604919433594, 9.100000381469727)",1167630873984970
92,"(63.11457443237305, 224.1986846923828, 9.100000381469727)","(45.854244232177734, 223.93756103515625, 9.100000381469727)",1167630874017707
93,"(65.69550323486328, 229.8039093017578, 9.100000381469727)","(42.974090576171875, 231.8858184814453, 9.100000381469727)",1167630874050778
94,"(65.29247283935547, 230.52761840820312, 9.100000381469727)","(43.350128173828125, 234.3525848388672, 9.100000381469727)",1167630874083799
95,"(64.42137908935547, 230.3161163330078, 9.100000381469727)","(45.82480239868164, 233.44541931152344, 9.100000381469727)",1167630874116526
96,"(66.88648223876953, 230.3637237548828, 9.100000381469727)","(45.37882614135742, 232.47357177734375, 9.100000381469727)",1167630874149401
97,"(66.2312240600586, 229.09996032714844, 9.100000381469727)","(44.04792404174805, 233.3668670654297, 9.100000381469727)",1167630874182299
98,"(66.4286880493164, 236.29287719726562, 9.100000381469727)","(45.298255920410156, 231.98158264160156, 9.100000381469727)",1167630874215150
99,"(66.53121948242188, 230.6879119873047, 9.100000381469727)","(44.655452728271484, 233.01235961914062, 9.100000381469727)",1167630874247972
100,"(66.14337921142578, 229.76400756835938, 9.100000381469727)","(44.74421691894531, 232.30099487304688, 9.100000381469727)",1167630874281111
101,"(65.94416809082031, 229.5450439453125, 9.100000381469727)","(44.8546257019043, 232.2218475341797, 9.100000381469727)",1167630874313860
102,"(66.32418060302734, 232.45184326171875, 9.100000381469727)","(45.41310119628906, 233.06814575195312, 9.100000381469727)",1167630874346655
103,"(66.07859802246094, 230.4680938720703, 9.100000381469727)","(47.953121185302734, 232.60304260253906, 9.100000381469727)",1167630874379603
104,"(66.6402816772461, 230.0767059326172, 9.100000381469727)","(46.71513748168945, 235.25238037109375, 9.100000381469727)",1167630874412295
105,"(65.68103790283203, 228.42630004882812, 9.100000381469727)","(45.92195510864258, 234.913818359375, 9.100000381469727)",1167630874445224
106,"(64.93682098388672, 230.97650146484375, 9.100000381469727)","(46.0630989074707, 233.07203674316406, 9.100000381469727)",1167630874479001
107,"(66.82998657226562, 229.2633514404297, 9.100000381469727)","(48.892215728759766, 233.2309112548828, 9.100000381469727)",1167630874512160
108,"(65.85077667236328, 233.47801208496094, 9.100000381469727)","(46.570770263671875, 235.66310119628906, 9.100000381469727)",1167630874545235
109,"(64.08700561523438, 229.73318481445312, 9.100000381469727)","(45.90922546386719, 237.48666381835938, 9.100000381469727)",1167630874578302
110,"(26.885597229003906, 210.8949432373047, 9.100000381469727)","(12.138264656066895, 212.0654296875, 9.100000381469727)",1167630874611447
111,"(15.87088680267334, 187.96902465820312, 9.100000381469727)","(-1.4109594821929932, 190.51515197753906, 9.100000381469727)",1167630874644809
112,"(14.575758934020996, 184.04681396484375, 9.100000381469727)","(-0.5601403713226318, 189.74502563476562, 9.100000381469727)",1167630874677988
113,"(13.41897964477539, 186.28233337402344, 9.100000381469727)","(-2.214609384536743, 190.50274658203125, 9.100000381469727)",1167630874711125
114,"(13.88923168182373, 185.2423553466797, 9.100000381469727)","(-3.298797607421875, 190.22093200683594, 9.100000381469727)",1167630874745773
115,"(12.892720222473145, 184.0137939453125, 9.100000381469727)","(-3.7842857837677, 188.92869567871094, 9.100000381469727)",1167630874780308
116,"(13.843888282775879, 185.54319763183594, 9.100000381469727)","(-3.0125296115875244, 187.04733276367188, 9.100000381469727)",1167630874813527
117,"(12.182390213012695, 185.13052368164062, 9.100000381469727)","(-2.986055374145508, 192.43231201171875, 9.100000381469727)",1167630874847835
118,"(12.42020034790039, 185.81739807128906, 9.100000381469727)","(-2.965677261352539, 192.5682373046875, 9.100000381469727)",1167630874881753
119,"(14.346827507019043, 186.1773223876953, 9.100000381469727)","(-3.836925745010376, 190.7453155517578, 9.100000381469727)",1167630874915231
120,"(13.43559741973877, 184.0065155029297, 9.100000381469727)","(-4.353514671325684, 190.4652099609375, 9.100000381469727)",1167630874948134
121,"(14.940485954284668, 184.70046997070312, 9.100000381469727)","(-3.9678921699523926, 192.8127899169922, 9.100000381469727)",1167630874980986
122,"(12.832347869873047, 188.20362854003906, 9.100000381469727)","(-6.962132930755615, 193.1542205810547, 9.100000381469727)",1167630875013694
123,"(13.13260555267334, 187.71524047851562, 9.100000381469727)","(-5.394143581390381, 191.4180908203125, 9.100000381469727)",1167630875046499
124,"(15.355112075805664, 187.2270050048828, 9.100000381469727)","(-6.011185646057129, 190.7242431640625, 9.100000381469727)",1167630875084933
125,"(4.795078277587891, 199.4116668701172, 9.100000381469727)","(-14.018296241760254, 200.77508544921875, 9.100000381469727)",1167630875148904
126,"(nan, nan, nan)","(nan, nan, nan)",1167630875264156
127,"(nan, nan, nan)","(nan, nan, nan)",1167630875371941
128,"(1.3715308904647827, 185.11380004882812, 9.100000381469727)","(-14.142495155334473, 192.13719177246094, 9.100000381469727)",1167630875478824
129,"(nan, nan, nan)","(nan, nan, nan)",1167630875526773
130,"(6.69196891784668, 195.63214111328125, 9.100000381469727)","(-12.080174446105957, 196.5713653564453, 9.100000381469727)",1167630875568764
131,"(4.1727142333984375, 194.6662139892578, 9.100000381469727)","(-13.055828094482422, 197.38116455078125, 9.100000381469727)",1167630875593713
132,"(4.837388515472412, 195.85739135742188, 9.100000381469727)","(-12.994318962097168, 195.4049072265625, 9.100000381469727)",1167630875627145
133,"(4.8495306968688965, 196.07135009765625, 9.100000381469727)","(-11.927947998046875, 198.6987762451172, 9.100000381469727)",1167630875661502
134,"(3.1520652770996094, 199.72999572753906, 9.100000381469727)","(-11.421455383300781, 197.5279998779297, 9.100000381469727)",1167630875695080
135,"(2.5156137943267822, 201.52159118652344, 9.100000381469727)","(-12.611276626586914, 199.7678985595703, 9.100000381469727)",1167630875727987
136,"(3.796335220336914, 201.0874786376953, 9.100000381469727)","(-13.011089324951172, 199.71629333496094, 9.100000381469727)",1167630875760824
137,"(3.984276056289673, 198.8538818359375, 9.100000381469727)","(-11.767909049987793, 197.874755859375, 9.100000381469727)",1167630875793720
138,"(3.1633260250091553, 200.19061279296875, 9.100000381469727)","(-14.359198570251465, 198.9664306640625, 9.100000381469727)",1167630875826771
139,"(5.103606700897217, 199.94802856445312, 9.100000381469727)","(-14.136446952819824, 199.87327575683594, 9.100000381469727)",1167630875859775
140,"(5.824002742767334, 201.03892517089844, 9.100000381469727)","(-15.046276092529297, 200.3948211669922, 9.100000381469727)",1167630875892801
141,"(4.652963161468506, 202.4208221435547, 9.100000381469727)","(-12.551823616027832, 198.6819305419922, 9.100000381469727)",1167630875925920
142,"(3.330106496810913, 204.14251708984375, 9.100000381469727)","(-12.712998390197754, 199.7545928955078, 9.100000381469727)",1167630875958876
143,"(4.054840087890625, 202.31454467773438, 9.100000381469727)","(-12.967177391052246, 203.42971801757812, 9.100000381469727)",1167630875991925
144,"(2.997149705886841, 199.59877014160156, 9.100000381469727)","(-12.21593952178955, 197.49862670898438, 9.100000381469727)",1167630876024928
145,"(2.762051820755005, 203.44894409179688, 9.100000381469727)","(-13.603201866149902, 200.45985412597656, 9.100000381469727)",1167630876058067
146,"(0.6005678772926331, 202.82980346679688, 9.100000381469727)","(-12.686249732971191, 199.97073364257812, 9.100000381469727)",1167630876090743
147,"(2.1863551139831543, 201.40455627441406, 9.100000381469727)","(-14.022660255432129, 200.26783752441406, 9.100000381469727)",1167630876123513
148,"(2.768280506134033, 199.72816467285156, 9.100000381469727)","(-13.446715354919434, 196.87814331054688, 9.100000381469727)",1167630876156212
149,"(3.74188494682312, 202.94642639160156, 9.100000381469727)","(-15.0055513381958, 200.14370727539062, 9.100000381469727)",1167630876188294
150,"(2.4424874782562256, 202.47080993652344, 9.100000381469727)","(-12.92786979675293, 199.4116668701172, 9.100000381469727)",1167630876220506
151,"(4.006494045257568, 204.427734375, 9.100000381469727)","(-13.957350730895996, 201.07814025878906, 9.100000381469727)",1167630876253258
152,"(2.6077818870544434, 203.05740356445312, 9.100000381469727)","(-13.5008544921875, 200.54315185546875, 9.100000381469727)",1167630876285832
153,"(1.7507939338684082, 201.8353729248047, 9.100000381469727)","(-14.343823432922363, 201.07244873046875, 9.100000381469727)",1167630876318494
154,"(-1.4623292684555054, 194.8785400390625, 9.100000381469727)","(-16.66975212097168, 194.0052490234375, 9.100000381469727)",1167630876351255
155,"(2.4316060543060303, 192.61770629882812, 9.100000381469727)","(-15.558907508850098, 194.54034423828125, 9.100000381469727)",1167630876383404
156,"(-0.5985037088394165, 193.87905883789062, 9.100000381469727)","(-18.316511154174805, 195.8145294189453, 9.100000381469727)",1167630876416061
157,"(1.3765214681625366, 193.5644989013672, 9.100000381469727)","(-17.47481346130371, 191.9409942626953, 9.100000381469727)",1167630876448181
158,"(1.4595314264297485, 193.26637268066406, 9.100000381469727)","(-17.89395523071289, 193.82118225097656, 9.100000381469727)",1167630876480790
159,"(-1.2311441898345947, 196.677490234375, 9.100000381469727)","(-16.452701568603516, 196.19688415527344, 9.100000381469727)",1167630876513359
160,"(1.2756911516189575, 195.2230987548828, 9.100000381469727)","(-18.838178634643555, 195.0899658203125, 9.100000381469727)",1167630876545952
161,"(0.5123386383056641, 196.67564392089844, 9.100000381469727)","(-18.544029235839844, 196.2289581298828, 9.100000381469727)",1167630876578640
162,"(0.11021532863378525, 196.07981872558594, 9.100000381469727)","(-16.767189025878906, 197.28692626953125, 9.100000381469727)",1167630876612647
163,"(-0.5741589665412903, 198.10757446289062, 9.100000381469727)","(-16.096176147460938, 194.83326721191406, 9.100000381469727)",1167630876645322
164,"(-0.7506715059280396, 196.13629150390625, 9.100000381469727)","(-16.953811645507812, 196.893310546875, 9.100000381469727)",1167630876678116
165,"(1.7763984203338623, 198.1387176513672, 9.100000381469727)","(-15.804619789123535, 198.95420837402344, 9.100000381469727)",1167630876710717
166,"(1.2934623956680298, 200.2689971923828, 9.100000381469727)","(-16.388208389282227, 198.63284301757812, 9.100000381469727)",1167630876743437
167,"(3.948944091796875, 196.31253051757812, 9.100000381469727)","(-17.152467727661133, 201.0699462890625, 9.100000381469727)",1167630876776239
168,"(0.27208611369132996, 200.89210510253906, 9.100000381469727)","(-17.696090698242188, 198.22042846679688, 9.100000381469727)",1167630876808826
169,"(0.3991333544254303, 198.70758056640625, 9.100000381469727)","(-15.915246963500977, 199.77415466308594, 9.100000381469727)",1167630876841574
170,"(1.2234537601470947, 201.73947143554688, 9.100000381469727)","(-16.300031661987305, 201.0408935546875, 9.100000381469727)",1167630876874491
171,"(4.091160297393799, 201.36636352539062, 9.100000381469727)","(-16.203569412231445, 200.00718688964844, 9.100000381469727)",1167630876907186
172,"(0.8848274350166321, 201.22116088867188, 9.100000381469727)","(-15.692838668823242, 202.89369201660156, 9.100000381469727)",1167630876940158
173,"(1.8710558414459229, 202.83688354492188, 9.100000381469727)","(-16.04123306274414, 200.8232421875, 9.100000381469727)",1167630876973143
174,"(1.5575886964797974, 202.57894897460938, 9.100000381469727)","(-15.761529922485352, 204.0744171142578, 9.100000381469727)",1167630877006249
175,"(2.171358108520508, 203.41436767578125, 9.100000381469727)","(-15.572257995605469, 202.430908203125, 9.100000381469727)",1167630877039276
176,"(3.831717014312744, 202.2025146484375, 9.100000381469727)","(-18.4465389251709, 206.48345947265625, 9.100000381469727)",1167630877072177
177,"(4.4749321937561035, 202.55772399902344, 9.100000381469727)","(-15.955702781677246, 204.9444122314453, 9.100000381469727)",1167630877105195
178,"(2.6478705406188965, 200.0857696533203, 9.100000381469727)","(-17.258562088012695, 203.53640747070312, 9.100000381469727)",1167630877138251
179,"(3.30062198638916, 206.18409729003906, 9.100000381469727)","(-18.05584144592285, 203.95794677734375, 9.100000381469727)",1167630877171319
180,"(2.3648624420166016, 205.70860290527344, 9.100000381469727)","(-18.101192474365234, 206.8345947265625, 9.100000381469727)",1167630877204353
181,"(1.4400943517684937, 206.5954132080078, 9.100000381469727)","(-16.99647331237793, 207.4435577392578, 9.100000381469727)",1167630877237448
182,"(3.4593546390533447, 205.4404296875, 9.100000381469727)","(-19.473777770996094, 204.6930389404297, 9.100000381469727)",1167630877271276
183,"(2.8449342250823975, 204.72532653808594, 9.100000381469727)","(-17.844499588012695, 206.60633850097656, 9.100000381469727)",1167630877304370
184,"(3.070803165435791, 208.048095703125, 9.100000381469727)","(-17.428714752197266, 206.9711456298828, 9.100000381469727)",1167630877337377
185,"(3.2743163108825684, 204.44483947753906, 9.100000381469727)","(-15.819446563720703, 205.4300537109375, 9.100000381469727)",1167630877370220
186,"(5.336366653442383, 199.11976623535156, 9.100000381469727)","(-15.213356018066406, 202.41851806640625, 9.100000381469727)",1167630877403082
187,"(6.170388221740723, 198.5800018310547, 9.100000381469727)","(-13.453242301940918, 201.50949096679688, 9.100000381469727)",1167630877435707
188,"(6.246590614318848, 198.8034210205078, 9.100000381469727)","(-14.131379127502441, 198.1253204345703, 9.100000381469727)",1167630877468841
189,"(5.1820831298828125, 199.91201782226562, 9.100000381469727)","(-14.625253677368164, 199.45181274414062, 9.100000381469727)",1167630877501567
190,"(3.9199142456054688, 198.98219299316406, 9.100000381469727)","(-14.672365188598633, 200.64833068847656, 9.100000381469727)",1167630877534317
191,"(4.746855735778809, 198.99179077148438, 9.100000381469727)","(-14.41338062286377, 200.9159698486328, 9.100000381469727)",1167630877567316
192,"(6.146878719329834, 199.65618896484375, 9.100000381469727)","(-14.434033393859863, 200.03302001953125, 9.100000381469727)",1167630877600188
193,"(3.450920820236206, 200.632080078125, 9.100000381469727)","(-13.458826065063477, 199.57186889648438, 9.100000381469727)",1167630877633068
194,"(1.7558069229125977, 201.25547790527344, 9.100000381469727)","(-16.949068069458008, 199.8585205078125, 9.100000381469727)",1167630877665647
195,"(1.7563438415527344, 201.7030487060547, 9.100000381469727)","(-13.925331115722656, 202.36680603027344, 9.100000381469727)",1167630877700535
196,"(4.250460624694824, 201.66845703125, 9.100000381469727)","(-13.886931419372559, 200.2298583984375, 9.100000381469727)",1167630877733560
197,"(4.41638708114624, 201.77517700195312, 9.100000381469727)","(-14.478080749511719, 201.1747283935547, 9.100000381469727)",1167630877766270
198,"(4.23085355758667, 201.47311401367188, 9.100000381469727)","(-16.491836547851562, 202.29205322265625, 9.100000381469727)",1167630877798915
199,"(-1.2662537097930908, 207.56832885742188, 9.100000381469727)","(-19.27916717529297, 206.7301025390625, 9.100000381469727)",1167630877831748
200,"(0.22719869017601013, 205.79737854003906, 9.100000381469727)","(-19.723140716552734, 205.93502807617188, 9.100000381469727)",1167630877864490
201,"(-2.099327802658081, 208.1078338623047, 9.100000381469727)","(-20.599624633789062, 206.80918884277344, 9.100000381469727)",1167630877897104
202,"(-1.1680561304092407, 204.97616577148438, 9.100000381469727)","(-19.490550994873047, 206.8944549560547, 9.100000381469727)",1167630877929297
203,"(-1.3009443283081055, 205.9638671875, 9.100000381469727)","(-19.579620361328125, 208.58401489257812, 9.100000381469727)",1167630877961783
204,"(-1.5681039094924927, 205.1559295654297, 9.100000381469727)","(-21.70389175415039, 206.63931274414062, 9.100000381469727)",1167630877994259
205,"(-6.4842658042907715, 207.96229553222656, 9.100000381469727)","(-24.796939849853516, 206.75177001953125, 9.100000381469727)",1167630878026365
206,"(-4.841639041900635, 209.46310424804688, 9.100000381469727)","(-24.292753219604492, 208.139892578125, 9.100000381469727)",1167630878058932
207,"(-8.017805099487305, 211.53634643554688, 9.100000381469727)","(-24.77302360534668, 209.12518310546875, 9.100000381469727)",1167630878091122
208,"(-6.945123195648193, 207.9508819580078, 9.100000381469727)","(-27.623315811157227, 210.36863708496094, 9.100000381469727)",1167630878123281
209,"(-6.694272518157959, 208.72227478027344, 9.100000381469727)","(-27.56925392150879, 209.95465087890625, 9.100000381469727)",1167630878156210
210,"(-6.639547348022461, 210.87225341796875, 9.100000381469727)","(-24.909404754638672, 210.55838012695312, 9.100000381469727)",1167630878188294
211,"(-5.340146064758301, 209.58396911621094, 9.100000381469727)","(-26.659330368041992, 210.7110137939453, 9.100000381469727)",1167630878220795
