,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167650598327665,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167650598371229,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167650598408784,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167650598452175,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167650598495532,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167650598538876,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167650598579723,"(0.6025439500808716, 0.5786742568016052, 0.61812824010849)","(-45.98872375488281, -21.807315826416016, 635.4384765625)",1,"(-42.43968963623047, 676.7680053710938, 9.100000381469727)","(0.4344401955604553, -0.8745453357696533)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167650598620405,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
8,1167650598985121,"(0.5987707376480103, 0.5789327025413513, 0.6178086400032043)","(-44.38041687011719, -21.870426177978516, 635.3425903320312)",1,"(216.25042724609375, 605.548828125, 9.100000381469727)","(0.845966100692749, -0.6731303334236145)",1,"(0.4742104113101959, 0.6005881428718567, 0.5396484136581421)","(8.359611511230469, -27.138425827026367, 611.89453125)",1,"(232.30857849121094, 530.9309692382812, 9.100000381469727)","(0.8715115189552307, -0.46210336685180664)",1
9,1167650599051910,"(0.5988497138023376, 0.578863799571991, 0.617867648601532)","(-44.41501998901367, -21.849821090698242, 635.3602905273438)",1,"(218.32688903808594, 595.3058471679688, 9.100000381469727)","(0.8492693305015564, -0.6441619992256165)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
10,1167650599303997,"(0.597750723361969, 0.5795206427574158, 0.6178790330886841)","(-43.94712829589844, -22.051319122314453, 635.3637084960938)",1,"(368.0064392089844, 464.7834167480469, 9.100000381469727)","(1.0873805284500122, -0.27503129839897156)",1,"(0.467421293258667, 0.6015547513961792, 0.6240702271461487)","(11.46402645111084, -28.529817581176758, 637.2210693359375)",1,"(359.11865234375, 456.25299072265625, 9.100000381469727)","(1.0732417106628418, -0.25090640783309937)",1
11,1167650599350535,"(0.5962671041488647, 0.5803673267364502, 0.6175724267959595)","(-43.31081771850586, -22.30752944946289, 635.271728515625)",1,"(397.3153076171875, 361.71026611328125, 9.100000381469727)","(1.1340053081512451, 0.016470087692141533)",1,"(0.46630725264549255, 0.6024091839790344, 0.6232934594154358)","(11.936516761779785, -28.783329010009766, 636.988037109375)",1,"(389.0128479003906, 346.96875, 9.100000381469727)","(1.1207976341247559, 0.05816062167286873)",1
12,1167650599418544,"(0.5962158441543579, 0.5802450776100159, 0.6182249188423157)","(-43.29911804199219, -22.275922775268555, 635.4674682617188)",1,"(392.0164489746094, 352.8592224121094, 9.100000381469727)","(1.1255757808685303, 0.04150174930691719)",1,"(0.46590691804885864, 0.6025094389915466, 0.6232696771621704)","(12.106818199157715, -28.812923431396484, 636.9808959960938)",1,"(394.04498291015625, 340.00677490234375, 9.100000381469727)","(1.12880277633667, 0.07784979045391083)",1
13,1167650599465649,"(0.5961682200431824, 0.5802090167999268, 0.6180499196052551)","(-43.27631759643555, -22.262529373168945, 635.4149780273438)",1,"(396.319580078125, 340.6865539550781, 9.100000381469727)","(1.1324212551116943, 0.07592732459306717)",1,"(0.4657368063926697, 0.6024969220161438, 0.6239058375358582)","(12.181614875793457, -28.816919326782227, 637.1717529296875)",1,"(401.13702392578125, 335.37994384765625, 9.100000381469727)","(1.1400848627090454, 0.09093493968248367)",1
14,1167650599510132,"(0.5961461663246155, 0.5805059671401978, 0.6176861524581909)","(-43.26091003417969, -22.351730346679688, 635.3058471679688)",1,"(340.2755432128906, 283.5209655761719, 9.100000381469727)","(1.0432660579681396, 0.23759743571281433)",1,"(0.46597376465797424, 0.6025426983833313, 0.6224310398101807)","(12.075311660766602, -28.81232452392578, 636.7293090820312)",1,"(340.029541015625, 261.7828674316406, 9.100000381469727)","(1.0428746938705444, 0.29907500743865967)",1
