,device_time_stamp,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,left_gaze_point_in_user_coordinate_system,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,right_gaze_point_in_user_coordinate_system,right_gaze_point_on_display_area,right_gaze_point_validity
0,1167647485079894,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
1,1167647485122747,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
2,1167647485165308,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
3,1167647485202126,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
4,1167647485244726,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
5,1167647485287296,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
6,1167647485329875,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
7,1167647485372524,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
8,1167647485416721,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
9,1167647485455890,"(0.45504623651504517, 0.2406233698129654, 0.12355855107307434)","(11.26422119140625, 69.29960632324219, 487.06756591796875)",1,"(101.49727630615234, 491.8194885253906, 9.100000381469727)","(0.6634160280227661, -0.3514920473098755)",1,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan, nan)","(nan, nan)",0
10,1167647485494883,"(0.4696449935436249, 0.24073554575443268, 0.24196411669254303)","(7.548710823059082, 74.39012145996094, 522.5892333984375)",1,"(94.25697326660156, 631.6859741210938, 9.100000381469727)","(0.6518980860710144, -0.7470487952232361)",1,"(0.3036050498485565, 0.2590041756629944, 0.23354145884513855)","(63.254512786865234, 69.2657241821289, 520.0624389648438)",1,"(133.7767333984375, 596.1486206054688, 9.100000381469727)","(0.7147663831710815, -0.6465455293655396)",1
11,1167647485650711,"(0.47221440076828003, 0.24232237040996552, 0.24651916325092316)","(6.710317611694336, 74.15203094482422, 523.9557495117188)",1,"(110.89446258544922, 577.4981689453125, 9.100000381469727)","(0.6783651113510132, -0.5938000679016113)",1,"(0.3069523572921753, 0.2594805657863617, 0.2342871129512787)","(62.169315338134766, 69.1632308959961, 520.2861328125)",1,"(177.19834899902344, 544.978271484375, 9.100000381469727)","(0.7838417887687683, -0.5018304586410522)",1
